Date,Adj Close
2022-06-01,1.073411
2022-06-02,1.065417
2022-06-03,1.075107
2022-06-06,1.072605
2022-06-07,1.069141
2022-06-08,1.069862
2022-06-09,1.071765
2022-06-10,1.061921
2022-06-13,1.048999
2022-06-14,1.041515
2022-06-15,1.044059
2022-06-16,1.045620
2022-06-17,1.054685
2022-06-20,1.049142
2022-06-21,1.052078
2022-06-22,1.053264
2022-06-23,1.056412
2022-06-24,1.052011
2022-06-27,1.056613
2022-06-28,1.058089
2022-06-29,1.052355
2022-06-30,1.044659
2022-07-01,1.047768
2022-07-04,1.043395
2022-07-05,1.043319
2022-07-06,1.025767
2022-07-07,1.018641
2022-07-08,1.016984
2022-07-11,1.016611
2022-07-12,1.004753
2022-07-13,1.003311
2022-07-14,1.003271
2022-07-15,1.002567
2022-07-18,1.009632
2022-07-19,1.014518
2022-07-20,1.023133
2022-07-21,1.018278
2022-07-22,1.022108
2022-07-25,1.020023
2022-07-26,1.022495
2022-07-27,1.012956
2022-07-28,1.020929
2022-07-29,1.019233
2022-08-01,1.020825
2022-08-02,1.026136
2022-08-03,1.015569
2022-08-04,1.015765
2022-08-05,1.024779
2022-08-08,1.017087
2022-08-09,1.019763
2022-08-10,1.020814
2022-08-11,1.030078
2022-08-12,1.031672
2022-08-15,1.025641
2022-08-16,1.016198
2022-08-17,1.017066
2022-08-18,1.018019
2022-08-19,1.008990
2022-08-22,1.003522
2022-08-23,0.993947
2022-08-24,0.996691
2022-08-25,0.996910
2022-08-26,0.997128
2022-08-29,0.993868
2022-08-30,1.001402
2022-08-31,1.002506
2022-09-01,1.003905
2022-09-02,0.995233
2022-09-05,0.990943
2022-09-06,0.995223
2022-09-07,0.989795
2022-09-08,0.999570
2022-09-09,1.001202
2022-09-12,1.007141
2022-09-13,1.012956
2022-09-14,0.998203
2022-09-15,0.998403
2022-09-16,0.998831
2022-09-19,1.002235
2022-09-20,1.002959
2022-09-21,0.997079
2022-09-22,0.983072
2022-09-23,0.984155
2022-09-26,0.968992
2022-09-27,0.962371
2022-09-28,0.959619
2022-09-29,0.970817
2022-09-30,0.982956
2022-10-03,0.979269
2022-10-04,0.983207
2022-10-05,0.998432
2022-10-06,0.991100
2022-10-07,0.978905
2022-10-10,0.973501
2022-10-11,0.971006
2022-10-12,0.970017
2022-10-13,0.970798
2022-10-14,0.975134
2022-10-17,0.973937
