Date,Adj Close
2022-06-01,1.646590
2022-06-02,1.643410
2022-06-03,1.638680
2022-06-06,1.647680
2022-06-07,1.647600
2022-06-08,1.649900
2022-06-09,1.663170
2022-06-10,1.662970
2022-06-13,1.655100
2022-06-14,1.659730
2022-06-15,1.676370
2022-06-16,1.661640
2022-06-17,1.658010
2022-06-20,1.658450
2022-06-21,1.659920
2022-06-22,1.667200
2022-06-23,1.684370
2022-06-24,1.673570
2022-06-27,1.672600
2022-06-28,1.680970
2022-06-29,1.687110
2022-06-30,1.678030
2022-07-01,1.679040
2022-07-04,1.680310
2022-07-05,1.678410
2022-07-06,1.663650
2022-07-07,1.654800
2022-07-08,1.645100
2022-07-11,1.643260
2022-07-12,1.641020
2022-07-13,1.638110
2022-07-14,1.642320
2022-07-15,1.635320
2022-07-18,1.630300
2022-07-19,1.648650
2022-07-20,1.641220
2022-07-21,1.635750
2022-07-22,1.637010
2022-07-25,1.636130
2022-07-26,1.633520
2022-07-27,1.622880
2022-07-28,1.630370
2022-07-29,1.618820
2022-08-01,1.625380
2022-08-02,1.620490
2022-08-03,1.632220
2022-08-04,1.620590
2022-08-05,1.627270
2022-08-08,1.629940
2022-08-09,1.621260
2022-08-10,1.624030
2022-08-11,1.607720
2022-08-12,1.604040
2022-08-15,1.589920
2022-08-16,1.596200
2022-08-17,1.603420
2022-08-18,1.621560
2022-08-19,1.615670
2022-08-22,1.624730
2022-08-23,1.609080
2022-08-24,1.605560
2022-08-25,1.611700
2022-08-26,1.603950
2022-08-29,1.625720
2022-08-30,1.624870
2022-08-31,1.634720
2022-09-01,1.642800
2022-09-02,1.635460
2022-09-05,1.628040
2022-09-06,1.629660
2022-09-07,1.640510
2022-09-08,1.648800
2022-09-09,1.648200
2022-09-12,1.647430
2022-09-13,1.647860
2022-09-14,1.661810
2022-09-15,1.659090
2022-09-16,1.675900
2022-09-19,1.671510
2022-09-20,1.680780
2022-09-21,1.689300
2022-09-22,1.686540
2022-09-23,1.682340
2022-09-26,1.686850
2022-09-27,1.698500
2022-09-28,1.703770
2022-09-29,1.697560
2022-09-30,1.711680
2022-10-03,1.742770
2022-10-04,1.718900
2022-10-05,1.740120
2022-10-06,1.715770
2022-10-07,1.729170
2022-10-10,1.736160
2022-10-11,1.742410
2022-10-12,1.736890
2022-10-13,1.729930
2022-10-14,1.732670
2022-10-17,1.746540
2022-10-18,1.740100
2022-10-19,1.732030
2022-10-20,1.724760
2022-10-21,1.724900
2022-10-24,1.710440
2022-10-25,1.732900
2022-10-26,1.734850
2022-10-27,1.727400
2022-10-28,1.710180
2022-10-31,1.715700
2022-11-01,1.697140
2022-11-02,1.688960
2022-11-03,1.688030
2022-11-04,1.690180
2022-11-07,1.684380
2022-11-08,1.686490
2022-11-09,1.690490
2022-11-10,1.702050
2022-11-11,1.693560
2022-11-14,1.691610
2022-11-15,1.694390
2022-11-16,1.679840
2022-11-17,1.689870
2022-11-18,1.690500
2022-11-21,1.674860
2022-11-22,1.680070
2022-11-23,1.674720
2022-11-24,1.665710
2022-11-25,1.662620
2022-11-28,1.667570
2022-11-29,1.677100
2022-11-30,1.665990
2022-12-01,1.650910
2022-12-02,1.652880
2022-12-05,1.643000
2022-12-06,1.660160
2022-12-07,1.655160
2022-12-08,1.654460
2022-12-09,1.654200
2022-12-12,1.645700
2022-12-13,1.650180
2022-12-14,1.646630
2022-12-15,1.654220
2022-12-16,1.676890
2022-12-19,1.661150
2022-12-20,1.668050
2022-12-21,1.674740
2022-12-22,1.685800
2022-12-23,1.695680
2022-12-26,1.686100
2022-12-27,1.686840
2022-12-28,1.695520
2022-12-29,1.682160
2022-12-30,1.679840
2023-01-02,1.683460
2023-01-03,1.687690
2023-01-04,1.688140
2023-01-05,1.687550
2023-01-06,1.688460
2023-01-09,1.675650
2023-01-10,1.684970
2023-01-11,1.685240
2023-01-12,1.690790
2023-01-13,1.700120
2023-01-16,1.694300
2023-01-17,1.694750
2023-01-18,1.677250
2023-01-19,1.675270
2023-01-20,1.693880
2023-01-23,1.676200
2023-01-24,1.674990
2023-01-25,1.676700
2023-01-26,1.684350
2023-01-27,1.678300
2023-01-30,1.672900
2023-01-31,1.677260
2023-02-01,1.686910
2023-02-02,1.689880
2023-02-03,1.683690
2023-02-06,1.704200
2023-02-07,1.700650
2023-02-08,1.697230
2023-02-09,1.696880
2023-02-10,1.697230
2023-02-13,1.691440
2023-02-14,1.686670
2023-02-15,1.694640
2023-02-16,1.702460
2023-02-17,1.707670
2023-02-20,1.713160
2023-02-21,1.707220
2023-02-22,1.713660
2023-02-23,1.703900
2023-02-24,1.700920
2023-02-27,1.711740
2023-02-28,1.721030
2023-03-01,1.709580
2023-03-02,1.705850
2023-03-03,1.703860
2023-03-06,1.711120
2023-03-07,1.723900
2023-03-08,1.726110
2023-03-09,1.725150
2023-03-10,1.734940
2023-03-13,1.733100
2023-03-14,1.725050
2023-03-15,1.721770
2023-03-16,1.716690
2023-03-17,1.710920
2023-03-20,1.702160
2023-03-21,1.717070
2023-03-22,1.739610
2023-03-23,1.744130
2023-03-24,1.734330
2023-03-27,1.734500
2023-03-28,1.742160
2023-03-29,1.733080
2023-03-30,1.742870
2023-03-31,1.739260
2023-04-03,1.735320
2023-04-04,1.730900
2023-04-05,1.734200
2023-04-06,1.725610
2023-04-07,1.748430
2023-04-10,1.744640
2023-04-11,1.745440
2023-04-12,1.762170
2023-04-13,1.768490
2023-04-14,1.752600
2023-04-17,1.771100
2023-04-18,1.767150
2023-04-19,1.765890
2023-04-20,1.777180
2023-04-21,1.775120
2023-04-24,1.789170
2023-04-25,1.790380
2023-04-26,1.785840
2023-04-27,1.804380
2023-04-28,1.794750
2023-05-01,1.783870
2023-05-02,1.779210
2023-05-03,1.768250
2023-05-04,1.781900
2023-05-05,1.752280
2023-05-08,1.749110
2023-05-09,1.734670
2023-05-10,1.729870
2023-05-11,1.723990
2023-05-12,1.733550
2023-05-15,1.750700
2023-05-16,1.741550
2023-05-17,1.741910
2023-05-18,1.735100
2023-05-19,1.727880
2023-05-22,1.717600
2023-05-23,1.719850
2023-05-24,1.722980
2023-05-25,1.761620
2023-05-26,1.771530
2023-05-29,1.769500
2023-05-30,1.771330
2023-05-31,1.774000
2023-06-01,1.774710
2023-06-02,1.773900
2023-06-05,1.765710
2023-06-06,1.764440
2023-06-07,1.760030
2023-06-08,1.772140
2023-06-09,1.769170
2023-06-12,1.753550
2023-06-13,1.755970
2023-06-14,1.751570
2023-06-15,1.749650
2023-06-16,1.755330
2023-06-19,1.754500
2023-06-20,1.761320
2023-06-21,1.770720
2023-06-22,1.770940
2023-06-23,1.772020
2023-06-26,1.773710
2023-06-27,1.770230
2023-06-28,1.779630
2023-06-29,1.797010
2023-06-30,1.791270
2023-07-03,1.780400
2023-07-04,1.772780
2023-07-05,1.755680
2023-07-06,1.757000
2023-07-07,1.766950
2023-07-10,1.767220
2023-07-11,1.773190
2023-07-12,1.776470
2023-07-13,1.766720
2023-07-14,1.755910
2023-07-17,1.763630
2023-07-18,1.777790
2023-07-19,1.783100
2023-07-20,1.789040
2023-07-21,1.787040
2023-07-24,1.803630
2023-07-25,1.784290
2023-07-26,1.777500
2023-07-27,1.783180
2023-07-28,1.774240
2023-07-31,1.789530
2023-08-01,1.772320
2023-08-02,1.792310
2023-08-03,1.798010
2023-08-04,1.800470
2023-08-07,1.803610
2023-08-08,1.801740
2023-08-09,1.809290
2023-08-10,1.810760
2023-08-11,1.826250
2023-08-14,1.828690
2023-08-15,1.825560
2023-08-16,1.830320
2023-08-17,1.833450
2023-08-18,1.835100
2023-08-21,1.834890
2023-08-22,1.837820
2023-08-23,1.825770
2023-08-24,1.818670
2023-08-25,1.824020
2023-08-28,1.826590
2023-08-29,1.832420
2023-08-30,1.820500
2023-08-31,1.835860
2023-09-01,1.814190
2023-09-04,1.813270
2023-09-05,1.817520
2023-09-06,1.822560
2023-09-07,1.826550
2023-09-08,1.819640
2023-09-11,1.815930
2023-09-12,1.816420
2023-09-13,1.819450
2023-09-14,1.812360
2023-09-15,1.801260
2023-09-18,1.806430
2023-09-19,1.805640
2023-09-20,1.794820
2023-09-21,1.797680
2023-09-22,1.796200
2023-09-25,1.787350
2023-09-26,1.774920
2023-09-27,1.776970
2023-09-28,1.775570
2023-09-29,1.770950
2023-10-02,1.761790
2023-10-03,1.763870
2023-10-04,1.770290
2023-10-05,1.775100
2023-10-06,1.767570
2023-10-09,1.769170
2023-10-10,1.753890
2023-10-11,1.755210
2023-10-12,1.764910
2023-10-13,1.779240
2023-10-16,1.781160
2023-10-17,1.788300
2023-10-18,1.793540
2023-10-19,1.800070
2023-10-20,1.812170
2023-10-23,1.816550
2023-10-24,1.823550
2023-10-25,1.811100
2023-10-26,1.824260
2023-10-27,1.812380
2023-10-30,1.818320
2023-10-31,1.817490
2023-11-01,1.820900
2023-11-02,1.800550
2023-11-03,1.800480
2023-11-06,1.789710
2023-11-07,1.797720
2023-11-08,1.802250
2023-11-09,1.811550
2023-11-10,1.811280
2023-11-13,1.813580
2023-11-14,1.818900
2023-11-15,1.810700
2023-11-16,1.800370
2023-11-17,1.819340
2023-11-20,1.818910
2023-11-21,1.812220
2023-11-22,1.803020
2023-11-23,1.808200
2023-11-24,1.802650
2023-11-27,1.799950
2023-11-28,1.795580
2023-11-29,1.790350
2023-11-30,1.782500
2023-12-01,1.768910
2023-12-04,1.751700
2023-12-05,1.757860
2023-12-06,1.759580
2023-12-07,1.753360
2023-12-08,1.751200
2023-12-11,1.757640
2023-12-12,1.758200
2023-12-13,1.759360
2023-12-14,1.757860
2023-12-15,1.769310
2023-12-18,1.754450
2023-12-19,1.757990
2023-12-20,1.751190
2023-12-21,1.749660
2023-12-22,1.748400
2023-12-25,1.747140
2023-12-26,1.747570
2023-12-27,1.744790
2023-12-28,1.749420
2023-12-29,1.746940
2024-01-01,1.746190
2024-01-02,1.747620
2024-01-03,1.750710
2024-01-04,1.747660
2024-01-05,1.756770
2024-01-08,1.750970
2024-01-09,1.751520
2024-01-10,1.752410
2024-01-11,1.761100
2024-01-12,1.759080
2024-01-15,1.755960
2024-01-16,1.768000
2024-01-17,1.771430
2024-01-18,1.779700
2024-01-19,1.777840
2024-01-22,1.780380
2024-01-23,1.790820
2024-01-24,1.779010
2024-01-25,1.781400
2024-01-26,1.775480
2024-01-29,1.779490
2024-01-30,1.765940
2024-01-31,1.768330
2024-02-01,1.767520
2024-02-02,1.769410
2024-02-05,1.777800
2024-02-06,1.774510
2024-02-07,1.763530
2024-02-08,1.763610
2024-02-09,1.764500
2024-02-12,1.756410
2024-02-13,1.757560
2024-02-14,1.767780
2024-02-15,1.761990
2024-02-16,1.762800
2024-02-19,1.757470
2024-02-20,1.754120
2024-02-21,1.752760
2024-02-22,1.750740
2024-02-23,1.747310
2024-02-26,1.748770
2024-02-27,1.759630
2024-02-28,1.757100
2024-02-29,1.777680
2024-03-01,1.775310
2024-03-04,1.776280
2024-03-05,1.780500
2024-03-06,1.783250
2024-03-07,1.778540
2024-03-08,1.772190
2024-03-11,1.770830
2024-03-12,1.771480
2024-03-13,1.776830
2024-03-14,1.776620
2024-03-15,1.776900
2024-03-18,1.787800
2024-03-19,1.787590
2024-03-20,1.795100
2024-03-21,1.796060
2024-03-22,1.796460
2024-03-25,1.804150
2024-03-26,1.805840
2024-03-27,1.803120
2024-03-28,1.803600
2024-03-29,1.806400
2024-04-01,1.802780
2024-04-02,1.803200
2024-04-03,1.803820
2024-04-04,1.801930
2024-04-05,1.797820
2024-04-08,1.803690
2024-04-09,1.800070
2024-04-10,1.790200
2024-04-11,1.797810
2024-04-12,1.787470
2024-04-15,1.790000
2024-04-16,1.800050
2024-04-17,1.802640
2024-04-18,1.804330
2024-04-19,1.802940
2024-04-22,1.806360
2024-04-23,1.799430
2024-04-24,1.802000
2024-04-25,1.802470
2024-04-26,1.799600
2024-04-29,1.800130
2024-04-30,1.794100
2024-05-01,1.814140
2024-05-02,1.807400
2024-05-03,1.798960
2024-05-06,1.789900
2024-05-07,1.791690
2024-05-08,1.792590
2024-05-09,1.789860
2024-05-10,1.786180
2024-05-13,1.789510
2024-05-14,1.790900
2024-05-15,1.789480
2024-05-16,1.776220
2024-05-17,1.774580
2024-05-20,1.770900
2024-05-21,1.777200
2024-05-22,1.781300
2024-05-23,1.774570
2024-05-24,1.773350
2024-05-27,1.771950
2024-05-28,1.765410
2024-05-29,1.767190
2024-05-30,1.766800
2024-05-31,1.770950
2024-06-03,1.765060
2024-06-04,1.761030
2024-06-05,1.762260
2024-06-06,1.754990
2024-06-07,1.757560
2024-06-10,1.765150
2024-06-11,1.755500
2024-06-12,1.747500
2024-06-13,1.747730
2024-06-14,1.742950
2024-06-17,1.743000
2024-06-18,1.750310
2024-06-19,1.748720
2024-06-20,1.750620
2024-06-21,1.748720
2024-06-24,1.748830
2024-06-25,1.753270
2024-06-26,1.750450
2024-06-27,1.756610
2024-06-28,1.759900
2024-07-01,1.760070
2024-07-02,1.770160
2024-07-03,1.767250
2024-07-04,1.766200
2024-07-05,NA
2024-07-08,1.762790
2024-07-09,1.766470
2024-07-10,1.765070
2024-07-11,1.779480
2024-07-12,1.782020
