Date,Adj Close
2022-06-01,21.089800
2022-06-02,20.995199
2022-06-03,21.007000
2022-06-06,20.962200
2022-06-07,20.917200
2022-06-08,20.956301
2022-06-09,20.991501
2022-06-10,20.892700
2022-06-13,20.998400
2022-06-14,21.328800
2022-06-15,21.460600
2022-06-16,21.143299
2022-06-17,21.520100
2022-06-20,21.290199
2022-06-21,21.321699
2022-06-22,21.219240
2022-06-23,21.190001
2022-06-24,21.065300
2022-06-27,21.018000
2022-06-28,21.069901
2022-06-29,21.200800
2022-06-30,21.029301
2022-07-01,21.062901
2022-07-04,21.137199
2022-07-05,21.152201
2022-07-06,21.062099
2022-07-07,21.031000
2022-07-08,20.837299
2022-07-11,20.801201
2022-07-12,20.831100
2022-07-13,20.930099
2022-07-14,20.868500
2022-07-15,20.857901
2022-07-18,20.707100
2022-07-19,20.740700
2022-07-20,20.993500
2022-07-21,20.926001
2022-07-22,21.120100
2022-07-25,20.956499
2022-07-26,20.906900
2022-07-27,20.726999
2022-07-28,20.804399
2022-07-29,20.682400
2022-08-01,20.804399
2022-08-02,20.926800
2022-08-03,21.133499
2022-08-04,20.814199
2022-08-05,20.826000
2022-08-08,20.768999
2022-08-09,20.651600
2022-08-10,20.671900
2022-08-11,20.620600
2022-08-12,20.583700
2022-08-15,20.358299
2022-08-16,20.139700
2022-08-17,20.240900
2022-08-18,20.334000
2022-08-19,20.309999
2022-08-22,20.258699
2022-08-23,20.014900
2022-08-24,19.916100
2022-08-25,19.849800
2022-08-26,19.872900
2022-08-29,19.954700
2022-08-30,20.015499
2022-08-31,20.186001
2022-09-01,20.264200
2022-09-02,20.080700
2022-09-05,19.789000
2022-09-06,19.875080
2022-09-07,19.923901
2022-09-08,19.983700
2022-09-09,19.965099
2022-09-12,20.011299
2022-09-13,20.087099
2022-09-14,20.001400
2022-09-15,19.927099
2022-09-16,20.066299
2022-09-19,20.073500
2022-09-20,19.970301
2022-09-21,19.928101
2022-09-22,19.703400
2022-09-23,19.598101
2022-09-26,19.576000
2022-09-27,19.601500
2022-09-28,19.544701
2022-09-29,19.594500
2022-09-30,19.780399
2022-10-03,19.698900
2022-10-04,19.680901
2022-10-05,19.932800
2022-10-06,19.867100
2022-10-07,19.685699
2022-10-10,19.508499
2022-10-11,19.371599
2022-10-12,19.462601
2022-10-13,19.399700
2022-10-14,19.526800
2022-10-17,19.502800
2022-10-18,19.670099
2022-10-19,19.744801
2022-10-20,19.656200
2022-10-21,19.598200
2022-10-24,19.651501
2022-10-25,19.693300
2022-10-26,19.803200
2022-10-27,20.124901
2022-10-28,19.775200
2022-10-31,19.727200
2022-11-01,19.578800
2022-11-02,19.493799
2022-11-03,19.323700
2022-11-04,19.176600
2022-11-07,19.423500
2022-11-08,19.490801
2022-11-09,19.694099
2022-11-10,19.610901
2022-11-11,19.685200
2022-11-14,20.154100
2022-11-15,19.968100
2022-11-16,20.042601
2022-11-17,20.093201
2022-11-18,20.112101
2022-11-21,20.085199
2022-11-22,20.022800
2022-11-23,20.045401
2022-11-24,20.151400
2022-11-25,20.170900
2022-11-28,20.054501
2022-11-29,19.971100
2022-11-30,19.854000
2022-12-01,20.079599
2022-12-02,20.150200
2022-12-05,20.436100
2022-12-06,20.711599
2022-12-07,20.688499
2022-12-08,20.687500
2022-12-09,20.714100
2022-12-12,20.818199
2022-12-13,20.932501
2022-12-14,20.766100
2022-12-15,20.944401
2022-12-16,21.019600
2022-12-19,20.952999
2022-12-20,20.998199
2022-12-21,21.000200
2022-12-22,20.853901
2022-12-23,20.735001
2022-12-26,20.526260
2022-12-27,20.604200
2022-12-28,20.711700
2022-12-29,20.653400
2022-12-30,20.753799
2023-01-02,20.813801
2023-01-03,20.776199
2023-01-04,20.467600
2023-01-05,20.561600
2023-01-06,20.326000
2023-01-09,20.378099
2023-01-10,20.535601
2023-01-11,20.466600
2023-01-12,20.395781
2023-01-13,20.464500
2023-01-16,20.320999
2023-01-17,20.336599
2023-01-18,20.125601
2023-01-19,20.378700
2023-01-20,20.578300
2023-01-23,20.487499
2023-01-24,20.451900
2023-01-25,20.462799
2023-01-26,20.516001
2023-01-27,20.474800
2023-01-30,20.403099
2023-01-31,20.365499
2023-02-01,20.464300
2023-02-02,20.476900
2023-02-03,20.340000
2023-02-06,20.491501
2023-02-07,20.563601
2023-02-08,20.257999
2023-02-09,20.288099
2023-02-10,20.166500
2023-02-13,19.941099
2023-02-14,19.919500
2023-02-15,19.865499
2023-02-16,19.869711
2023-02-17,19.782400
2023-02-20,19.622801
2023-02-21,19.638901
2023-02-22,19.641399
2023-02-23,19.476959
2023-02-24,19.465599
2023-02-27,19.410000
2023-02-28,19.497999
2023-03-01,19.357100
2023-03-02,19.327250
2023-03-03,19.198700
2023-03-06,19.103901
2023-03-07,19.235001
2023-03-08,19.104300
2023-03-09,18.956600
2023-03-10,19.400101
