Date,Adj Close
2022-06-01,1.029940
2022-06-02,1.025690
2022-06-03,1.029300
2022-06-06,1.032030
2022-06-07,1.038440
2022-06-08,1.041280
2022-06-09,1.048990
2022-06-10,1.041070
2022-06-13,1.037830
2022-06-14,1.037990
2022-06-15,1.043270
2022-06-16,1.039890
2022-06-17,1.019530
2022-06-20,1.017110
2022-06-21,1.017300
2022-06-22,1.017360
2022-06-23,1.015700
2022-06-24,1.011290
2022-06-27,1.011390
2022-06-28,1.011500
2022-06-29,1.006690
2022-06-30,0.996690
2022-07-01,1.000660
2022-07-04,1.000000
2022-07-05,1.002390
2022-07-06,0.993430
2022-07-07,0.988060
2022-07-08,0.990080
2022-07-11,0.993880
2022-07-12,0.987300
2022-07-13,0.984880
2022-07-14,0.984000
2022-07-15,0.985460
2022-07-18,0.984600
2022-07-19,0.991700
2022-07-20,0.991170
2022-07-21,0.989110
2022-07-22,0.987500
2022-07-25,0.982200
2022-07-26,0.985720
2022-07-27,0.974600
2022-07-28,0.977700
2022-07-29,0.972730
2022-08-01,0.972660
2022-08-02,0.974900
2022-08-03,0.973300
2022-08-04,0.976230
2022-08-05,0.977650
2022-08-08,0.978580
2022-08-09,0.973780
2022-08-10,0.974010
2022-08-11,0.970600
2022-08-12,0.971630
2022-08-15,0.965710
2022-08-16,0.961200
2022-08-17,0.965840
2022-08-18,0.968300
2022-08-19,0.965190
2022-08-22,0.961800
2022-08-23,0.958530
2022-08-24,0.961190
2022-08-25,0.963100
2022-08-26,0.960840
2022-08-29,0.962510
2022-08-30,0.968210
2022-08-31,0.976290
2022-09-01,0.982900
2022-09-02,0.976560
2022-09-05,0.974320
2022-09-06,0.973700
2022-09-07,0.974100
2022-09-08,0.976470
2022-09-09,0.969400
2022-09-12,0.966670
2022-09-13,0.965170
2022-09-14,0.958600
2022-09-15,0.960370
2022-09-16,0.960800
2022-09-19,0.965280
2022-09-20,0.966840
2022-09-21,0.961000
2022-09-22,0.951500
2022-09-23,0.960000
2022-09-26,0.951600
2022-09-27,0.954640
2022-09-28,0.951470
2022-09-29,0.948980
2022-09-30,0.958260
2022-10-03,0.965130
2022-10-04,0.975780
2022-10-05,0.977140
2022-10-06,0.972640
2022-10-07,0.969090
2022-10-10,0.967900
2022-10-11,0.970510
2022-10-12,0.967700
2022-10-13,0.968230
2022-10-14,0.978370
2022-10-17,0.977200
2022-10-18,0.979800
2022-10-19,0.980010
2022-10-20,0.981210
2022-10-21,0.981800
2022-10-24,0.983830
2022-10-25,0.988040
2022-10-26,0.991000
2022-10-27,0.993980
2022-10-28,0.987150
2022-10-31,0.991820
2022-11-01,0.990050
2022-11-02,0.987600
2022-11-03,0.984550
2022-11-04,0.988010
2022-11-07,0.989300
2022-11-08,0.990800
2022-11-09,0.992410
2022-11-10,0.985460
2022-11-11,0.983450
2022-11-14,0.974970
2022-11-15,0.973420
2022-11-16,0.976590
2022-11-17,0.981550
2022-11-18,0.987400
2022-11-21,0.984820
2022-11-22,0.981600
2022-11-23,0.980500
2022-11-24,0.980040
2022-11-25,0.981920
2022-11-28,0.982130
2022-11-29,0.981500
2022-11-30,0.985390
2022-12-01,0.983720
2022-12-02,0.985830
2022-12-05,0.987310
2022-12-06,0.989120
2022-12-07,0.985990
2022-12-08,0.988480
2022-12-09,0.987930
2022-12-12,0.983730
2022-12-13,0.986400
2022-12-14,0.987200
2022-12-15,0.986780
2022-12-16,0.986740
2022-12-19,0.989170
2022-12-20,0.985510
2022-12-21,0.984160
2022-12-22,0.982900
2022-12-23,0.987020
2022-12-26,0.991000
2022-12-27,0.991570
2022-12-28,0.988600
2022-12-29,0.986150
2022-12-30,0.983900
2023-01-02,0.987900
2023-01-03,0.986770
2023-01-04,0.987190
2023-01-05,0.985960
2023-01-06,0.984850
2023-01-09,0.987610
2023-01-10,0.988440
2023-01-11,0.990460
2023-01-12,1.002000
2023-01-13,1.006970
2023-01-16,1.003030
2023-01-17,1.002330
2023-01-18,0.994640
2023-01-19,0.988920
2023-01-20,0.992050
2023-01-23,0.999380
2023-01-24,1.002000
2023-01-25,1.004220
2023-01-26,1.001700
2023-01-27,1.002340
2023-01-30,1.001020
2023-01-31,1.003970
2023-02-01,0.995300
2023-02-02,0.999050
2023-02-03,0.995950
2023-02-06,0.999520
2023-02-07,0.995430
2023-02-08,0.988890
2023-02-09,0.986750
2023-02-10,0.990500
2023-02-13,0.985900
2023-02-14,0.985810
2023-02-15,0.989310
2023-02-16,0.987090
2023-02-17,0.988210
2023-02-20,0.988470
2023-02-21,0.986180
2023-02-22,0.987960
2023-02-23,0.987610
2023-02-24,0.989460
2023-02-27,0.992100
2023-02-28,0.992640
2023-03-01,0.996320
2023-03-02,1.002260
2023-03-03,0.998250
2023-03-06,0.995420
2023-03-07,0.994390
2023-03-08,0.993900
2023-03-09,0.992480
2023-03-10,0.987400
2023-03-13,0.981140
2023-03-14,0.978600
2023-03-15,0.981020
2023-03-16,0.985510
2023-03-17,0.986210
2023-03-20,0.989570
2023-03-21,0.995960
2023-03-22,0.992790
2023-03-23,0.996280
2023-03-24,0.993080
2023-03-27,0.989700
2023-03-28,0.988830
2023-03-29,0.997510
2023-03-30,0.995670
2023-03-31,0.996000
2023-04-03,0.991120
2023-04-04,0.995660
2023-04-05,0.992330
2023-04-06,0.988230
2023-04-07,0.987610
2023-04-10,0.987200
2023-04-11,0.987820
2023-04-12,0.985820
2023-04-13,0.985100
2023-04-14,0.982530
2023-04-17,0.982900
2023-04-18,0.981660
2023-04-19,0.983330
2023-04-20,0.983020
2023-04-21,0.978660
2023-04-24,0.980360
2023-04-25,0.980760
2023-04-26,0.979090
2023-04-27,0.983940
2023-04-28,0.986120
2023-05-01,0.985300
2023-05-02,0.982670
2023-05-03,0.982500
2023-05-04,0.977750
2023-05-05,0.975860
2023-05-08,0.981800
2023-05-09,0.978540
2023-05-10,0.976020
2023-05-11,0.976690
2023-05-12,0.975650
2023-05-15,0.974880
2023-05-16,0.973620
2023-05-17,0.974100
2023-05-18,0.973700
2023-05-19,0.974930
2023-05-22,0.972030
2023-05-23,0.971000
2023-05-24,0.970740
2023-05-25,0.972620
2023-05-26,0.970590
2023-05-29,0.971100
2023-05-30,0.968370
2023-05-31,0.972200
2023-06-01,0.973010
2023-06-02,0.974380
2023-06-05,0.973100
2023-06-06,0.970370
2023-06-07,0.970330
2023-06-08,0.973820
2023-06-09,0.969130
2023-06-12,0.971300
2023-06-13,0.977690
2023-06-14,0.976620
2023-06-15,0.975970
2023-06-16,0.976000
2023-06-19,0.978500
2023-06-20,0.978580
2023-06-21,0.980230
2023-06-22,0.980880
2023-06-23,0.980500
2023-06-26,0.976900
2023-06-27,0.977200
2023-06-28,0.979200
2023-06-29,0.978760
2023-06-30,0.977160
2023-07-03,0.976400
2023-07-04,0.977800
2023-07-05,0.975820
2023-07-06,0.975300
2023-07-07,0.974910
2023-07-10,0.974890
2023-07-11,0.974070
2023-07-12,0.967770
2023-07-13,0.965410
2023-07-14,0.964180
2023-07-17,0.967780
2023-07-18,0.966800
2023-07-19,0.963030
2023-07-20,0.961330
2023-07-21,0.964520
2023-07-24,0.963670
2023-07-25,0.962320
2023-07-26,0.955320
2023-07-27,0.954450
2023-07-28,0.953840
2023-07-31,0.958870
2023-08-01,0.958570
2023-08-02,0.960480
2023-08-03,0.960100
2023-08-04,0.957430
2023-08-07,0.961770
2023-08-08,0.960440
2023-08-09,0.959540
2023-08-10,0.962610
2023-08-11,0.962920
2023-08-14,0.959380
2023-08-15,0.957700
2023-08-16,0.957900
2023-08-17,0.957070
2023-08-18,0.955040
2023-08-21,0.959480
2023-08-22,0.957340
2023-08-23,0.954620
2023-08-24,0.953300
2023-08-25,0.955910
2023-08-28,0.955300
2023-08-29,0.956410
2023-08-30,0.955300
2023-08-31,0.959680
2023-09-01,0.957720
2023-09-04,0.954000
2023-09-05,0.954780
2023-09-06,0.953840
2023-09-07,0.955870
2023-09-08,0.954940
2023-09-11,0.955930
2023-09-12,0.957850
2023-09-13,0.958520
2023-09-14,0.958900
2023-09-15,0.953100
2023-09-18,0.956780
2023-09-19,0.959370
2023-09-20,0.958450
2023-09-21,0.957940
2023-09-22,0.964310
2023-09-25,0.965880
2023-09-26,0.966040
2023-09-27,0.967900
2023-09-28,0.967310
2023-09-29,0.966220
2023-10-02,0.967070
2023-10-03,0.961970
2023-10-04,0.964200
2023-10-05,0.963170
2023-10-06,0.962560
2023-10-09,0.960410
2023-10-10,0.957300
2023-10-11,0.959250
2023-10-12,0.957210
2023-10-13,0.956480
2023-10-16,0.949600
2023-10-17,0.950300
2023-10-18,0.951610
2023-10-19,0.947120
2023-10-20,0.943910
2023-10-23,0.945880
2023-10-24,0.950420
2023-10-25,0.946170
2023-10-26,0.947450
2023-10-27,0.949520
2023-10-30,0.953110
2023-10-31,0.957510
2023-11-01,0.962440
2023-11-02,0.962090
