Date,Adj Close
2022-06-01,24.586399
2022-06-02,24.597500
2022-06-03,24.670401
2022-06-06,24.539700
2022-06-07,24.618900
2022-06-08,24.654200
2022-06-09,24.687000
2022-06-10,24.595800
2022-06-13,24.683001
2022-06-14,24.708401
2022-06-15,24.691000
2022-06-16,24.681299
2022-06-17,24.677401
2022-06-20,24.711700
2022-06-21,24.673700
2022-06-22,24.684999
2022-06-23,24.721600
2022-06-24,24.733200
2022-06-27,24.709801
2022-06-28,24.714399
2022-06-29,24.715500
2022-06-30,24.729700
2022-07-01,24.686300
2022-07-04,24.726900
2022-07-05,24.735001
2022-07-06,24.702999
2022-07-07,24.765400
2022-07-08,24.752501
2022-07-11,24.611799
2022-07-12,24.548401
2022-07-13,24.406500
2022-07-14,24.350000
2022-07-15,24.436701
2022-07-18,24.489000
2022-07-19,24.505199
2022-07-20,24.461100
2022-07-21,24.527399
2022-07-22,24.511900
2022-07-25,24.533100
2022-07-26,24.554501
2022-07-27,24.574699
2022-07-28,24.501699
2022-07-29,24.557100
2022-08-01,24.585600
2022-08-02,24.606600
2022-08-03,24.634501
2022-08-04,24.636000
2022-08-05,24.538700
2022-08-08,24.499500
2022-08-09,24.471001
2022-08-10,24.499100
2022-08-11,24.296700
2022-08-12,24.320101
2022-08-15,24.344000
2022-08-16,24.429001
2022-08-17,24.530100
2022-08-18,24.528999
2022-08-19,24.558100
2022-08-22,24.621300
2022-08-23,24.637800
2022-08-24,24.602600
2022-08-25,24.640200
2022-08-26,24.649000
2022-08-29,24.605200
2022-08-30,24.580000
2022-08-31,24.541201
2022-09-01,24.502399
2022-09-02,24.482599
2022-09-05,24.506399
2022-09-06,24.574499
2022-09-07,24.559900
2022-09-08,24.569599
2022-09-09,24.514099
2022-09-12,24.536200
2022-09-13,24.472700
2022-09-14,24.498199
2022-09-15,24.478201
2022-09-16,24.479799
2022-09-19,24.511299
2022-09-20,24.496000
2022-09-21,24.576300
2022-09-22,24.647900
2022-09-23,24.622801
2022-09-26,24.595699
2022-09-27,24.619801
2022-09-28,24.668301
2022-09-29,24.601601
2022-09-30,24.477501
2022-10-03,24.558901
2022-10-04,24.538500
2022-10-05,24.524200
2022-10-06,24.479401
2022-10-07,24.483000
2022-10-10,24.471201
2022-10-11,24.477600
2022-10-12,24.504101
2022-10-13,24.545200
2022-10-14,24.546400
2022-10-17,24.580400
2022-10-18,24.558901
2022-10-19,24.510500
2022-10-20,24.523100
2022-10-21,24.510401
2022-10-24,24.474701
2022-10-25,24.420900
2022-10-26,24.438700
2022-10-27,24.506901
2022-10-28,24.440300
2022-10-31,24.498199
2022-11-01,24.464300
2022-11-02,24.447399
2022-11-03,24.509100
2022-11-04,24.399599
2022-11-07,24.378500
2022-11-08,24.205601
2022-11-09,24.313700
2022-11-10,24.266600
2022-11-11,24.243099
2022-11-14,24.268000
2022-11-15,24.251200
2022-11-16,24.340799
2022-11-17,24.359200
2022-11-18,24.392401
2022-11-21,24.349400
2022-11-22,24.319401
2022-11-23,24.299601
2022-11-24,24.313299
2022-11-25,24.380600
2022-11-28,24.336700
2022-11-29,24.268700
2022-11-30,24.336201
2022-12-01,24.292400
2022-12-02,24.324900
2022-12-05,24.361500
2022-12-06,24.247000
2022-12-07,24.303900
2022-12-08,24.280199
2022-12-09,24.244699
2022-12-12,24.281000
2022-12-13,24.303900
2022-12-14,24.280800
2022-12-15,24.216801
2022-12-16,24.202700
2022-12-19,24.200899
2022-12-20,24.194799
2022-12-21,24.165400
2022-12-22,24.135900
2022-12-23,24.167700
2022-12-26,24.189301
2022-12-27,24.150200
2022-12-28,24.204901
2022-12-29,24.168100
2022-12-30,24.134899
2023-01-02,23.954000
2023-01-03,24.109900
2023-01-04,24.028601
2023-01-05,23.925301
2023-01-06,24.003099
2023-01-09,23.941601
2023-01-10,23.922400
2023-01-11,23.922600
2023-01-12,23.977400
2023-01-13,23.990400
2023-01-16,23.951599
2023-01-17,23.988001
2023-01-18,23.937000
2023-01-19,23.909800
2023-01-20,23.915100
2023-01-23,23.895000
2023-01-24,23.810301
2023-01-25,23.861700
2023-01-26,23.766300
2023-01-27,23.802799
2023-01-30,23.778700
2023-01-31,23.783600
2023-02-01,23.775801
2023-02-02,23.728600
2023-02-03,23.726999
2023-02-06,23.757000
2023-02-07,23.816799
2023-02-08,23.772900
2023-02-09,23.756701
2023-02-10,23.689699
2023-02-13,23.681999
2023-02-14,23.714300
2023-02-15,23.682600
2023-02-16,23.616800
2023-02-17,23.650299
2023-02-20,23.690901
2023-02-21,23.667299
2023-02-22,23.709101
2023-02-23,23.623699
2023-02-24,23.605499
2023-02-27,23.640400
2023-02-28,23.624399
2023-03-01,23.486500
2023-03-02,23.341000
2023-03-03,23.427200
2023-03-06,23.433100
2023-03-07,23.521799
2023-03-08,23.479700
2023-03-09,23.535000
2023-03-10,23.602100
2023-03-13,23.619499
2023-03-14,23.676399
2023-03-15,23.754601
2023-03-16,24.034599
2023-03-17,23.979601
2023-03-20,23.969801
2023-03-21,23.975100
2023-03-22,23.774099
2023-03-23,23.654400
2023-03-24,23.602501
2023-03-27,23.651400
2023-03-28,23.772301
2023-03-29,23.632799
2023-03-30,23.560699
2023-03-31,23.512300
2023-04-03,23.472300
2023-04-04,23.433399
2023-04-05,23.459801
2023-04-06,23.415300
2023-04-07,23.341499
2023-04-10,23.298700
2023-04-11,23.313101
2023-04-12,23.453100
2023-04-13,23.284401
2023-04-14,23.189600
2023-04-17,23.285601
2023-04-18,23.376499
2023-04-19,23.432301
2023-04-20,23.366301
2023-04-21,23.489201
2023-04-24,23.506901
2023-04-25,23.462299
2023-04-26,23.457399
2023-04-27,23.505899
2023-04-28,23.467699
2023-05-01,23.475000
2023-05-02,23.586399
2023-05-03,23.582899
2023-05-04,23.445200
2023-05-05,23.425501
2023-05-08,23.393299
2023-05-09,23.341101
2023-05-10,23.384001
2023-05-11,23.440500
2023-05-12,23.533701
2023-05-15,23.608400
2023-05-16,23.560600
2023-05-17,23.655701
2023-05-18,23.623501
2023-05-19,23.703100
2023-05-22,23.755301
2023-05-23,23.680799
2023-05-24,23.683201
2023-05-25,23.671101
2023-05-26,23.605801
2023-05-29,23.692400
2023-05-30,23.634899
2023-05-31,23.685900
2023-06-01,23.700600
2023-06-02,23.663300
2023-06-05,23.636200
2023-06-06,23.491800
2023-06-07,23.550501
2023-06-08,23.630899
2023-06-09,23.655001
2023-06-12,23.693701
2023-06-13,23.770599
2023-06-14,23.834600
2023-06-15,23.754700
2023-06-16,23.769300
2023-06-19,23.820700
2023-06-20,23.726101
