Date,Close,Period
2021-02-15,27.1965,Weekly
2021-02-16,27.10307142857143,Weekly
2021-02-17,27.009642857142858,Weekly
2021-02-18,26.916214285714286,Weekly
2021-02-19,26.822785714285715,Weekly
2021-02-20,26.729357142857143,Weekly
2021-02-21,26.635928571428572,Weekly
2021-02-22,26.5425,Weekly
2021-02-23,26.346785714285716,Weekly
2021-02-24,26.151071428571427,Weekly
2021-02-25,25.955357142857142,Weekly
2021-02-26,25.759642857142858,Weekly
2021-02-27,25.563928571428573,Weekly
2021-02-28,25.368214285714284,Weekly
2021-03-01,25.1725,Weekly
2021-03-02,25.275642857142856,Weekly
2021-03-03,25.378785714285716,Weekly
2021-03-04,25.481928571428572,Weekly
2021-03-05,25.58507142857143,Weekly
2021-03-06,25.688214285714285,Weekly
2021-03-07,25.791357142857144,Weekly
2021-03-08,25.8945,Weekly
2021-03-09,25.944142857142857,Weekly
2021-03-10,25.993785714285714,Weekly
2021-03-11,26.04342857142857,Weekly
2021-03-12,26.09307142857143,Weekly
2021-03-13,26.142714285714288,Weekly
2021-03-14,26.192357142857144,Weekly
2021-03-15,26.242,Weekly
2021-03-16,26.072857142857142,Weekly
2021-03-17,25.903714285714287,Weekly
2021-03-18,25.734571428571428,Weekly
2021-03-19,25.565428571428573,Weekly
2021-03-20,25.396285714285714,Weekly
2021-03-21,25.22714285714286,Weekly
2021-03-22,25.058,Weekly
2021-03-23,25.045357142857142,Weekly
2021-03-24,25.032714285714285,Weekly
2021-03-25,25.020071428571427,Weekly
2021-03-26,25.007428571428573,Weekly
2021-03-27,24.994785714285715,Weekly
2021-03-28,24.982142857142858,Weekly
2021-03-29,24.9695,Weekly
2021-03-30,25.0085,Weekly
2021-03-31,25.0475,Weekly
2021-04-01,25.0865,Weekly
2021-04-02,25.1255,Weekly
2021-04-03,25.1645,Weekly
2021-04-04,25.2035,Weekly
2021-04-05,25.2425,Weekly
2021-04-06,25.345928571428573,Weekly
2021-04-07,25.449357142857142,Weekly
2021-04-08,25.552785714285715,Weekly
2021-04-09,25.656214285714285,Weekly
2021-04-10,25.759642857142858,Weekly
2021-04-11,25.863071428571427,Weekly
2021-04-12,25.9665,Weekly
2021-04-13,25.972214285714287,Weekly
2021-04-14,25.97792857142857,Weekly
2021-04-15,25.983642857142858,Weekly
2021-04-16,25.98935714285714,Weekly
2021-04-17,25.99507142857143,Weekly
2021-04-18,26.000785714285712,Weekly
2021-04-19,26.0065,Weekly
2021-04-20,25.987642857142855,Weekly
2021-04-21,25.968785714285715,Weekly
2021-04-22,25.949928571428572,Weekly
2021-04-23,25.93107142857143,Weekly
2021-04-24,25.912214285714285,Weekly
2021-04-25,25.893357142857145,Weekly
2021-04-26,25.8745,Weekly
2021-04-27,26.0985,Weekly
2021-04-28,26.3225,Weekly
2021-04-29,26.5465,Weekly
2021-04-30,26.7705,Weekly
2021-05-01,26.9945,Weekly
2021-05-02,27.2185,Weekly
2021-05-03,27.4425,Weekly
2021-05-04,27.440214285714283,Weekly
2021-05-05,27.43792857142857,Weekly
2021-05-06,27.435642857142856,Weekly
2021-05-07,27.433357142857144,Weekly
2021-05-08,27.43107142857143,Weekly
2021-05-09,27.428785714285716,Weekly
2021-05-10,27.4265,Weekly
2021-05-11,27.440357142857142,Weekly
2021-05-12,27.454214285714286,Weekly
2021-05-13,27.468071428571427,Weekly
2021-05-14,27.481928571428572,Weekly
2021-05-15,27.495785714285713,Weekly
2021-05-16,27.509642857142858,Weekly
2021-05-17,27.5235,Weekly
2021-05-18,27.582642857142854,Weekly
2021-05-19,27.641785714285714,Weekly
2021-05-20,27.70092857142857,Weekly
2021-05-21,27.76007142857143,Weekly
2021-05-22,27.819214285714285,Weekly
2021-05-23,27.878357142857144,Weekly
2021-05-24,27.9375,Weekly
2021-05-25,27.915785714285715,Weekly
2021-05-26,27.89407142857143,Weekly
2021-05-27,27.872357142857144,Weekly
2021-05-28,27.850642857142855,Weekly
2021-05-29,27.82892857142857,Weekly
2021-05-30,27.807214285714284,Weekly
2021-05-31,27.7855,Weekly
2021-06-01,27.803642857142858,Weekly
2021-06-02,27.821785714285713,Weekly
2021-06-03,27.839928571428572,Weekly
2021-06-04,27.858071428571428,Weekly
2021-06-05,27.876214285714287,Weekly
2021-06-06,27.894357142857142,Weekly
2021-06-07,27.9125,Weekly
2021-06-08,27.605642857142858,Weekly
2021-06-09,27.298785714285717,Weekly
2021-06-10,26.991928571428573,Weekly
2021-06-11,26.68507142857143,Weekly
2021-06-12,26.378214285714286,Weekly
2021-06-13,26.071357142857146,Weekly
2021-06-14,25.7645,Weekly
2021-06-15,25.807928571428572,Weekly
2021-06-16,25.851357142857143,Weekly
2021-06-17,25.894785714285714,Weekly
2021-06-18,25.938214285714288,Weekly
2021-06-19,25.98164285714286,Weekly
2021-06-20,26.02507142857143,Weekly
2021-06-21,26.0685,Weekly
2021-06-22,26.127642857142856,Weekly
2021-06-23,26.186785714285715,Weekly
2021-06-24,26.24592857142857,Weekly
2021-06-25,26.30507142857143,Weekly
2021-06-26,26.364214285714286,Weekly
2021-06-27,26.423357142857146,Weekly
2021-06-28,26.4825,Weekly
2021-06-29,26.428642857142858,Weekly
2021-06-30,26.374785714285714,Weekly
2021-07-01,26.32092857142857,Weekly
2021-07-02,26.26707142857143,Weekly
2021-07-03,26.213214285714287,Weekly
2021-07-04,26.159357142857143,Weekly
2021-07-05,26.1055,Weekly
2021-07-06,26.03992857142857,Weekly
2021-07-07,25.97435714285714,Weekly
2021-07-08,25.908785714285713,Weekly
2021-07-09,25.843214285714286,Weekly
2021-07-10,25.777642857142858,Weekly
2021-07-11,25.712071428571427,Weekly
2021-07-12,25.6465,Weekly
2021-07-13,25.580785714285714,Weekly
2021-07-14,25.515071428571428,Weekly
2021-07-15,25.449357142857142,Weekly
2021-07-16,25.383642857142856,Weekly
2021-07-17,25.31792857142857,Weekly
2021-07-18,25.252214285714285,Weekly
2021-07-19,25.1865,Weekly
2021-07-20,25.228642857142855,Weekly
2021-07-21,25.270785714285715,Weekly
2021-07-22,25.31292857142857,Weekly
2021-07-23,25.355071428571428,Weekly
2021-07-24,25.397214285714284,Weekly
2021-07-25,25.439357142857144,Weekly
2021-07-26,25.4815,Weekly
2021-07-27,25.314071428571427,Weekly
2021-07-28,25.146642857142858,Weekly
2021-07-29,24.979214285714285,Weekly
2021-07-30,24.811785714285715,Weekly
2021-07-31,24.644357142857142,Weekly
2021-08-01,24.476928571428573,Weekly
2021-08-02,24.3095,Weekly
2021-08-03,24.225785714285713,Weekly
2021-08-04,24.14207142857143,Weekly
2021-08-05,24.058357142857144,Weekly
2021-08-06,23.974642857142857,Weekly
2021-08-07,23.89092857142857,Weekly
2021-08-08,23.807214285714288,Weekly
2021-08-09,23.7235,Weekly
2021-08-10,23.62807142857143,Weekly
2021-08-11,23.532642857142857,Weekly
2021-08-12,23.437214285714287,Weekly
2021-08-13,23.341785714285713,Weekly
2021-08-14,23.246357142857143,Weekly
2021-08-15,23.15092857142857,Weekly
2021-08-16,23.0555,Weekly
2021-08-17,23.204214285714283,Weekly
2021-08-18,23.35292857142857,Weekly
2021-08-19,23.501642857142855,Weekly
2021-08-20,23.650357142857143,Weekly
2021-08-21,23.799071428571427,Weekly
2021-08-22,23.947785714285715,Weekly
2021-08-23,24.0965,Weekly
2021-08-24,24.18407142857143,Weekly
2021-08-25,24.271642857142854,Weekly
2021-08-26,24.359214285714284,Weekly
2021-08-27,24.446785714285713,Weekly
2021-08-28,24.534357142857143,Weekly
2021-08-29,24.62192857142857,Weekly
2021-08-30,24.7095,Weekly
2021-08-31,24.573214285714286,Weekly
2021-09-01,24.43692857142857,Weekly
