Date,Close,Period
2021-02-22,1028.45,Weekly
2021-02-23,1027.6892857142857,Weekly
2021-02-24,1026.9285714285716,Weekly
2021-02-25,1026.1678571428572,Weekly
2021-02-26,1025.4071428571428,Weekly
2021-02-27,1024.6464285714285,Weekly
2021-02-28,1023.8857142857142,Weekly
2021-03-01,1023.125,Weekly
2021-03-02,1023.115,Weekly
2021-03-03,1023.105,Weekly
2021-03-04,1023.095,Weekly
2021-03-05,1023.0849999999999,Weekly
2021-03-06,1023.0749999999999,Weekly
2021-03-07,1023.0649999999999,Weekly
2021-03-08,1023.055,Weekly
2021-03-09,1022.8864285714285,Weekly
2021-03-10,1022.7178571428572,Weekly
2021-03-11,1022.5492857142857,Weekly
2021-03-12,1022.3807142857142,Weekly
2021-03-13,1022.2121428571428,Weekly
2021-03-14,1022.0435714285715,Weekly
2021-03-15,1021.875,Weekly
2021-03-16,1021.4114285714286,Weekly
2021-03-17,1020.9478571428572,Weekly
2021-03-18,1020.4842857142858,Weekly
2021-03-19,1020.0207142857142,Weekly
2021-03-20,1019.5571428571428,Weekly
2021-03-21,1019.0935714285714,Weekly
2021-03-22,1018.63,Weekly
2021-03-23,1018.4121428571428,Weekly
2021-03-24,1018.1942857142857,Weekly
2021-03-25,1017.9764285714285,Weekly
2021-03-26,1017.7585714285715,Weekly
2021-03-27,1017.5407142857143,Weekly
2021-03-28,1017.3228571428572,Weekly
2021-03-29,1017.105,Weekly
2021-03-30,1017.9792857142858,Weekly
2021-03-31,1018.8535714285714,Weekly
2021-04-01,1019.7278571428571,Weekly
2021-04-02,1020.6021428571429,Weekly
2021-04-03,1021.4764285714286,Weekly
2021-04-04,1022.3507142857143,Weekly
2021-04-05,1023.225,Weekly
2021-04-06,1023.4307142857143,Weekly
2021-04-07,1023.6364285714286,Weekly
2021-04-08,1023.8421428571429,Weekly
2021-04-09,1024.047857142857,Weekly
2021-04-10,1024.2535714285714,Weekly
2021-04-11,1024.4592857142857,Weekly
2021-04-12,1024.665,Weekly
2021-04-13,1025.4507142857142,Weekly
2021-04-14,1026.2364285714286,Weekly
2021-04-15,1027.0221428571429,Weekly
2021-04-16,1027.807857142857,Weekly
2021-04-17,1028.5935714285713,Weekly
2021-04-18,1029.3792857142857,Weekly
2021-04-19,1030.165,Weekly
2021-04-20,1029.4857142857143,Weekly
2021-04-21,1028.8064285714286,Weekly
2021-04-22,1028.1271428571429,Weekly
2021-04-23,1027.4478571428572,Weekly
2021-04-24,1026.7685714285715,Weekly
2021-04-25,1026.0892857142858,Weekly
2021-04-26,1025.41,Weekly
2021-04-27,1025.8514285714286,Weekly
2021-04-28,1026.2928571428572,Weekly
2021-04-29,1026.7342857142858,Weekly
2021-04-30,1027.1757142857143,Weekly
2021-05-01,1027.6171428571429,Weekly
2021-05-02,1028.0585714285714,Weekly
2021-05-03,1028.5,Weekly
2021-05-04,1028.2671428571427,Weekly
2021-05-05,1028.0342857142857,Weekly
2021-05-06,1027.8014285714285,Weekly
2021-05-07,1027.5685714285714,Weekly
2021-05-08,1027.3357142857142,Weekly
2021-05-09,1027.1028571428571,Weekly
2021-05-10,1026.87,Weekly
2021-05-11,1027.0585714285714,Weekly
2021-05-12,1027.2471428571428,Weekly
2021-05-13,1027.4357142857143,Weekly
2021-05-14,1027.6242857142856,Weekly
2021-05-15,1027.8128571428572,Weekly
2021-05-16,1028.0014285714285,Weekly
2021-05-17,1028.19,Weekly
2021-05-18,1027.8871428571429,Weekly
2021-05-19,1027.5842857142857,Weekly
2021-05-20,1027.2814285714285,Weekly
2021-05-21,1026.9785714285715,Weekly
2021-05-22,1026.6757142857143,Weekly
2021-05-23,1026.3728571428571,Weekly
2021-05-24,1026.07,Weekly
2021-05-25,1025.825,Weekly
2021-05-26,1025.58,Weekly
2021-05-27,1025.335,Weekly
2021-05-28,1025.09,Weekly
2021-05-29,1024.845,Weekly
2021-05-30,1024.6,Weekly
2021-05-31,1024.355,Weekly
2021-06-01,1024.08,Weekly
2021-06-02,1023.805,Weekly
2021-06-03,1023.53,Weekly
2021-06-04,1023.255,Weekly
2021-06-05,1022.98,Weekly
2021-06-06,1022.7049999999999,Weekly
2021-06-07,1022.43,Weekly
2021-06-08,1021.8557142857143,Weekly
2021-06-09,1021.2814285714285,Weekly
2021-06-10,1020.7071428571428,Weekly
2021-06-11,1020.1328571428571,Weekly
2021-06-12,1019.5585714285714,Weekly
2021-06-13,1018.9842857142856,Weekly
2021-06-14,1018.41,Weekly
2021-06-15,1018.5985714285714,Weekly
2021-06-16,1018.7871428571428,Weekly
2021-06-17,1018.9757142857143,Weekly
2021-06-18,1019.1642857142857,Weekly
2021-06-19,1019.3528571428571,Weekly
2021-06-20,1019.5414285714286,Weekly
2021-06-21,1019.73,Weekly
2021-06-22,1019.28,Weekly
2021-06-23,1018.83,Weekly
2021-06-24,1018.38,Weekly
2021-06-25,1017.9300000000001,Weekly
2021-06-26,1017.48,Weekly
2021-06-27,1017.0300000000001,Weekly
2021-06-28,1016.58,Weekly
2021-06-29,1016.7621428571429,Weekly
2021-06-30,1016.9442857142858,Weekly
2021-07-01,1017.1264285714286,Weekly
2021-07-02,1017.3085714285714,Weekly
2021-07-03,1017.4907142857143,Weekly
2021-07-04,1017.6728571428572,Weekly
2021-07-05,1017.855,Weekly
2021-07-06,1017.7657142857144,Weekly
2021-07-07,1017.6764285714286,Weekly
2021-07-08,1017.5871428571429,Weekly
2021-07-09,1017.4978571428571,Weekly
2021-07-10,1017.4085714285715,Weekly
2021-07-11,1017.3192857142857,Weekly
2021-07-12,1017.23,Weekly
2021-07-13,1016.8814285714286,Weekly
2021-07-14,1016.5328571428571,Weekly
2021-07-15,1016.1842857142857,Weekly
2021-07-16,1015.8357142857143,Weekly
2021-07-17,1015.4871428571429,Weekly
2021-07-18,1015.1385714285714,Weekly
2021-07-19,1014.79,Weekly
2021-07-20,1015.1078571428571,Weekly
2021-07-21,1015.4257142857142,Weekly
2021-07-22,1015.7435714285714,Weekly
2021-07-23,1016.0614285714286,Weekly
2021-07-24,1016.3792857142857,Weekly
2021-07-25,1016.6971428571428,Weekly
2021-07-26,1017.015,Weekly
2021-07-27,1016.2992857142857,Weekly
2021-07-28,1015.5835714285714,Weekly
2021-07-29,1014.8678571428571,Weekly
2021-07-30,1014.1521428571428,Weekly
2021-07-31,1013.4364285714286,Weekly
2021-08-01,1012.7207142857143,Weekly
2021-08-02,1012.005,Weekly
2021-08-03,1012.2242857142857,Weekly
2021-08-04,1012.4435714285714,Weekly
2021-08-05,1012.6628571428571,Weekly
2021-08-06,1012.8821428571429,Weekly
2021-08-07,1013.1014285714285,Weekly
2021-08-08,1013.3207142857143,Weekly
2021-08-09,1013.54,Weekly
2021-08-10,1013.555,Weekly
2021-08-11,1013.5699999999999,Weekly
2021-08-12,1013.5849999999999,Weekly
2021-08-13,1013.6,Weekly
2021-08-14,1013.615,Weekly
2021-08-15,1013.63,Weekly
2021-08-16,1013.645,Weekly
2021-08-17,1013.6935714285714,Weekly
2021-08-18,1013.7421428571429,Weekly
2021-08-19,1013.7907142857143,Weekly
2021-08-20,1013.8392857142857,Weekly
2021-08-21,1013.8878571428571,Weekly
2021-08-22,1013.9364285714286,Weekly
2021-08-23,1013.985,Weekly
2021-08-24,1014.1835714285714,Weekly
2021-08-25,1014.3821428571429,Weekly
2021-08-26,1014.5807142857143,Weekly
2021-08-27,1014.7792857142857,Weekly
2021-08-28,1014.9778571428571,Weekly
2021-08-29,1015.1764285714286,Weekly
2021-08-30,1015.375,Weekly
2021-08-31,1015.1442857142857,Weekly
2021-09-01,1014.9135714285715,Weekly
2021-09-02,1014.6828571428572,Weekly
2021-09-03,1014.4521428571428,Weekly
2021-09-04,1014.2214285714285,Weekly
2021-09-05,1013.9907142857143,Weekly
2021-09-06,1013.76,Weekly
2021-09-07,1013.5885714285714,Weekly
2021-09-08,1013.4171428571428,Weekly
2021-09-09,1013.2457142857143,Weekly
2021-09-10,1013.0742857142857,Weekly
2021-09-11,1012.9028571428571,Weekly
2021-09-12,1012.7314285714285,Weekly
2021-09-13,1012.56,Weekly
2021-09-14,1012.4242857142857,Weekly
2021-09-15,1012.2885714285713,Weekly
2021-09-16,1012.1528571428571,Weekly
2021-09-17,1012.0171428571429,Weekly
2021-09-18,1011.8814285714286,Weekly
2021-09-19,1011.7457142857143,Weekly
2021-09-20,1011.61,Weekly
2021-09-21,1010.4357142857143,Weekly
2021-09-22,1009.2614285714286,Weekly
2021-09-23,1008.0871428571429,Weekly
2021-09-24,1006.9128571428571,Weekly
2021-09-25,1005.7385714285714,Weekly
2021-09-26,1004.5642857142857,Weekly
2021-09-27,1003.39,Weekly
