Date,Close,Period
2021-02-15,347.43,Weekly
2021-02-16,348.83,Weekly
2021-02-17,350.23,Weekly
2021-02-18,351.63,Weekly
2021-02-19,353.03000000000003,Weekly
2021-02-20,354.43,Weekly
2021-02-21,355.83000000000004,Weekly
2021-02-22,357.23,Weekly
2021-02-23,360.17857142857144,Weekly
2021-02-24,363.12714285714287,Weekly
2021-02-25,366.0757142857143,Weekly
2021-02-26,369.0242857142857,Weekly
2021-02-27,371.97285714285715,Weekly
2021-02-28,374.9214285714286,Weekly
2021-03-01,377.87,Weekly
2021-03-02,376.84000000000003,Weekly
2021-03-03,375.81,Weekly
2021-03-04,374.78000000000003,Weekly
2021-03-05,373.75,Weekly
2021-03-06,372.72,Weekly
2021-03-07,371.69,Weekly
2021-03-08,370.66,Weekly
2021-03-09,369.4857142857143,Weekly
2021-03-10,368.31142857142856,Weekly
2021-03-11,367.13714285714286,Weekly
2021-03-12,365.96285714285716,Weekly
2021-03-13,364.78857142857146,Weekly
2021-03-14,363.6142857142857,Weekly
2021-03-15,362.44,Weekly
2021-03-16,363.4642857142857,Weekly
2021-03-17,364.48857142857145,Weekly
2021-03-18,365.5128571428572,Weekly
2021-03-19,366.53714285714284,Weekly
2021-03-20,367.56142857142856,Weekly
2021-03-21,368.5857142857143,Weekly
2021-03-22,369.61,Weekly
2021-03-23,369.39,Weekly
2021-03-24,369.17,Weekly
2021-03-25,368.95,Weekly
2021-03-26,368.73,Weekly
2021-03-27,368.51,Weekly
2021-03-28,368.29,Weekly
2021-03-29,368.07,Weekly
2021-03-30,368.4042857142857,Weekly
2021-03-31,368.73857142857145,Weekly
2021-04-01,369.0728571428572,Weekly
2021-04-02,369.40714285714284,Weekly
2021-04-03,369.74142857142857,Weekly
2021-04-04,370.0757142857143,Weekly
2021-04-05,370.41,Weekly
2021-04-06,371.4614285714286,Weekly
2021-04-07,372.5128571428572,Weekly
2021-04-08,373.56428571428575,Weekly
2021-04-09,374.61571428571426,Weekly
2021-04-10,375.66714285714284,Weekly
2021-04-11,376.7185714285714,Weekly
2021-04-12,377.77,Weekly
2021-04-13,380.5942857142857,Weekly
2021-04-14,383.4185714285714,Weekly
2021-04-15,386.24285714285713,Weekly
2021-04-16,389.06714285714287,Weekly
2021-04-17,391.8914285714286,Weekly
2021-04-18,394.7157142857143,Weekly
2021-04-19,397.54,Weekly
2021-04-20,398.07,Weekly
2021-04-21,398.6,Weekly
2021-04-22,399.13,Weekly
2021-04-23,399.66,Weekly
2021-04-24,400.19,Weekly
2021-04-25,400.72,Weekly
2021-04-26,401.25,Weekly
2021-04-27,402.24,Weekly
2021-04-28,403.23,Weekly
2021-04-29,404.22,Weekly
2021-04-30,405.21,Weekly
2021-05-01,406.2,Weekly
2021-05-02,407.19,Weekly
2021-05-03,408.18,Weekly
2021-05-04,402.14,Weekly
2021-05-05,396.1,Weekly
2021-05-06,390.06,Weekly
2021-05-07,384.02,Weekly
2021-05-08,377.97999999999996,Weekly
2021-05-09,371.94,Weekly
2021-05-10,365.9,Weekly
2021-05-11,364.17571428571426,Weekly
2021-05-12,362.45142857142855,Weekly
2021-05-13,360.72714285714284,Weekly
2021-05-14,359.0028571428571,Weekly
2021-05-15,357.2785714285714,Weekly
2021-05-16,355.5542857142857,Weekly
2021-05-17,353.83,Weekly
2021-05-18,356.8928571428571,Weekly
2021-05-19,359.9557142857143,Weekly
2021-05-20,363.0185714285714,Weekly
2021-05-21,366.08142857142855,Weekly
2021-05-22,369.1442857142857,Weekly
2021-05-23,372.20714285714286,Weekly
2021-05-24,375.27,Weekly
2021-05-25,377.5642857142857,Weekly
2021-05-26,379.8585714285714,Weekly
2021-05-27,382.1528571428571,Weekly
2021-05-28,384.44714285714286,Weekly
2021-05-29,386.74142857142857,Weekly
2021-05-30,389.0357142857143,Weekly
2021-05-31,391.33,Weekly
2021-06-01,389.8342857142857,Weekly
2021-06-02,388.3385714285714,Weekly
2021-06-03,386.84285714285716,Weekly
2021-06-04,385.34714285714284,Weekly
2021-06-05,383.8514285714286,Weekly
2021-06-06,382.35571428571427,Weekly
2021-06-07,380.86,Weekly
2021-06-08,379.2757142857143,Weekly
2021-06-09,377.69142857142856,Weekly
2021-06-10,376.10714285714283,Weekly
2021-06-11,374.52285714285716,Weekly
2021-06-12,372.93857142857144,Weekly
2021-06-13,371.3542857142857,Weekly
2021-06-14,369.77,Weekly
2021-06-15,370.36571428571426,Weekly
2021-06-16,370.96142857142854,Weekly
2021-06-17,371.5571428571428,Weekly
2021-06-18,372.15285714285716,Weekly
2021-06-19,372.74857142857144,Weekly
2021-06-20,373.3442857142857,Weekly
2021-06-21,373.94,Weekly
2021-06-22,375.67571428571426,Weekly
2021-06-23,377.4114285714286,Weekly
2021-06-24,379.14714285714285,Weekly
2021-06-25,380.8828571428571,Weekly
2021-06-26,382.6185714285714,Weekly
2021-06-27,384.3542857142857,Weekly
2021-06-28,386.09,Weekly
2021-06-29,386.5785714285714,Weekly
2021-06-30,387.0671428571428,Weekly
2021-07-01,387.55571428571426,Weekly
2021-07-02,388.0442857142857,Weekly
2021-07-03,388.53285714285715,Weekly
2021-07-04,389.02142857142854,Weekly
2021-07-05,389.51,Weekly
2021-07-06,395.54714285714283,Weekly
2021-07-07,401.5842857142857,Weekly
2021-07-08,407.62142857142857,Weekly
2021-07-09,413.6585714285714,Weekly
2021-07-10,419.69571428571425,Weekly
2021-07-11,425.73285714285714,Weekly
2021-07-12,431.77,Weekly
2021-07-13,436.07714285714286,Weekly
2021-07-14,440.3842857142857,Weekly
2021-07-15,444.69142857142856,Weekly
2021-07-16,448.99857142857144,Weekly
2021-07-17,453.3057142857143,Weekly
2021-07-18,457.61285714285714,Weekly
2021-07-19,461.92,Weekly
2021-07-20,459.84000000000003,Weekly
2021-07-21,457.76,Weekly
2021-07-22,455.68,Weekly
2021-07-23,453.6,Weekly
2021-07-24,451.52000000000004,Weekly
2021-07-25,449.44,Weekly
2021-07-26,447.36,Weekly
2021-07-27,449.93857142857144,Weekly
2021-07-28,452.51714285714286,Weekly
2021-07-29,455.0957142857143,Weekly
2021-07-30,457.67428571428576,Weekly
2021-07-31,460.2528571428572,Weekly
2021-08-01,462.8314285714286,Weekly
2021-08-02,465.41,Weekly
2021-08-03,469.41571428571433,Weekly
2021-08-04,473.4214285714286,Weekly
2021-08-05,477.4271428571429,Weekly
2021-08-06,481.43285714285713,Weekly
2021-08-07,485.43857142857144,Weekly
2021-08-08,489.4442857142857,Weekly
2021-08-09,493.45,Weekly
2021-08-10,493.71285714285716,Weekly
2021-08-11,493.9757142857143,Weekly
2021-08-12,494.23857142857145,Weekly
2021-08-13,494.50142857142856,Weekly
2021-08-14,494.76428571428573,Weekly
2021-08-15,495.02714285714285,Weekly
2021-08-16,495.29,Weekly
2021-08-17,499.1642857142857,Weekly
2021-08-18,503.03857142857146,Weekly
2021-08-19,506.91285714285715,Weekly
2021-08-20,510.78714285714284,Weekly
2021-08-21,514.6614285714286,Weekly
2021-08-22,518.5357142857142,Weekly
2021-08-23,522.41,Weekly
2021-08-24,520.8085714285714,Weekly
2021-08-25,519.2071428571428,Weekly
2021-08-26,517.6057142857143,Weekly
2021-08-27,516.0042857142857,Weekly
2021-08-28,514.4028571428571,Weekly
2021-08-29,512.8014285714286,Weekly
2021-08-30,511.2,Weekly
2021-08-31,508.74,Weekly
2021-09-01,506.28,Weekly
2021-09-02,503.82,Weekly
2021-09-03,501.36,Weekly
2021-09-04,498.90000000000003,Weekly
2021-09-05,496.44,Weekly
2021-09-06,493.98,Weekly
2021-09-07,501.01714285714286,Weekly
