Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2023-10-30,3399.95,ca,0,0,0,0,0,FALSE,0.3,0,0,0,14.793321119186768,-1.0166465742992676,0.4655028921306445,20,-0.00155763271368414,0.20955831134261216,0.87379,0,Future,1,0.3,1e-4,3.5,0,1.75,20,13.102779891541203,18.7024011047051,19.365079365079367,0,0
2023-10-30,3841.8,cc,756.77,0,0.97,0.97,0.97,FALSE,0.20754390048223817,0.0294762791796721,0.999476279179672,1.6603512038579054,12.039335736407349,-2.6578349368559415,-0.02279812141897979,17.392764177680593,-0.00350781822839429,0.21580725488653715,1.062699,0.05555555555555555,Future,1,0.2,0.01,4,0,2,15.40105127636893,11.04349999219725,15.193124772190252,16.825396825396826,1962.6666666666663,3001.196601757083
2023-10-30,83.806,cl,591.47,0,22.33,22.33,22.33,FALSE,8,-5.155084200105723,17.174915799894276,48.90427144184652,7.0238918988160215,14.012662330879335,4.727281659043548,-0.00478279654007995,-0.01832614156908363,0.33587590385321975,1.062699,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,0.28348890962645745,0.5684346014842963,-6.820381090517185,5.9523809523809526,1962.6666666666663,1928.3312454680909
2023-10-30,84.656,ct,289.78,0,-1582.42,-1582.42,-1582.42,FALSE,884.1942373815336,-487.1049550081325,-2069.524955008133,7073.553899052269,-5.851443233606837,-7.87581153660926,4.9309168137129085,-6.329476950027606,-0.01069202182090922,0.22988219895489748,1.062699,0.05555555555555555,Future,0.01,600,0.01,0.15,0,0.075,-4.325642350980251,-4.850590025036686,-6.464399762264465,-5.634920634920635,1962.6666666666663,2817.443033625556
2023-10-30,4140.86,es,526.38,0,-1.03,-1.03,-1.03,FALSE,0.3168399603003228,-0.12643908132438098,-1.156439081324381,2.5347196824025824,-9.12478874372592,0.3799478367402335,-4.048687452522042,-10.332015183743652,0.00232347111518294,0.13115361613532925,1.062699,0.05555555555555555,Index,1,0.01,0.01,0.5,0,0.25,-9.278113133752743,-5.0489206587039,-15.640524248138266,-4.761904761904761,1962.6666666666663,4938.331241524437
2023-10-30,92.4745,g,0,0,0,0,0,FALSE,0.01,-0,-0,0,-11.014454448596045,-5.345964361753033,-0.21076557017002023,-11.9075742988332,-0.00176109644029676,0.12829419899173936,0.87379,0,Future,1,0.01,0.01,0.02,0,0.01,-7.911715772756576,-8.589735238135633,-4.793850086959816,-18.73015873015873,0,0
2023-10-30,1996.99,gc,113.16,0,-0.47,-0.47,-0.47,FALSE,0.6724965751818619,0.35154655743974716,-0.11845344256025278,5.379972601454895,-0.44034961266613015,-18.604656683344967,-5.770547564071544,11.60046930682008,-0.00290016154152716,0.12812822211248187,1.062699,0.05555555555555555,Future,1,0.1,0.01,0.3,0,0.15,10.045258565520786,7.670163871568743,14.531719957450427,6.746031746031746,1962.6666666666663,5054.9362921106585
2023-10-30,230.786,gf,0,0,0,0,0,FALSE,300,-0,-0,0,-3.110949800129247,10.881728020433496,-7.210470596689976,-5.983561778710755,0.00785184353551127,0.15547390214927473,1.062699,0,Future,0.01,300,0.01,0.2,0,0.1,-3.8391076796427352,-1.5124765903277977,-19.840593510943307,5.07936507936508,0,0
2023-10-30,128.938,gg,0,0,0,0,0,FALSE,1,-0,-0,0,-11.40235235494223,-12.318416325536717,1.9804416231168276,-10.034149122046363,-0.00185188825371618,0.08644031614048811,1.062699,0,Future,1,1,0.01,0.028,0,0.014,-7.275396269113,-8.42419354697727,-0.8857853840655763,-17.142857142857142,0,0
2023-10-30,76.84,he,224.34,0,-991.15,-991.15,-991.15,FALSE,800,735.7636444086208,-255.3863555913791,5723.0878802540965,-0.8924774909451166,-0.36156875257911303,17.95172518218807,-9.9850482027313,0.01157111263718579,0.31302785347759393,1.062699,0.05555555555555555,Future,0.01,800,0.01,0.1,0,0.05,-9.57890516534134,-7.155600129556551,-6.590586703078472,-10.238095238095235,1962.6666666666663,2069.0810507901333
2023-10-30,364.56,hg,493,0,-872.4,-872.4,-872.4,FALSE,286.5302296702732,163.95858163163268,-708.4414183683673,2292.2418373621854,-6.1812100871835725,-2.466093056085256,-1.5076840749357163,-6.25472488406761,0.00519781707361666,0.16472947093414736,1.062699,0.05555555555555555,Future,0.01,200,0.1,0.2,0,0.1,-3.487730062968496,-5.232988964174365,3.0138940200061692,-15.317460317460318,1962.6666666666663,3931.77976185523
2023-10-30,17332.8,hs,759.25,0,-1.51,-1.51,-1.51,FALSE,0.3220279692988912,-0.31386016920163207,-1.823860169201632,2.5762237543911297,-14.15917515777031,-11.73294699884737,-2.053718918830162,-11.98556725152165,0.00916911203717241,0.24099208292920707,8.30739,0.05555555555555555,Index,1,0.1,0.01,5,0,2.5,-7.992483432814218,-8.549502322407955,-6.205952718613434,-17.53968253968254,1962.6666666666663,2687.557168383245
2023-10-30,161.12,kc,0,0,0,0,0,FALSE,500,-0,-0,0,-1.913091835995945,-7.183641614557653,0.6804892955844679,0.7007870448253326,0.00142852730730869,0.2932595726264866,1.062699,0,Future,0.01,500,0.01,0.3,0,0.15,0.7812226206109334,-1.4437593785842324,8.414948860093933,-5.396825396825398,0,0
2023-10-30,494.55,lb,309.5,0,-2.52,-2.52,-2.52,FALSE,2,-0.5058678682344531,-3.025867868234453,10.547123913160783,-5.737806615619167,5.148279371162671,-2.209348351935105,-9.11987433043934,0.00398122363295794,0.2639103966965217,1.062699,0.05555555555555555,Future,1,2,0.01,1,1,1.5,-6.554948739589066,-7.091881416076669,-1.4526540549613638,-15.555555555555555,1962.6666666666663,2454.166293208926
2023-10-30,180.592,le,181.22,0,-742.08,-742.08,-742.08,FALSE,663.0560348571349,582.1795072914432,-159.90049270855687,5304.4482788570795,-0.6028920796377706,1.7592736543148124,-6.607505233479504,1.6202596833986516,0.00905567491775105,0.1437017401346785,1.062699,0.05555555555555555,Future,0.01,500,0.01,0.09,0,0.045,1.337820425125352,2.266885209137432,-8.634645073819136,10.476190476190476,1962.6666666666663,4507.113131636323
2023-10-30,879.8,lf,0,0,0,0,0,FALSE,1,0,0,0,4.408912931686251,6.865407708381524,11.644829459623384,-3.376568008420786,-0.01297524259218807,0.3110144302720543,1.062699,0,Future,1,1,0.01,0.5,0,0.25,-1.9922988937648127,-0.913474500805359,-10.983717576778876,2.53968253968254,0,0
2023-10-30,2.9796,lo,0,0,0,0,0,FALSE,250,0,0,0,1.612660038868189,3.13959356486526,8.646596183881389,-3.7428814892157383,-0.0120760716295738,0.33190054663935575,1.062699,0,Future,1,250,0.1,0.0028,0,0.0014,-2.3963750695549986,-1.6666975444743308,-10.343438460832164,1.825396825396824,0,0
2023-10-30,64202.2,lx,0,0,0,0,0,FALSE,0.1,-0,-0,0,-14.146684303516835,-5.797931910833141,-4.805694079318844,-13.560432742946457,0.00670287056221319,0.15814573034738863,19.968769,0,Index,1,0.1,0.01,10,0,5,-11.640137209429566,-8.43555086709543,-13.838931787720805,-11.666666666666666,0,0
2023-10-30,6829.65,mx,0,0,0,0,0,FALSE,0.05,-0,-0,0,-7.456457563954109,4.4813764844451605,-2.886766441111657,-10.73924844027223,0.0091091774704175,0.13513389737542378,1,0,Index,1,0.05,0.01,1,0,0.5,-9.465853219929324,-6.737791771148658,-13.14863734783894,-6.746031746031746,0,0
