Date,Close,Symbol,PositionRisk,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,MinPosition,TickSize,Decimals,Spread,Commission,CostPerTrade,InstCapital,Exposure
2023-07-10,7051.2,ap,135.28,-0.28,-0.283159634979498,-0.2,TRUE,0.025758158460598,-0.083159634979498,0.519747718621865,-0.36,-0.179127842219084,0.515163169211953,-6.95421772845667,12.8551456490237,-11.9702580386825,-5.63650818504447,-0.002054276094499,0.112349207147753,1.63973,0.007407407407407,Index,1,0.05,0.01,2,5,0,2.5,248.888888888889,1107.65752250289
2023-07-10,1013.76,aud,25.79,0.61,0.61,0.61,FALSE,0.27591623152357,0.161121792772778,0.519747718621865,0.92,0.462141837069631,5.51832463047139,1.67493530379764,1.47043516511704,2.60411180841448,0.564589707696748,-0.004242487279478,0.068392224721118,1.63973,0.006944444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,233.333333333333,1705.84693132
2023-07-10,230.82,audhuf,353.95,-5876,-5876.2453625684,-7041,TRUE,516.483813519114,1164.7546374316,0.519747718621865,-4800,-6072.6690059652,10329.6762703823,-11.7577140793406,-11.3296755639174,-20,-1.56186630737209,-0.011029840385702,0.100294787712337,384.320007,0.018518518518519,Cash,1,800,1,1,0.13,0,0.065,622.222222222222,3101.96689386722
2023-07-10,2634.75,ca,876.09,1.8,1.8,1.8,FALSE,0.095881105908892,0,0.519747718621865,1.8,1.39883671991026,1.91762211817785,14.5892843709944,-0.259917870701276,13.230552316129,20,0.007581566336923,0.157832186450321,0.8544,0.027777777777778,Future,1,0.3,0.1,1,3.5,0,1.75,933.333333333333,2956.72687024173
2023-07-10,1031.21,cad,0,0,0,0,FALSE,0.347667083066419,0.3,0.519747718621865,0.3,0.152258830859209,6.95334166132837,0.437944338924145,-16.5363399696449,0.40195901297548,4.72649707350223,-0.001618146848629,0.047370501432597,1.4557,0.006944444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,233.333333333333,2462.8547965166
2023-07-10,3315.3,cc,105.56,0.2,0.2,0.2,FALSE,0.088415988648653,0.15592431558656,0.519747718621865,0.5,0.576487853733817,1.76831977297306,6.52017652626905,-1.9783799938296,-2.56397094869599,20,0.006020560639517,0.174641994375067,1.096972,0.027777777777778,Future,1,0.2,0.1,1,4,0,2,933.333333333333,2672.13317356212
2023-07-10,1163.07,chf,131.36,2.91,2.91,0,TRUE,0.258442815857214,2.91,0.519747718621865,2.91,2.04831912810825,5.16885631714428,7.92561836673345,4.83403933036856,0,18.6055360842415,0.001953638303341,0.03783834104156,0.97489,0.006944444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,233.333333333333,3083.29232876581
2023-07-10,4.56257,chfpln,300.57,-4732,-4732.11952776697,-5308,TRUE,489.794394513016,575.880472233026,0.519747718621865,-4200,-5066.98610595154,9795.88789026032,-10.345128818776,-3.1183676447552,-13.7703801669529,-7.87025492706005,-0.003821670455741,0.06198412750059,4.45234,0.018518518518519,Cash,1,500,1,1,0.00294,0,0.00147,622.222222222222,5019.2061041458
2023-07-10,73.169,cl,0,0,0,0,FALSE,1.2050986506308,0,0.519747718621865,0,-1.8601046756095,24.1019730126159,-1.5435289672226,10.4396625379102,-2.37151816185472,-3.50434035021565,-0.006307879853743,0.290283671899693,1.096972,0.013888888888889,Future,1,8,1,3,0.0025,0,0.00125,466.666666666667,803.811429717484
2023-07-10,978.22,cnh,170.56,-39.48,-39.4810764926567,-54.06,TRUE,5.40109846482812,14.5789235073433,0.519747718621865,-26.01,-69.4626581173918,108.021969296562,-12.8608390625966,-13.3623712013902,-7.04920388491511,-20,-0.001542429887759,0.035049489847885,7.9364,0.013888888888889,Cash,1,0.01,0.01,2,0.3,0,0.15,466.666666666667,6657.25333937826
2023-07-10,83.279,ct,200.89,1160,1160,0,TRUE,107.786878272277,1160,0.519747718621865,1160,588.578088499961,2155.73756544554,5.46057273328922,-12.8896894213454,16.3978171545979,-3.62341725468796,-0.020243052809421,0.228118716334822,1.096972,0.011111111111111,Future,0.01,600,1,3,0.15,0,0.075,373.333333333333,818.287379772407
