Date,Close,Symbol,PositionRisk,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Decimals,Spread,Commission,CostPerTrade,InstCapital,Exposure
2023-07-27,7422.5,ap,0,0,0,0,FALSE,0.051649938439074,0,0.576204286961613,0,0.020882651229733,0.516499384390743,0.808622502207458,17.9761539737595,-13.7401702342519,14.0288784697207,0.001415619232665,0.09991142588451,1.63864,0.010416666666667,Index,1,0.05,0.01,2,5,0,2.5,354.166666666667,1169.78612771575
2023-07-27,1013.22,aud,93.66,2.24,2.24,2.24,FALSE,0.559051932640645,-0.507059772526219,0.576204286961613,1.36,0.68069533882771,5.59051932640645,2.43517748203639,1.33344953362433,2.50401363809128,0.595249705707124,-0.004598478890182,0.067620638092478,1.63864,0.010416666666667,Cash,1,0.01,0.01,2,0.3,0,0.15,354.166666666667,1728.39244492431
2023-07-27,233.69,audhuf,503.79,-7626,-7626.46479353309,-9294,TRUE,943.561066529204,1667.53520646691,0.576204286961613,-6400,-8452.11091026478,9435.61066529204,-17.9153447722362,-15.4001447547717,-20,-1.00887176503404,0.0046322193059,0.107890277904988,381.656006,0.027777777777778,Cash,1,800,1,1,0.13,0,0.065,944.444444444444,2888.73726825629
2023-07-27,2710.15,ca,466.57,0.8,0.8,0.8,FALSE,0.080160168521487,0,0.576204286961613,0.8,0.801601685214872,0.801601685214872,20,10.8682219857806,11.3238332906441,19.7924991242372,0.005030805734932,0.184408136927033,0.85694,0.020833333333333,Future,1,0.3,0.1,1,3.5,0,1.75,708.333333333333,1267.5687954729
2023-07-27,1032.73,cad,0,0,0,0,FALSE,0.687852782071327,0,0.576204286961613,0,0.786895729286164,6.87852782071327,2.28797716545273,-14.5870063211861,1.89308712901202,5.09368794478605,0.001987002752221,0.048129321996685,1.46265,0.010416666666667,Cash,1,0.01,0.01,2,0.3,0,0.15,354.166666666667,2428.35334368619
2023-07-27,3532.5,cc,463.93,0.8,0.8,0.8,FALSE,0.080615512398192,-0.115240857392323,0.576204286961613,0.6,0.392541113734654,0.806155123981915,9.73859998050349,-2.76551706811844,-2.46209661237166,20,-0.008260199483223,0.181868167865546,1.107837,0.020833333333333,Future,1,0.2,0.1,1,4,0,2,708.333333333333,1285.27164892765
2023-07-27,1183.94,chf,174.62,2.76,2.75988158792205,1.74,TRUE,0.36945694601975,1.01988158792205,0.576204286961613,3.51,2.4403910457585,3.6945694601975,13.2106924611889,8.07128307459291,0,20,-0.004432952639722,0.051004826218785,0.95445,0.010416666666667,Cash,1,0.01,0.01,2,0.3,0,0.15,354.166666666667,2291.44982278078
2023-07-27,4.635255,chfpln,506.71,-9130,-9130.24489062876,-6860,TRUE,1123.13903774693,-2270.24489062876,0.576204286961613,-10800,-6072.54750640282,11231.3903774693,-10.8135276262584,-2.34461135575676,-16.2854232079759,2.92038580514518,-9.49201538851252e-5,0.052942498883157,4.42172,0.027777777777778,Cash,1,500,1,1,0.00294,0,0.00147,944.444444444444,5886.88998897673
2023-07-27,79.872,cl,0,0,0,0,FALSE,1.57343448366967,8,0.576204286961613,8,6.33482913920826,15.7343448366967,8.05223122405927,14.7773692717012,1.27476199001374,8.13259056798963,0.011053453091274,0.274740698847025,1.107837,0.013888888888889,Future,1,8,1,3,0.0025,0,0.00125,472.222222222222,567.201488484606
2023-07-27,983.49,cnh,94.84,-16.45,-16.45,-16.45,FALSE,8.10836753875397,-1.47508297462173,0.576204286961613,-19.01,-53.9326095902924,81.0836753875397,-13.3029513851022,-20,-6.30734183499783,-9.28740834808971,0.001058018146042,0.046151454545368,7.8724,0.020833333333333,Cash,1,0.01,0.01,2,0.3,0,0.15,708.333333333333,5064.84578444257
