Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2023-11-08,3422.45,ca,0,0,0,0,0,FALSE,0.3,0,0,0,14.7280640515618,-0.701233441781713,1.46714613747798,19.2544623875676,0.009895547039216,0.189495438046759,0.87085,0,Future,1,0.3,1e-4,3.5,0,1.75,19.004651350549,13.2653933651571,13.0857578942317,19.3650793650794,0,0
2023-11-08,3908.6,cc,719.38,0,0.97,0.97,0.97,FALSE,0.207256706649031,-0.050182969313917,0.919817030686083,1.65805365319225,11.0951419324117,-3.01329432253882,-3.02606965848971,17.8132045670632,0.007447198076589,0.203149652644419,1.070664,0.055555555555556,Future,1,0.2,0.01,4,0,2,16.8154096745245,12.0737342517225,14.1617771208373,16.8253968253968,1863.11111111111,3026.47166098198
2023-11-08,75.5275,cl,309.18,0,12.43,12.43,12.43,FALSE,8,-4.58119428684608,7.84880571315392,49.4360525064591,3.17533674927966,12.1321468410749,12.8335908681544,-8.2490865222418,-0.025897230302237,0.352603807187657,1.070664,0.055555555555556,Future,1,8,0.01,0.025,0,0.0125,-6.76039758943875,-4.20336235794789,-16.3674365792898,-0.396825396825398,1863.11111111111,1743.67563291639
2023-11-08,76.514,ct,978.36,0,-5491.26,-5491.26,-5491.26,FALSE,862.711768353691,-81.1670268150101,-5572.42702681501,6901.69414682953,-16.1479976025157,-7.81360284352626,-5.73487181708751,-14.7564261397141,-0.018516889498256,0.249309757149221,1.070664,0.055555555555556,Future,0.01,600,0.01,0.15,0,0.075,-12.3878396663212,-8.50094043813576,-19.7443983296895,-8.96825396825397,1863.11111111111,2466.11554115257
2023-11-08,4369.06,es,103.2,0,0.19,0.19,0.19,FALSE,0.282992457174101,-0.100858679238718,0.089141320761282,2.26393965739281,0.787488486896672,1.34549219082993,-11.3913043831333,6.07289074534725,-0.002080661806366,0.13310152630501,1.070664,0.055555555555556,Index,1,0.01,0.01,0.5,0,0.25,3.82957868380297,3.61297856927831,10.0340129460318,2.93650793650794,1863.11111111111,4619.23077619526
2023-11-08,95.9245,g,0,0,0,0,0,FALSE,0.01,0,0,0,-2.56648741476038,-3.94852388372573,-0.583920896293857,-1.15576082967072,0.005226064813396,0.131976780569294,0.87085,0,Future,1,0.01,0.01,0.02,0,0.01,0.042464448059631,-2.42787765087733,9.77034412082463,-11.2698412698413,0,0
2023-11-08,1953.81,gc,488.36,0,-2.33,-2.33,-2.33,FALSE,0.733352489789979,-0.276412801171608,-2.60641280117161,5.86681991831983,-8.8852660809744,-20,-18.3503341972852,7.32814565734341,-0.007764801876547,0.114855237912332,1.070664,0.055555555555556,Future,1,0.1,0.01,0.3,0,0.15,5.23845452449215,5.96226765076689,3.82852559919125,9.6031746031746,1863.11111111111,5353.05727315594
2023-11-08,226.755,gf,0,0,0,0,0,FALSE,300,0,0,0,-6.42795032447334,12.7420396652125,-19.339590174551,-5.2718251779619,0.005213008482671,0.165203293925238,1.070664,0,Future,0.01,300,0.01,0.2,0,0.1,-4.19158707372866,-2.49216701187671,-13.1001587441452,2.06349206349206,0,0
2023-11-08,130.977,gg,262.55,17.26,-22.49,-22.4939420141564,-39.75,TRUE,13.1665153298523,17.2560579858436,-22.4939420141564,105.332122638819,-4.27105073943827,-11.2703748802718,5.47389465841951,-2.79649420832489,0.003096936510533,0.089130597215561,1,0.055555555555556,Future,1,1,0.01,0.028,0,0.014,-2.12952531944015,-3.40005224896549,7.55816846479257,-11.4285714285714,1863.11111111111,6898.04271343227
2023-11-08,75.566,he,222.04,0,990.45,990.45,990.45,FALSE,800,-221.550413880832,768.899586119168,5485.10407438153,2.80359160261099,-1.06416067633592,20,-5.72979752501739,-0.019577892623579,0.317632245883656,1.070664,0.055555555555556,Future,0.01,800,0.01,0.1,0,0.05,-6.63500682509488,-4.91502593822131,0.147352006955218,-7.85714285714286,1863.11111111111,1935.65569816821
2023-11-08,362.54,hg,296.82,0,-567.6,-567.6,-567.6,FALSE,293.926068635651,8.16592917881439,-559.434070821186,2351.40854908521,-4.75828899268762,-2.57578335156427,-4.58326156343651,-2.7648628660831,-0.012308775548159,0.154437181950679,1.070664,0.055555555555556,Future,0.01,200,0.1,0.2,0,0.1,-1.85441114400437,-2.70477588136252,4.8687049358252,-9.6031746031746,1863.11111111111,3981.07928997964
2023-11-08,17606.3,hs,718.07,0,-1.45,-1.45,-1.45,FALSE,0.310381383970905,0.035991525417267,-1.41400847458273,2.48305107176724,-11.389282247637,-11.5682154208448,-5.89689944316973,-6.45315223150874,-0.00590089149402,0.235316290089917,8.3661,0.055555555555556,Index,1,0.1,0.01,5,0,2.5,-4.08013755978164,-5.3200551136504,3.2644802239162,-15.5555555555556,1863.11111111111,2612.76712475679
2023-11-08,173.63,kc,0,0,0,0,0,FALSE,500,0,0,0,2.31524996811715,-5.80214492411031,1.52943155884004,5.22335664012466,0.014853768891847,0.32276599573661,1.070664,0,Future,0.01,500,0.01,0.3,0,0.15,5.03105749818973,2.19903429498754,13.1051872959439,-2.77777777777778,0,0
2023-11-08,524.21,lb,0,0,0,0,0,FALSE,2,-0.244147508810941,-0.244147508810941,9.28461657270652,-0.525918344390544,3.18909392337218,-6.143260617972,0.77585888811252,0.005374865896234,0.270499593512048,1.070664,0.055555555555556,Future,1,2,0.01,1,1,1.5,0.68055082422538,-1.05985816453173,11.7173951061374,-8.73015873015873,1863.11111111111,2272.93009458546
2023-11-08,176.997,le,121.5,0,-538.54,-538.54,-538.54,FALSE,681.279076571333,-481.719794306581,-1020.25979430658,5450.23261257067,-3.7439128449432,6.63908715629518,-19.8284814269352,1.60281334206239,0.004444967667783,0.13647557983558,1.070664,0.055555555555556,Future,0.01,500,0.01,0.09,0,0.045,0.612167661317776,1.52230235113632,-6.5881319812453,9.84126984126984,1863.11111111111,4505.03062458049
2023-11-08,819.03,lf,0,0,0,0,0,FALSE,1,0,0,0,4.36554487117845,7.07841010596621,20,-7.7184785580785,-0.030872659967093,0.349811778618947,1.070664,0,Future,1,1,0.01,0.5,0,0.25,-5.75122229787469,-4.43282255359118,-13.1413732709269,-2.61904761904762,0,0
2023-11-08,2.8041,lo,0,0,0,0,0,FALSE,250,0,0,0,3.10079497358543,3.26988077531242,20,-7.50054708954231,-0.02336876100783,0.356913560605538,1.070664,0,Future,1,250,0.1,0.0028,0,0.0014,-5.41054265694488,-4.74479558155324,-11.6438863388616,-3.41269841269841,0,0
