Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2024-01-25,3775.05,ca,0,0,0,0,0,FALSE,0.3,0,0,0,19.40801553021587,9.603235748720936,6.051000782984965,18.05023577443487,-0.01205928330873717,0.20753517393870088,0.85275,0,Future,1,0.3,1e-4,3.5,0,0.00446738748080428,16.73146094487534,12.816254286500824,12.077727147676637,19.047619047619047,0,0
2024-01-25,4671.5,cc,1051.31,0,1.04,1.04,1.04,FALSE,0.2,-0.08614963038104906,0.953850369618951,1.2445847945158124,15.328009370225876,3.4968179446227223,-2.6221262906870524,20,-0.02377589416895276,0.2344452295007209,1.083424,0.0625,Future,1,0.2,0.01,4,0,0.00365226463500086,18.765602147555843,12.879157147510131,16.79010142989153,19.365079365079367,1906.25,2683.1959914034665
2024-01-25,76.232,cl,0,0,0,0,0,FALSE,8.16646367506038,6.727611810361256,6.727611810361256,65.33170940048304,2.0595241949421625,7.427194335648355,-2.293297672559619,0.17908392837851547,0.01232774801774017,0.27369124711117626,1.083424,0.0625,Future,1,8,0.01,0.025,0,0.00119823440736497,-0.4691493145353606,-0.5208968471174735,8.020580374689862,-6.42857142857143,1906.25,2298.4385019242804
2024-01-25,85.019,ct,91.08,0,-657.92,-657.92,-657.92,FALSE,1136.0470209917262,342.7611226941587,-315.15887730584126,9088.37616793381,-0.6935427660175532,-4.0129961731810235,-8.10481364392583,5.134181220530023,0.00154202035181505,0.17640868289075792,1.083424,0.0625,Future,0.01,600,0.01,0.15,0,0.010001273621731,4.58351845572844,1.567393101634554,16.90049123806939,-5.7936507936507935,1906.25,3565.9384203301975
2024-01-25,4887.64,es,0,0,0,0,0,FALSE,0.01,0,0,0,5.977853914924328,-4.6364818575267766,-16.15370131539835,18.365563473028335,0.00333230489255242,0.0936844114207692,1.083424,0,Index,1,0.01,0.01,0.5,0,0.00109195178183961,17.940247833417494,13.165923266445832,13.08713282441493,17.539682539682538,0,0
2024-01-25,98.2905,g,0,0,0,0,0,FALSE,0.01,-0,-0,0,-4.705136337134588,-4.067015387791687,-0.44259181063490893,-4.018711516966154,7.124283420338884e-4,0.11275287703225274,0.85275,0,Future,1,0.01,0.01,0.02,0,0.00180464099634304,-1.0971945955226017,-1.875266847615533,-9.02787605553428,-1.5079365079365084,0,0
2024-01-25,2019.85,gc,131.45,0,-0.64,-0.64,-0.64,FALSE,0.765688910262647,-0.2682159650941832,-0.9082159650941832,6.125511282101176,-2.9653556193684665,6.187188630976547,-18.896204140952783,2.400700262496831,0.00169463011409298,0.11016934853536314,1.083424,0.0625,Future,1,0.1,0.01,0.3,0,0.00134815974324315,2.444781469490964,1.427084233223435,-4.849904036058385,9.047619047619047,1906.25,5709.9593340889905
2024-01-25,230.177,gf,0,0,0,0,0,FALSE,300,0,0,0,5.8905001356136015,11.479505658127088,-12.821543363112392,8.525019033310787,-0.00415770369132939,0.14820438898696903,1.083424,0,Future,0.01,300,0.01,0.2,0,0.00586282599842092,6.399118489143636,4.354066123532048,15.2832939306659,2.6190476190476195,0,0
2024-01-25,134.349,gg,332.79,0,-32.44,-32.44,-32.44,FALSE,15.329849412825174,-9.333588684403708,-41.773588684403705,122.6387953026014,-6.812459072405389,-7.150990542987983,-3.3602425883764515,-3.827662197524968,0.00591253878027497,0.0763592190895875,1,0.0625,Future,1,1,0.01,0.028,0,0.00272936812198536,-0.8237607209684614,-1.394249294825531,-7.870303626680223,-2.777777777777778,1906.25,8238.199755054597
2024-01-25,76.396,he,571.11,1096.92,-2606.04,-2606.035512140452,-3702.96,TRUE,800,1096.9244878595482,-2606.035512140452,5740.972121275712,-9.078725543650124,-6.679654639614195,-20,1.2348599282736004,7.725901139208347e-4,0.3107893914854816,1.083424,0.0625,Future,0.01,800,0.01,0.1,0,0.00421175590876841,0.5521083752585192,-0.17486045188677438,11.23385921181496,-7.4603174603174605,1906.25,2024.079705530703
2024-01-25,384.9,hg,111.72,0,-204.6,-204.6,-204.6,FALSE,288.00750293186155,143.05396202712376,-61.54603797287625,2304.0600234548924,-0.5342398839123053,2.584219986561431,-7.167723246595551,1.579431784800653,2.5984149814917146e-4,0.15370236295371362,1.083424,0.0625,Future,0.01,200,0.1,0.2,0,0.00338066035261876,2.3400316183004786,0.5108218412080863,3.4899069749287372,-1.0317460317460314,1906.25,4092.73148383176
2024-01-25,16061.8,hs,891.2,0,-1.85,-1.85,-1.85,FALSE,0.3264613998214099,0.12601469624025685,-1.7239853037597432,2.6116911985712794,-13.202060830950046,-4.782993774403105,-5.335256650791691,-12.543622562002662,-7.530566050721887e-4,0.2539289276363053,8.46651,0.0625,Index,1,0.1,0.01,5,0,0.0012259241822805,-9.685783445954598,-8.913845732002393,-5.70666514810238,-17.857142857142858,1906.25,2477.317199956781
2024-01-25,186.98,kc,0,0,0,0,0,FALSE,500,0,0,0,2.7353843495674384,-3.248706051432539,1.4311254585419366,4.555969429201886,-0.01544329787415588,0.344937263922997,1.083424,0,Future,0.01,500,0.01,0.3,0,0.0046514245967929696,4.507153363161592,2.6798908721680057,2.492218085050224,5.634920634920636,0,0
2024-01-25,551.81,lb,395.25,0,-3.18,-3.18,-3.18,FALSE,2,0.40664969775381365,-2.7733503022461865,10.12238478996052,-5.479638167868945,1.9871733495019992,-20,1.70022910142374,0.00361283219329244,0.24403371706726357,1.083424,0.0625,Future,1,2,0.01,1,1,0.00742609666957765,1.8113749283750389,2.1222412441703264,1.9401697892898024,-0.1587301587301586,1906.25,2577.76879178794
2024-01-25,174.575,le,189.26,0,946.95,946.95,946.95,FALSE,786.870948335673,375.3118268810547,1322.2618268810547,6294.967586685384,4.201012344139143,13.33560441647476,-17.079454005914922,7.473274586905605,-0.0014767838566323,0.1240356980537164,1.083424,0.0625,Future,0.01,500,0.01,0.09,0,0.00415636580909797,4.770331888580253,4.725187924035046,13.719968994910548,1.9047619047619049,1906.25,5071.624619934582
2024-01-25,832.21,lf,0,0,0,0,0,FALSE,1,0,0,0,11.468905209988144,6.405258644139175,20,2.089244291247938,0.02111758286663079,0.24972398336883303,1.083424,0,Future,1,1,0.01,0.5,0,0.00240589583599058,0.4936048121498341,0.9183284854474068,10.213911192125051,-4.603174603174603,0,0
2024-01-25,2.7462,lo,0,0,0,0,0,FALSE,250,0,0,0,5.780846747551283,1.3591196810379755,18.205574545670142,-2.074551449952349,0.0150422911868665,0.25076860324003303,1.083424,0,Future,1,250,0.1,0.0028,0,0.00406586268769476,-2.493114685752894,-1.328014219128124,5.022449894770413,-8.174603174603174,0,0
2024-01-25,67400.5,lx,0,0,0,0,0,FALSE,0.1,-0,-0,0,-12.724649352826976,-11.13029128942906,-14.149479323034702,-4.326313830870755,-0.00695198820938181,0.16818640076217334,20.440201,0,Index,1,0.1,0.01,10,0,8.821572446142893e-4,-2.3729954004888776,-2.415144603074153,-2.92869453531159,-6.825396825396825,0,0
2024-01-25,7450.16,mx,0,0,0,0,0,FALSE,0.05,0,0,0,0.5643833875474571,2.3779587342079886,-10.20602478493934,4.666544208762285,0.00123294807018403,0.1089621104625418,1,0,Index,1,0.05,0.01,1,0,0.00123185302357453,3.8897554983278537,5.219651370331662,-1.756877315396934,8.333333333333334,0,0
2024-01-25,2.5215,ng,0,0,0,0,0,FALSE,101.2842388619362,15.789588575077683,15.789588575077683,810.2739108954895,0.3897345912970966,-0.9406491872493806,20,-9.010029284645848,-0.01690956531254306,0.6671621749516121,1.083424,0.0625,Future,1,100,0.1,0.003,0,0.00178332651326826,-5.846976774594866,-4.926693750007342,-9.115316800071042,-10.396825396825395,1906.25,942.8929331097414
2024-01-25,36078.59,ny,0,0,0,0,0,FALSE,1,0,0,0,13.122378302571535,-1.709938865368416,0.02691299535853809,18.338017338433655,-0.00253098430011178,0.14825551548033528,159.854996,0,Index,1,1,0.01,7,0,0.00130869253290578,16.05247695969172,12.15274556305088,14.070092527081073,19.365079365079367,0,0
2024-01-25,307.87,oj,0,0,0,0,0,FALSE,300,-39.35778466413961,-39.35778466413961,1257.1989118590354,-0.6261186562107466,6.102366467507629,6.131118110966291,-6.951567164184622,-0.0159822960491347,0.35216879872824736,1.083424,0.0625,Future,0.01,300,0.01,0.6,0,0.00553392160804595,-7.377465338653694,-4.385820571249582,-7.476342279699564,-4.1269841269841265,1906.25,1786.2527920465177
2024-01-25,941.15,pa,0,0,0,0,0,FALSE,0.6,-0,-0,0,-19.202320718407066,-19.326160938156857,-1.3279447720535298,-15.27604143610422,-0.02511364859128306,0.3495258310194921,1.083424,0,Future,1,0.6,0.01,1.49,0,0.00452947789874405,-14.83446471598378,-10.235614904000954,-10.087482630225535,-16.19047619047619,0,0
2024-01-25,894.67,pl,0,0,0,0,0,FALSE,0.7,-0,-0,0,-8.304482083841345,-0.6123921901178075,-2.933758224362826,-9.29956757121481,-0.00978797007620979,0.20575315136307817,1.083424,0,Future,1,0.7,0.01,1,0,0.00543238610182381,-6.471741658943873,-5.655643837826137,-10.877696908807316,-8.253968253968255,0,0
2024-01-25,2.23645,rb,0,0,0,0,0,FALSE,250,-0,-0,0,-0.7723044934776419,7.073171869046633,-8.83975572767921,-0.1464473953205679,0.00221578219328655,0.2763157801240817,1.083424,0,Future,1,250,0.1,0.0025,0,0.00404552722115863,-1.088048549366834,-0.7472802283790405,9.12084640318561,-7.777777777777779,0,0
2024-01-25,3336.6,rm,1020.01,0,1.0776,1.0776,1.0776,FALSE,0.3,0.16581071395629698,1.2434107139562969,1.329162816132063,18.70968249886332,-5.8993395686206,20,17.895913116128057,-0.00728622430353276,0.30735474017146436,1.083424,0.0625,Future,1,0.3,1e-4,3,0,0.00292534568691592,15.18760469364776,11.49546821041837,15.21728864407674,18.253968253968253,1906.25,2046.698546601442
2024-01-25,24.105,sb,0,0,0,0,0,FALSE,5000,0,0,0,6.999070382662607,10.478424654775976,-0.6668242456809292,4.426293639002619,-0.01380184644580895,0.3526896352723997,1.083424,0,Future,0.01,5000,1,0.04,0,0.0047050057504551,1.8977895864806495,0.4129717217657335,12.25007632052059,0.3174603174603179,0,0
2024-01-25,22.8735,si,0,0,0,0,0,FALSE,30,-0,-0,0,-7.932120302328928,2.20013999747481,-10.58179489164626,-6.38533295601951,0.00869398876630445,0.20121411554488647,1.083424,0,Future,1,30,0.01,0.025,0,0.00543186466777568,-4.276463869198786,-3.8189180942324783,-7.574271296765035,-5.7936507936507935,0,0
2024-01-25,678.94,sw,747.34,2.056,4.28,4.280193798465781,2.224,TRUE,2,2.056193798465781,4.280193798465781,7.205223773950958,11.88080740514948,17.051231415190912,4.6149880018549485,5.007966831676376,-0.0112045579854465,0.27863994434723066,1.083424,0.0625,Future,1,2,0.001,0.7,0,0.00370018356020778,2.2267454571764773,0.9571766514607276,12.141643338641,1.5079365079365066,1906.25,2257.617806641843
2024-01-25,445.26,zc,0,0,0,0,0,FALSE,150,-0,-0,0,-20,-5.9481298870521915,-18.63443130768901,-15.8898889287405,3.144724750185901e-4,0.165445751957447,1.083424,0,Future,0.01,150,0.1,0.9,0,0.0122172428559014,-14.662423869363096,-11.56675693816933,-7.182210549578496,-20,0,0
