Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2023-11-10,3522.05,ca,0,0,0,0,0,FALSE,0.3,0,0,0,17.25979895335038,-0.48029056172800866,6.50642110399569,20,0.01380850437794301,0.19300864175987584,0.87464,0,Future,1,0.3,1e-4,3.5,0,1.75,20,13.495317428108152,16.017444046414923,19.365079365079367,0,0
2023-11-10,3981.5,cc,721.47,0,0.97,0.97,0.97,FALSE,0.2,-0.0515309642189643,0.9184690357810356,1.5522845584138605,11.833771466741076,-2.994231525610671,-3.0834441664973133,18.817199801708764,0.00832287275986409,0.19936959023919323,1.067236,0.05555555555555555,Future,1,0.2,0.01,4,0,2,17.92691228897941,12.546691686033158,15.317170335119595,17.460317460317462,1749.3333333333333,2895.526841919119
2023-11-10,77.226,cl,304.28,0,12.43,12.43,12.43,FALSE,8,-6.194161315936844,6.235838684063156,47.16445833655246,2.6442956853510093,11.898424789912836,13.376318631882246,-9.111644130429529,0.01766211817414831,0.3382973390910651,1.067236,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,-7.721928816793039,-4.721311536072866,-17.46984916118293,-0.7142857142857154,1749.3333333333333,1706.427847026618
2023-11-10,77.317,ct,979.33,0,-5491.26,-5491.26,-5491.26,FALSE,809.2234600712295,150.43742619548993,-5340.82257380451,6473.787680569836,-16.499838540686895,-7.536159121372723,-5.807904459727203,-15.3277529303659,-0.00576474536406301,0.2461747623285036,1.067236,0.05555555555555555,Future,0.01,600,0.01,0.15,0,0.075,-13.079285292749317,-8.615216567072485,-19.90672180900849,-9.92063492063492,1749.3333333333333,2345.000740691927
2023-11-10,4366.73,es,101.13,0,0.19,0.19,0.19,FALSE,0.27114696766933305,-0.01891991095895706,0.17108008904104294,2.1691757413546644,1.5773741682562088,1.518321179769207,-11.655491645628189,7.1717507906044355,0.00500709867053572,0.13008460270045366,1.067236,0.05555555555555555,Index,1,0.01,0.01,0.5,0,0.25,3.852146893593086,4.4925028316777285,10.285885145108244,5.4761904761904745,1749.3333333333333,4437.727356013877
2023-11-10,94.9965,g,0,0,0,0,0,FALSE,0.01,-0,-0,0,-1.9304005145192908,-3.579043127972059,-0.6004142659926711,-0.4841386557100224,-0.00445339124925769,0.1283513806464762,0.87464,0,Future,1,0.01,0.01,0.02,0,0.01,-0.1457698012124707,-1.8374151118610265,9.085986817316186,-8.730158730158731,0,0
2023-11-10,1942.15,gc,642.6,-0.7199999999999998,-3.05,-3.0525278914005924,-2.33,TRUE,0.6849950553273874,-0.7225278914005924,-3.0525278914005924,5.479960442619099,-11.140693161433346,-20,-18.562886167760396,4.427185535302405,-0.00873296359522779,0.1157755308402719,1.067236,0.05555555555555555,Future,1,0.1,0.01,0.3,0,0.15,3.0360026743672717,3.9210395462040353,-0.7265399543820832,8.650793650793652,1749.3333333333333,4986.200415668457
2023-11-10,220.827,gf,0,0,0,0,0,FALSE,300,-0,-0,0,-7.212887083242025,13.702868217886405,-16.80936061637674,-8.063936578410868,0.00707574237531716,0.190070525162466,1.067236,0,Future,0.01,300,0.01,0.2,0,0.1,-6.901160467987621,-3.337761370375929,-17.97785844387653,1.1111111111111114,0,0
2023-11-10,129.968,gg,261.42,0,-22.49,-22.49,-22.49,FALSE,12.416029890986964,-1.8218044722138875,-24.31180447221389,99.32823912789571,-4.895245236535371,-10.870611281801835,5.455265816021886,-3.819320915823853,1.0772462518371384e-4,0.08943496365788137,1,0.05555555555555555,Future,1,1,0.01,0.028,0,0.014,-3.0370179454399233,-3.640543637347657,5.268079512791436,-11.428571428571429,1749.3333333333333,6454.746291487175
2023-11-10,75.5,he,244.19,-2131.1800000000003,-1140.73,-1140.72614525319,990.45,TRUE,800,-2131.17614525319,-1140.7261452531898,5393.403928751832,-4.230078667655742,-1.3780837598135935,2.95116590125472,-6.426645960928219,-0.00408436285431701,0.30259871179059206,1.067236,0.05555555555555555,Future,0.01,800,0.01,0.1,0,0.05,-7.21890462779567,-5.0517575223144,-1.1569059725244708,-8.174603174603174,1749.3333333333333,1907.7411023464504
2023-11-10,358.28,hg,470.36,-347.5,-915.1,-915.0725346294224,-567.6,TRUE,280.77943136109093,-347.4725346294225,-915.0725346294224,2246.235450888727,-8.147610120456182,-2.8137022973302166,-7.195527572257425,-5.858865225814423,-0.01041227771318187,0.15310843978245908,1.067236,0.05555555555555555,Future,0.01,200,0.1,0.2,0,0.1,-3.961624638866217,-4.387835026823028,0.163731549039456,-11.507936507936508,1749.3333333333333,3770.399599265829
2023-11-10,17248.1,hs,692.24,0,-1.45,-1.45,-1.45,FALSE,0.3023008438374978,-0.07550923360626438,-1.5255092336062643,2.4184067506999822,-12.615820173051716,-11.268446488071024,-6.0898288238657585,-8.141955908100563,-0.00989975720824354,0.2306973710811431,8.33483,0.05555555555555555,Index,1,0.1,0.01,5,0,2.5,-5.708135357456924,-6.250007729768371,0.22514470332050424,-15.634920634920634,1749.3333333333333,2502.3258708784915
2023-11-10,171.86,kc,0,0,0,0,0,FALSE,500,0,0,0,3.100754028349978,-5.3926101467223,1.5693452329592972,6.04597116134814,-0.01759136403389494,0.3145569818752579,1.067236,0,Future,0.01,500,0.01,0.3,0,0.15,5.506906289405293,2.7125889056052515,13.76976361064147,-1.6666666666666674,0,0
2023-11-09,529.73,lb,0,0,0,0,0,FALSE,2,0.1546776163305312,0.1546776163305312,8.652184741750176,0.35754580131455393,3.15621598748116,-6.1811450621625275,1.9891922724267557,0.0095407720856695,0.2688416924838555,1.067236,0.05555555555555555,Future,1,2,0.01,1,1,1.5,1.5026134183271174,-0.2561145399779158,12.741449002823837,-7.301587301587302,1749.3333333333333,2147.285990749619
2023-11-10,172.215,le,318.85,0,-1283.38,-1283.38,-1283.38,FALSE,580.8893732503946,-12.624718308025876,-1296.004718308026,4647.114986003156,-5.577674416112009,8.060656654037611,-17.576072038465288,-2.6791915292688393,0.00103993897552712,0.15396520303727046,1.067236,0.05555555555555555,Future,0.01,500,0.01,0.09,0,0.045,-3.7032992694110742,-0.643788937512545,-13.547486494633638,8.88888888888889,1749.3333333333333,3749.418625845331
