Date,Close,Symbol,PositionRisk,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,MinPosition,TickSize,Decimals,Spread,Commission,CostPerTrade,InstCapital,Exposure
2023-07-03,7252,ap,91.52,-0.2,-0.2,-0.2,FALSE,0.02630490993877338,-0.01559425141175542,0.3898562852938857,-0.24,-0.11760844942510834,0.5260981987754676,-4.470969476757407,10.465140885499142,-13.230418948281391,2.7443147720834347,0.0038684767779209,0.1033618062546416,1.63808,0.0074074074074074,Index,1,0.05,0.01,2,5,0,2.5,240.74074074074073,1164.5536657305172
2023-07-03,1021.28,aud,44.69,1.02,1.02,1.02,FALSE,0.25756189092483533,-0.11305832273522688,0.3898562852938857,0.73,0.5645750485439864,5.151237818496707,2.1919976069314817,-0.2497859098851405,1.6900370959522728,3.429894124859648,8.6203524009143e-4,0.07027478881052562,1.63808,0.00694444444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,225.69444444444443,1605.7995211693924
2023-07-03,228.75,audhuf,466.87,-8400,-8400,-8400,FALSE,541.4288825672389,233.91377117633144,0.3898562852938857,-7800,-8766.277277928191,10828.577651344776,-16.191004137721684,-12.041663433262366,-20,-12.467094485988625,0.00569927013961812,0.0905091909224703,372.507996,0.01851851851851851,Cash,1,800,1,1,0.13,0,0.065,601.8518518518518,3324.8106944597207
2023-07-05,31033.330078,bt,0,0,0,0,FALSE,0.00324424872085436,0,0.3898562852938857,0,0.00384705842172624,0.06488497441708733,1.1858087195956828,-6.982600210308073,-8.435102988019576,15.254050586590694,-0.0039591571648927,0.39122225356193147,1.09075,0.02222222222222222,Cash,1,5,1,3,75,0,37.5,722.2222222222222,923.0331552546672
2023-07-03,2695.65,ca,938.96,1.8,1.8,1.8,FALSE,0.08653188979994166,-0.11695688558816572,0.3898562852938857,1.5,1.2503687051449712,1.7306377959988333,14.4498023565159,1.7055222022702607,12.558500272577747,20,0.01804245009018235,0.1662783735857161,0.85926,0.02777777777777777,Future,1,0.3,0.1,1,3.5,0,1.75,902.7777777777776,2714.6578304496047
2023-07-03,1038.86,cad,0,0,0,0,FALSE,0.35814542490399753,0,0.3898562852938857,0,1.2451542499306778,7.16290849807995,3.476672221247687,-17.039618878878024,0.05194845758037397,12.886649700863254,-6.0625016892768e-4,0.04383190774195856,1.44516,0.00694444444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,225.69444444444443,2574.545075394882
2023-07-03,3395.7,cc,112.59,0.2,0.2,0.2,FALSE,0.08018488434634924,0.03898562852938856,0.3898562852938857,0.3,0.5319690135506213,1.6036976869269846,6.634280486741658,-1.275573674194875,-2.4763242916777095,20,0.01387799161768832,0.18082324738519245,1.09075,0.02777777777777777,Future,1,0.2,0.1,1,4,0,2,902.7777777777776,2496.298984871859
2023-07-03,1155.61,chf,0,0,0,0,FALSE,0.24262608656057005,0.2339137711763314,0.3898562852938857,0.6,0.4324582628038182,4.852521731211401,1.7824062900007158,5.618394833760059,-10.132285103877486,15.716773396408632,-0.0011761756624935,0.03929794670381144,0.9764,0.00694444444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,225.69444444444443,2871.5806215716952
2023-07-03,4.53697,chfpln,364.3,-6051,-6051,-6051,FALSE,499.8292168951999,-369.97361474389754,0.3898562852938857,-7000,-7933.022659039139,9996.584337903998,-15.871466474722844,-3.633678736453916,-20,-13.770246502693633,-0.00176833926835251,0.05879288883791414,4.4305,0.01851851851851851,Cash,1,500,1,1,0.00294,0,0.00147,601.8518518518518,5118.406866441745
2023-07-03,70.043,cl,0,0,0,0,FALSE,1.152192493464278,0,0.3898562852938857,0,-5.340723147896857,23.04384986928556,-4.635269868699624,9.211562535021264,-2.2567983357795134,-11.070067385779986,-0.00445872860267204,0.30503966131391946,1.09075,0.01388888888888888,Future,1,8,1,3,25,0,12.5,451.38888888888886,739.8855724934075
2023-07-03,982.09,cnh,172.27,-40,-40,-40,FALSE,5.2406113235489205,-5.0681317088205144,0.3898562852938857,-53,-63.78559205492474,104.8122264709784,-12.171402936962972,-13.089267807139882,-5.724952312497969,-20,0.00204875286347494,0.03451050580258787,7.8698,0.01388888888888888,Cash,1,0.01,0.01,2,0.3,0,0.15,451.38888888888886,6539.876457780578
2023-07-03,85.47,ct,0,0,0,0,FALSE,100.54577308575026,0,0.3898562852938857,0,598.1073248568788,2010.915461715005,5.9486073506718595,-12.75419652605213,16.32256484682487,-2.3431385503384092,0.01167429174263823,0.2291704174621579,1.09075,0.01111111111111111,Future,0.01,600,1,3,0.15,0,0.075,361.1111111111111,787.8658927929474
2023-07-03,4454.88,es,38.62,-0.09,-0.09,-0.09,FALSE,0.0420731969083394,0.00779712570587771,0.3898562852938857,-0.07,-0.03478665006838551,0.8414639381667879,-0.8268126176428109,-8.2480021739115,-15.89168332062519,19.859573150152336,0.0024452527556722,0.10507382800869385,1.09075,0.01111111111111111,Index,1,0.01,0.01,2,0.5,0,0.25,361.1111111111111,1718.368493633032
2023-07-03,1015.02,eur,133.84,4.36,4.355624668058541,3.88,TRUE,0.367620438298155,0.4756246680585405,0.3898562852938857,5.1,3.153208139026986,7.352408765963099,8.577347205243273,12.197341719043507,-0,18.394032583347304,2.660399962488569e-4,0.03024242588665145,1,0.00694444444444444,Cash,1,0.01,0.01,2,0.25,0,0.125,225.69444444444443,3731.420972813932
