Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2023-10-04,985.83,aud,18.07,0,-0.4,-0.4,-0.4,FALSE,1.1414247564269644,-0.00623945810731022,0.6239458107310257,-0.41,-1.7918748396933284,9.131398051415715,-3.924645119189649,1.5674171331254356,0,-6.932929481930773,0.00133987047664607,0.07610761859820568,1.6609,0.0119047619047619,Cash,1,0.01,0.01,0.3,0,0.15,-4.479846551637893,-5.664694291514606,-4.111804754373911,-9.047619047619047,625,2709.9783674595565
2023-10-04,2976.55,ca,599.45,0,0.8,0.8,0.8,FALSE,0.3,-0.11917364984962596,0.6239458107310257,0.609,0.30448165671314914,0.770700700252716,7.901424161501562,1.5909365390362642,1.342417526626817,11.093284226126682,-0.00288508511509366,0.2180022192762645,0.86598,0.01666666666666666,Future,1,0.3,1e-4,3.5,0,1.75,12.488242748004389,7.388398725434445,0.903772358546282,16.50793650793651,875,1324.5278004903244
2023-10-04,1015.18,cad,35.14,0,-0.95,-0.95,-0.95,FALSE,1.393905379761539,0.218381033755859,0.6239458107310257,-0.6,-0.29769148420181935,11.151243038092312,-0.5339162337058104,6.274427462113219,-0,-2.4584672550379887,-0.00480531572003783,0.0527119498567663,1.44661,0.0119047619047619,Cash,1,0.01,0.01,0.3,0,0.15,-2.3183813520142835,-1.531762059885788,-6.080278733885886,1.6666666666666672,625,3912.7750075730687
2023-10-04,3435.2,cc,151.94,0,0.21,0.21,0.21,FALSE,0.2,-0.1310286202535154,0.6239458107310257,0,0.01655198930984413,0.7981621131822156,0.4147525680930287,-2.664193055892233,-0.0666084865453358,1.440563152309776,0,0.2215933849503376,1.052078,0.01666666666666666,Future,1,0.2,0.01,4,0,2,3.5575237813874097,2.9194327520481003,-9.88869570400956,8.253968253968255,875,1303.062363818817
2023-10-04,1154.41,chf,300.22,0,-5.8,-5.8,-5.8,FALSE,1.3946145632752187,-0.3806069445459259,0.6239458107310257,-6.41,-8.343299818891362,11.15691650620175,-14.95628261492072,-7.665728262508865,-14.106280053528277,-5.377855558996969,0.00208114815708793,0.04321904837324644,0.96389,0.01666666666666666,Cash,1,0.01,0.01,0.3,0,0.15,-4.761632482233215,-2.121074636442129,-13.098880194479737,1.9047619047619044,875,6681.081857849113
2023-10-04,86.491,cl,673.37,0,25.74,25.74,25.74,FALSE,8,1.1542997498523986,0.6239458107310257,27.59,16.016868750094993,27.594049976881088,11.608929289839136,14.357783197359016,7.799391184146469,6.009530703542388,-0.03668678417179638,0.3182171455952697,1.052078,0.02083333333333333,Future,1,8,0.01,0.0025,0,0.00125,5.332703531908261,5.462930244524199,-1.3098162855336797,10.714285714285715,1093.75,1134.249065444968
2023-10-04,999.92,cnh,98.21,0,17.42,17.42,17.42,FALSE,12.803707367711064,1.6160196497933563,0.6239458107310257,20.01,46.12055303027737,102.42965894168852,9.005312232179358,-16.225159311538626,11.342976862489415,4.886422470071818,-0.00109948335363618,0.04337221224764347,7.6922,0.01666666666666666,Cash,1,0.01,0.01,0.3,0,0.15,3.042028077053218,4.384073038352673,10.586149951128698,-1.5873015873015874,875,6657.488401820881
2023-10-04,89.117,ct,872.83,0,4279.88,4279.88,4279.88,FALSE,707.9362785931951,74.94837078501074,0.6239458107310257,4400,3159.2684242564487,5663.490228745561,11.156612960048182,-5.925543294902148,14.124369282267374,2.4202791543049544,-0.00202897808025515,0.24076048509077963,1.052078,0.03333333333333333,Future,0.01,600,0.01,0.15,0,0.075,1.1877067622292985,1.081659627711193,-0.40381554447099,6.269841269841271,1750,2398.649428631328
2023-10-04,4242.27,es,534.44,0,-1.04,-1.04,-1.04,FALSE,0.14047350340887962,-0.0499156648584821,0.6239458107310257,-1.12,-0.7362495192759715,1.123788027271037,-13.102996319757048,-2.2319480542180243,-12.499670208608723,-5.655752425279672,0.00282322691412595,0.127443362377903,1.052078,0.01666666666666666,Index,1,0.01,0.01,0.5,0,0.25,-5.538728470292213,-3.0323078236380367,-14.170054958176957,3.73015873015873,875,2265.7123494888697
2023-10-04,1002.215,eur,43.41,0,1.18,1.18,1.18,FALSE,1.9622601905523376,-0.8672846769161257,0.6239458107310257,-0.21,-1.7649314220264425,15.6980815244187,-2.2485950519253626,10.128056558752435,-0.3972034518778031,-5.78316824471646,0.00200757151355102,0.03670662964048317,1,0.01666666666666666,Cash,1,0.01,0.01,0.25,0,0.125,-4.608703916983676,-3.5849704965557265,-11.324911656469242,0.07936507936507908,875,7866.426387497645
2023-10-04,92.2225,g,452.35,0,-31.96,-31.96,-31.96,FALSE,8.500381651383368,-5.646709587115781,0.6239458107310257,-41.01,-32.24303905810934,68.00305321106694,-9.482821001590573,-9.08543247428326,-0.6103580052619167,-12.77039604416941,8.244336553833165e-4,0.1329056050722063,0.86598,0.02777777777777777,Future,1,0.01,0.01,0.02,0,0.01,-9.7467136085977355,-7.406159458447969,-10.217272366203485,-15.555555555555555,1458.3333333333333,3620.991001384339
