Date,Close,Symbol,Position,PositionRisk,RequiredTrade,PositionPrevious,PositionDynamic,PositionRaw,PositionMax,ForecastSkew,ForecastCarry,ForecastTrend,Forecast,Return,Volatility,FX,Weight,Product,ContractSize,MinPosition,TickSize,Decimals,Spread,Commission,CostPerTrade,InstCapital,Exposure
2023-06-22,714.365,lf,0,0,0,0,0.7499999999999992,0.5834403163348696,2.1162685620507173,5.458987434139245,14.602246048661462,-5.832907073622558,5.513858938295631,-0.03429622996202219,0.3366250632689884,1.099264,0.01388888888888888,Future,1,1,1,2,0.5,0,0.25,462.95138888888886,687.6365419632411
2023-06-22,2.4736,lo,0,0,-22.62174822168071,430,0,76.61015984976268,586.3057366386885,9.542220521874512,7.334946006109373,-5.020943226816498,2.6133177645155388,-0.03659574142213695,0.35090033353431904,1.099264,0.01388888888888888,Future,1,250,1,4,0.0028,0,0.0014,462.95138888888886,659.6622240651288
2023-06-22,69887.5,lx,-0.6,324.76414249750513,-0.01052174335892125,-0.4,-0.6200000000000008,-0.6244138798561087,1.3684803067098068,2.0002410229967973,-18.441482703465542,-0.26234153347224765,-9.125653862821991,-0.00573988947604497,0.1556816252882138,20.10111,0.02222222222222222,Index,1,0.1,0.1,1,10,0,5,740.7222222222221,2378.964829185593
2023-06-22,7210.55,mx,0,0,0.0042086973435685,-0.08,-0.001,-0.07127810271291894,0.4313580627665894,-6.7206504545852654,-8.713194561271443,4.3095982735538305,-3.304823016672716,-0.00553071752367806,0.11907458196923391,1,0.01111111111111111,Index,1,0.05,0.01,2,1,0,0.5,370.36111111111103,1555.1644397408156
2023-06-22,8.3283,mxnjpy,108359,617.2685142812899,85.69959965841367,106730,108359.0007438284,103722.16317642348,108359.0007438284,11.441712205584384,20,20,19.144171220558437,0.00493513122784117,0.1065232921909192,155.737,0.01851851851851851,Cash,1,10000,1,1,0.003,0,0.0015,617.2685185185185,2897.340599519787
2023-06-22,2.5895,ng,-630,845.1418450202525,2.104348671784252,-670,-630,-684.5990865505968,1380.4043745722272,4.36564776600315,-20,-0.8884605151387445,-9.918819429455182,0.01439153582512542,0.569475632744167,1.099264,0.05555555555555555,Future,1,150,1,3,0.003,0,0.0015,1851.8055555555552,1625.8865604417058
2023-06-22,854.515,nok,-13,77.22961202847395,-0.04208697343568508,-12.2,-13.000000000000036,-9.378341222948835,77.92824406960158,-11.860544493613624,-0,-3.0521566662124964,-2.406917115846361,0.00495658875929994,0.08133351677412304,11.699,0.01388888888888888,Cash,1,0.01,0.01,2,0.6,0,0.3,462.95138888888886,2846.0062176739716
2023-06-22,1.61267,nokmxn,-53000,468.2722451389216,210.4348671784252,-57000,-53000.00000000002,-54251.386038789846,69863.69963433538,-10.557732939285415,-19.754139441444803,-11.494483613526484,-15.530636460061537,0.00602055518263588,0.10315559460538871,18.828501,0.01851851851851851,Cash,1,4000,1,1,0.00182,0,9.1e-4,617.2685185185185,2991.9294289360487
2023-06-22,33506.42,ny,1.9,64.94203001912524,0.00526087167946062,1.8,1.9,2.898764932128282,7.223735906252366,-0.4911216226453965,0.14955825892339764,20,8.025666967197159,-0.00200566226115306,0.15886785638611642,155.737,0.0074074074074074,Index,1,1,1,2,7,0,3.5,246.9074074074074,777.0842164802597
2023-06-22,963.65,nzd,3,108.88331122517262,0.06839133183298819,1.7,2.999999999999999,1.8292572647660696,6.3777182703164295,20,2.7894233038896195,5.854221736230725,5.7364003464371,-6.639211007701817e-4,0.06669980843013791,1.77094,0.00694444444444444,Cash,1,0.01,0.01,2,0.5,0,0.25,231.47569444444443,1735.2050919823446
2023-06-22,264.47,oj,860,630.7596837064629,-17.886963710166143,1200,859.9999999999993,924.179574131902,2524.8170086262285,15.677242466713396,9.9910345143441,1.893808239842819,7.320764799780518,0.01316910255058001,0.30485341589273374,1.099264,0.05555555555555555,Future,0.01,300,1,2,0.6,0,0.3,1851.8055555555552,3037.2065048586087
2023-06-22,1095.87,ow,-4.69,59.69164579090175,-0.09890438757385989,-2.81,-4.6852711219245204,-2.3426355609622602,29.09944244452152,20,-9.399277927868672,2.7238732746509036,-1.6100896540739749,-0.01654321399879776,0.135872139306938,11.699,0.01111111111111111,Index,1,1,1,2,0.9,0,0.45,370.36111111111103,1362.9030682826651
2023-06-22,1272.03,pa,-0.69,256.77295920730444,0.00894348185508307,-0.86,-0.6900000000000003,-0.8976517522714494,1.990467901725977,-4.212489691510785,-2.091387856435134,-18.881405072541295,-9.019504926385164,-0.05100277161947098,0.32159171142287835,1.099264,0.02222222222222222,Future,1,0.6,0.1,2,1.49,0,0.745,740.7222222222221,1151.6500517766865
2023-06-22,923.46,pl,-1.9,365.65017463448385,-0.06628698316120393,-0.64,-1.9,-1.0369801436178323,3.848958156875155,14.174393494574833,-2.1937605656589407,-14.27231760584683,-5.38836797571072,-0.02422078649048042,0.2290847086354872,1.099264,0.02222222222222222,Future,1,0.7,0.1,2,1,0,0.5,740.7222222222221,1616.6994004842927
2023-06-22,2.652,plnsek,31423,617.2688044853452,22.253487204118468,31000,31422.98544242714,21271.655909539335,31422.985442427136,19.111990986304477,7.255431117860092,20,13.538914657560492,0.00385356931599001,0.0866499853402816,11.6981,0.01851851851851851,Cash,1,500,1,1,0.002,0,0.001,617.2685185185185,3561.850103577366
2023-06-22,2.5688,rb,420,300.360047918296,4.208697343568504,340,420.0000000000003,399.4553380058395,647.3550150259158,20,20,0.8528804700654041,12.34115218802616,-0.02240364691023566,0.3060304123055955,1.099264,0.01388888888888888,Future,1,250,1,4,0.0025,0,0.00125,462.95138888888886,756.3813436074375
2023-06-22,2828.2,rm,0.4,217.28086019018983,-0.00526087167946062,0.5,0.4400000000000003,0.5147059626043796,0.6818108337511684,-9.926167562376955,16.181642083608498,20,15.09820428556655,0.00884317225190667,0.21113166280329265,1.099264,0.01111111111111111,Future,1,0.3,0.1,1,3,0,1.5,370.36111111111103,877.0856682357714
2023-06-22,25.482,sb,0,0,0,0,2999.999999999998,2932.1302521824855,6757.415660155256,-3.726949055695669,9.124151198700384,11.222196421926,8.678259262551027,-0.03258472344402685,0.23643580131675976,1.099264,0.01111111111111111,Future,0.01,5000,1,3,0.04,0,0.02,370.36111111111103,783.2170700217429
2023-06-22,927.135,sek,-6,27.85705587501339,-0.31565230076763784,0,-6.000000000000001,-36.82369528001501,99.71291818475406,-16.886948776947776,-0,-14.243119692102429,-7.3859427545357486,-0.00239699117457714,0.05858093757138823,11.6981,0.01388888888888888,Cash,1,0.01,0.01,2,0.6,0,0.3,462.95138888888886,3951.382549355107
2023-06-22,1061.96,sgd,33,360.99733502237353,0.2104348671784252,29,33.00000000000002,16.87762672333585,42.31996846288765,12.116375663254647,0,16.911406203103756,7.976200047566968,-7.436309297785826e-4,0.01516315963372853,1.472,0.01388888888888888,Cash,1,0.01,0.01,2,0.3,0,0.15,462.95138888888886,15265.663623929404
2023-06-22,22.2545,si,0,0,1.7886963710166144,-34,-19.000000000000007,-60.64539189727301,157.67281108403063,-3.1631799366567424,-10.415343991501354,-5.4214294392822255,-7.692561765129241,-0.0178584127046868,0.23205061704847343,1.099264,0.02222222222222222,Future,1,30,1,3,0.025,0,0.0125,740.7222222222221,1596.0358814031752
2023-06-22,679.64,sw,0,0,-0.15256527870435826,2.9,1.2,1.7489551954128342,2.9616921814897097,4.134000273510444,18.67510025910312,5.148907020609275,11.810512965146314,-0.02728603043636912,0.20225931575166828,1.099264,0.01111111111111111,Future,1,2,1,2,0.7,0,0.35,370.36111111111103,915.5600812123686
2023-06-22,1179.77,tp,-3.5,261.72556425823194,-0.07365220351244882,-2.1,-3.5000000000000013,-3.0765355850658302,4.952759936014227,7.562042401593271,-18.69783378307173,-9.5770181600832,-12.423519915409816,-0.00557029160664512,0.09168709166470954,1.44653,0.01111111111111111,Index,1,0.5,0.1,2,0.8,0,0.4,370.36111111111103,2019.7014889810464
2023-06-22,1051.405,usd,0,0,0,0,0,0.6099977457708216,5.333082969806478,3.0444973519309753,6.488821241168958,-3.15315355502823,2.2875989337662848,0.00239013588050962,0.04537942856736077,1.099264,0.00694444444444444,Cash,1,0.01,0.01,2,0.25,0,0.125,231.47569444444443,2550.447435679409
2023-06-22,675.27,zc,0,0,-8.417394687137008,160,129.99999999999997,120.47827018126549,166.74674762379377,9.950718321001649,20,8.638443387102129,14.450449186941016,-0.01397040456284415,0.25826438491741427,1.099264,0.0079365079365079309,Future,0.01,150,1,2,0.9,0,0.45,264.5436507936508,512.1566624028405
2023-06-22,55.57,zl,0,0,0,0,640.0000000000008,441.69078520613806,1419.2235851624337,13.66683545031214,7.638343008012337,2.596363118371029,6.224400296385794,-5.398450645976993e-5,0.3687297097087174,1.099264,0.0079365079365079309,Future,0.01,2000,1,3,0.09,0,0.045,264.5436507936508,358.722993873521
2023-06-22,427.8,zm,0,0,0,0,0.15000000000000002,0.21848525653743275,2.1366995660387293,-18.426701403027725,9.686909849479497,-2.389281170351068,2.0450723162965487,-0.03838424300831544,0.3181376773280895,1.099264,0.0079365079365079309,Future,1,1,1,2,0.7,0,0.35,264.5436507936508,415.76913023230475
2023-06-22,112.043,zn,-92,600.9549742782687,-2.8934794237033468,-37,-91.99999999999996,-91.16231832867275,141.74615270945748,-17.331655121992963,-12.871023173500394,-11.73520060955978,-12.862757342773406,-0.00477247123922985,0.06408721271656831,1.099264,0.02777777777777777,Future,1,0.01,0.01,3,0.03,0,0.015,925.9027777777776,7223.771627209544
2023-06-22,411.65,zo,0,0,0,0,53.99999999999992,72.79051361383797,243.00739248963265,1.691382188075647,2.4113352863500075,11.540001654731238,5.990806523875063,0.0112988651268564,0.29070449222392014,1.099264,0.0079365079365079309,Future,0.01,200,1,2,0.9,0,0.45,264.5436507936508,455.00440803281685
2023-06-22,18.143,zr,0,0,0,0,36.999999999999986,38.30305547997249,61.04978475081918,7.113061819248125,20,4.592078958612415,12.548137765369775,0.00519452980591461,0.2625464258621279,1.099264,0.0079365079365079309,Future,1,50,1,3,0.04,0,0.02,264.5436507936508,503.8035652646281
2023-06-22,1477.26,zs,0,0,0,0,21,62.57523509122571,97.27839441949948,2.781132893561954,20,6.467683417166276,12.865186656222706,-0.0199451704007787,0.20236062663966517,1.099264,0.0079365079365079309,Future,0.01,50,1,2,1.5,0,0.75,264.5436507936508,653.6440788570799
2023-06-22,734.67,zw,0,0,0,0,-27.000000000000018,-24.74668942964341,120.10910542689808,-11.918406746235766,-10.61934176689223,5.952024776830149,-4.120701647337632,0.00645907981579796,0.32955743179025565,1.099264,0.0079365079365079309,Future,0.01,80,1,2,0.8,0,0.4,264.5436507936508,401.3619862197761
