Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,M,multiple_EMA,multiple_DC,HoldingCostLong,HoldingCostShort,InstCapital,Exposure
2025-02-24,934.095,ae,0,0,0,0,0,FALSE,0.5,0,0,0,11.991242547992815,9.887135813048513,-6.48199572059534,12.001707151479488,0.00114079144727874,0.10286183896751512,1,0,Index,1,0.5,0.001,0.25,0,0.00260192441844731,1,7.919897792653831,5.796338951894155,-0.05667,-0.00333,0,0
2025-02-24,6897.2,ca,0,0,0,0,0,FALSE,0.3,-0,-0,0,-4.677961748768457,7.796185578967503,1.786545983387117,-10.137607779769832,-0.08233309795185306,0.581946957798913,0.83,0,Future,1,0.3,1e-4,3.5,0,8.719906388086911e-4,1,-7.490487810956044,-4.09534965163805,0.011587,-0.071587,0,0
2025-02-24,8800.3,cc,0,-0.1,0,-0.00667650794284357,0.1,TRUE,0.1,-0.10667650794284358,-0.00667650794284358,0.14279473337810983,-0.9351196343025744,8.516552833495382,6.724245814891299,-8.689107477681997,-0.09796874202320004,0.6851623404065692,1.05,0.05555555555555555,Future,1,0.1,0.01,4,0,6.633901666811141e-4,1,-6.537834948470239,-3.3925735974520426,0.154288,-0.214288,2733.3333333333335,598.3983295939904
2025-02-24,70.923,cl,0,0,0,0,0,FALSE,8,-0,-0,0,-6.534443631711522,-1.5100066540520378,6.052413294235485,-9.739138899190603,0.00391329109472504,0.2292308757766765,1.05,0,Future,1,8,0.01,0.025,0,0.00153772897358509,1,-4.245837706377006,-6.884606749840829,0.025496,-0.085496,0,0
2025-02-24,66.533,ct,818.21,0,-7991.39,-7991.39,-7991.39,FALSE,1201.3311799356968,26.299408842382945,-7965.090591157617,8008.874532904645,-19.89066143671713,-7.601411015929291,-16.967948490137736,-10.44750474607178,0.01057683280755483,0.16158258622682467,1.05,0.05555555555555555,Future,0.01,600,0.01,0.15,0,0.01395274308868404,1,-5.406648004938734,-6.533357419143301,-0.139669,0.079669,2733.3333333333335,2537.4021395130703
2025-02-24,27857.55,dm,0,0,0,0,0,FALSE,0.01,0,0,0,2.621074978329409,-20,-0.0785137111078297,13.034771116501812,0.01433356698216314,8.492147302581255,1,0,Index,1,0.01,1e-4,37.8,0,1.5978329118806266e-4,1,3.7661819388365143,11.130699337165558,-0.05667,-0.00333,0,0
2025-02-24,6014.06,es,602.8,-1.0730000000000002,0.95,0.9499617427291502,2.023,TRUE,0.32307552111268933,-1.07303825727085,0.9499617427291502,2.153836807417929,8.821111603789399,15.669664093517651,-9.771394670868643,7.132135693006236,-0.00345590910430715,0.11078254808673788,1.05,0.05555555555555555,Index,1,0.1,0.001,0.5,0,7.504657865567696e-4,1,2.3220847066465926,5.828927513931963,-0.0733,0.0133,2733.3333333333335,6168.239900009462
2025-02-24,92.5765,g,0,0,0,0,0,FALSE,1,-0,-0,0,-11.285230840517254,-11.387435705022195,0.46420890795566544,-7.435793276343597,-6.48091640389481e-5,0.07835911671792814,0.83,0,Future,1,1,0.01,0.035,0,0.0048247826628898104,1,-5.3144703739914405,-3.1835790846869556,-0.028545,-0.031456,0,0
2025-02-24,2941.15,gc,1267.48,0,3.71,3.71,3.71,FALSE,0.600050634455772,0.2903375630384799,4.00033756303848,4.00033756303848,20,20,-9.9884553709172,20,0.00144946299985537,0.12196580499794864,1.05,0.05555555555555555,Future,1,0.1,0.01,0.3,0,8.363075044679747e-4,1,16.017381448193966,12.51031832527632,-0.061215,0.01873,2733.3333333333335,5602.663249300298
2025-02-24,269.717,gf,853.42,0,2266.57,2266.57,2266.57,FALSE,544.4538943772566,264.9072211484131,2531.4772211484133,3629.6926291817103,13.948714008431716,10.869263061706468,4.5647531691524295,8.224379322778224,0.00430263205667547,0.14657966711576578,1.05,0.05555555555555555,Future,0.01,300,0.01,0.2,0,0.00505880505809297,1,4.974758269193943,4.424532385409742,-0.003236,-0.056764,2733.3333333333335,4661.856223166682
2025-02-24,132.15,gg,0,0,0,0,0,FALSE,1,-0,-0,0,-10.084736712700202,-1.3512525267688134,-19.93694072792366,-0.8813167585968507,-0.00173893364047827,0.05468115770004281,1,0,Future,1,1,0.01,0.028,0,0.00387483454643516,1,-0.6896933297124399,-0.3175258229696752,-0.073607,0.013607,0,0
2025-02-24,128.154,gx,0,0,0,0,0,FALSE,1,-0,-0,0,-9.728192867297436,-5.817176926577973,0.19170028653136195,-8.30519638545948,-0.00774185379712655,0.13901909320119887,1,0,Future,1,1,0.01,0.04,0,0.00224519141977854,1,-4.615129759907045,-4.876523252046645,-0.028934,-0.031066,0,0
2025-02-24,84.777,he,243.5,0,-1163.64,-1163.64,-1163.64,FALSE,800,-661.6061176109524,-1825.2461176109523,3918.612513007005,-9.315777518458049,3.4675700899640347,-20,-2.3803879232197875,0.0029414391722673,0.2591748085290772,1.05,0.05555555555555555,Future,0.01,800,0.01,0.1,0,0.0045512340453043,1,-2.4987484225569574,-0.22169491826565652,-0.283705,0.223705,2733.3333333333335,1581.9438715009278
