Date,Close,Symbol,PositionRisk,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Decimals,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2023-08-14,996.5,aud,9.03,0.18,0.18,0.18,FALSE,0.9048768987187098,-0.8803260251200291,0.7397697690084278,-1.01,-1.2585508752049182,7.239015189749678,-3.477132848089626,0.4748551017771724,2.184977947759602,-8.645157623626506,0.00148630219375611,0.08484936893303492,1.68616,0.0119047619047619,Cash,1,0.01,0.01,2,0.3,0,0.15,-5.446747630225288,-5.9354433416828725,-10.932579738151418,-4.2857142857142865,550,2139.0848545172325
2023-08-14,2677.65,ca,497.87,0.8,0.8,0.8,FALSE,0.1020740471399806,-0.07397697690084284,0.7397697690084278,0.7,0.3698733504565926,0.8165923771198449,9.05894693166623,4.599263974524378,1.5980924427804188,11.950813339003762,0.01160707193818222,0.20143703291651932,0.86669,0.01666666666666666,Future,1,0.3,0.1,1,3.5,0,1.75,11.360332828742326,9.55223018926068,-0.6487661751587089,16.50793650793651,770,1261.436372056302
2023-08-14,1023.22,cad,35.56,-0.96,-0.96,-0.96,FALSE,1.2249879176053649,-0.2663171168430341,0.7397697690084278,-1.32,-0.6621627957842056,9.79990334084292,-1.351365973222448,6.978077424546462,0,-3.996795978174029,-1.4658529580291457e-4,0.05344476120386264,1.47635,0.0119047619047619,Cash,1,0.01,0.01,2,0.3,0,0.15,-1.4282876066322678,-2.36323417760714,-9.379327867773476,0.8730158730158726,550,3396.029768150266
2023-08-14,3389.4,cc,0,0,0,0,FALSE,0.09791945285227412,0,0.7397697690084278,0,0.12222532158424132,0.783355622818193,3.120557714120303,-10.466159021855844,-0.07724290063371653,7.914022904789945,0.01008192622297166,0.21019407436536583,1.098165,0.01666666666666666,Future,1,0.2,0.1,1,4,0,2,8.913056357716412,6.491128500229024,-5.656519754074054,14.603174603174605,770,1208.8827944707689
2023-08-14,1181.11,chf,224.45,3.56,3.56,3.56,FALSE,1.00758485504559,-0.03698848845042159,0.7397697690084278,3.51,3.0722883060699617,8.06067884036472,7.62290215728518,-1.2391333411241643,-0,13.014620264089675,6.18253749330222e-4,0.0513999744766426,0.96292,0.01666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,10.945213008898437,7.4389634583187325,3.248110548052645,18.41269841269841,770,4943.58222133883
2023-08-14,82.892,cl,428.11,17.14,17.137467459092704,9,TRUE,3.17917334200016,8.137467459092706,0.7397697690084278,20,10.126947335152428,25.43338673600128,7.963506740388299,13.378484091586948,1.0606106306601912,8.60212692275852,-0.00237376678660883,0.33089900275800865,1.098165,0.02083333333333333,Future,1,8,0.01,3,0.0025,0,0.00125,6.934707937742181,5.914074391799734,10.365332255746814,3.253968253968253,962.5,959.8850324498676
2023-08-14,981.78,cnh,10.84,-1.7,-1.7,-1.7,FALSE,9.961513311501363,1.250210909624243,0.7397697690084278,-0.01,-28.842023953618657,79.69210649201092,-7.238364054665829,-16.480711137085116,-0,-7.943762306838435,-0.00178088999956305,0.05165653056927078,7.9528,0.01666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,-7.86970486880708,-3.5218977380448013,0.2825903806823387,-13.333333333333332,770,4919.029543791274
2023-08-14,89.239,ct,609.01,2496.3,2496.3,2496.3,FALSE,520.7703227415191,150.69110194701662,0.7397697690084278,2700,2231.6008559168818,4166.1625819321525,10.712980168344394,-13.718771342510797,12.459643408628656,5.7101055220825385,-0.02076037964493071,0.3002211923183527,1.098165,0.03333333333333333,Future,0.01,600,0.01,3,0.15,0,0.075,3.1241126252292077,3.960341774515797,4.532720100435697,5.9523809523809526,1540,1692.7519209273803
2023-08-14,4481.16,es,342.23,-0.66,-0.66,-0.66,FALSE,0.12251049974985438,-0.08137467459092705,0.7397697690084278,-0.77,-0.3850747000453836,0.980083997998835,-7.85799382158347,-8.443443952803591,-13.76389338324424,6.219071347950413,0.00300149182357145,0.12707160331023645,1.098165,0.01666666666666666,Index,1,0.01,0.01,2,0.5,0,0.25,7.136962470046634,5.807138576497585,-4.046592137099726,10.23809523809524,770,1999.6599820939743
2023-08-14,1015.195,eur,343.06,8.34,8.34,8.34,FALSE,1.5443525816604264,-0.02219309307025236,0.7397697690084278,8.31,4.664289203549845,12.354820653283412,7.550557526402079,13.03766564402016,-0,9.324846132998424,-3.151607099480813e-4,0.04051806951219148,1,0.01666666666666666,Cash,1,0.01,0.01,2,0.25,0,0.125,6.0568954159037025,4.991060189271202,3.040704047030256,14.603174603174605,770,6271.2760765550265
