Date,Close,Symbol,PositionRisk,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Decimals,Spread,Commission,CostPerTrade,InstCapital,Exposure
2023-08-02,7299.5,ap,0,0,-0.036690458101473,0.06,TRUE,0.08093074959049,-0.096690458101473,0.805753817512276,-0.06,-0.032144864053539,0.647445996723917,-0.992974370563474,13.0534962786834,-10.858754500212,8.65511177132167,-0.016103626409501,0.124858242257299,1.66338,0.011904761904762,Index,1,0.05,0.01,2,5,0,2.5,537.5,1420.61106093804
2023-08-02,995.58,aud,60.16,1.02,1.02,1.02,FALSE,1.05252816100227,-0.821868893862521,0.805753817512276,0,-1.15653800914002,8.42022528801814,-2.74704766103053,1.11562537905096,1.84511525111322,-7.16371317703848,-0.008959522365782,0.098546689639195,1.66338,0.016666666666667,Cash,1,0.01,0.01,2,0.3,0,0.15,752.5,2519.87155437877
2023-08-02,2725.05,ca,517.81,0.8,0.8,0.8,FALSE,0.095913780250194,0,0.805753817512276,0.8,0.767310242001554,0.767310242001554,20,2.72571006365858,10.2199540946384,20,-1.46775525445e-4,0.204326455937362,0.86024,0.016666666666667,Future,1,0.3,0.1,1,3.5,0,1.75,752.5,1215.33454324743
2023-08-02,1027.45,cad,122.67,2.91,2.91,2.91,FALSE,1.4726664458994,0.902444275613749,0.805753817512276,4.03,2.01566670775455,11.7813315671952,3.42179777601221,4.5795546136931,2.05451612691128,1.9899624812913,-0.00320668820113,0.059927979336478,1.46061,0.016666666666667,Cash,1,0.01,0.01,2,0.3,0,0.15,752.5,4143.72389574039
2023-08-02,3549.2,cc,265.15,0.4,0.4,0.4,FALSE,0.093653226772981,0.161150763502455,0.805753817512276,0.6,0.323078930969713,0.749225814183851,8.62434061542983,-11.6145717787843,-2.17796482367003,20,7.32827902805e-4,0.205594229591579,1.100788,0.016666666666667,Future,1,0.2,0.1,1,4,0,2,752.5,1207.84031970794
2023-08-02,1177.9,chf,290.75,4.12,4.12172395159575,2.76,TRUE,0.628353600688497,1.36172395159575,0.805753817512276,4.45,2.22351619301872,5.02682880550798,8.84659605110235,-1.49507745048177,0,15.1180961144577,1.35844186927e-4,0.057545082003372,0.96048,0.011904761904762,Cash,1,0.01,0.01,2,0.3,0,0.15,537.5,3082.36592641588
2023-08-02,79.778,cl,229.8,9,9,9,FALSE,3.0391852646197,1.61150763502455,0.805753817512276,11,7.62902415365173,24.3134821169576,6.27555042667525,8.91629811733299,0.994072984129011,6.98758495163091,-0.030114316107968,0.352317189574229,1.100788,0.020833333333333,Future,1,8,1,3,0.0025,0,0.00125,940.625,881.042024589043
2023-08-02,988.52,cnh,22.63,-3.2,-3.19534970192306,-16.45,TRUE,6.27177997861114,13.2546502980769,0.805753817512276,0,-25.502223623153,50.1742398288891,-10.1654648720635,-16.5095576039996,-7.18216696962431,-3.83734334040883,6.57764938535e-4,0.056129020907612,7.8475,0.011904761904762,Cash,1,0.01,0.01,2,0.3,0,0.15,537.5,3160.12994938856
2023-08-02,87.965,ct,279.88,1100,1100,0,TRUE,487.991792188103,1100,0.805753817512276,1100,1673.83155611738,3903.93433750482,8.57510096948609,-15.5498198053103,11.7483059507931,3.49390746197964,-0.018818016909894,0.31839901136959,1.100788,0.033333333333333,Future,0.01,600,1,3,0.15,0,0.075,1505,1559.8352452907
2023-08-02,4512.08,es,27.89,-0.05,-0.05,-0.05,FALSE,0.079504877663,0.032230152700491,0.805753817512276,-0.01,-0.066808645926457,0.636039021304002,-2.10077192400827,-9.19659197239903,-12.8778369506909,14.8951576414496,-0.013785064205212,0.136070988218716,1.100788,0.011904761904762,Index,1,0.01,0.01,2,0.5,0,0.25,537.5,1303.54752561136
2023-08-02,1011.485,eur,94.12,2.05,2.05,2.05,FALSE,0.965876352117098,0.910501813788872,0.805753817512276,3.18,1.59201103892082,7.72701081693679,4.12063882564084,11.4169144938506,0,4.01350275260542,-9.19017802714e-4,0.045389085976181,1,0.011904761904762,Cash,1,0.01,0.01,2,0.25,0,0.125,537.5,3907.87776808465
2023-08-02,95.067,g,494.92,-30.05,-30.0547128977496,-12.03,TRUE,6.28226889546588,-18.0247128977496,0.805753817512276,-34.4,-17.2021956762491,50.2581511637271,-6.84553461595081,-17.8962905279343,1.82566914229036,-9.21723815579739,6.62910199947e-4,0.149033027779974,0.86024,0.027777777777778,Future,1,0.01,0.01,3,0.02,0,0.01,1254.16666666667,2777.06899044571
2023-08-02,1002.43,gbp,183.3,2.55,2.55,2.55,FALSE,0.616904917237402,0.185323378027823,0.805753817512276,2.78,1.39155530529046,4.93523933789921,5.63926168526125,8.73662396525103,1.97780571686924,4.74235633803611,-0.002072808100623,0.061685027482437003,0.86024,0.011904761904762,Cash,1,0.01,0.01,2,0.3,0,0.15,537.5,2875.49519290565
2023-08-02,1934.605,gc,445.92,-2,-1.9863291992635,-1.1,TRUE,0.278443780964596,-0.886329199263503,0.805753817512276,-2.2,-1.54461921180839,2.22755024771677,-13.8683220582038,-10.5698261003848,-19.1750055638447,3.49734338289577,-0.005003987069064,0.126862805431815,1.100788,0.016666666666667,Future,1,0.1,0.1,2,0.3,0,0.15,752.5,1957.4295173022
