Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,M,multiple_EMA,multiple_DC,HoldingCostLong,HoldingCostShort,InstCapital,Exposure
2024-05-23,67674.476563,bt,467.13,0,0.016,0.016,0.016,FALSE,0.00679933690431913,-0.00180702734593354,0.01419297265406645,0.0679933690431913,4.174810824582226,-0.8119575872609589,-6.95554143638455,9.450163944599057,-0.03170428809552028,0.4672533446496626,1.083072,0.04761904761904761,Index,1,0.005,0.001,75,0,0.00237183208260756,1,8.413990157427724,7.336283083570704,-0.35,0.1,1588.095238095238,2124.2427372108496
2024-05-23,6822.1,ca,0,0,0,0,0,FALSE,0.3,0,0,0,9.151143224666807,20,5.513990781704356,-0.5554710912964345,0.06388497710339536,0.8295398344112153,0.85168,0,Future,1,0.3,1e-4,3.5,0,6.184615685980496e-4,1,-0.01005987258054596,-0.9157252795801782,0.152963,-0.212963,0,0
2024-05-23,8296.9,cc,0,0,0,0,0,FALSE,0.2,0.1346177822035054,0.1346177822035054,0.29143612035179955,9.238235949682904,20,5.112691117098601,-0.23869762563876565,0.08316520788680215,0.8891696947614227,1.083072,0.04761904761904761,Future,1,0.2,0.01,4,0,5.421999625420219e-4,1,0.5201661216450694,-0.9179954977096788,0.151842,-0.211842,1588.095238095238,1116.2768250618822
2024-05-23,77.773,cl,513.01,0,37.4,37.4,37.4,FALSE,14.472108756493904,-4.7633479239650285,32.63665207603497,144.72108756493904,4.510282865500205,15.021495225689913,8.047636445429143,-5.520855348225922,0.00318096328080663,0.1910219243158199,1.083072,0.04761904761904761,Future,1,8,0.01,0.025,0,0.00168278232297592,1,-4.251775091079189,-4.949650489297347,0.031491,-0.091491,1588.095238095238,5196.050282524155
2024-05-23,79.519,ct,661.02,0,-3307.81,-3307.81,-3307.81,FALSE,600,425.2767928701196,-2882.5332071298803,5960.237339215421,-9.672545045024414,-3.540705126115645,-6.0149833941638615,-8.118882466559462,0.01083579425254921,0.27218279631303655,1.083072,0.04761904761904761,Future,0.01,600,0.01,0.15,0,0.00693042196125854,1,-6.904596881632959,-6.626873895966146,-0.095487,0.035487,1588.095238095238,2187.999103370187
2024-05-23,5300.38,es,931.05,0,1.886,1.886,1.886,FALSE,0.4021201039390741,0.0338445183093794,1.9198445183093793,4.021201039390741,9.548612464301256,5.880520655662092,-13.159925706861868,16.371185811334897,-0.00412702465147951,0.10087442965637812,1.083072,0.04761904761904761,Index,1,0.1,0.001,0.5,0,9.35151350791604e-4,1,15.204301592601528,12.081008092956631,-0.0831,0.0231,1588.095238095238,9839.555248942772
2024-05-23,96.6865,g,0,0,0,0,0,FALSE,0.01,-0,-0,0,-1.4193852471210069,1.2336789963716823,-0.8007401519866364,-2.1089830850205318,-0.00257202319227722,0.0967854550664438,0.85168,0,Future,1,0.01,0.01,0.02,0,0.00213724377102821,1,-2.019990034499398,-1.4949817738681552,-0.0331,-0.0269,0,0
2024-05-23,2345.82,gc,583.4,-0.98,1.83,1.8294215647519243,2.81,TRUE,0.6226942222971825,-0.9805784352480756,1.8294215647519243,6.226942222971825,5.87582636627975,1.5692222722649918,-12.52151453997985,13.310581288897096,-0.0154229913586521,0.14718866428780794,1.083072,0.04761904761904761,Future,1,0.1,0.01,0.3,0,8.688648054257416e-4,1,12.266423813312706,9.91787833484912,-0.066748,0.043721,1588.095238095238,6743.450853448232
2024-05-23,250.082,gf,0,0,0,0,0,FALSE,300,0,0,0,5.906994677429068,15.439231079628318,-20,10.156377363424598,-0.00233650098607451,0.14943049364530048,1.083072,0,Future,0.01,300,0.01,0.2,0,0.0053519041965912,1,8.925736274617169,8.001559331090492,-0.202637,0.142637,0,0
2024-05-23,129.84,gg,466.06,-20.53,-54.83,-54.82705126901193,-34.3,TRUE,14.012509798117176,-20.527051269011935,-54.82705126901193,140.12509798117176,-7.825443415765375,-8.854193063623963,3.916940670428568,-7.965298357756136,-0.0053767700007361,0.06546563289454764,1,0.04761904761904761,Future,1,1,0.01,0.028,0,0.00329409525688871,1,-6.855763842052524,-6.419733420874369,-0.019743,-0.040257,1588.095238095238,9096.921360937671
