"Date","Price","Open","High","Low","Change %"
"Nov 06, 2022","3.4480","3.5630","3.7195","3.4320","-2.90%"
"Oct 30, 2022","3.5510","3.4880","3.5960","3.3950","1.63%"
"Oct 23, 2022","3.4940","3.8410","3.9340","3.3780","-13.26%"
"Oct 16, 2022","4.0280","4.1760","4.1780","3.7540","-6.82%"
"Oct 09, 2022","4.3230","4.2340","4.6320","3.8990","2.01%"
"Oct 02, 2022","4.2380","4.0530","4.2470","3.7350","3.47%"
"Sep 25, 2022","4.0960","4.0720","4.5820","3.9920","7.17%"
"Sep 18, 2022","3.8220","3.1790","3.8430","3.1680","21.99%"
"Sep 11, 2022","3.1330","3.1220","3.2270","3.0450","1.16%"
"Sep 04, 2022","3.0970","2.9130","3.1650","2.9080","6.13%"
"Aug 28, 2022","2.9180","2.6850","2.9480","2.6750","12.10%"
"Aug 21, 2022","2.6030","2.4040","2.7060","2.3700","7.78%"
"Aug 14, 2022","2.4150","2.0940","2.4570","2.0010","14.18%"
"Aug 07, 2022","2.1150","1.9870","2.1430","1.9050","3.07%"
"Jul 31, 2022","2.0520","1.8830","2.0620","1.7110","10.74%"
"Jul 24, 2022","1.8530","1.9500","2.0330","1.8400","-4.44%"
"Jul 17, 2022","1.9390","2.1240","2.2390","1.9020","-7.05%"
"Jul 10, 2022","2.0860","2.2100","2.2160","2.0160","-6.62%"
"Jul 03, 2022","2.2340","2.0940","2.2440","1.9810","7.25%"
"Jun 26, 2022","2.0830","2.3210","2.5000","2.0310","-9.59%"
"Jun 19, 2022","2.3040","2.4990","2.6600","2.2640","-7.69%"
"Jun 12, 2022","2.4960","2.4670","2.7450","2.4070","2.17%"
"Jun 05, 2022","2.4430","2.2100","2.4450","2.1700","13.52%"
"May 29, 2022","2.1520","1.9530","2.1560","1.9530","12.32%"
"May 22, 2022","1.9160","1.9280","1.9810","1.8460","1.38%"
"May 15, 2022","1.8900","1.7220","1.9340","1.7180","8.43%"
"May 08, 2022","1.7430","2.0080","2.0730","1.6680","-12.63%"
"May 01, 2022","1.9950","1.8620","2.0200","1.8140","4.50%"
"Apr 24, 2022","1.9090","1.8990","1.9360","1.7890","-2.90%"
"Apr 17, 2022","1.9660","1.9060","2.0230","1.8890","4.02%"
"Apr 10, 2022","1.8900","1.7760","1.9010","1.7760","7.82%"
"Apr 03, 2022","1.7530","1.6020","1.7850","1.5270","8.81%"
"Mar 27, 2022","1.6110","1.7070","1.7500","1.6040","-5.18%"
"Mar 20, 2022","1.6990","1.5120","1.7120","1.5110","13.49%"
"Mar 13, 2022","1.4970","1.5380","1.6400","1.4880","0.20%"
"Mar 06, 2022","1.4940","1.2120","1.5590","1.2120","23.27%"
"Feb 27, 2022","1.2120","1.4690","1.4690","1.1050","-16.93%"
"Feb 20, 2022","1.4590","1.3710","1.4960","1.3530","5.65%"
"Feb 13, 2022","1.3810","1.4740","1.6070","1.3740","-10.79%"
"Feb 06, 2022","1.5480","1.4040","1.5550","1.3950","9.40%"
"Jan 30, 2022","1.4150","1.2670","1.4280","1.2370","13.75%"
"Jan 23, 2022","1.2440","1.1670","1.2850","1.1170","6.32%"
"Jan 16, 2022","1.1700","1.1760","1.3000","1.1400","1.65%"
"Jan 09, 2022","1.1510","1.1920","1.2020","1.1020","-2.46%"
"Jan 02, 2022","1.1800","0.9740","1.1840","0.9460","21.40%"
"Dec 26, 2021","0.9720","0.9260","1.0270","0.9260","5.42%"
"Dec 19, 2021","0.9220","0.7280","0.9550","0.7110","21.64%"
"Dec 12, 2021","0.7580","0.7360","0.8250","0.6940","2.29%"
"Dec 05, 2021","0.7410","0.7520","0.7880","0.6810","-0.80%"
"Nov 28, 2021","0.7470","0.8450","0.8960","0.7460","-9.67%"
"Nov 21, 2021","0.8270","0.8930","1.0410","0.8100","-6.02%"
"Nov 14, 2021","0.8800","0.8810","1.0130","0.8560","-3.61%"
"Nov 07, 2021","0.9130","0.8440","0.9450","0.8230","7.79%"
"Oct 31, 2021","0.8470","1.0420","1.1170","0.8360","-17.93%"
"Oct 24, 2021","1.0320","1.1550","1.1880","0.9640","-10.57%"
"Oct 17, 2021","1.1540","1.1400","1.2190","1.1020","4.25%"
"Oct 10, 2021","1.1070","1.2010","1.2190","1.0330","-4.57%"
"Oct 03, 2021","1.1600","0.9910","1.1700","0.9890","15.65%"
"Sep 26, 2021","1.0030","0.9280","1.0660","0.9240","8.79%"
"Sep 19, 2021","0.9220","0.8400","0.9650","0.7800","8.73%"
"Sep 12, 2021","0.8480","0.7670","0.8620","0.7260","11.58%"
"Sep 05, 2021","0.7600","0.7100","0.7720","0.6910","6.00%"
"Aug 29, 2021","0.7170","0.5680","0.7320","0.5470","23.20%"
"Aug 22, 2021","0.5820","0.5280","0.6250","0.5250","11.07%"
"Aug 15, 2021","0.5240","0.5620","0.5970","0.5160","-8.87%"
"Aug 08, 2021","0.5750","0.6010","0.6170","0.5600","-6.35%"
"Aug 01, 2021","0.6140","0.5720","0.6230","0.4800","8.48%"
"Jul 25, 2021","0.5660","0.5590","0.6070","0.5400","-3.41%"
"Jul 18, 2021","0.5860","0.6120","0.6300","0.5000","-6.84%"
"Jul 11, 2021","0.6290","0.6610","0.6840","0.5940","-4.55%"
"Jul 04, 2021","0.6590","0.7040","0.7300","0.5500","-6.39%"
"Jun 27, 2021","0.7040","0.7770","0.7790","0.6930","-9.86%"
"Jun 20, 2021","0.7810","0.7310","0.8010","0.7230","3.86%"
"Jun 13, 2021","0.7520","0.7020","0.8340","0.6970","5.92%"
"Jun 06, 2021","0.7100","0.7970","0.8180","0.6910","-10.47%"
"May 30, 2021","0.7930","0.8050","0.8460","0.7920","-0.38%"
"May 23, 2021","0.7960","0.8240","0.8370","0.7500","-4.33%"
"May 16, 2021","0.8320","0.8580","0.9010","0.8200","-3.03%"
"May 09, 2021","0.8580","0.8080","0.9250","0.7850","10.57%"
"May 02, 2021","0.7760","0.8370","0.8570","0.7380","-7.95%"
"Apr 25, 2021","0.8430","0.7620","0.8680","0.7470","13.15%"
"Apr 18, 2021","0.7450","0.7540","0.7820","0.7130","-2.74%"
"Apr 11, 2021","0.7660","0.7720","0.8130","0.7280","-1.42%"
"Apr 04, 2021","0.7770","0.8220","0.8400","0.7450","-2.63%"
"Mar 28, 2021","0.7980","0.7450","0.8620","0.7380","5.42%"
"Mar 21, 2021","0.7570","0.8060","0.8390","0.7110","-10.31%"
"Mar 14, 2021","0.8440","0.8130","0.9080","0.7670","2.30%"
"Mar 07, 2021","0.8250","0.7800","0.8350","0.6880","9.71%"
"Feb 28, 2021","0.7520","0.7920","0.7990","0.6810","-8.63%"
