"Date","Price","Open","High","Low","Change %"
"Nov 06, 2022","2.148","2.136","2.266","2.092","-0.67%"
"Oct 30, 2022","2.163","1.887","2.209","1.811","10.64%"
"Oct 23, 2022","1.955","1.947","2.142","1.813","-4.49%"
"Oct 16, 2022","2.047","1.973","2.311","1.906","1.24%"
"Oct 09, 2022","2.022","1.963","2.134","1.834","1.46%"
"Oct 02, 2022","1.993","1.923","2.036","1.543","3.86%"
"Sep 25, 2022","1.919","2.013","2.138","1.768","-4.48%"
"Sep 18, 2022","2.009","1.561","2.110","1.534","24.09%"
"Sep 11, 2022","1.619","1.480","1.700","1.317","16.98%"
"Sep 04, 2022","1.384","1.218","1.532","0.951","12.61%"
"Aug 28, 2022","1.229","1.329","1.432","1.091","11.93%"
"Aug 21, 2022","1.098","0.898","1.226","0.818","20.66%"
"Aug 14, 2022","0.910","0.709","1.022","0.522","30.19%"
"Aug 07, 2022","0.699","0.614","0.756","0.468","9.73%"
"Jul 31, 2022","0.637","0.393","0.659","0.256","54.24%"
"Jul 24, 2022","0.413","0.568","0.650","0.233","-30.12%"
"Jul 17, 2022","0.591","0.487","0.873","0.390","23.90%"
"Jul 10, 2022","0.477","0.555","0.666","0.303","-24.41%"
"Jul 03, 2022","0.631","0.721","0.721","0.289","13.49%"
"Jun 26, 2022","0.556","0.875","1.058","0.413","-36.75%"
"Jun 19, 2022","0.879","1.157","1.223","0.804","-23.03%"
"Jun 12, 2022","1.142","1.065","1.366","1.029","12.85%"
"Jun 05, 2022","1.012","0.715","1.018","0.680","48.60%"
"May 29, 2022","0.681","0.390","0.709","0.367","101.48%"
"May 22, 2022","0.338","0.364","0.426","0.285","-0.29%"
"May 15, 2022","0.339","0.202","0.511","0.202","36.69%"
"May 08, 2022","0.248","0.394","0.469","0.131","-42.06%"
"May 01, 2022","0.428","0.285","0.716","0.240","29.70%"
"Apr 24, 2022","0.330","0.344","0.381","0.156","-10.57%"
"Apr 17, 2022","0.369","0.185","0.432","0.106","113.29%"
"Apr 10, 2022","0.173","0.280","0.338","0.103","-18.40%"
"Apr 03, 2022","0.212","0.099","0.249","0.032","140.91%"
"Mar 27, 2022","0.088","-0.337","0.172","-0.389","-124.44%"
"Mar 20, 2022","-0.360","-0.493","-0.342","-0.518","-16.47%"
"Mar 13, 2022","-0.431","-0.390","-0.330","-0.484","4.61%"
"Mar 06, 2022","-0.412","-0.719","-0.360","-0.747","-34.50%"
"Feb 27, 2022","-0.629","-0.473","-0.434","-0.656","40.72%"
"Feb 20, 2022","-0.447","-0.461","-0.370","-0.525","0.68%"
"Feb 13, 2022","-0.444","-0.410","-0.363","-0.510","10.72%"
"Feb 06, 2022","-0.401","-0.402","-0.306","-0.479","12.64%"
"Jan 30, 2022","-0.356","-0.603","-0.321","-0.615","-42.02%"
"Jan 23, 2022","-0.614","-0.651","-0.573","-0.687","-4.95%"
"Jan 16, 2022","-0.646","-0.563","-0.554","-0.669","5.21%"
"Jan 09, 2022","-0.614","-0.608","-0.565","-0.643","-0.65%"
"Jan 02, 2022","-0.618","-0.608","-0.578","-0.680","-0.96%"
"Dec 26, 2021","-0.624","-0.661","-0.609","-0.714","-7.42%"
"Dec 19, 2021","-0.674","-0.658","-0.638","-0.749","-2.46%"
"Dec 12, 2021","-0.691","-0.680","-0.622","-0.708","2.07%"
"Dec 05, 2021","-0.677","-0.738","-0.648","-0.739","-5.31%"
"Nov 28, 2021","-0.715","-0.748","-0.673","-0.776","-4.54%"
"Nov 21, 2021","-0.749","-0.780","-0.716","-0.819","-5.55%"
"Nov 14, 2021","-0.793","-0.763","-0.688","-0.811","4.20%"
"Nov 07, 2021","-0.761","-0.734","-0.675","-0.770","7.18%"
"Oct 31, 2021","-0.710","-0.631","-0.577","-0.735","15.64%"
"Oct 24, 2021","-0.614","-0.655","-0.578","-0.712","-7.25%"
"Oct 17, 2021","-0.662","-0.698","-0.617","-0.717","-5.43%"
"Oct 10, 2021","-0.700","-0.662","-0.646","-0.776","-1.96%"
"Oct 03, 2021","-0.714","-0.732","-0.687","-0.751","-2.19%"
"Sep 26, 2021","-0.730","-0.746","-0.689","-0.768","-2.14%"
"Sep 19, 2021","-0.746","-0.747","-0.706","-0.778","-0.27%"
"Sep 12, 2021","-0.748","-0.741","-0.709","-0.763","2.33%"
"Sep 05, 2021","-0.731","-0.763","-0.706","-0.773","-2.40%"
"Aug 29, 2021","-0.749","-0.763","-0.714","-0.795","-1.83%"
"Aug 22, 2021","-0.763","-0.734","-0.719","-0.776","3.25%"
"Aug 15, 2021","-0.739","-0.722","-0.695","-0.753","3.65%"
