"Date","Price","Open","High","Low","Change %"
"Nov 06, 2022","2.098","2.089","2.224","2.075","-1.02%"
"Oct 30, 2022","2.119","1.927","2.177","1.829","9.96%"
"Oct 23, 2022","1.928","1.958","2.075","1.758","-5.20%"
"Oct 16, 2022","2.033","1.897","2.238","1.862","4.06%"
"Oct 09, 2022","1.954","1.854","1.976","1.742","5.90%"
"Oct 02, 2022","1.845","1.765","1.905","1.435","6.78%"
"Sep 25, 2022","1.728","1.980","2.004","1.642","-7.82%"
"Sep 18, 2022","1.875","1.482","1.977","1.459","26.92%"
"Sep 11, 2022","1.477","1.325","1.585","1.233","15.99%"
"Sep 04, 2022","1.274","1.037","1.392","0.839","22.38%"
"Aug 28, 2022","1.041","1.089","1.239","0.972","11.35%"
"Aug 21, 2022","0.935","0.779","1.027","0.733","17.59%"
"Aug 14, 2022","0.795","0.558","0.845","0.471","43.26%"
"Aug 07, 2022","0.555","0.449","0.572","0.347","9.19%"
"Jul 31, 2022","0.508","0.330","0.552","0.191","57.65%"
"Jul 24, 2022","0.322","0.498","0.564","0.258","-31.63%"
"Jul 17, 2022","0.471","0.548","0.844","0.412","-8.82%"
"Jul 10, 2022","0.517","0.548","0.696","0.349","-8.28%"
"Jul 03, 2022","0.564","0.607","0.692","0.328","4.51%"
"Jun 26, 2022","0.539","0.877","1.064","0.431","-37.29%"
"Jun 19, 2022","0.860","1.159","1.289","0.788","-26.62%"
"Jun 12, 2022","1.172","1.074","1.413","1.024","16.02%"
"Jun 05, 2022","1.010","0.653","1.020","0.649","53.05%"
"May 29, 2022","0.660","0.424","0.689","0.405","86.15%"
"May 22, 2022","0.355","0.399","0.480","0.299","-5.64%"
"May 15, 2022","0.376","0.244","0.486","0.229","51.78%"
"May 08, 2022","0.248","0.432","0.461","0.143","-46.82%"
"May 01, 2022","0.466","0.360","0.498","0.270","29.84%"
"Apr 24, 2022","0.359","0.278","0.387","0.174","-2.63%"
"Apr 17, 2022","0.368","0.172","0.372","0.105","153.13%"
"Apr 10, 2022","0.146","0.224","0.273","0.100","-9.23%"
"Apr 03, 2022","0.160","0.032","0.211","-0.009","267.66%"
"Mar 27, 2022","0.044","0.021","0.187","-0.027","-310.63%"
"Mar 20, 2022","-0.021","-0.193","-0.006","-0.219","-90.30%"
"Mar 13, 2022","-0.213","-0.257","-0.154","-0.303","-29.28%"
"Mar 06, 2022","-0.302","-0.654","-0.225","-0.687","-51.56%"
"Feb 27, 2022","-0.623","-0.364","-0.304","-0.692","119.67%"
"Feb 20, 2022","-0.284","-0.339","-0.216","-0.401","-22.97%"
"Feb 13, 2022","-0.368","-0.517","-0.304","-0.603","-24.48%"
"Feb 06, 2022","-0.488","-0.408","-0.363","-0.537","19.24%"
"Jan 30, 2022","-0.409","-0.624","-0.345","-0.631","-37.60%"
"Jan 23, 2022","-0.655","-0.673","-0.625","-0.711","-2.74%"
"Jan 16, 2022","-0.674","-0.637","-0.608","-0.693","4.42%"
"Jan 09, 2022","-0.646","-0.634","-0.607","-0.669","0.84%"
"Jan 02, 2022","-0.640","-0.702","-0.615","-0.719","-7.75%"
"Dec 26, 2021","-0.694","-0.705","-0.628","-0.722","-3.33%"
"Dec 19, 2021","-0.718","-0.760","-0.688","-0.782","-4.41%"
"Dec 12, 2021","-0.751","-0.749","-0.690","-0.773","0.37%"
"Dec 05, 2021","-0.748","-0.800","-0.731","-0.815","-7.34%"
"Nov 28, 2021","-0.807","-0.827","-0.733","-0.849","-4.00%"
"Nov 21, 2021","-0.841","-0.865","-0.795","-0.890","-3.38%"
"Nov 14, 2021","-0.870","-0.833","-0.759","-0.883","3.72%"
"Nov 07, 2021","-0.839","-0.798","-0.770","-0.841","4.27%"
"Oct 31, 2021","-0.805","-0.653","-0.626","-0.811","24.89%"
"Oct 24, 2021","-0.644","-0.696","-0.615","-0.719","-5.36%"
"Oct 17, 2021","-0.681","-0.698","-0.640","-0.710","-4.39%"
"Oct 10, 2021","-0.712","-0.724","-0.675","-0.730","-1.51%"
"Oct 03, 2021","-0.723","-0.738","-0.698","-0.749","-0.95%"
"Sep 26, 2021","-0.730","-0.722","-0.692","-0.747","0.98%"
"Sep 19, 2021","-0.723","-0.739","-0.704","-0.762","-1.22%"
"Sep 12, 2021","-0.732","-0.735","-0.711","-0.749","-1.17%"
"Sep 05, 2021","-0.740","-0.745","-0.707","-0.756","-0.31%"
"Aug 29, 2021","-0.743","-0.757","-0.723","-0.774","-1.59%"
"Aug 22, 2021","-0.755","-0.788","-0.742","-0.795","-3.92%"
"Aug 15, 2021","-0.786","-0.777","-0.745","-0.796","1.97%"
"Aug 08, 2021","-0.770","-0.789","-0.746","-0.805","-1.57%"
"Aug 01, 2021","-0.783","-0.791","-0.762","-0.832","-3.12%"
"Jul 25, 2021","-0.808","-0.765","-0.741","-0.809","6.43%"
"Jul 18, 2021","-0.759","-0.711","-0.690","-0.773","7.04%"
"Jul 11, 2021","-0.709","-0.701","-0.674","-0.720","1.43%"
"Jul 04, 2021","-0.699","-0.697","-0.667","-0.727","0.13%"
"Jun 27, 2021","-0.698","-0.686","-0.656","-0.712","1.82%"
"Jun 20, 2021","-0.686","-0.678","-0.646","-0.701","1.08%"
"Jun 13, 2021","-0.678","-0.719","-0.663","-0.721","-4.61%"
"Jun 06, 2021","-0.711","-0.696","-0.660","-0.729","1.96%"
"May 30, 2021","-0.698","-0.692","-0.652","-0.708","0.97%"
"May 23, 2021","-0.691","-0.674","-0.647","-0.704","2.29%"
"May 16, 2021","-0.675","-0.664","-0.621","-0.682","3.05%"
"May 09, 2021","-0.655","-0.690","-0.630","-0.709","-5.43%"
"May 02, 2021","-0.693","-0.694","-0.665","-0.716","0.87%"
"Apr 25, 2021","-0.687","-0.658","-0.621","-0.702","4.49%"
"Apr 18, 2021","-0.658","-0.657","-0.622","-0.669","1.62%"
"Apr 11, 2021","-0.647","-0.668","-0.626","-0.676","-1.84%"
"Apr 04, 2021","-0.659","-0.661","-0.635","-0.680","-1.08%"
"Mar 28, 2021","-0.666","-0.658","-0.617","-0.681","1.55%"
"Mar 21, 2021","-0.656","-0.670","-0.638","-0.683","-0.73%"
"Mar 14, 2021","-0.661","-0.654","-0.610","-0.668","4.39%"
"Mar 07, 2021","-0.633","-0.652","-0.611","-0.658","-1.66%"
"Feb 28, 2021","-0.644","-0.629","-0.607","-0.663","3.52%"
"Feb 21, 2021","-0.622","-0.643","-0.585","-0.650","-3.36%"
"Feb 14, 2021","-0.643","-0.643","-0.616","-0.667","-2.75%"
"Feb 07, 2021","-0.662","-0.667","-0.638","-0.685","-0.94%"
"Jan 31, 2021","-0.668","-0.703","-0.642","-0.706","-4.64%"
"Jan 24, 2021","-0.701","-0.687","-0.668","-0.719","2.22%"
"Jan 17, 2021","-0.685","-0.709","-0.666","-0.714","-3.44%"
"Jan 10, 2021","-0.710","-0.710","-0.670","-0.722","3.09%"
"Jan 03, 2021","-0.688","-0.708","-0.679","-0.722","-1.42%"
"Dec 27, 2020","-0.698","-0.685","-0.672","-0.722","0.00%"
"Dec 20, 2020","-0.699","-0.725","-0.683","-0.738","-2.44%"
"Dec 13, 2020","-0.716","-0.749","-0.686","-0.756","-5.28%"
"Dec 06, 2020","-0.756","-0.724","-0.705","-0.771","4.82%"
"Nov 29, 2020","-0.721","-0.727","-0.667","-0.739","1.72%"
"Nov 22, 2020","-0.709","-0.738","-0.703","-0.747","-1.40%"
"Nov 15, 2020","-0.719","-0.727","-0.684","-0.744","0.78%"
"Nov 08, 2020","-0.714","-0.760","-0.677","-0.770","-5.71%"
"Nov 01, 2020","-0.757","-0.760","-0.730","-0.780","0.26%"
"Oct 25, 2020","-0.755","-0.717","-0.683","-0.769","7.20%"
"Oct 18, 2020","-0.704","-0.734","-0.689","-0.745","-2.47%"
"Oct 11, 2020","-0.722","-0.689","-0.663","-0.741","8.18%"
"Oct 04, 2020","-0.667","-0.677","-0.632","-0.692","2.11%"
"Sep 27, 2020","-0.654","-0.645","-0.614","-0.679","0.77%"
"Sep 20, 2020","-0.649","-0.651","-0.615","-0.684","1.77%"
"Sep 13, 2020","-0.637","-0.654","-0.598","-0.664","-0.33%"
"Sep 06, 2020","-0.639","-0.657","-0.585","-0.674","-1.57%"
"Aug 30, 2020","-0.650","-0.608","-0.571","-0.675","7.18%"
"Aug 23, 2020","-0.606","-0.640","-0.563","-0.642","-4.11%"
"Aug 16, 2020","-0.632","-0.606","-0.572","-0.652","5.49%"
"Aug 09, 2020","-0.599","-0.615","-0.564","-0.653","-5.13%"
"Aug 02, 2020","-0.632","-0.654","-0.601","-0.665","-0.16%"
"Jul 26, 2020","-0.632","-0.629","-0.595","-0.695","4.74%"
"Jul 19, 2020","-0.604","-0.614","-0.596","-0.664","-3.48%"
"Jul 12, 2020","-0.626","-0.633","-0.585","-0.656","-3.10%"
"Jul 05, 2020","-0.646","-0.642","-0.599","-0.663","1.51%"
"Jun 28, 2020","-0.636","-0.655","-0.583","-0.659","-1.91%"
"Jun 21, 2020","-0.649","-0.634","-0.580","-0.665","2.72%"
"Jun 14, 2020","-0.631","-0.630","-0.579","-0.648","0.88%"
"Jun 07, 2020","-0.626","-0.549","-0.523","-0.636","16.91%"
"May 31, 2020","-0.535","-0.603","-0.514","-0.627","-11.94%"
"May 24, 2020","-0.608","-0.598","-0.522","-0.617","0.65%"
"May 17, 2020","-0.604","-0.641","-0.565","-0.677","-5.60%"
"May 10, 2020","-0.640","-0.696","-0.625","-0.696","-7.69%"
"May 03, 2020","-0.693","-0.701","-0.627","-0.736","3.31%"
"Apr 26, 2020","-0.671","-0.601","-0.544","-0.688","13.67%"
"Apr 19, 2020","-0.590","-0.599","-0.494","-0.606","0.15%"
"Apr 12, 2020","-0.589","-0.522","-0.514","-0.608","11.23%"
"Apr 05, 2020","-0.530","-0.593","-0.489","-0.598","-8.58%"
"Mar 29, 2020","-0.580","-0.692","-0.564","-0.712","-12.06%"
"Mar 22, 2020","-0.659","-0.539","-0.459","-0.682","26.73%"
"Mar 15, 2020","-0.520","-0.729","-0.451","-0.783","-29.87%"
"Mar 08, 2020","-0.742","-0.794","-0.714","-0.931","-1.54%"
"Mar 01, 2020","-0.753","-0.730","-0.671","-0.817","7.46%"
"Feb 23, 2020","-0.701","-0.626","-0.598","-0.739","14.70%"
"Feb 16, 2020","-0.611","-0.618","-0.570","-0.636","-1.75%"
"Feb 09, 2020","-0.622","-0.603","-0.566","-0.631","1.95%"
"Feb 02, 2020","-0.610","-0.638","-0.571","-0.655","-4.54%"
"Jan 26, 2020","-0.639","-0.602","-0.573","-0.657","6.84%"
"Jan 19, 2020","-0.598","-0.584","-0.539","-0.607","1.91%"
"Jan 12, 2020","-0.587","-0.583","-0.543","-0.602","-1.03%"
"Jan 05, 2020","-0.593","-0.623","-0.549","-0.641","0.46%"
"Dec 29, 2019","-0.590","-0.629","-0.559","-0.634","-5.48%"
"Dec 22, 2019","-0.624","-0.624","-0.594","-0.642","0.89%"
"Dec 15, 2019","-0.619","-0.609","-0.585","-0.644","-0.67%"
"Dec 08, 2019","-0.623","-0.619","-0.571","-0.648","-0.29%"
"Dec 01, 2019","-0.625","-0.614","-0.572","-0.655","0.00%"
"Nov 24, 2019","-0.625","-0.629","-0.589","-0.647","-0.27%"
"Nov 17, 2019","-0.627","-0.629","-0.591","-0.650","-0.90%"
"Nov 10, 2019","-0.632","-0.613","-0.571","-0.646","2.86%"
"Nov 03, 2019","-0.615","-0.644","-0.565","-0.655","-4.59%"
"Oct 27, 2019","-0.644","-0.635","-0.584","-0.655","-0.12%"
"Oct 20, 2019","-0.645","-0.649","-0.608","-0.657","-0.88%"
"Oct 13, 2019","-0.651","-0.710","-0.608","-0.712","-7.44%"
"Oct 06, 2019","-0.703","-0.750","-0.664","-0.770","-8.06%"
"Sep 29, 2019","-0.765","-0.764","-0.722","-0.771","4.51%"
"Sep 22, 2019","-0.732","-0.704","-0.677","-0.764","4.01%"
"Sep 15, 2019","-0.703","-0.696","-0.663","-0.727","0.93%"
"Sep 08, 2019","-0.697","-0.815","-0.652","-0.845","-17.23%"
"Sep 01, 2019","-0.842","-0.882","-0.806","-0.909","-3.23%"
"Aug 25, 2019","-0.870","-0.830","-0.818","-0.897","4.34%"
"Aug 18, 2019","-0.834","-0.870","-0.782","-0.887","-3.97%"
"Aug 11, 2019","-0.868","-0.828","-0.805","-0.882","4.99%"
"Aug 04, 2019","-0.827","-0.783","-0.752","-0.851","8.60%"
"Jul 28, 2019","-0.762","-0.735","-0.715","-0.776","4.92%"
"Jul 21, 2019","-0.726","-0.744","-0.705","-0.786","-2.14%"
"Jul 14, 2019","-0.742","-0.688","-0.676","-0.754","8.21%"
"Jul 07, 2019","-0.686","-0.721","-0.664","-0.732","-3.46%"
"Jun 30, 2019","-0.710","-0.685","-0.679","-0.744","0.00%"
"Jun 23, 2019","-0.710","-0.712","-0.669","-0.725","1.59%"
"Jun 16, 2019","-0.699","-0.659","-0.641","-0.733","5.52%"
"Jun 09, 2019","-0.663","-0.635","-0.616","-0.678","1.95%"
"Jun 02, 2019","-0.650","-0.652","-0.593","-0.666","-0.18%"
"May 26, 2019","-0.651","-0.609","-0.589","-0.668","7.21%"
"May 19, 2019","-0.607","-0.591","-0.570","-0.629","-0.90%"
"May 12, 2019","-0.613","-0.598","-0.581","-0.655","3.37%"
"May 05, 2019","-0.593","-0.586","-0.553","-0.621","2.51%"
"Apr 28, 2019","-0.578","-0.588","-0.539","-0.588","-0.98%"
"Apr 21, 2019","-0.584","-0.576","-0.546","-0.598","1.69%"
"Apr 14, 2019","-0.574","-0.556","-0.527","-0.581","3.31%"
"Apr 07, 2019","-0.556","-0.575","-0.531","-0.600","-1.66%"
"Mar 31, 2019","-0.565","-0.594","-0.546","-0.610","-6.56%"
"Mar 24, 2019","-0.605","-0.551","-0.531","-0.615","9.34%"
"Mar 17, 2019","-0.553","-0.522","-0.489","-0.568","4.24%"
"Mar 10, 2019","-0.531","-0.537","-0.508","-0.552","0.74%"
"Mar 03, 2019","-0.527","-0.494","-0.463","-0.561","6.40%"
"Feb 24, 2019","-0.495","-0.536","-0.471","-0.546","-6.71%"
"Feb 17, 2019","-0.531","-0.543","-0.501","-0.562","-1.59%"
"Feb 10, 2019","-0.539","-0.549","-0.507","-0.563","-2.23%"
"Feb 03, 2019","-0.552","-0.566","-0.506","-0.571","-2.49%"
"Jan 27, 2019","-0.566","-0.554","-0.520","-0.570","1.45%"
"Jan 20, 2019","-0.558","-0.536","-0.526","-0.573","2.63%"
"Jan 13, 2019","-0.544","-0.555","-0.526","-0.601","-2.07%"
"Jan 06, 2019","-0.555","-0.569","-0.520","-0.579","-3.44%"
"Dec 30, 2018","-0.575","-0.585","-0.549","-0.630","-1.25%"
"Dec 23, 2018","-0.582","-0.572","-0.552","-0.613","1.84%"
"Dec 16, 2018","-0.572","-0.557","-0.524","-0.580","4.27%"
"Dec 09, 2018","-0.548","-0.537","-0.474","-0.565","0.38%"
"Dec 02, 2018","-0.546","-0.519","-0.492","-0.575","3.23%"
"Nov 25, 2018","-0.529","-0.493","-0.470","-0.548","2.98%"
"Nov 18, 2018","-0.514","-0.526","-0.474","-0.546","-2.56%"
"Nov 11, 2018","-0.527","-0.507","-0.472","-0.556","6.12%"
"Nov 04, 2018","-0.497","-0.522","-0.451","-0.524","-1.51%"
"Oct 28, 2018","-0.504","-0.674","-0.464","-0.680","-25.75%"
"Oct 21, 2018","-0.679","-0.607","-0.586","-0.693","6.84%"
"Oct 14, 2018","-0.636","-0.596","-0.555","-0.666","8.96%"
"Oct 07, 2018","-0.584","-0.547","-0.513","-0.594","8.42%"
"Sep 30, 2018","-0.538","-0.545","-0.506","-0.597","-0.94%"
"Sep 23, 2018","-0.543","-0.515","-0.479","-0.560","-0.53%"
"Sep 16, 2018","-0.546","-0.544","-0.496","-0.559","-0.53%"
"Sep 09, 2018","-0.549","-0.555","-0.507","-0.568","-2.56%"
"Sep 02, 2018","-0.563","-0.587","-0.531","-0.622","-6.77%"
"Aug 26, 2018","-0.604","-0.606","-0.545","-0.616","0.00%"
"Aug 19, 2018","-0.604","-0.644","-0.582","-0.648","-5.64%"
"Aug 12, 2018","-0.640","-0.646","-0.617","-0.664","-0.26%"
"Aug 05, 2018","-0.642","-0.596","-0.571","-0.661","6.95%"
"Jul 29, 2018","-0.600","-0.616","-0.543","-0.626","-2.28%"
"Jul 22, 2018","-0.614","-0.632","-0.579","-0.643","-3.00%"
"Jul 15, 2018","-0.633","-0.638","-0.609","-0.666","-2.70%"
"Jul 08, 2018","-0.651","-0.653","-0.620","-0.663","-0.28%"
"Jul 01, 2018","-0.652","-0.681","-0.615","-0.692","-2.25%"
"Jun 24, 2018","-0.668","-0.677","-0.596","-0.694","-1.24%"
"Jun 17, 2018","-0.676","-0.617","-0.600","-0.692","8.01%"
"Jun 10, 2018","-0.626","-0.583","-0.529","-0.647","4.35%"
"Jun 03, 2018","-0.600","-0.623","-0.523","-0.630","-0.38%"
"May 27, 2018","-0.602","-0.625","-0.574","-0.803","-8.77%"
"May 20, 2018","-0.660","-0.616","-0.582","-0.669","11.83%"
"May 13, 2018","-0.590","-0.593","-0.531","-0.607","0.32%"
"May 06, 2018","-0.588","-0.600","-0.547","-0.609","-0.94%"
"Apr 29, 2018","-0.594","-0.599","-0.554","-0.612","-0.47%"
"Apr 22, 2018","-0.597","-0.584","-0.562","-0.610","0.93%"
"Apr 15, 2018","-0.591","-0.616","-0.569","-0.623","-3.98%"
"Apr 08, 2018","-0.616","-0.615","-0.539","-0.625","1.08%"
"Apr 01, 2018","-0.609","-0.626","-0.557","-0.635","-2.87%"
"Mar 25, 2018","-0.627","-0.617","-0.575","-0.647","2.27%"
"Mar 18, 2018","-0.613","-0.610","-0.567","-0.638","2.22%"
"Mar 11, 2018","-0.600","-0.643","-0.571","-0.658","-4.60%"
"Mar 04, 2018","-0.629","-0.646","-0.557","-0.658","-1.84%"
"Feb 25, 2018","-0.641","-0.634","-0.590","-0.668","2.28%"
"Feb 18, 2018","-0.626","-0.613","-0.557","-0.642","0.97%"
"Feb 11, 2018","-0.620","-0.611","-0.573","-0.641","2.70%"
"Feb 04, 2018","-0.604","-0.602","-0.554","-0.638","2.13%"
"Jan 28, 2018","-0.591","-0.559","-0.528","-0.609","2.48%"
"Jan 21, 2018","-0.577","-0.606","-0.552","-0.627","-5.93%"
"Jan 14, 2018","-0.613","-0.605","-0.581","-0.629","1.72%"
"Jan 07, 2018","-0.603","-0.632","-0.571","-0.666","-6.48%"
"Dec 31, 2017","-0.645","-0.639","-0.605","-0.697","-4.05%"
"Dec 24, 2017","-0.672","-0.682","-0.627","-0.716","-2.38%"
"Dec 17, 2017","-0.688","-0.744","-0.657","-0.752","-8.49%"
"Dec 10, 2017","-0.752","-0.754","-0.668","-0.763","1.14%"
"Dec 03, 2017","-0.744","-0.714","-0.683","-0.775","1.92%"
"Nov 26, 2017","-0.730","-0.700","-0.657","-0.735","3.24%"
"Nov 19, 2017","-0.707","-0.739","-0.670","-0.739","-4.02%"
"Nov 12, 2017","-0.737","-0.725","-0.665","-0.746","1.71%"
"Nov 05, 2017","-0.724","-0.738","-0.706","-0.760","-2.37%"
"Oct 29, 2017","-0.742","-0.740","-0.705","-0.755","-1.36%"
"Oct 22, 2017","-0.752","-0.731","-0.662","-0.766","6.20%"
