"Date","Price","Open","High","Low","Change %"
"Nov 06, 2022","6.850","6.950","6.950","6.850","-2.14%"
"Oct 30, 2022","7.000","7.214","7.214","6.950","-4.11%"
"Oct 23, 2022","7.300","7.321","7.330","7.300","0.16%"
"Oct 16, 2022","7.288","7.179","7.310","7.179","4.16%"
"Oct 09, 2022","6.997","6.670","6.997","6.670","4.90%"
"Oct 02, 2022","6.670","6.670","6.670","6.670","0.00%"
"Sep 25, 2022","6.670","6.500","6.670","6.500","2.47%"
"Sep 18, 2022","6.509","6.253","6.509","6.253","4.14%"
"Sep 11, 2022","6.250","6.250","6.250","6.250","0.00%"
"Sep 04, 2022","6.250","6.350","6.365","6.250","-1.57%"
"Aug 28, 2022","6.350","6.350","6.445","6.350","0.00%"
"Aug 21, 2022","6.350","6.455","6.455","6.300","-0.78%"
"Aug 14, 2022","6.400","6.425","6.425","6.395","-0.39%"
"Aug 07, 2022","6.425","6.370","6.500","6.370","0.86%"
"Jul 31, 2022","6.370","6.350","6.450","6.350","0.31%"
"Jul 24, 2022","6.350","6.350","6.350","6.350","-1.17%"
"Jul 17, 2022","6.425","6.360","6.425","6.360","1.02%"
"Jul 10, 2022","6.360","6.100","6.360","6.100","4.26%"
"Jul 03, 2022","6.100","6.060","6.100","6.060","0.83%"
"Jun 26, 2022","6.050","6.020","6.050","6.005","0.83%"
"Jun 19, 2022","6.000","5.960","6.005","5.900","0.67%"
"Jun 12, 2022","5.960","6.000","6.000","5.960","1.45%"
"Jun 05, 2022","5.875","5.845","5.875","5.796","1.38%"
"May 29, 2022","5.795","5.850","5.885","5.795","-1.02%"
"May 22, 2022","5.855","6.075","6.075","5.855","-3.62%"
"May 15, 2022","6.075","6.400","6.400","6.075","-5.08%"
"May 08, 2022","6.400","6.580","6.580","6.150","-2.74%"
"May 01, 2022","6.580","5.995","6.580","5.995","9.76%"
"Apr 24, 2022","5.995","5.995","5.995","5.995","0.00%"
"Apr 17, 2022","5.995","5.979","5.995","5.895","0.27%"
"Apr 10, 2022","5.979","5.815","5.979","5.815","2.82%"
"Apr 03, 2022","5.815","5.198","5.815","5.177","11.87%"
"Mar 27, 2022","5.198","5.000","5.198","5.000","3.96%"
"Mar 20, 2022","5.000","4.883","5.000","4.883","2.40%"
"Mar 13, 2022","4.883","3.600","4.953","3.600","35.64%"
"Mar 06, 2022","3.600","3.600","3.600","3.600","0.00%"
"Feb 27, 2022","3.600","3.650","3.650","3.600","-1.37%"
"Feb 20, 2022","3.650","3.940","3.940","3.650","-7.38%"
"Feb 13, 2022","3.941","3.939","3.941","3.926","0.05%"
"Feb 06, 2022","3.939","3.896","3.939","3.896","1.10%"
"Jan 30, 2022","3.896","3.623","3.896","3.623","7.54%"
"Jan 23, 2022","3.623","3.650","3.671","3.623","-0.74%"
"Jan 16, 2022","3.650","3.634","3.699","3.634","0.44%"
"Jan 09, 2022","3.634","3.700","3.903","3.634","-1.78%"
"Jan 02, 2022","3.700","3.591","3.700","3.577","3.04%"
"Dec 26, 2021","3.591","3.606","3.606","3.591","-0.42%"
"Dec 19, 2021","3.606","3.650","3.650","3.592","-1.21%"
"Dec 12, 2021","3.650","3.650","3.650","3.650","0.00%"
"Dec 05, 2021","3.650","3.725","3.725","3.634","-2.01%"
"Nov 28, 2021","3.725","3.645","3.725","3.645","2.19%"
"Nov 21, 2021","3.645","3.706","3.706","3.645","-1.65%"
"Nov 14, 2021","3.706","3.760","3.760","3.706","-1.44%"
"Nov 07, 2021","3.760","3.525","3.770","3.525","6.67%"
"Oct 31, 2021","3.525","3.485","3.650","3.485","1.15%"
"Oct 24, 2021","3.485","3.449","3.485","3.449","1.04%"
"Oct 17, 2021","3.449","3.425","3.449","3.419","0.70%"
"Oct 10, 2021","3.425","3.450","3.516","3.425","1.48%"
"Oct 03, 2021","3.375","3.400","3.400","3.375","-0.74%"
"Sep 26, 2021","3.400","3.216","3.400","3.183","5.62%"
"Sep 19, 2021","3.219","3.234","3.234","3.219","-0.53%"
"Sep 12, 2021","3.236","3.150","3.333","3.150","2.73%"
"Sep 05, 2021","3.150","3.175","3.275","3.100","-0.79%"
"Aug 29, 2021","3.175","2.900","3.175","2.835","9.48%"
"Aug 22, 2021","2.900","2.875","2.900","2.800","0.87%"
"Aug 15, 2021","2.875","1.864","2.900","1.845","54.24%"
"Aug 08, 2021","1.864","1.528","2.310","1.374","-14.89%"
"Aug 01, 2021","2.190","2.185","2.190","1.267","50.31%"
"Jul 25, 2021","1.457","1.150","1.717","1.096","-19.06%"
"Jul 18, 2021","1.800","1.150","1.800","1.150","36.88%"
"Jul 11, 2021","1.315","1.150","1.365","1.150","14.35%"
"Jul 04, 2021","1.150","1.100","1.300","1.045","4.55%"
"Jun 27, 2021","1.100","0.826","1.100","0.789","33.17%"
"Jun 20, 2021","0.826","0.975","0.975","0.790","-15.28%"
"Jun 13, 2021","0.975","1.350","1.350","0.650","-27.78%"
"Jun 06, 2021","1.350","1.100","1.480","0.740","22.73%"
"May 30, 2021","1.100","1.125","1.311","0.762","-2.22%"
"May 23, 2021","1.125","1.199","1.206","1.125","-6.17%"
"May 16, 2021","1.199","1.015","1.354","1.015","8.02%"
"May 09, 2021","1.110","1.263","1.263","1.018","-12.11%"
"May 02, 2021","1.263","1.044","1.303","1.039","20.98%"
"Apr 25, 2021","1.044","1.290","1.290","1.010","-19.07%"
"Apr 18, 2021","1.290","0.903","1.373","0.886","42.86%"
"Apr 11, 2021","0.903","1.157","1.157","0.875","-18.72%"
"Apr 04, 2021","1.111","1.085","1.111","0.875","0.54%"
"Mar 28, 2021","1.105","0.910","1.126","0.910","21.43%"
"Mar 21, 2021","0.910","0.835","1.112","0.835","8.98%"
"Mar 14, 2021","0.835","0.887","0.921","0.815","-1.18%"
"Mar 07, 2021","0.845","0.863","0.863","0.775","-1.74%"
"Feb 28, 2021","0.860","0.795","0.885","0.770","18.62%"
"Feb 21, 2021","0.725","0.775","0.775","0.725","-3.46%"
"Feb 14, 2021","0.751","0.756","0.829","0.751","-1.83%"
"Feb 07, 2021","0.765","0.754","0.770","0.750","3.38%"
"Jan 24, 2021","0.740","0.740","0.740","0.740","0.00%"
"Jan 10, 2021","0.740","0.740","0.740","0.740","0.00%"
"Jan 03, 2021","0.740","0.740","0.740","0.740","0.00%"
"Dec 27, 2020","0.740","0.715","0.740","0.700","3.50%"
"Dec 20, 2020","0.715","0.700","0.715","0.700","1.42%"
"Dec 13, 2020","0.705","0.690","0.705","0.690","2.17%"
"Dec 06, 2020","0.690","0.700","0.700","0.690","-1.43%"
"Nov 29, 2020","0.700","0.650","0.700","0.650","7.69%"
