"Date","Price","Open","High","Low","Change %"
"Nov 06, 2022","3.444","3.540","3.651","3.443","-1.71%"
"Oct 30, 2022","3.504","3.231","3.549","3.153","8.15%"
"Oct 23, 2022","3.240","3.635","3.635","3.176","-10.45%"
"Oct 16, 2022","3.618","3.511","3.779","3.338","3.67%"
"Oct 09, 2022","3.490","3.407","3.536","3.345","2.89%"
"Oct 02, 2022","3.392","3.189","3.407","3.034","7.00%"
"Sep 25, 2022","3.170","3.093","3.368","3.041","3.26%"
"Sep 18, 2022","3.070","3.158","3.215","3.027","-2.45%"
"Sep 11, 2022","3.147","3.157","3.268","3.058","0.48%"
"Sep 04, 2022","3.132","3.146","3.244","3.075","1.20%"
"Aug 28, 2022","3.095","3.045","3.220","3.024","2.59%"
"Aug 21, 2022","3.017","2.944","3.129","2.942","2.34%"
"Aug 14, 2022","2.948","2.746","2.963","2.646","7.67%"
"Aug 07, 2022","2.738","2.763","2.806","2.604","-0.36%"
"Jul 31, 2022","2.748","2.631","2.812","2.475","5.25%"
"Jul 24, 2022","2.611","2.875","2.920","2.550","-8.10%"
"Jul 17, 2022","2.841","3.115","3.179","2.825","-7.46%"
"Jul 10, 2022","3.070","3.299","3.319","3.068","-6.86%"
"Jul 03, 2022","3.296","3.249","3.317","3.026","2.20%"
"Jun 26, 2022","3.225","3.355","3.446","3.206","-3.24%"
"Jun 19, 2022","3.333","3.418","3.515","3.224","-2.20%"
"Jun 12, 2022","3.408","3.401","3.664","3.368","1.64%"
"Jun 05, 2022","3.353","3.061","3.355","3.054","9.22%"
"May 29, 2022","3.070","2.832","3.081","2.825","10.04%"
"May 22, 2022","2.790","2.868","2.882","2.743","-1.48%"
"May 15, 2022","2.832","2.932","3.070","2.830","-4.23%"
"May 08, 2022","2.957","3.170","3.173","2.887","-5.38%"
"May 01, 2022","3.125","2.866","3.131","2.849","8.81%"
"Apr 24, 2022","2.872","2.806","2.896","2.697","-0.03%"
"Apr 17, 2022","2.873","2.797","2.944","2.751","3.53%"
"Apr 10, 2022","2.775","2.652","2.775","2.572","5.35%"
"Apr 03, 2022","2.634","2.443","2.647","2.407","8.04%"
"Mar 27, 2022","2.438","2.591","2.607","2.378","-4.20%"
"Mar 20, 2022","2.545","2.201","2.552","2.201","16.05%"
"Mar 13, 2022","2.193","2.035","2.273","1.961","10.09%"
"Mar 06, 2022","1.992","1.651","2.008","1.643","19.71%"
"Feb 27, 2022","1.664","1.910","1.910","1.646","-12.24%"
"Feb 20, 2022","1.896","1.930","1.980","1.873","1.07%"
"Feb 13, 2022","1.876","1.872","1.995","1.843","0.27%"
"Feb 06, 2022","1.871","1.845","1.961","1.814","0.81%"
"Jan 30, 2022","1.856","1.779","1.877","1.727","5.51%"
"Jan 23, 2022","1.759","1.805","1.851","1.729","-1.84%"
"Jan 16, 2022","1.792","1.791","1.905","1.761","1.07%"
"Jan 09, 2022","1.773","1.749","1.773","1.687","3.50%"
"Jan 02, 2022","1.713","1.425","1.745","1.425","19.79%"
"Dec 26, 2021","1.430","1.473","1.500","1.414","-2.92%"
"Dec 19, 2021","1.473","1.287","1.474","1.282","11.76%"
"Dec 12, 2021","1.318","1.480","1.480","1.302","-10.03%"
"Dec 05, 2021","1.465","1.469","1.604","1.460","1.95%"
"Nov 28, 2021","1.437","1.647","1.691","1.425","-10.47%"
"Nov 21, 2021","1.605","1.672","1.826","1.577","-3.37%"
"Nov 14, 2021","1.661","1.658","1.811","1.629","-0.84%"
"Nov 07, 2021","1.675","1.600","1.706","1.577","5.48%"
"Oct 31, 2021","1.588","1.732","1.766","1.586","-7.84%"
"Oct 24, 2021","1.723","1.677","1.737","1.569","4.55%"
"Oct 17, 2021","1.648","1.630","1.713","1.582","4.04%"
"Oct 10, 2021","1.584","1.641","1.683","1.532","-2.70%"
"Oct 03, 2021","1.628","1.462","1.634","1.462","10.67%"
"Sep 26, 2021","1.471","1.399","1.526","1.385","6.98%"
"Sep 19, 2021","1.375","1.241","1.387","1.206","7.25%"
"Sep 12, 2021","1.282","1.223","1.300","1.164","3.64%"
"Sep 05, 2021","1.237","1.217","1.252","1.170","4.12%"
"Aug 29, 2021","1.188","1.207","1.255","1.154","-1.66%"
"Aug 22, 2021","1.208","1.155","1.270","1.152","5.78%"
"Aug 15, 2021","1.142","1.188","1.204","1.109","-3.55%"
"Aug 08, 2021","1.184","1.232","1.295","1.184","-4.52%"
"Aug 01, 2021","1.240","1.160","1.244","1.078","3.08%"
"Jul 25, 2021","1.203","1.198","1.234","1.165","-0.33%"
"Jul 18, 2021","1.207","1.203","1.245","1.104","-2.74%"
"Jul 11, 2021","1.241","1.322","1.365","1.239","-6.62%"
"Jul 04, 2021","1.329","1.381","1.414","1.239","-3.28%"
"Jun 27, 2021","1.374","1.434","1.467","1.364","-5.83%"
"Jun 20, 2021","1.459","1.371","1.464","1.365","6.96%"
"Jun 13, 2021","1.364","1.367","1.464","1.364","-0.29%"
