"Date","Price","Open","High","Low","Change %"
"Nov 06, 2022","2.222","2.238","2.489","2.168","-2.08%"
"Oct 30, 2022","2.269","2.064","2.376","1.986","11.08%"
"Oct 23, 2022","2.043","1.978","2.182","1.880","-1.78%"
"Oct 16, 2022","2.080","1.973","2.234","1.925","3.28%"
"Oct 09, 2022","2.014","1.900","2.039","1.768","9.21%"
"Oct 02, 2022","1.844","1.821","1.903","1.544","1.53%"
"Sep 25, 2022","1.816","1.960","2.008","1.690","-1.89%"
"Sep 18, 2022","1.851","1.538","1.941","1.447","24.01%"
"Sep 11, 2022","1.493","1.249","1.595","1.176","20.02%"
"Sep 04, 2022","1.244","0.982","1.309","0.763","25.90%"
"Aug 28, 2022","0.988","0.911","1.137","0.844","18.00%"
"Aug 21, 2022","0.837","0.707","0.904","0.633","14.28%"
"Aug 14, 2022","0.733","0.518","0.762","0.461","38.04%"
"Aug 07, 2022","0.531","0.397","0.550","0.312","38.81%"
"Jul 31, 2022","0.382","0.241","0.448","0.089","59.33%"
"Jul 24, 2022","0.240","0.418","0.523","0.164","-45.45%"
"Jul 17, 2022","0.440","0.406","0.784","0.367","6.95%"
"Jul 10, 2022","0.411","0.440","0.612","0.285","-15.51%"
"Jul 03, 2022","0.487","0.494","0.611","0.268","13.36%"
"Jun 26, 2022","0.430","0.719","0.902","0.336","-36.23%"
"Jun 19, 2022","0.674","0.916","1.031","0.612","-27.43%"
"Jun 12, 2022","0.928","0.820","1.201","0.797","13.84%"
"Jun 05, 2022","0.815","0.513","0.862","0.457","60.11%"
"May 29, 2022","0.509","0.286","0.536","0.266","125.91%"
"May 22, 2022","0.225","0.269","0.350","0.161","-15.04%"
"May 15, 2022","0.265","0.125","0.380","0.090","119.08%"
"May 08, 2022","0.121","0.310","0.375","0.034","-63.78%"
"May 01, 2022","0.334","0.256","0.400","0.150","23.45%"
"Apr 24, 2022","0.271","0.267","0.338","0.094","-14.98%"
"Apr 17, 2022","0.319","0.121","0.356","0.043","320.74%"
"Apr 10, 2022","0.076","0.164","0.279","0.035","-46.99%"
"Apr 03, 2022","0.143","0.014","0.194","-0.053","-28,660.00%"
"Mar 27, 2022","-0.001","-0.071","0.097","-0.131","-99.50%"
"Mar 20, 2022","-0.100","-0.251","-0.090","-0.284","-64.84%"
"Mar 13, 2022","-0.284","-0.298","-0.221","-0.353","-10.05%"
"Mar 06, 2022","-0.315","-0.631","-0.254","-0.674","-49.92%"
"Feb 27, 2022","-0.630","-0.385","-0.327","-0.693","104.22%"
"Feb 20, 2022","-0.308","-0.355","-0.241","-0.422","-16.09%"
"Feb 13, 2022","-0.367","-0.311","-0.246","-0.406","48.62%"
"Feb 06, 2022","-0.247","-0.227","-0.174","-0.333","5.33%"
"Jan 30, 2022","-0.235","-0.497","-0.165","-0.508","-55.36%"
"Jan 23, 2022","-0.526","-0.554","-0.485","-0.596","-5.57%"
"Jan 16, 2022","-0.557","-0.496","-0.462","-0.571","9.54%"
"Jan 09, 2022","-0.508","-0.608","-0.491","-0.630","-15.89%"
"Jan 02, 2022","-0.604","-0.617","-0.588","-0.642","-0.72%"
