"Date","Price","Open","High","Low","Change %"
"Jan 04, 1998","5.391","5.391","5.391","5.391","-4.60%"
"Dec 28, 1997","5.651","5.651","5.651","5.651","1.82%"
"Dec 21, 1997","5.550","5.550","5.550","5.550","-1.65%"
"Dec 14, 1997","5.643","5.643","5.643","5.643","-1.81%"
"Dec 07, 1997","5.747","5.747","5.747","5.747","-2.28%"
"Nov 30, 1997","5.881","5.881","5.881","5.881","-1.21%"
"Nov 23, 1997","5.953","5.953","5.953","5.953","-1.05%"
"Nov 16, 1997","6.016","6.016","6.016","6.016","-2.21%"
"Nov 09, 1997","6.152","6.152","6.152","6.152","-1.41%"
"Nov 02, 1997","6.240","6.240","6.240","6.240","-0.30%"
"Oct 26, 1997","6.259","6.259","6.259","6.259","0.71%"
"Oct 19, 1997","6.215","6.215","6.215","6.215","0.06%"
"Oct 12, 1997","6.211","6.211","6.211","6.211","-2.02%"
"Oct 05, 1997","6.339","6.339","6.339","6.339","4.14%"
"Sep 28, 1997","6.087","6.087","6.087","6.087","-0.60%"
"Sep 21, 1997","6.124","6.124","6.124","6.124","-1.50%"
"Sep 14, 1997","6.217","6.217","6.217","6.217","-4.22%"
"Sep 07, 1997","6.491","6.491","6.491","6.491","-0.15%"
"Aug 31, 1997","6.501","6.501","6.501","6.501","-3.07%"
"Aug 24, 1997","6.707","6.707","6.707","6.707","0.84%"
"Aug 17, 1997","6.651","6.651","6.651","6.651","-0.42%"
"Aug 10, 1997","6.679","6.679","6.679","6.679","0.09%"
"Aug 03, 1997","6.673","6.673","6.673","6.673","1.26%"
"Jul 27, 1997","6.590","6.590","6.590","6.590","3.29%"
"Jul 20, 1997","6.380","6.380","6.380","6.380","-2.28%"
"Jul 13, 1997","6.529","6.529","6.529","6.529","1.05%"
"Jul 06, 1997","6.461","6.461","6.461","6.461","-2.62%"
"Jun 29, 1997","6.635","6.635","6.635","6.635","-3.46%"
"Jun 22, 1997","6.873","6.873","6.873","6.873","-1.50%"
"Jun 15, 1997","6.978","6.978","6.978","6.978","-1.99%"
"Jun 08, 1997","7.120","7.120","7.120","7.120","-1.41%"
"Jun 01, 1997","7.222","7.222","7.222","7.222","-1.65%"
"May 25, 1997","7.343","7.343","7.343","7.343","1.19%"
"May 18, 1997","7.257","7.257","7.257","7.257","0.60%"
"May 11, 1997","7.214","7.214","7.214","7.214","-2.16%"
"May 04, 1997","7.373","7.373","7.373","7.373","-2.56%"
"Apr 27, 1997","7.567","7.567","7.567","7.567","-0.43%"
"Apr 20, 1997","7.600","7.600","7.600","7.600","-0.22%"
"Apr 13, 1997","7.617","7.617","7.617","7.617","-1.30%"
"Apr 06, 1997","7.717","7.717","7.717","7.717","-1.96%"
"Mar 30, 1997","7.871","7.871","7.871","7.871","-0.05%"
"Mar 23, 1997","7.875","7.875","7.875","7.875","2.19%"
"Mar 16, 1997","7.706","7.706","7.706","7.706","0.20%"
"Mar 09, 1997","7.691","7.691","7.691","7.691","3.54%"
"Mar 02, 1997","7.428","7.428","7.428","7.428","-0.55%"
"Feb 23, 1997","7.469","7.469","7.469","7.469","3.59%"
"Feb 16, 1997","7.210","7.210","7.210","7.210","-0.06%"
"Feb 09, 1997","7.214","7.214","7.214","7.214","0.54%"
"Feb 02, 1997","7.175","7.175","7.175","7.175","-0.94%"
"Jan 26, 1997","7.243","7.243","7.243","7.243","-0.67%"
"Jan 19, 1997","7.292","7.292","7.292","7.292","0.16%"
"Jan 12, 1997","7.280","7.280","7.280","7.280","-3.61%"
"Jan 05, 1997","7.553","7.553","7.553","7.553","-0.96%"
"Dec 29, 1996","7.626","7.626","7.626","7.626","0.34%"
"Dec 22, 1996","7.600","7.600","7.600","7.600","0.81%"
"Dec 15, 1996","7.539","7.539","7.539","7.539","-1.28%"
"Dec 08, 1996","7.637","7.637","7.637","7.637","-0.39%"
"Dec 01, 1996","7.667","7.667","7.667","7.667","1.86%"
"Nov 24, 1996","7.527","7.527","7.527","7.527","-0.34%"
"Nov 17, 1996","7.553","7.553","7.553","7.553","-0.36%"
"Nov 10, 1996","7.580","7.580","7.580","7.580","-2.92%"
"Nov 03, 1996","7.808","7.808","7.808","7.808","-4.20%"
"Oct 27, 1996","8.150","8.150","8.150","8.150","0.74%"
"Oct 20, 1996","8.090","8.090","8.090","8.090","-1.77%"
"Oct 13, 1996","8.236","8.236","8.236","8.236","-0.17%"
"Oct 06, 1996","8.250","8.250","8.250","8.250","-1.35%"
"Sep 29, 1996","8.363","8.363","8.363","8.363","-2.12%"
"Sep 22, 1996","8.544","8.544","8.544","8.544","-5.19%"
"Sep 15, 1996","9.012","9.012","9.012","9.012","-2.12%"
"Sep 08, 1996","9.207","9.207","9.207","9.207","-2.44%"
"Sep 01, 1996","9.437","9.437","9.437","9.437","-1.51%"
"Aug 25, 1996","9.582","9.582","9.582","9.582","0.90%"
"Aug 18, 1996","9.497","9.497","9.497","9.497","1.14%"
"Aug 11, 1996","9.390","9.390","9.390","9.390","-1.36%"
"Aug 04, 1996","9.519","9.519","9.519","9.519","1.81%"
"Jul 28, 1996","9.350","9.350","9.350","9.350","-1.75%"
"Jul 21, 1996","9.517","9.517","9.517","9.517","0.99%"
"Jul 14, 1996","9.424","9.424","9.424","9.424","0.49%"
"Jul 07, 1996","9.378","9.378","9.378","9.378","0.68%"
"Jun 30, 1996","9.315","9.315","9.315","9.315","-1.03%"
"Jun 23, 1996","9.412","9.412","9.412","9.412","-0.56%"
"Jun 16, 1996","9.465","9.465","9.465","9.465","-2.69%"
"Jun 09, 1996","9.727","9.727","9.727","9.727","1.01%"
"Jun 02, 1996","9.630","9.630","9.630","9.630","-0.47%"
"May 26, 1996","9.675","9.675","9.675","9.675","0.79%"
"May 19, 1996","9.599","9.599","9.599","9.599","-0.48%"
"May 12, 1996","9.645","9.645","9.645","9.645","-2.73%"
"May 05, 1996","9.916","9.916","9.916","9.916","0.64%"
"Apr 28, 1996","9.853","9.853","9.853","9.853","0.49%"
"Apr 21, 1996","9.805","9.805","9.805","9.805","-5.21%"
"Apr 14, 1996","10.344","10.344","10.344","10.344","-1.18%"
"Apr 07, 1996","10.467","10.467","10.467","10.467","-2.09%"
"Mar 31, 1996","10.690","10.690","10.690","10.690","-1.53%"
"Mar 24, 1996","10.856","10.856","10.856","10.856","1.11%"
"Mar 17, 1996","10.737","10.737","10.737","10.737","-0.39%"
"Mar 10, 1996","10.779","10.779","10.779","10.779","0.96%"
"Mar 03, 1996","10.676","10.676","10.676","10.676","1.72%"
"Feb 25, 1996","10.495","10.495","10.495","10.495","-1.48%"
"Feb 18, 1996","10.653","10.653","10.653","10.653","-1.89%"
"Feb 11, 1996","10.858","10.858","10.858","10.858","6.08%"
"Feb 04, 1996","10.236","10.236","10.236","10.236","0.68%"
"Jan 28, 1996","10.167","10.167","10.167","10.167","-2.32%"
"Jan 21, 1996","10.409","10.409","10.409","10.409","3.34%"
"Jan 14, 1996","10.073","10.073","10.073","10.073","-4.83%"
"Jan 07, 1996","10.584","10.584","10.584","10.584","-0.93%"
"Dec 31, 1995","10.683","10.683","10.683","10.683","-1.68%"
"Dec 24, 1995","10.866","10.866","10.866","10.866","-1.50%"
"Dec 17, 1995","11.032","11.032","11.032","11.032","-1.23%"
"Dec 10, 1995","11.169","11.169","11.169","11.169","-0.45%"
"Dec 03, 1995","11.220","11.220","11.220","11.220","-1.47%"
"Nov 26, 1995","11.387","11.387","11.387","11.387","-1.68%"
"Nov 19, 1995","11.582","11.582","11.582","11.582","-0.48%"
"Nov 12, 1995","11.638","11.638","11.638","11.638","-1.20%"
"Nov 05, 1995","11.779","11.779","11.779","11.779","0.68%"
"Oct 29, 1995","11.699","11.699","11.699","11.699","-2.35%"
"Oct 22, 1995","11.980","11.980","11.980","11.980","-0.51%"
"Oct 15, 1995","12.041","12.041","12.041","12.041","2.64%"
"Oct 08, 1995","11.731","11.731","11.731","11.731","-1.87%"
"Oct 01, 1995","11.954","11.954","11.954","11.954","-0.01%"
"Sep 24, 1995","11.955","11.955","11.955","11.955","2.58%"
"Sep 17, 1995","11.654","11.654","11.654","11.654","3.95%"
"Sep 10, 1995","11.211","11.211","11.211","11.211","-2.59%"
"Sep 03, 1995","11.509","11.509","11.509","11.509","-2.98%"
"Aug 27, 1995","11.862","11.862","11.862","11.862","2.93%"
"Aug 20, 1995","11.524","11.524","11.524","11.524","-0.98%"
"Aug 13, 1995","11.638","11.638","11.638","11.638","1.39%"
"Aug 06, 1995","11.478","11.478","11.478","11.478","-2.89%"
"Jul 30, 1995","11.819","11.819","11.819","11.819","-1.55%"
"Jul 23, 1995","12.005","12.005","12.005","12.005","-1.86%"
"Jul 16, 1995","12.233","12.233","12.233","12.233","1.03%"
"Jul 09, 1995","12.108","12.108","12.108","12.108","-0.96%"
"Jul 02, 1995","12.225","12.225","12.225","12.225","-3.24%"
"Jun 25, 1995","12.634","12.634","12.634","12.634","1.99%"
"Jun 18, 1995","12.387","12.387","12.387","12.387","-1.82%"
"Jun 11, 1995","12.617","12.617","12.617","12.617","2.68%"
"Jun 04, 1995","12.288","12.288","12.288","12.288","1.14%"
"May 28, 1995","12.150","12.150","12.150","12.150","-1.51%"
