"Date","Price","Open","High","Low","Change %"
"Nov 06, 2022","2.018","2.319","2.540","1.529","-7.47%"
"Oct 30, 2022","2.181","2.233","2.579","1.531","-4.80%"
"Oct 23, 2022","2.291","1.816","2.382","1.529","-4.50%"
"Oct 16, 2022","2.399","1.630","2.438","1.528","5.40%"
"Oct 09, 2022","2.276","1.568","2.289","1.480","4.74%"
"Oct 02, 2022","2.173","2.115","2.249","1.883","-1.14%"
"Sep 25, 2022","2.198","1.391","2.289","1.002","3.70%"
"Sep 18, 2022","2.119","1.600","2.132","1.286","28.84%"
"Sep 11, 2022","1.645","1.488","1.870","1.248","19.90%"
"Sep 04, 2022","1.372","1.193","1.753","0.873","42.92%"
"Aug 28, 2022","0.960","0.723","1.451","0.723","-27.98%"
"Aug 21, 2022","1.333","1.050","1.365","0.632","27.93%"
"Aug 14, 2022","1.042","0.952","1.274","0.612","1.46%"
"Aug 07, 2022","1.027","0.836","1.155","0.660","-19.51%"
"Jul 31, 2022","1.276","1.100","1.276","0.685","8.60%"
"Jul 24, 2022","1.175","1.167","1.213","1.094","-21.30%"
"Jul 17, 2022","1.493","1.411","1.535","1.328","3.04%"
"Jul 10, 2022","1.449","1.426","1.482","1.365","-6.03%"
"Jul 03, 2022","1.542","1.055","1.778","1.028","-6.20%"
"Jun 26, 2022","1.644","1.143","1.644","1.031","0.00%"
"Jun 19, 2022","1.644","1.357","1.644","1.034","37.46%"
"Jun 12, 2022","1.196","1.137","1.485","0.987","-4.01%"
"Jun 05, 2022","1.246","0.703","1.246","0.688","59.54%"
"May 29, 2022","0.781","0.663","0.871","0.506","5.26%"
"May 22, 2022","0.742","0.464","0.742","0.331","-9.07%"
"May 15, 2022","0.816","0.446","0.816","0.309","56.32%"
"May 08, 2022","0.522","0.469","0.627","0.240","11.30%"
"May 01, 2022","0.469","0.395","0.515","0.229","24.40%"
"Apr 24, 2022","0.377","0.398","0.482","-0.060","-38.60%"
"Apr 17, 2022","0.614","0.269","0.614","0.043","62.01%"
"Apr 10, 2022","0.379","0.219","0.530","0.157","-22.97%"
"Apr 03, 2022","0.492","0.090","0.492","0.036","154.92%"
"Mar 27, 2022","0.193","0.283","0.430","-0.031","3.21%"
"Mar 20, 2022","0.187","-0.162","0.406","-0.317","-59.26%"
"Mar 13, 2022","0.459","-0.132","0.474","-0.172","125.00%"
"Mar 06, 2022","0.204","0.003","0.393","-0.289","-15.35%"
