"Date","Price","Open","High","Low","Change %"
"Nov 06, 2022","4.5795","4.6752","4.7406","4.5795","-1.69%"
"Oct 30, 2022","4.6584","4.4451","5.1337","4.4059","5.53%"
"Oct 23, 2022","4.4142","4.4552","4.5196","4.2660","-1.53%"
"Oct 16, 2022","4.4830","4.4790","4.6390","4.4075","-0.29%"
"Oct 09, 2022","4.4959","4.3140","4.5350","4.2600","4.26%"
"Oct 02, 2022","4.3120","4.2350","4.3500","3.9960","0.92%"
"Sep 25, 2022","4.2726","4.2510","4.3600","4.0800","1.65%"
"Sep 18, 2022","4.2032","3.8620","4.2700","3.8620","8.57%"
"Sep 11, 2022","3.8713","3.5630","3.9240","3.5050","8.66%"
"Sep 04, 2022","3.5627","3.4370","3.5750","3.4040","4.92%"
"Aug 28, 2022","3.3955","3.4350","3.5510","3.3870","0.39%"
"Aug 21, 2022","3.3824","3.2610","3.4500","3.2320","4.46%"
"Aug 14, 2022","3.2380","3.2570","3.3750","3.1700","-0.38%"
"Aug 07, 2022","3.2505","3.2500","3.2970","3.0780","0.64%"
"Jul 31, 2022","3.2298","2.9170","3.3310","2.8190","11.74%"
"Jul 24, 2022","2.8905","3.0100","3.1080","2.8160","-2.75%"
"Jul 17, 2022","2.9721","3.1240","3.2760","2.9050","-5.06%"
"Jul 10, 2022","3.1305","3.1250","3.2690","2.9810","0.83%"
"Jul 03, 2022","3.1047","2.9100","3.1480","2.7610","9.36%"
"Jun 26, 2022","2.8390","3.0720","3.1550","2.7290","-7.32%"
"Jun 19, 2022","3.0632","3.2460","3.2570","2.8760","-3.37%"
"Jun 12, 2022","3.1701","3.1460","3.4560","3.0840","3.35%"
"Jun 05, 2022","3.0673","2.6570","3.0720","2.6550","15.46%"
"May 29, 2022","2.6565","2.5660","2.6890","2.5240","6.95%"
"May 22, 2022","2.4839","2.6120","2.6450","2.4380","-3.98%"
"May 15, 2022","2.5869","2.6030","2.7340","2.5430","-0.05%"
"May 08, 2022","2.5883","2.7430","2.8580","2.5140","-5.36%"
"May 01, 2022","2.7349","2.7450","2.8440","2.6030","0.15%"
"Apr 24, 2022","2.7309","2.6650","2.7570","2.4810","1.99%"
"Apr 17, 2022","2.6777","2.4830","2.7890","2.4310","9.03%"
"Apr 10, 2022","2.4560","2.5420","2.5940","2.2740","-2.37%"
"Apr 03, 2022","2.5156","2.4930","2.6020","2.4020","2.16%"
"Mar 27, 2022","2.4625","2.2800","2.4710","2.2680","7.80%"
"Mar 20, 2022","2.2843","1.9600","2.3310","1.9600","17.61%"
"Mar 13, 2022","1.9423","1.7870","2.0020","1.7790","11.24%"
"Mar 06, 2022","1.7460","1.4260","1.7620","1.4220","17.19%"
"Feb 27, 2022","1.4899","1.4880","1.5600","1.2610","-5.08%"
"Feb 20, 2022","1.5697","1.4360","1.6430","1.4290","6.81%"
"Feb 13, 2022","1.4696","1.5200","1.6200","1.4380","-1.20%"
"Feb 06, 2022","1.4875","1.3220","1.6400","1.2880","13.03%"
"Jan 30, 2022","1.3160","1.1980","1.3280","1.1320","12.26%"
"Jan 23, 2022","1.1723","1.0240","1.2280","0.9380","15.41%"
"Jan 16, 2022","1.0158","1.0030","1.0760","0.9890","4.84%"
"Jan 09, 2022","0.9689","0.8720","0.9730","0.8640","11.36%"
"Jan 02, 2022","0.8701","0.7660","0.9080","0.7520","18.53%"
"Dec 26, 2021","0.7341","0.6900","0.7640","0.6900","6.18%"
"Dec 19, 2021","0.6914","0.6230","0.6930","0.5870","8.10%"
"Dec 12, 2021","0.6396","0.6660","0.7220","0.6030","-2.26%"
"Dec 05, 2021","0.6544","0.6130","0.7310","0.6030","10.32%"
"Nov 28, 2021","0.5932","0.5370","0.6550","0.4410","16.82%"
"Nov 21, 2021","0.5078","0.5250","0.6870","0.4880","-0.98%"
"Nov 14, 2021","0.5128","0.5240","0.5420","0.4460","-0.91%"
"Nov 07, 2021","0.5175","0.4050","0.5460","0.4050","27.84%"
"Oct 31, 2021","0.4048","0.5250","0.5270","0.3890","-19.20%"
"Oct 24, 2021","0.5010","0.4600","0.5640","0.4250","9.03%"
"Oct 17, 2021","0.4595","0.4130","0.4920","0.3730","16.36%"
"Oct 10, 2021","0.3949","0.3560","0.4030","0.3360","23.48%"
"Oct 03, 2021","0.3198","0.2620","0.3240","0.2600","20.36%"
"Sep 26, 2021","0.2657","0.2760","0.3210","0.2640","-2.14%"
"Sep 19, 2021","0.2715","0.2260","0.2760","0.2080","20.29%"
"Sep 12, 2021","0.2257","0.2190","0.2320","0.2030","5.12%"
"Sep 05, 2021","0.2147","0.2040","0.2230","0.2040","3.17%"
"Aug 29, 2021","0.2081","0.2170","0.2190","0.1960","-4.98%"
"Aug 22, 2021","0.2190","0.2280","0.2500","0.2150","-3.14%"
"Aug 15, 2021","0.2261","0.2090","0.2340","0.1970","8.13%"
"Aug 08, 2021","0.2091","0.2080","0.2470","0.1980","-1.46%"
"Aug 01, 2021","0.2122","0.1840","0.2260","0.1610","12.99%"
"Jul 25, 2021","0.1878","0.2000","0.2290","0.1880","-6.15%"
"Jul 18, 2021","0.2001","0.2210","0.2240","0.1880","-12.04%"
"Jul 11, 2021","0.2275","0.2150","0.2670","0.2050","6.01%"
"Jul 04, 2021","0.2146","0.2340","0.2420","0.1900","-9.68%"
"Jun 27, 2021","0.2376","0.2660","0.2690","0.2360","-11.38%"
"Jun 20, 2021","0.2681","0.2660","0.2790","0.2280","6.35%"
"Jun 13, 2021","0.2521","0.1530","0.2840","0.1510","69.19%"
"Jun 06, 2021","0.1490","0.1530","0.1650","0.1450","0.20%"
"May 30, 2021","0.1487","0.1430","0.1640","0.1430","5.76%"
"May 23, 2021","0.1406","0.1530","0.1570","0.1390","-9.47%"
"May 16, 2021","0.1553","0.1490","0.1610","0.1430","4.23%"
"May 09, 2021","0.1490","0.1490","0.1750","0.1430","1.50%"
"May 02, 2021","0.1468","0.1640","0.1760","0.1350","-9.55%"
"Apr 25, 2021","0.1623","0.1570","0.1840","0.1570","1.76%"
"Apr 18, 2021","0.1595","0.1610","0.1670","0.1450","-2.27%"
"Apr 11, 2021","0.1632","0.1630","0.1770","0.1530","2.77%"
"Apr 04, 2021","0.1588","0.1840","0.1940","0.1470","-1.98%"
"Mar 28, 2021","0.1620","0.1410","0.1900","0.1350","15.22%"
"Mar 21, 2021","0.1406","0.1490","0.1530","0.1290","-8.22%"
"Mar 14, 2021","0.1532","0.1530","0.1690","0.1250","2.82%"
"Mar 07, 2021","0.1490","0.1470","0.1710","0.1390","5.82%"
"Feb 28, 2021","0.1408","0.1230","0.1550","0.1170","9.23%"
