"Date","Price","Open","High","Low","Change %"
"Apr 11, 2021","0.630","0.472","0.705","0.424","-7.76%"
"Apr 04, 2021","0.683","0.673","0.706","0.488","-3.39%"
"Mar 28, 2021","0.707","0.592","0.743","0.559","-1.53%"
"Mar 21, 2021","0.718","0.617","0.874","0.586","-15.13%"
"Mar 14, 2021","0.846","0.564","0.853","0.545","53.26%"
"Mar 07, 2021","0.552","0.488","0.829","0.480","15.97%"
"Feb 28, 2021","0.476","0.420","0.695","0.420","-21.71%"
"Feb 21, 2021","0.608","0.405","0.681","0.399","28.27%"
"Feb 14, 2021","0.474","0.208","0.697","0.208","25.40%"
"Feb 07, 2021","0.378","0.236","0.408","0.206","32.63%"
"Jan 31, 2021","0.285","0.181","0.434","0.156","7.95%"
"Jan 24, 2021","0.264","0.213","0.369","0.213","13.79%"
"Jan 17, 2021","0.232","0.246","0.389","0.047","-1.28%"
"Jan 10, 2021","0.235","0.232","0.368","0.161","-1.67%"
"Jan 03, 2021","0.239","0.219","0.399","0.087","20.71%"
"Dec 27, 2020","0.198","0.099","0.244","0.049","41.43%"
"Dec 20, 2020","0.140","0.121","0.154","-0.057","25.00%"
"Dec 13, 2020","0.112","-0.052","0.222","-0.067","6.67%"
"Dec 06, 2020","0.105","0.007","0.168","-0.045","-9.48%"
"Nov 29, 2020","0.116","-0.055","0.201","-0.055","17.17%"
"Nov 22, 2020","0.099","-0.059","0.157","-0.074","35.62%"
"Nov 15, 2020","0.073","0.023","0.100","-0.071","82.50%"
"Nov 08, 2020","0.040","-0.071","0.130","-0.071","-385.71%"
"Nov 01, 2020","-0.014","-0.070","0.065","-0.077","-124.14%"
"Oct 25, 2020","0.058","-0.042","0.122","-0.063","-23.68%"
"Oct 18, 2020","0.076","-0.009","0.222","-0.029","-6.17%"
"Oct 11, 2020","0.081","0.016","0.150","-0.003","22.73%"
"Oct 04, 2020","0.066","0.036","0.175","0.022","-26.67%"
"Sep 27, 2020","0.090","0.044","0.188","0.010","-12.62%"
"Sep 20, 2020","0.103","0.122","0.241","0.050","-22.56%"
"Sep 13, 2020","0.133","0.107","0.237","0.107","-31.09%"
"Sep 06, 2020","0.193","0.135","0.438","0.133","33.10%"
"Aug 30, 2020","0.145","0.134","0.245","0.124","3.57%"
"Aug 23, 2020","0.140","0.050","0.268","0.039","21.74%"
"Aug 16, 2020","0.115","0.086","0.221","0.060","32.18%"
"Aug 09, 2020","0.087","0.062","0.275","0.053","-36.96%"
"Aug 02, 2020","0.138","-0.010","0.206","-0.039","68.29%"
"Jul 26, 2020","0.082","0.026","0.207","-0.106","134.29%"
"Jul 19, 2020","0.035","0.046","0.199","0.002","-74.07%"
"Jul 12, 2020","0.135","-0.047","0.240","-0.055","-550.00%"
"Jul 05, 2020","-0.030","-0.004","0.185","-0.038","-700.00%"
"Jun 28, 2020","0.005","0.047","0.185","-0.003","-92.06%"
"Jun 21, 2020","0.063","0.103","0.399","0.032","-57.72%"
"Jun 14, 2020","0.149","0.157","0.391","0.111","-9.70%"
"Jun 07, 2020","0.165","0.107","0.365","0.077","-18.72%"
"May 31, 2020","0.203","0.138","0.306","0.020","178.08%"
"May 24, 2020","0.073","0.125","0.211","0.068","-50.00%"
"May 17, 2020","0.146","0.218","0.353","0.068","-35.11%"
"May 10, 2020","0.225","0.336","0.420","0.106","-38.19%"
"May 03, 2020","0.364","0.646","0.673","0.204","-44.17%"
"Apr 26, 2020","0.652","0.701","0.764","0.562","-7.78%"
"Apr 19, 2020","0.707","0.722","0.919","0.648","-18.64%"
"Apr 12, 2020","0.869","0.910","1.051","0.690","-4.40%"
"Apr 05, 2020","0.909","0.959","1.018","0.899","-5.02%"
"Mar 29, 2020","0.957","1.060","1.107","0.800","-4.87%"
"Mar 22, 2020","1.006","1.375","1.469","0.844","-29.06%"
"Mar 15, 2020","1.418","1.663","2.185","1.319","-12.90%"
"Mar 08, 2020","1.628","1.664","1.786","1.609","-2.75%"
"Mar 01, 2020","1.674","1.690","1.886","1.642","-2.62%"
"Feb 23, 2020","1.719","1.994","1.994","1.659","-17.83%"
"Feb 16, 2020","2.092","1.787","2.312","1.757","15.26%"
"Feb 09, 2020","1.815","1.817","1.975","1.772","-0.27%"
"Feb 02, 2020","1.820","1.731","2.012","1.722","3.12%"
"Jan 26, 2020","1.765","1.722","1.937","1.705","1.96%"
"Jan 19, 2020","1.731","1.887","1.914","1.618","-2.97%"
"Jan 12, 2020","1.784","1.687","1.843","1.687","5.56%"
"Jan 05, 2020","1.690","1.705","1.807","1.665","-1.05%"
"Dec 29, 2019","1.708","1.622","1.849","1.568","4.46%"
"Dec 22, 2019","1.635","1.635","1.782","1.589","-0.91%"
"Dec 15, 2019","1.650","1.541","1.792","1.526","6.04%"
"Dec 08, 2019","1.556","1.625","1.752","1.448","4.29%"
"Dec 01, 2019","1.492","1.502","1.705","1.487","-0.86%"
"Nov 24, 2019","1.505","1.365","1.565","1.306","4.66%"
"Nov 17, 2019","1.438","1.326","1.513","1.326","-5.39%"
"Nov 10, 2019","1.520","1.393","1.561","1.281","9.67%"
"Nov 03, 2019","1.386","1.210","1.410","1.176","11.77%"
"Oct 27, 2019","1.240","1.258","1.367","1.217","-0.56%"
"Oct 20, 2019","1.247","1.303","1.468","1.237","-5.67%"
"Oct 13, 2019","1.322","1.247","1.449","1.247","5.76%"
"Oct 06, 2019","1.250","1.267","1.366","1.235","-1.96%"
"Sep 29, 2019","1.275","1.296","1.391","1.243","-1.85%"
"Sep 22, 2019","1.299","1.344","1.368","1.235","-4.97%"
"Sep 15, 2019","1.367","1.241","1.382","1.145","14.30%"
"Sep 08, 2019","1.196","1.227","1.356","1.128","-1.24%"
"Sep 01, 2019","1.211","1.099","1.248","1.099","10.29%"
"Aug 25, 2019","1.098","1.081","1.200","1.064","0.37%"
"Aug 18, 2019","1.094","1.003","1.183","1.003","7.15%"
"Aug 11, 2019","1.021","0.987","1.176","0.961","4.61%"
"Aug 04, 2019","0.976","1.047","1.172","0.889","-7.49%"
"Jul 28, 2019","1.055","1.261","1.344","1.054","-16.00%"
"Jul 21, 2019","1.256","1.582","1.582","1.220","-12.23%"
"Jul 14, 2019","1.431","1.452","1.517","1.431","-1.99%"
"Jul 07, 2019","1.460","1.517","1.616","1.455","-1.28%"
"Jun 30, 2019","1.479","1.558","1.602","1.442","1.65%"
"Jun 23, 2019","1.455","1.585","1.620","1.455","-8.61%"
"Jun 16, 2019","1.592","1.582","1.658","1.503","0.19%"
"Jun 09, 2019","1.589","1.703","1.740","1.533","-2.63%"
"Jun 02, 2019","1.632","1.612","1.715","1.479","0.99%"
"May 26, 2019","1.616","1.607","1.804","1.554","0.25%"
"May 19, 2019","1.612","1.501","1.808","1.501","1.45%"
"May 12, 2019","1.589","1.533","1.806","1.510","-9.41%"
"May 05, 2019","1.754","1.661","1.815","1.530","9.28%"
"Apr 28, 2019","1.605","1.553","1.775","1.494","3.28%"
"Apr 21, 2019","1.554","1.683","1.852","1.525","-6.27%"
"Apr 14, 2019","1.658","1.608","1.856","1.601","-1.43%"
"Apr 07, 2019","1.682","1.685","1.944","1.605","-0.41%"
"Mar 31, 2019","1.689","1.829","1.961","1.665","-5.01%"
"Mar 24, 2019","1.778","1.741","1.961","1.706","1.14%"
"Mar 17, 2019","1.758","1.868","2.017","1.731","-1.46%"
"Mar 10, 2019","1.784","1.931","2.075","1.757","-1.49%"
"Mar 03, 2019","1.811","1.908","1.990","1.768","-1.15%"
"Feb 24, 2019","1.832","1.781","2.001","1.780","0.83%"
"Feb 17, 2019","1.817","1.824","2.003","1.784","-0.55%"
"Feb 10, 2019","1.827","1.708","1.974","1.610","4.82%"
"Feb 03, 2019","1.743","1.713","1.950","1.617","1.51%"
"Jan 27, 2019","1.717","1.721","1.903","1.642","3.25%"
"Jan 20, 2019","1.663","1.738","1.921","1.663","-4.54%"
"Jan 13, 2019","1.742","1.635","1.945","1.624","1.52%"
"Jan 06, 2019","1.716","1.676","1.942","1.599","3.25%"
"Dec 30, 2018","1.662","1.529","1.882","1.468","12.53%"
"Dec 23, 2018","1.477","1.630","1.758","1.432","-3.21%"
"Dec 16, 2018","1.526","1.683","1.765","1.439","-10.45%"
"Dec 09, 2018","1.704","1.688","1.813","1.475","7.17%"
"Dec 02, 2018","1.590","1.761","1.780","1.499","-7.50%"
"Nov 25, 2018","1.719","1.659","1.792","1.523","5.14%"
"Nov 18, 2018","1.635","1.462","1.690","1.434","12.45%"
"Nov 11, 2018","1.454","1.675","1.716","1.398","-2.35%"
"Nov 04, 2018","1.489","1.723","1.723","1.433","-10.41%"
"Oct 28, 2018","1.662","1.664","1.757","1.464","4.92%"
"Oct 21, 2018","1.584","1.503","1.697","1.473","-4.92%"
"Oct 14, 2018","1.666","1.535","1.706","1.498","8.32%"
"Oct 07, 2018","1.538","1.563","1.732","1.466","-5.59%"
"Sep 30, 2018","1.629","1.533","1.674","1.350","12.42%"
"Sep 23, 2018","1.449","1.432","1.686","1.432","-0.82%"
"Sep 16, 2018","1.461","1.399","1.660","1.399","4.21%"
"Sep 09, 2018","1.402","1.444","1.590","1.308","-3.11%"
"Sep 02, 2018","1.447","1.487","1.508","1.259","13.05%"
"Aug 26, 2018","1.280","1.272","1.485","1.256","-1.16%"
"Aug 19, 2018","1.295","1.429","1.506","1.175","0.54%"
"Aug 12, 2018","1.288","1.241","1.413","1.168","4.72%"
"Aug 05, 2018","1.230","1.306","1.366","1.164","1.74%"
"Jul 29, 2018","1.209","1.288","1.427","1.176","-3.59%"
"Jul 22, 2018","1.254","1.122","1.425","1.008","10.97%"
"Jul 15, 2018","1.130","1.235","1.246","0.984","-3.83%"
"Jul 08, 2018","1.175","1.180","1.370","1.107","-5.70%"
"Jul 01, 2018","1.246","1.210","1.350","1.090","2.30%"
"Jun 24, 2018","1.218","1.094","1.245","1.035","4.64%"
"Jun 17, 2018","1.164","1.099","1.190","1.016","6.11%"
"Jun 10, 2018","1.097","0.930","1.158","0.930","4.98%"
"Jun 03, 2018","1.045","0.910","1.083","0.856","4.60%"
"May 27, 2018","0.999","0.972","1.011","0.810","0.71%"
"May 20, 2018","0.992","0.876","1.047","0.827","10.71%"
"May 13, 2018","0.896","0.803","0.966","0.707","24.27%"
"May 06, 2018","0.721","0.744","0.944","0.699","-3.61%"
"Apr 29, 2018","0.748","0.764","0.887","0.646","-14.90%"
"Apr 22, 2018","0.879","0.684","0.902","0.653","16.73%"
"Apr 15, 2018","0.753","0.778","0.887","0.680","-5.87%"
"Apr 08, 2018","0.800","0.775","0.848","0.704","-7.19%"
"Apr 01, 2018","0.862","0.743","0.878","0.743","2.01%"
"Mar 25, 2018","0.845","0.895","0.946","0.746","0.24%"
"Mar 18, 2018","0.843","0.824","0.979","0.748","6.17%"
"Mar 11, 2018","0.794","0.799","0.933","0.728","-3.99%"
"Mar 04, 2018","0.827","0.755","0.923","0.714","7.40%"
"Feb 25, 2018","0.770","0.713","0.864","0.517","32.08%"
"Feb 18, 2018","0.583","0.651","0.722","0.486","20.95%"
"Feb 11, 2018","0.482","0.760","0.760","0.482","-23.85%"
"Feb 04, 2018","0.633","0.543","0.791","0.526","7.11%"
"Jan 28, 2018","0.591","0.451","0.827","0.417","39.39%"
"Jan 21, 2018","0.424","0.596","0.608","0.413","-25.61%"
"Jan 14, 2018","0.570","0.628","0.818","0.510","-5.32%"
"Jan 07, 2018","0.602","0.621","0.771","0.415","-7.38%"
"Dec 31, 2017","0.650","0.531","0.721","0.433","16.28%"
"Dec 24, 2017","0.559","0.706","0.794","0.031","-35.38%"
"Dec 17, 2017","0.865","0.337","0.866","0.332","151.45%"
"Dec 10, 2017","0.344","0.061","0.510","0.061","371.23%"
"Dec 03, 2017","0.073","0.044","0.158","-0.028","-17.05%"
"Nov 26, 2017","0.088","0.326","0.501","0.088","-73.96%"
"Nov 19, 2017","0.338","0.486","0.563","0.338","-9.87%"
"Nov 12, 2017","0.375","0.490","0.570","0.347","2.74%"
"Nov 05, 2017","0.365","0.390","0.543","0.291","3.99%"
"Oct 29, 2017","0.351","0.347","0.472","0.229","53.28%"
"Oct 22, 2017","0.229","0.408","0.501","0.227","1.33%"
"Oct 15, 2017","0.226","0.144","0.407","0.029","-458.73%"
"Oct 08, 2017","-0.063","0.393","0.393","-0.063","-117.03%"
"Oct 01, 2017","0.370","0.231","0.370","0.140","87.82%"
"Sep 24, 2017","0.197","0.056","0.230","-0.227","-187.17%"
"Sep 17, 2017","-0.226","0.011","0.077","-0.226","-510.91%"
"Sep 10, 2017","0.055","-0.049","0.055","-0.054","-350.00%"
"Sep 03, 2017","-0.022","-0.107","0.054","-0.220","-18.52%"
"Aug 27, 2017","-0.027","-0.016","0.011","-0.218","-640.00%"
"Aug 20, 2017","0.005","0.005","0.027","-0.026","-119.23%"
"Aug 13, 2017","-0.026","0.052","0.053","-0.063","-150.00%"
"Aug 06, 2017","0.052","-0.077","0.104","-0.077","-150.49%"
"Jul 30, 2017","-0.103","0.026","0.052","-0.103","0.00%"
"Jul 23, 2017","0.000","-0.061","0.000","-0.101","-100.00%"
"Jul 16, 2017","-0.202","-0.100","0.051","-0.202","34.67%"
"Jul 09, 2017","-0.150","0.119","0.175","-0.190","-220.97%"
"Jul 02, 2017","0.124","0.148","0.224","0.089","9.73%"
"Jun 25, 2017","0.113","0.049","0.148","0.000","130.61%"
"Jun 18, 2017","0.049","0.049","0.073","0.000","-225.64%"
"Jun 11, 2017","-0.039","-0.072","0.024","-0.124","-79.03%"
"Jun 04, 2017","-0.186","-0.132","0.048","-0.186","1.09%"
"May 28, 2017","-0.184","-0.117","-0.047","-0.211","1.10%"
"May 21, 2017","-0.182","-0.047","0.047","-0.182","34.81%"
"May 14, 2017","-0.135","-0.028","0.047","-0.161","1.50%"
"May 07, 2017","-0.133","-0.046","0.023","-0.161","-25.28%"
"Apr 30, 2017","-0.178","0.036","0.036","-0.205","-4,550.00%"
"Apr 23, 2017","0.004","0.023","0.068","-0.086","-104.71%"
"Apr 16, 2017","-0.085","-0.004","0.045","-0.134","26.87%"
"Apr 09, 2017","-0.067","-0.066","0.022","-0.085","1.52%"
"Apr 02, 2017","-0.066","-0.505","-0.066","-0.066","-88.48%"
"Mar 26, 2017","-0.573","-0.481","-0.481","-0.597","45.80%"
"Mar 19, 2017","-0.393","-0.470","-0.370","-0.622","-28.15%"
"Mar 12, 2017","-0.547","-0.543","-0.408","-0.761","-10.62%"
"Mar 05, 2017","-0.612","-0.587","-0.546","-0.732","-7.41%"
"Feb 26, 2017","-0.661","-0.586","-0.479","-0.661","24.02%"
"Feb 19, 2017","-0.533","-0.533","-0.533","-0.533","32.92%"
"Feb 12, 2017","-0.401","-0.401","-0.401","-0.401","-28.01%"
"Feb 05, 2017","-0.557","-0.557","-0.557","-0.557","-27.38%"
"Jan 29, 2017","-0.767","-0.767","-0.767","-0.767","-3.40%"
"Jan 22, 2017","-0.794","-0.794","-0.794","-0.794","5.59%"
"Jan 15, 2017","-0.752","-0.752","-0.752","-0.752","-32.80%"
"Jan 08, 2017","-1.119","-1.119","-1.119","-1.119","1.27%"
"Jan 01, 2017","-1.105","-1.105","-1.105","-1.105","22.78%"
"Dec 25, 2016","-0.900","-0.900","-0.900","-0.900","-14.53%"
"Dec 18, 2016","-1.053","-1.053","-1.053","-1.053","20.76%"
"Dec 11, 2016","-0.872","-0.872","-0.872","-0.872","23.16%"
"Dec 04, 2016","-0.708","-0.708","-0.708","-0.708","-2.75%"
"Nov 27, 2016","-0.728","-0.728","-0.728","-0.728","9.64%"
"Nov 20, 2016","-0.664","-0.664","-0.664","-0.664","-5.28%"
"Nov 13, 2016","-0.701","-0.701","-0.701","-0.701","-12.16%"
"Nov 06, 2016","-0.798","-0.798","-0.798","-0.798","0.50%"
"Oct 30, 2016","-0.794","-0.794","-0.794","-0.794","-3.41%"
"Oct 23, 2016","-0.822","-0.822","-0.822","-0.822","3.40%"
"Oct 16, 2016","-0.795","-0.795","-0.795","-0.795","14.88%"
"Oct 09, 2016","-0.692","-0.692","-0.692","-0.692","22.26%"
"Oct 02, 2016","-0.566","-0.566","-0.566","-0.566","0.18%"
"Sep 25, 2016","-0.565","-0.565","-0.565","-0.565","21.24%"
"Sep 18, 2016","-0.466","-0.466","-0.466","-0.466","-23.73%"
"Sep 11, 2016","-0.611","-0.611","-0.611","-0.611","37.92%"
"Sep 04, 2016","-0.443","-0.443","-0.443","-0.443","75.10%"
"Aug 28, 2016","-0.253","-0.253","-0.253","-0.253","-11.54%"
"Aug 21, 2016","-0.286","-0.286","-0.286","-0.286","18.67%"
"Aug 14, 2016","-0.241","-0.241","-0.241","-0.241","38.51%"
"Aug 07, 2016","-0.174","-0.174","-0.174","-0.174","42.62%"
"Jul 31, 2016","-0.122","-0.122","-0.122","-0.122","-9.63%"
"Jul 24, 2016","-0.135","-0.135","-0.135","-0.135","-6.25%"
"Jul 17, 2016","-0.144","-0.144","-0.144","-0.144","10.77%"
"Jul 10, 2016","-0.130","-0.130","-0.130","-0.130","1.56%"
"Jul 03, 2016","-0.128","-0.128","-0.128","-0.128","34.74%"
"Jun 26, 2016","-0.095","-0.095","-0.095","-0.095","35.71%"
"Jun 19, 2016","-0.070","-0.070","-0.070","-0.070","125.81%"
"Jun 12, 2016","-0.031","-0.031","-0.031","-0.031","-487.50%"
"Jun 05, 2016","0.008","0.008","0.008","0.008","-66.67%"
"May 29, 2016","0.024","0.024","0.024","0.024","-209.09%"
"May 22, 2016","-0.022","-0.022","-0.022","-0.022","-2,300.00%"
"May 15, 2016","0.001","0.001","0.001","0.001","-106.67%"
"May 08, 2016","-0.015","-0.015","-0.015","-0.015","-46.43%"
"May 01, 2016","-0.028","-0.028","-0.028","-0.028","-36.36%"
"Apr 24, 2016","-0.044","-0.044","-0.044","-0.044","-8.33%"
"Apr 17, 2016","-0.048","-0.048","-0.048","-0.048","300.00%"
"Apr 10, 2016","-0.012","-0.012","-0.012","-0.012","-400.00%"
"Apr 03, 2016","0.004","0.004","0.004","0.004","0.00%"
"Mar 27, 2016","0.000","0.001","0.039","-0.103","-100.00%"
"Mar 20, 2016","0.030","0.030","0.030","0.030","-120.83%"
"Mar 13, 2016","-0.144","-0.144","-0.144","-0.144","0.70%"
"Mar 06, 2016","-0.143","-0.143","-0.143","-0.143","-6.54%"
"Feb 28, 2016","-0.153","-0.153","-0.153","-0.153","3.38%"
"Feb 21, 2016","-0.148","-0.148","-0.148","-0.148","-3.27%"
"Feb 14, 2016","-0.153","-0.153","-0.153","-0.153","10.87%"
"Feb 07, 2016","-0.138","-0.138","-0.138","-0.138","13.11%"
"Jan 31, 2016","-0.122","-0.122","-0.122","-0.122","37.08%"
"Jan 24, 2016","-0.089","-0.089","-0.089","-0.089","12.66%"
"Jan 17, 2016","-0.079","-0.079","-0.079","-0.079","-32.48%"
"Jan 10, 2016","-0.117","-0.117","-0.117","-0.117","-10.69%"
"Jan 03, 2016","-0.131","-0.131","-0.131","-0.131","-41.26%"
"Dec 27, 2015","-0.223","-0.223","-0.223","-0.223","2.76%"
"Dec 20, 2015","-0.217","-0.217","-0.217","-0.217","-0.91%"
"Dec 13, 2015","-0.219","-0.219","-0.219","-0.219","-7.98%"
"Dec 06, 2015","-0.238","-0.238","-0.238","-0.238","-7.39%"
"Nov 29, 2015","-0.257","-0.257","-0.257","-0.257","34.55%"
"Nov 22, 2015","-0.191","-0.191","-0.191","-0.191","-33.45%"
"Nov 15, 2015","-0.287","-0.287","-0.287","-0.287","5.51%"
"Nov 08, 2015","-0.272","-0.272","-0.272","-0.272","-22.73%"
"Nov 01, 2015","-0.352","-0.352","-0.352","-0.352","-10.66%"
"Oct 25, 2015","-0.394","-0.394","-0.394","-0.394","-1.75%"
"Oct 18, 2015","-0.401","-0.401","-0.401","-0.401","75.88%"
"Oct 11, 2015","-0.228","-0.228","-0.228","-0.228","-6.94%"
"Oct 04, 2015","-0.245","-0.245","-0.245","-0.245","-21.47%"
"Sep 27, 2015","-0.312","-0.312","-0.312","-0.312","33.33%"
"Sep 20, 2015","-0.234","-0.234","-0.234","-0.234","-28.66%"
"Sep 13, 2015","-0.328","-0.328","-0.328","-0.328","-38.58%"
"Sep 06, 2015","-0.534","-0.534","-0.534","-0.534","34.85%"
"Aug 30, 2015","-0.396","-0.396","-0.396","-0.396","121.23%"
"Aug 23, 2015","-0.179","-0.179","-0.179","-0.179","120.99%"
"Aug 16, 2015","-0.081","-0.081","-0.081","-0.081","-33.06%"
"Aug 09, 2015","-0.121","-0.121","-0.121","-0.121","32.97%"
"Aug 02, 2015","-0.091","-0.091","-0.091","-0.091","-61.76%"
"Jul 26, 2015","-0.238","-0.238","-0.238","-0.238","-4,066.67%"
"Jul 19, 2015","0.006","0.006","0.006","0.006","-117.65%"
"Jul 12, 2015","-0.034","-0.034","-0.034","-0.034","161.54%"
"Jul 05, 2015","-0.013","-0.013","-0.013","-0.013","-118.06%"
"Jun 28, 2015","0.072","0.072","0.072","0.072","-21.74%"
"Jun 21, 2015","0.092","0.092","0.092","0.092","16.46%"
"Jun 14, 2015","0.079","0.079","0.079","0.079","-15.05%"
"Jun 07, 2015","0.093","0.093","0.093","0.093","3.33%"
"May 31, 2015","0.090","0.090","0.090","0.090","-24.37%"
"May 24, 2015","0.119","0.119","0.119","0.119","138.00%"
"May 17, 2015","0.050","0.050","0.050","0.050","-56.14%"
"May 10, 2015","0.114","0.114","0.114","0.114","11.76%"
"May 03, 2015","0.102","0.102","0.102","0.102","56.92%"
"Apr 26, 2015","0.065","0.065","0.065","0.065","-16.67%"
"Apr 19, 2015","0.078","0.078","0.078","0.078","-158.21%"
"Apr 12, 2015","-0.134","-0.134","-0.134","-0.134","-518.75%"
"Apr 05, 2015","0.032","0.032","0.032","0.032","100.00%"
"Mar 29, 2015","0.016","0.016","0.016","0.016","-52.94%"
"Mar 22, 2015","0.034","0.034","0.034","0.034","-17.07%"
"Mar 15, 2015","0.041","0.041","0.041","0.041","-46.05%"
"Mar 08, 2015","0.076","0.076","0.076","0.076","16.92%"
"Mar 01, 2015","0.065","0.065","0.065","0.065","-31.58%"
"Feb 22, 2015","0.095","0.095","0.095","0.095","25.00%"
"Feb 15, 2015","0.076","0.076","0.076","0.076","-12.64%"
"Feb 08, 2015","0.087","0.087","0.087","0.087","-12.12%"
