"Date","Price","Open","High","Low","Change %"
"Nov 06, 2022","4.575","4.597","4.734","4.564","0.10%"
"Oct 30, 2022","4.570","4.265","4.623","4.168","6.95%"
"Oct 23, 2022","4.273","4.655","4.665","4.213","-8.21%"
"Oct 16, 2022","4.655","4.485","4.825","4.485","3.61%"
"Oct 09, 2022","4.493","4.268","4.553","4.260","5.07%"
"Oct 02, 2022","4.276","4.295","4.295","4.015","-0.42%"
"Sep 25, 2022","4.294","4.145","4.333","4.143","3.59%"
"Sep 18, 2022","4.145","4.065","4.185","3.973","1.97%"
"Sep 11, 2022","4.065","3.935","4.075","3.903","3.30%"
"Sep 04, 2022","3.935","3.995","4.090","3.930","-1.50%"
"Aug 28, 2022","3.995","3.863","4.083","3.863","3.50%"
"Aug 21, 2022","3.860","3.563","3.880","3.563","8.34%"
"Aug 14, 2022","3.563","3.513","3.563","3.388","1.42%"
"Aug 07, 2022","3.513","3.330","3.523","3.280","5.50%"
"Jul 31, 2022","3.330","3.398","3.415","3.288","-2.00%"
"Jul 24, 2022","3.398","3.675","3.675","3.398","-8.41%"
"Jul 17, 2022","3.710","3.698","3.815","3.693","0.32%"
"Jul 10, 2022","3.698","3.635","3.730","3.613","1.73%"
"Jul 03, 2022","3.635","3.698","3.730","3.555","-1.70%"
"Jun 26, 2022","3.698","3.993","3.993","3.698","-7.39%"
"Jun 19, 2022","3.993","4.268","4.270","3.975","-6.44%"
"Jun 12, 2022","4.268","3.898","4.300","3.898","9.49%"
"Jun 05, 2022","3.898","3.653","3.920","3.653","6.71%"
"May 29, 2022","3.653","3.510","3.668","3.510","4.07%"
"May 22, 2022","3.510","3.488","3.565","3.433","0.63%"
"May 15, 2022","3.488","3.605","3.683","3.488","-3.25%"
"May 08, 2022","3.605","3.813","3.878","3.583","-5.46%"
"May 01, 2022","3.813","3.655","3.853","3.655","4.32%"
"Apr 24, 2022","3.655","3.595","3.750","3.550","1.67%"
"Apr 17, 2022","3.595","3.423","3.595","3.423","5.02%"
"Apr 10, 2022","3.423","3.465","3.575","3.423","-1.21%"
"Apr 03, 2022","3.465","3.298","3.485","3.273","5.06%"
"Mar 27, 2022","3.298","3.325","3.410","3.240","-0.81%"
"Mar 20, 2022","3.325","3.188","3.385","3.178","4.30%"
"Mar 13, 2022","3.188","2.998","3.228","2.998","6.34%"
"Mar 06, 2022","2.998","2.795","3.018","2.740","7.26%"
"Feb 27, 2022","2.795","2.813","2.840","2.733","-0.64%"
"Feb 20, 2022","2.813","2.815","2.875","2.710","-0.07%"
"Feb 13, 2022","2.815","2.815","2.880","2.738","0.00%"
"Feb 06, 2022","2.815","2.605","2.823","2.605","8.06%"
"Jan 30, 2022","2.605","2.613","2.613","2.510","-0.31%"
"Jan 23, 2022","2.613","2.533","2.700","2.533","3.16%"
"Jan 16, 2022","2.533","2.478","2.628","2.478","2.22%"
"Jan 09, 2022","2.478","2.470","2.545","2.470","0.32%"
"Jan 02, 2022","2.470","2.405","2.475","2.388","6.01%"
"Dec 26, 2021","2.330","2.300","2.330","2.263","2.06%"
"Dec 19, 2021","2.283","2.285","2.300","2.250","-0.09%"
"Dec 12, 2021","2.285","2.438","2.438","2.273","-6.28%"
"Dec 05, 2021","2.438","2.360","2.468","2.310","3.31%"
"Nov 28, 2021","2.360","2.480","2.480","2.345","-4.84%"
"Nov 21, 2021","2.480","2.598","2.598","2.460","-4.54%"
"Nov 14, 2021","2.598","2.633","2.668","2.565","-1.33%"
"Nov 07, 2021","2.633","2.545","2.675","2.515","3.46%"
"Oct 31, 2021","2.545","2.603","2.615","2.478","-2.23%"
"Oct 24, 2021","2.603","2.448","2.673","2.410","6.33%"
"Oct 17, 2021","2.448","2.195","2.463","2.195","11.53%"
"Oct 10, 2021","2.195","2.070","2.195","2.070","6.04%"
"Oct 03, 2021","2.070","2.010","2.070","2.010","1.57%"
"Sep 26, 2021","2.038","1.953","2.040","1.943","4.35%"
"Sep 19, 2021","1.953","1.903","1.958","1.850","2.63%"
"Sep 12, 2021","1.903","1.893","1.928","1.810","0.53%"
"Sep 05, 2021","1.893","1.870","1.968","1.870","1.23%"
"Aug 29, 2021","1.870","1.740","1.870","1.740","7.47%"
"Aug 22, 2021","1.740","1.620","1.740","1.613","7.41%"
"Aug 15, 2021","1.620","1.758","1.778","1.595","-7.85%"
"Aug 08, 2021","1.758","1.680","1.763","1.680","6.87%"
"Aug 01, 2021","1.645","1.550","1.650","1.535","6.13%"
"Jul 25, 2021","1.550","1.543","1.560","1.500","0.45%"
"Jul 18, 2021","1.543","1.668","1.668","1.543","-7.49%"
"Jul 11, 2021","1.668","1.568","1.703","1.545","6.38%"
"Jul 04, 2021","1.568","1.728","1.743","1.550","-9.26%"
"Jun 27, 2021","1.728","1.835","1.873","1.715","-5.83%"
"Jun 20, 2021","1.835","1.813","1.858","1.765","1.21%"
"Jun 13, 2021","1.813","1.680","1.820","1.665","8.56%"
"Jun 06, 2021","1.670","1.873","1.873","1.670","-10.84%"
"May 30, 2021","1.873","1.880","1.880","1.738","-0.37%"
"May 23, 2021","1.880","1.855","1.930","1.790","1.35%"
"May 16, 2021","1.855","1.925","1.928","1.850","-3.64%"
"May 09, 2021","1.925","1.760","1.930","1.750","9.37%"
"May 02, 2021","1.760","1.678","1.763","1.678","4.89%"
"Apr 25, 2021","1.678","1.630","1.683","1.630","3.26%"
"Apr 18, 2021","1.625","1.658","1.673","1.583","-1.99%"
"Apr 11, 2021","1.658","1.735","1.788","1.658","-4.44%"
"Apr 04, 2021","1.735","1.845","1.845","1.730","-5.96%"
"Mar 28, 2021","1.845","1.663","1.858","1.663","10.94%"
"Mar 21, 2021","1.663","1.848","1.865","1.545","-10.01%"
"Mar 14, 2021","1.848","1.755","1.875","1.755","5.30%"
"Mar 07, 2021","1.755","1.955","1.955","1.715","-10.23%"
"Feb 28, 2021","1.955","1.923","1.975","1.715","1.66%"
"Feb 21, 2021","1.923","1.535","2.048","1.535","25.28%"
"Feb 14, 2021","1.535","1.330","1.570","1.330","15.41%"
"Feb 07, 2021","1.330","1.438","1.455","1.325","-5.00%"
"Jan 31, 2021","1.400","1.155","1.420","1.155","21.21%"
"Jan 24, 2021","1.155","1.088","1.155","1.055","4.24%"
"Jan 17, 2021","1.108","1.050","1.143","1.018","4.04%"
"Jan 10, 2021","1.065","1.090","1.130","1.050","-2.29%"
"Jan 03, 2021","1.090","1.018","1.090","0.958","7.07%"
"Dec 27, 2020","1.018","1.008","1.018","1.008","4.09%"
"Dec 20, 2020","0.978","0.988","1.008","0.965","-1.01%"
"Dec 13, 2020","0.988","0.908","0.998","0.880","8.81%"
"Dec 06, 2020","0.908","0.933","0.990","0.908","-2.68%"
"Nov 29, 2020","0.933","0.915","0.968","0.873","1.97%"
