"Date","Price","Open","High","Low","Change %"
"Nov 06, 2022","2.750","2.882","2.944","2.741","-5.06%"
"Oct 30, 2022","2.897","2.697","2.921","2.618","8.06%"
"Oct 23, 2022","2.681","2.947","3.048","2.526","-11.78%"
"Oct 16, 2022","3.039","2.952","3.155","2.863","0.80%"
"Oct 09, 2022","3.015","2.865","3.086","2.797","5.64%"
"Oct 02, 2022","2.854","2.794","2.882","2.416","3.18%"
"Sep 25, 2022","2.766","2.742","2.998","2.680","4.73%"
"Sep 18, 2022","2.641","2.329","2.720","2.326","12.96%"
"Sep 11, 2022","2.338","2.388","2.413","2.262","-0.17%"
"Sep 04, 2022","2.342","2.159","2.423","2.131","6.89%"
"Aug 28, 2022","2.191","2.157","2.289","2.080","7.77%"
"Aug 21, 2022","2.033","1.822","2.087","1.802","10.13%"
"Aug 14, 2022","1.846","1.570","1.874","1.477","16.91%"
"Aug 07, 2022","1.579","1.462","1.640","1.363","3.20%"
"Jul 31, 2022","1.530","1.438","1.545","1.282","7.75%"
"Jul 24, 2022","1.420","1.673","1.722","1.400","-14.66%"
"Jul 17, 2022","1.664","1.818","1.990","1.599","-5.88%"
"Jul 10, 2022","1.768","1.958","1.960","1.717","-10.89%"
"Jul 03, 2022","1.984","1.938","2.044","1.771","5.53%"
"Jun 26, 2022","1.880","2.096","2.300","1.809","-8.60%"
"Jun 19, 2022","2.057","2.316","2.444","1.985","-10.60%"
"Jun 12, 2022","2.301","2.232","2.567","2.195","6.48%"
"Jun 05, 2022","2.161","1.841","2.177","1.840","15.07%"
"May 29, 2022","1.878","1.617","1.899","1.604","20.62%"
"May 22, 2022","1.557","1.568","1.641","1.481","1.04%"
"May 15, 2022","1.541","1.510","1.670","1.479","1.25%"
"May 08, 2022","1.522","1.734","1.781","1.424","-11.72%"
"May 01, 2022","1.724","1.528","1.753","1.476","13.80%"
"Apr 24, 2022","1.515","1.406","1.531","1.311","2.57%"
"Apr 17, 2022","1.477","1.342","1.505","1.340","8.60%"
"Apr 10, 2022","1.360","1.261","1.409","1.249","8.80%"
"Apr 03, 2022","1.250","1.048","1.308","0.983","18.82%"
"Mar 27, 2022","1.052","1.062","1.195","0.999","0.86%"
"Mar 20, 2022","1.043","0.898","1.051","0.897","18.93%"
"Mar 13, 2022","0.877","0.829","0.935","0.828","9.90%"
"Mar 06, 2022","0.798","0.511","0.855","0.487","57.09%"
"Feb 27, 2022","0.508","0.679","0.719","0.397","-30.03%"
"Feb 20, 2022","0.726","0.730","0.793","0.660","2.40%"
