"Date","Price","Open","High","Low","Change %"
"Nov 06, 2022","2.497","2.481","2.497","2.481","0.62%"
"Oct 30, 2022","2.481","2.499","2.499","2.477","-0.70%"
"Oct 23, 2022","2.499","2.526","2.552","2.499","-1.09%"
"Oct 16, 2022","2.526","2.626","2.626","2.526","-3.79%"
"Oct 09, 2022","2.626","2.623","2.626","2.623","0.11%"
"Oct 02, 2022","2.623","2.429","2.623","2.306","7.99%"
"Sep 25, 2022","2.429","2.231","2.429","2.231","8.83%"
"Sep 18, 2022","2.232","2.230","2.243","2.211","0.07%"
"Sep 11, 2022","2.230","2.253","2.254","2.136","-1.00%"
"Sep 04, 2022","2.253","2.229","2.253","2.103","1.08%"
"Aug 28, 2022","2.229","2.017","2.229","2.017","10.51%"
"Aug 21, 2022","2.017","1.997","2.112","1.992","1.03%"
"Aug 14, 2022","1.997","1.909","2.055","1.904","4.58%"
"Aug 07, 2022","1.909","1.932","1.973","1.895","-1.19%"
"Jul 31, 2022","1.932","1.936","2.075","1.926","-0.21%"
"Jul 24, 2022","1.936","1.904","1.983","1.899","1.68%"
"Jul 17, 2022","1.904","1.993","2.007","1.901","-4.49%"
"Jul 10, 2022","1.993","1.890","1.993","1.890","5.50%"
"Jul 03, 2022","1.890","1.886","1.940","1.886","0.19%"
"Jun 26, 2022","1.886","1.916","1.921","1.875","-1.54%"
"Jun 19, 2022","1.916","1.885","1.916","1.885","1.64%"
"Jun 12, 2022","1.885","1.888","1.894","1.865","-0.19%"
"Jun 05, 2022","1.888","1.879","1.888","1.865","0.48%"
"May 29, 2022","1.879","1.884","1.899","1.780","-0.27%"
"May 22, 2022","1.884","1.734","1.884","1.734","8.65%"
"May 15, 2022","1.734","1.773","1.907","1.734","-2.17%"
"May 08, 2022","1.773","1.729","1.883","1.729","2.52%"
"May 01, 2022","1.729","1.729","1.729","1.729","0.00%"
"Apr 24, 2022","1.729","1.719","1.761","1.719","0.61%"
"Apr 17, 2022","1.719","1.737","1.740","1.719","-1.12%"
"Apr 10, 2022","1.738","1.737","1.768","1.732","0.06%"
"Apr 03, 2022","1.737","1.712","1.750","1.712","-98.30%"
"Mar 27, 2022","101.990","1.691","1.750","1.690","5,933.13%"
"Mar 20, 2022","1.691","1.681","1.712","1.681","0.57%"
"Mar 13, 2022","1.681","1.692","1.801","1.681","-0.65%"
"Mar 06, 2022","1.692","1.725","1.725","1.679","-1.94%"
"Feb 27, 2022","1.725","1.691","1.725","1.690","2.07%"
"Feb 20, 2022","1.691","1.676","1.691","1.655","0.81%"
"Feb 13, 2022","1.677","1.675","1.720","1.656","0.12%"
