"Date","Price","Open","High","Low","Change %"
"Nov 06, 2022","14.662","14.800","14.800","14.661","-0.95%"
"Oct 30, 2022","14.802","14.800","14.802","14.799","2.51%"
"Oct 23, 2022","14.440","14.279","14.440","14.279","1.11%"
"Oct 16, 2022","14.281","13.934","14.353","13.933","2.48%"
"Oct 09, 2022","13.936","13.464","13.936","13.464","3.81%"
"Oct 02, 2022","13.425","13.333","13.425","13.333","0.66%"
"Sep 25, 2022","13.337","12.807","13.337","12.807","4.12%"
"Sep 18, 2022","12.809","12.810","12.811","12.808","-0.02%"
"Sep 11, 2022","12.812","12.811","12.812","12.811","0.00%"
"Sep 04, 2022","12.812","12.820","12.820","12.812","-0.08%"
"Aug 28, 2022","12.822","12.794","12.822","12.794","0.20%"
"Aug 21, 2022","12.796","12.795","12.796","12.795","-0.01%"
"Aug 14, 2022","12.797","12.684","12.799","12.684","0.87%"
"Aug 07, 2022","12.686","12.494","12.686","12.494","4.10%"
"Jul 31, 2022","12.186","11.944","12.188","11.944","2.03%"
"Jul 24, 2022","11.944","11.774","11.944","11.774","1.41%"
"Jul 17, 2022","11.778","11.781","11.781","11.778","-0.03%"
"Jul 10, 2022","11.781","11.245","11.781","11.240","4.77%"
"Jul 03, 2022","11.245","11.247","11.247","11.245","0.13%"
"Jun 26, 2022","11.230","11.210","11.230","11.210","0.64%"
"Jun 19, 2022","11.159","11.143","11.159","11.097","0.14%"
"Jun 12, 2022","11.143","11.127","11.143","11.106","-0.22%"
"Jun 05, 2022","11.168","11.296","11.339","11.148","-1.15%"
"May 29, 2022","11.298","11.316","11.316","11.298","-0.15%"
"May 22, 2022","11.315","11.395","11.395","11.253","-0.93%"
"May 15, 2022","11.421","11.728","11.728","11.421","-2.62%"
"May 08, 2022","11.728","11.725","11.728","11.721","0.03%"
"May 01, 2022","11.725","11.478","11.838","11.478","2.15%"
"Apr 24, 2022","11.478","11.476","11.479","11.476","0.00%"
"Apr 17, 2022","11.478","11.495","11.495","11.478","-0.17%"
"Apr 10, 2022","11.498","11.524","11.528","11.498","0.05%"
"Apr 03, 2022","11.492","10.870","11.492","10.870","5.72%"
"Mar 27, 2022","10.870","10.901","10.942","10.870","-0.27%"
"Mar 20, 2022","10.899","10.765","10.901","10.759","1.24%"
"Mar 13, 2022","10.765","10.422","10.765","10.422","3.29%"
"Mar 06, 2022","10.422","10.423","10.423","10.422","-2.80%"
"Feb 27, 2022","10.722","12.252","12.252","10.722","-12.48%"
"Feb 20, 2022","12.251","11.551","12.251","11.163","6.04%"
"Feb 13, 2022","11.553","11.990","11.990","11.553","-3.64%"
"Feb 06, 2022","11.990","11.978","12.015","11.976","0.10%"
"Jan 30, 2022","11.978","12.096","12.111","11.978","-0.98%"
"Jan 23, 2022","12.096","12.620","12.620","12.096","-4.14%"
"Jan 16, 2022","12.619","12.616","12.619","12.616","0.02%"
"Jan 09, 2022","12.616","12.611","12.616","12.611","0.04%"
"Jan 02, 2022","12.611","12.605","12.611","12.605","0.09%"
"Dec 26, 2021","12.600","12.601","12.605","12.600","-0.01%"
"Dec 19, 2021","12.601","12.597","12.601","12.597","0.03%"
"Dec 12, 2021","12.597","12.564","12.597","12.562","0.25%"
"Dec 05, 2021","12.565","12.113","12.565","12.113","3.73%"
"Nov 28, 2021","12.113","12.288","12.288","12.113","-1.42%"
"Nov 21, 2021","12.288","12.160","12.289","12.152","1.05%"
"Nov 14, 2021","12.160","11.918","12.160","11.918","2.03%"
"Nov 07, 2021","11.918","11.905","11.918","11.900","0.11%"
"Oct 31, 2021","11.905","11.762","11.905","11.759","1.22%"
"Oct 24, 2021","11.762","12.042","12.048","11.762","-2.71%"
"Oct 17, 2021","12.090","12.090","12.090","12.089","0.97%"
"Oct 10, 2021","11.974","11.994","11.994","11.974","-0.20%"
"Oct 03, 2021","11.998","12.019","12.093","11.831","-0.17%"
"Sep 26, 2021","12.019","11.961","12.019","11.961","0.00%"
"Sep 19, 2021","12.019","11.941","12.059","11.939","0.64%"
"Sep 12, 2021","11.942","11.561","12.068","11.561","3.28%"
"Sep 05, 2021","11.563","11.548","11.564","11.509","0.13%"
"Aug 29, 2021","11.548","11.644","11.644","11.547","-0.82%"
"Aug 22, 2021","11.644","11.715","11.715","11.609","-2.32%"
"Aug 15, 2021","11.920","12.172","12.172","11.892","-2.09%"
"Aug 08, 2021","12.174","12.410","12.410","12.173","-1.91%"
"Aug 01, 2021","12.411","12.651","12.651","12.411","-1.91%"
"Jul 25, 2021","12.653","12.557","12.653","12.518","0.33%"
"Jul 18, 2021","12.611","12.612","12.612","12.557","-0.32%"
"Jul 11, 2021","12.652","12.450","12.652","12.450","1.61%"
"Jul 04, 2021","12.451","12.282","12.453","12.282","1.93%"
"Jun 27, 2021","12.215","12.626","12.703","12.215","-2.09%"
"Jun 20, 2021","12.476","12.507","12.507","12.469","-0.25%"
"Jun 13, 2021","12.507","13.147","13.157","12.507","-4.53%"
"Jun 06, 2021","13.101","12.938","13.101","12.936","1.24%"
"May 30, 2021","12.941","13.210","13.210","12.939","-2.04%"
"May 23, 2021","13.210","13.366","13.366","13.210","-1.16%"
"May 16, 2021","13.365","13.239","13.365","13.237","0.40%"
"May 09, 2021","13.312","13.308","13.314","13.306","0.03%"
"May 02, 2021","13.308","12.661","13.309","12.658","5.11%"
"Apr 25, 2021","12.661","12.703","12.703","12.637","-0.33%"
"Apr 18, 2021","12.703","12.169","12.703","12.167","4.39%"
"Apr 11, 2021","12.169","11.688","12.169","11.688","5.76%"
"Apr 04, 2021","11.506","11.166","11.508","11.164","5.02%"
"Mar 28, 2021","10.956","10.719","10.956","10.719","2.18%"
"Mar 21, 2021","10.722","10.586","10.722","10.586","1.28%"
"Mar 14, 2021","10.586","10.344","10.587","10.344","2.35%"
"Mar 07, 2021","10.343","10.399","10.594","10.343","-0.56%"
"Feb 28, 2021","10.401","10.618","10.618","10.401","-3.39%"
"Feb 21, 2021","10.766","10.794","10.794","10.766","-0.28%"
"Feb 14, 2021","10.796","10.460","10.796","10.365","3.54%"
"Feb 07, 2021","10.427","10.186","10.437","10.186","17.51%"
"Jan 31, 2021","8.873","8.983","8.983","8.873","-2.28%"
"Jan 24, 2021","9.080","8.375","9.080","8.342","8.37%"
"Jan 17, 2021","8.379","8.248","8.379","8.248","8.80%"
"Jan 10, 2021","7.701","7.576","7.701","7.576","1.62%"
"Jan 03, 2021","7.578","7.270","7.579","7.267","4.37%"
"Dec 27, 2020","7.261","7.193","7.261","7.191","13.12%"
"Dec 20, 2020","6.419","6.424","6.574","6.419","1.78%"
"Dec 13, 2020","6.307","5.719","6.312","5.715","18.62%"
"Dec 06, 2020","5.317","4.957","5.317","4.957","7.20%"
"Nov 29, 2020","4.960","4.356","4.962","4.356","13.53%"
"Nov 22, 2020","4.369","4.382","4.382","4.356","-0.36%"
"Nov 15, 2020","4.385","4.691","4.724","4.385","-6.52%"
"Nov 08, 2020","4.691","4.320","4.738","4.320","8.89%"
"Nov 01, 2020","4.308","4.196","4.308","4.048","3.71%"
"Oct 25, 2020","4.154","4.161","4.165","4.154","-0.26%"
"Oct 18, 2020","4.165","5.236","5.809","4.164","-20.45%"
"Oct 11, 2020","5.236","6.364","6.364","5.236","-27.55%"
"Oct 04, 2020","7.227","7.797","7.797","7.227","-8.01%"
"Sep 27, 2020","7.856","8.999","8.999","7.736","-12.70%"
"Sep 20, 2020","8.999","9.000","9.000","8.999","-0.89%"
"Sep 13, 2020","9.080","9.000","9.080","8.877","0.89%"
"Sep 06, 2020","9.000","8.899","9.000","8.767","1.12%"
"Aug 30, 2020","8.900","9.000","9.000","8.900","-1.11%"
"Aug 23, 2020","9.000","8.758","9.000","8.651","2.76%"
"Aug 16, 2020","8.758","8.477","8.758","8.475","3.29%"
"Aug 09, 2020","8.479","9.082","9.082","8.479","-6.64%"
"Aug 02, 2020","9.082","8.023","9.082","8.021","13.19%"
"Jul 26, 2020","8.024","7.842","8.024","7.697","2.32%"
"Jul 19, 2020","7.842","8.837","8.894","7.842","-11.26%"
"Jul 12, 2020","8.837","9.045","9.045","8.837","-2.30%"
"Jul 05, 2020","9.045","8.933","9.045","8.931","1.24%"
"Jun 28, 2020","8.934","10.972","10.973","8.934","-18.57%"
"Jun 21, 2020","10.972","10.974","10.974","10.967","-0.02%"
"Jun 14, 2020","10.974","10.991","10.991","10.973","-0.15%"
"Jun 07, 2020","10.991","11.000","11.000","10.990","-0.08%"
"May 31, 2020","11.000","11.447","11.447","11.000","1.66%"
"May 24, 2020","10.820","11.043","11.043","10.820","-3.34%"
"May 17, 2020","11.194","11.210","11.210","11.194","-0.53%"
"May 10, 2020","11.254","10.941","11.276","10.941","2.84%"
"May 03, 2020","10.943","10.943","10.944","10.943","-3.04%"
"Apr 26, 2020","11.286","11.377","11.377","11.286","-4.85%"
