"Date","Price","Open","High","Low","Change %"
"Nov 06, 2022","2.113","2.105","2.242","2.094","-1.12%"
"Oct 30, 2022","2.137","1.961","2.172","1.835","11.24%"
"Oct 23, 2022","1.921","1.936","2.058","1.758","-5.83%"
"Oct 16, 2022","2.040","1.920","2.220","1.866","4.13%"
"Oct 09, 2022","1.959","1.848","1.970","1.758","4.82%"
"Oct 02, 2022","1.869","1.805","1.889","1.444","5.12%"
"Sep 25, 2022","1.778","1.915","2.031","1.699","-6.76%"
"Sep 18, 2022","1.907","1.531","2.009","1.507","23.19%"
"Sep 11, 2022","1.548","1.334","1.620","1.276","17.36%"
"Sep 04, 2022","1.319","1.095","1.429","0.958","20.90%"
"Aug 28, 2022","1.091","1.127","1.275","1.024","12.24%"
"Aug 21, 2022","0.972","0.824","1.038","0.759","16.55%"
"Aug 14, 2022","0.834","0.607","0.849","0.507","36.27%"
"Aug 07, 2022","0.612","0.470","0.625","0.391","29.66%"
"Jul 31, 2022","0.472","0.272","0.480","0.152","72.89%"
"Jul 24, 2022","0.273","0.415","0.491","0.205","-30.36%"
"Jul 17, 2022","0.392","0.449","0.779","0.355","-13.27%"
"Jul 10, 2022","0.452","0.515","0.637","0.315","-14.72%"
"Jul 03, 2022","0.530","0.517","0.640","0.267","5.79%"
"Jun 26, 2022","0.501","0.805","0.995","0.397","-37.76%"
"Jun 19, 2022","0.805","1.071","1.158","0.725","-25.94%"
"Jun 12, 2022","1.087","0.973","1.309","0.941","14.42%"
"Jun 05, 2022","0.950","0.653","0.962","0.628","46.15%"
"May 29, 2022","0.650","0.347","0.655","0.394","92.31%"
"May 22, 2022","0.338","0.337","0.435","0.282","0.30%"
"May 15, 2022","0.337","0.103","0.444","0.089","224.04%"
"May 08, 2022","0.104","0.310","0.327","0.020","-68.67%"
"May 01, 2022","0.332","0.256","0.359","0.171","28.68%"
"Apr 24, 2022","0.258","0.270","0.282","0.075","-8.19%"
"Apr 17, 2022","0.281","0.078","0.291","0.020","401.79%"
