"Date","Price","Open","High","Low","Change %"
"Nov 06, 2022","7.600","7.639","7.693","7.526","0.69%"
"Oct 30, 2022","7.548","7.416","7.548","7.416","1.78%"
"Oct 23, 2022","7.416","7.290","7.432","7.290","1.73%"
"Oct 16, 2022","7.290","7.201","7.290","7.201","1.24%"
"Oct 09, 2022","7.201","7.150","7.201","7.002","3.58%"
"Oct 02, 2022","6.952","6.956","7.022","6.952","-1.88%"
"Sep 25, 2022","7.085","7.041","7.273","7.041","0.62%"
"Sep 18, 2022","7.041","6.787","7.041","6.756","3.62%"
"Sep 11, 2022","6.795","6.777","6.795","6.777","2.21%"
"Sep 04, 2022","6.648","6.435","6.757","6.435","2.12%"
"Aug 28, 2022","6.510","6.079","6.510","6.079","7.09%"
"Aug 21, 2022","6.079","6.012","6.079","6.001","3.31%"
"Aug 14, 2022","5.884","5.940","5.947","5.862","-0.94%"
"Aug 07, 2022","5.940","6.041","6.041","5.940","-2.56%"
"Jul 31, 2022","6.096","6.186","6.186","5.962","-0.88%"
"Jul 24, 2022","6.150","6.746","6.751","6.150","-9.81%"
"Jul 17, 2022","6.819","6.962","6.962","6.778","0.50%"
"Jul 10, 2022","6.785","6.934","6.939","6.785","-1.85%"
"Jul 03, 2022","6.913","6.970","6.970","6.913","-1.21%"
"Jun 26, 2022","6.998","7.000","7.090","6.998","-0.03%"
"Jun 19, 2022","7.000","6.719","7.074","6.719","4.18%"
"Jun 12, 2022","6.719","6.710","6.719","6.569","0.13%"
"Jun 05, 2022","6.710","6.753","6.753","6.703","-0.64%"
"May 29, 2022","6.753","6.626","6.753","6.536","1.92%"
"May 22, 2022","6.626","6.204","6.910","6.203","2.62%"
"May 15, 2022","6.457","6.416","6.613","6.216","0.64%"
"May 08, 2022","6.416","6.140","6.416","6.050","4.50%"
"May 01, 2022","6.140","6.014","6.140","5.951","2.38%"
"Apr 24, 2022","5.997","6.069","6.097","5.997","-1.19%"
"Apr 17, 2022","6.069","6.023","6.069","6.007","1.44%"
"Apr 10, 2022","5.983","5.992","5.999","5.983","-0.15%"
"Apr 03, 2022","5.992","6.125","6.125","5.992","-1.64%"
"Mar 27, 2022","6.092","5.650","6.092","5.650","7.82%"
"Mar 20, 2022","5.650","5.485","5.650","5.485","3.01%"
"Mar 13, 2022","5.485","5.639","5.639","5.485","-2.73%"
"Mar 06, 2022","5.639","5.259","5.639","5.249","7.23%"
"Feb 27, 2022","5.259","5.290","5.302","5.224","-0.59%"
"Feb 20, 2022","5.290","5.432","5.432","5.290","-2.61%"
"Feb 13, 2022","5.432","5.243","5.432","5.243","3.60%"
"Feb 06, 2022","5.243","4.876","5.243","4.876","7.53%"
"Jan 30, 2022","4.876","4.970","4.970","4.841","-2.77%"
"Jan 23, 2022","5.015","4.942","5.015","4.942","2.79%"
"Jan 16, 2022","4.879","4.706","4.879","4.706","3.68%"
"Jan 09, 2022","4.706","4.837","4.837","4.706","-2.71%"
"Jan 02, 2022","4.837","4.724","4.837","4.724","2.39%"
"Dec 26, 2021","4.724","4.801","4.900","4.724","-1.60%"
"Dec 19, 2021","4.801","4.837","4.837","4.774","-1.52%"
"Dec 12, 2021","4.875","4.949","4.955","4.795","-1.50%"
"Dec 05, 2021","4.949","5.005","5.005","4.949","-0.82%"
"Nov 28, 2021","4.990","4.998","4.998","4.924","-0.16%"
"Nov 21, 2021","4.998","5.009","5.019","4.995","-0.22%"
"Nov 14, 2021","5.009","5.296","5.296","4.954","-5.42%"
"Nov 07, 2021","5.296","4.957","5.341","4.957","6.84%"
"Oct 31, 2021","4.957","4.852","4.957","4.727","3.06%"
"Oct 24, 2021","4.810","4.901","4.979","4.810","-1.86%"
"Oct 17, 2021","4.901","4.975","4.975","4.901","-1.27%"
"Oct 10, 2021","4.964","4.959","4.981","4.959","1.93%"
"Oct 03, 2021","4.870","4.720","4.870","4.720","3.22%"
"Sep 26, 2021","4.718","4.594","4.735","4.594","3.62%"
"Sep 19, 2021","4.553","4.350","4.553","4.350","5.34%"
"Sep 12, 2021","4.322","4.200","4.322","4.200","2.90%"
"Sep 05, 2021","4.200","4.189","4.221","4.178","0.21%"
"Aug 29, 2021","4.191","4.224","4.224","4.147","-0.78%"
"Aug 22, 2021","4.224","4.190","4.274","4.190","0.81%"
"Aug 15, 2021","4.190","4.086","4.266","4.064","2.55%"
"Aug 08, 2021","4.086","3.872","4.086","3.849","6.16%"
"Aug 01, 2021","3.849","3.867","3.918","3.849","-0.98%"
"Jul 25, 2021","3.887","3.865","3.887","3.819","0.57%"
"Jul 18, 2021","3.865","3.825","3.899","3.824","1.05%"
"Jul 11, 2021","3.825","3.856","3.906","3.825","0.95%"
"Jul 04, 2021","3.789","4.000","4.000","3.780","-5.20%"
"Jun 27, 2021","3.997","3.760","4.026","3.760","6.22%"
"Jun 20, 2021","3.763","3.749","3.899","3.680","0.37%"
"Jun 13, 2021","3.749","3.758","3.926","3.749","0.19%"
"Jun 06, 2021","3.742","3.921","3.921","3.742","-4.57%"
"May 30, 2021","3.921","3.991","4.014","3.921","-1.75%"
"May 23, 2021","3.991","4.186","4.206","3.951","-4.66%"
"May 16, 2021","4.186","4.049","4.186","3.937","3.38%"
"May 09, 2021","4.049","4.001","4.049","3.972","1.20%"
"May 02, 2021","4.001","3.960","4.081","3.960","1.04%"
"Apr 25, 2021","3.960","4.114","4.114","3.960","0.58%"
"Apr 18, 2021","3.937","4.036","4.058","3.937","-2.45%"
"Apr 11, 2021","4.036","4.120","4.267","4.036","-3.00%"
"Apr 04, 2021","4.161","4.346","4.346","4.161","-6.49%"
"Mar 28, 2021","4.450","4.381","4.450","4.381","1.57%"
