"Date","Price","Open","High","Low","Change %"
"Jul 10, 2016","3.760","3.780","3.780","3.750","-0.79%"
"Jul 03, 2016","3.790","3.800","3.810","3.740","1.34%"
"Jun 26, 2016","3.740","3.790","3.800","3.740","-1.84%"
"Jun 19, 2016","3.810","3.840","3.840","3.810","-0.78%"
"Jun 12, 2016","3.840","3.810","3.890","3.810","0.79%"
"Jun 05, 2016","3.810","3.810","3.830","3.800","-0.52%"
"May 29, 2016","3.830","3.880","3.910","3.830","-1.03%"
"May 22, 2016","3.870","3.860","3.890","3.860","0.78%"
"May 15, 2016","3.840","3.830","3.900","3.830","0.79%"
"May 08, 2016","3.810","3.850","3.850","3.790","0.53%"
"May 01, 2016","3.790","3.820","3.820","3.790","-1.04%"
"Apr 24, 2016","3.830","3.770","3.830","3.770","2.96%"
"Apr 17, 2016","3.720","3.810","3.810","3.710","-2.36%"
"Apr 10, 2016","3.810","3.830","3.830","3.800","-0.26%"
"Apr 03, 2016","3.820","3.870","3.880","3.820","-1.29%"
"Mar 27, 2016","3.870","3.890","3.890","3.860","-0.51%"
"Mar 20, 2016","3.890","3.910","3.910","3.880","-1.02%"
"Mar 13, 2016","3.930","3.920","3.930","3.910","1.55%"
"Mar 06, 2016","3.870","3.890","3.890","3.820","1.84%"
"Feb 28, 2016","3.800","3.930","3.930","3.800","-3.31%"
"Feb 21, 2016","3.930","3.910","3.990","3.910","0.51%"
"Feb 14, 2016","3.910","4.010","4.010","3.910","-2.49%"
"Feb 07, 2016","4.010","3.970","4.010","3.910","1.78%"
"Jan 31, 2016","3.940","3.970","3.970","3.910","-1.01%"
"Jan 24, 2016","3.980","3.990","4.050","3.980","-1.24%"
"Jan 17, 2016","4.030","4.020","4.150","4.020","-0.49%"
"Jan 10, 2016","4.050","4.110","4.140","4.040","-1.46%"
"Jan 03, 2016","4.110","4.100","4.150","4.100","-2.38%"
"Dec 27, 2015","4.210","4.140","4.270","4.140","0.48%"
"Dec 20, 2015","4.190","4.090","4.190","4.090","3.71%"
"Dec 13, 2015","4.040","4.130","4.130","4.040","-2.18%"
"Dec 06, 2015","4.130","4.010","4.130","4.010","1.98%"
"Nov 29, 2015","4.050","3.980","4.050","3.970","1.50%"
"Nov 22, 2015","3.990","4.000","4.000","3.970","-0.25%"
"Nov 15, 2015","4.000","3.980","4.000","3.970","1.01%"
"Nov 08, 2015","3.960","3.900","4.000","3.900","1.54%"
"Nov 01, 2015","3.900","3.950","3.950","3.880","0.00%"
"Oct 25, 2015","3.900","3.880","3.930","3.860","1.30%"
"Oct 18, 2015","3.850","3.830","3.850","3.830","0.52%"
"Oct 11, 2015","3.830","3.800","3.830","3.790","1.32%"
"Oct 04, 2015","3.780","3.850","3.870","3.770","-3.32%"
"Sep 27, 2015","3.910","3.860","3.960","3.860","1.30%"
"Sep 20, 2015","3.860","3.890","3.920","3.800","0.00%"
"Sep 13, 2015","3.860","3.700","3.980","3.690","5.75%"
"Sep 06, 2015","3.650","3.650","3.740","3.650","0.00%"
"Aug 30, 2015","3.650","3.500","3.650","3.500","4.29%"
