"Date","Price","Open","High","Low","Change %"
"Nov 06, 2022","19.021","18.750","19.108","18.670","1.45%"
"Oct 30, 2022","18.750","19.434","19.434","18.750","-1.16%"
"Oct 23, 2022","18.970","18.507","19.434","18.507","4.69%"
"Oct 16, 2022","18.120","18.627","18.627","18.120","-0.60%"
"Oct 09, 2022","18.230","18.746","18.861","18.230","-0.60%"
"Oct 02, 2022","18.340","18.734","18.746","18.280","-2.10%"
"Sep 25, 2022","18.734","17.800","18.734","17.800","3.39%"
"Sep 18, 2022","18.120","18.172","18.607","18.107","-0.29%"
"Sep 11, 2022","18.172","18.261","18.293","18.172","-0.49%"
"Sep 04, 2022","18.261","18.358","18.392","18.250","-0.53%"
"Aug 28, 2022","18.358","18.117","18.358","18.117","3.95%"
"Aug 21, 2022","17.660","18.017","18.213","17.660","0.51%"
"Aug 14, 2022","17.570","16.980","18.017","16.940","1.68%"
"Aug 07, 2022","17.280","16.760","17.340","16.760","1.29%"
"Jul 31, 2022","17.060","16.560","17.060","16.560","3.02%"
"Jul 24, 2022","16.560","15.920","16.560","15.920","4.02%"
"Jul 17, 2022","15.920","15.820","15.920","15.649","0.61%"
"Jul 10, 2022","15.823","15.820","15.823","15.820","-1.84%"
"Jul 03, 2022","16.120","15.030","16.120","14.860","5.15%"
"Jun 26, 2022","15.330","14.870","15.340","14.790","1.05%"
"Jun 19, 2022","15.170","14.790","15.280","14.790","0.53%"
"Jun 12, 2022","15.090","15.755","15.755","14.790","-2.52%"
"Jun 05, 2022","15.480","15.346","15.852","15.346","2.52%"
"May 29, 2022","15.100","16.326","16.326","14.800","-5.68%"
"May 22, 2022","16.010","16.507","16.673","16.010","-1.05%"
"May 15, 2022","16.180","15.646","16.507","15.646","5.20%"
"May 08, 2022","15.380","14.885","15.646","14.885","3.32%"
"May 01, 2022","14.885","14.887","14.887","14.873","1.47%"
"Apr 24, 2022","14.670","14.696","14.887","14.420","1.24%"
"Apr 17, 2022","14.490","15.298","15.298","14.330","-3.72%"
"Apr 10, 2022","15.050","15.303","15.331","15.050","-0.07%"
"Apr 03, 2022","15.060","14.950","15.357","14.950","2.24%"
"Mar 27, 2022","14.730","15.604","15.604","14.730","-3.98%"
"Mar 20, 2022","15.340","15.272","15.604","14.720","2.06%"
"Mar 13, 2022","15.030","15.208","15.380","15.020","1.08%"
"Mar 06, 2022","14.870","14.359","15.208","14.347","5.71%"
"Feb 27, 2022","14.067","14.377","14.377","14.067","-0.11%"
"Feb 20, 2022","14.083","14.394","14.394","14.083","-0.11%"
"Feb 13, 2022","14.099","14.413","14.413","14.099","-0.12%"
"Feb 06, 2022","14.116","14.298","14.417","14.116","0.78%"
"Jan 30, 2022","14.007","14.314","14.314","14.007","-0.11%"
"Jan 23, 2022","14.023","14.037","14.317","14.023","-0.10%"
"Jan 16, 2022","14.037","14.334","14.334","14.037","-0.06%"
"Jan 09, 2022","14.045","14.350","14.351","14.045","-0.11%"
"Jan 02, 2022","14.061","14.295","14.354","14.061","0.41%"
"Dec 26, 2021","14.004","14.359","14.360","14.004","-0.44%"
"Dec 19, 2021","14.066","14.357","14.364","14.066","0.01%"
"Dec 12, 2021","14.065","14.360","14.366","14.065","-0.02%"
"Dec 05, 2021","14.068","14.377","14.377","14.068","-0.11%"
"Nov 28, 2021","14.084","14.408","14.408","14.084","-0.21%"
"Nov 21, 2021","14.114","14.422","14.422","14.114","-0.10%"
"Nov 14, 2021","14.128","14.378","14.429","14.128","0.29%"
"Nov 07, 2021","14.087","14.384","14.384","14.087","-0.04%"
"Oct 31, 2021","14.093","14.365","14.391","14.093","0.13%"
"Oct 24, 2021","14.075","14.260","14.368","14.075","0.72%"
"Oct 17, 2021","13.974","14.229","14.267","13.974","0.20%"
"Oct 10, 2021","13.946","14.244","14.244","13.946","-0.11%"
