Date,Close,Symbol,Position,RequiredTrade,PositionPrevious,PositionDynamic,PositionRaw,ForecastSkew,ForecastCarry,ForecastTrend,Forecast,Return,Volatility,FX,Weight,Product,ContractSize,MinPosition,TickSize,Decimals,Spread,Commission,CostPerTrade,InstCapital,Exposure
2023-06-10,999.51,gbp,3.8,0,3.7,3.7999999999999994,2.2275052096671346,3.5657666294135204,1.2981647860066945,20,9.0056590559447,0.00265482005484862,0.04074906404041621,0.85966,0.0078125,Cash,1,0.01,0.01,2,0.3,0,0.15,234.375,2875.8329242548916
2023-06-10,1961.28,gc,-1.9,0,-2.2,-1.9,-1.7409514958816128,-19.96440885580115,-19.206851343064812,2.552941871846836,-10.578689808373788,-0.0021696954131789,0.12504600348600176,1.076299,0.025,Future,1,0.1,0.1,2,0.3,0,0.15,750,2998.89632252005
2023-06-10,224.56,gf,-340,0,-340,-340.0000000000003,-653.1422281064263,-12.67070052273636,-20,20,-3.2670700522736364,0.00305507167275109,0.11238089878614949,1.076299,0.03125,Future,0.01,300,1,3,0.2,0,0.1,937.5,4171.082497675946
2023-06-10,134.918,gg,0,0,0,0,-3.6747493941286034,-20,8.955050660357665,-8.195780588831068,-0.8007869053535948,0.00213691149326589,0.08148798121604982,1.076299,0.03125,Future,1,1,1,3,0.2,0,0.1,937.5,5752.382044625684
2023-06-10,84.765,he,0,-0,1600,789.9999999999994,663.7215874043716,0.562907369931841,0.03768647706556766,4.77993085427959,1.9871063172378045,0.02758152163661975,0.356387782721967,1.076299,0.0625,Future,0.01,800,1,3,0.1,0,0.05,1875,2630.5615552803138
2023-06-10,377.05,hg,0,0,0,18.999999999999996,20.074139796632412,20,-2.249068006165371,-1.3620198709289486,0.3306580485457351,-0.00259575290105562,0.1763223694939002,1.076299,0.025,Future,0.01,200,1,2,0.2,0,0.1,750,2126.7863010029077
2023-06-10,19362,hs,0,0,0,0,-0.12076962510032288,-18.742814692643275,-3.54788236089409,-3.0618749504348814,-4.872972629885325,-0.00274903273649584,0.2196414426220211,8.43176,0.00833333333333333,Index,1,0.1,0.1,1,5,0,2.5,250,569.1093561751519
2023-06-10,16657.6,jpy,0,0,0,0,-6.046076966757968,5.445757572340731,-0.7623229464808836,-10.577428963250316,-4.067557301306496,-0.00165972553363502,0.07103682271403065,150.091003,0.0078125,Cash,1,0.01,0.01,2,5,0,2.5,234.375,1649.672599684755
2023-06-10,190.34,kc,0,0,0,180.00000000000006,100.08802221312908,-16.22524678032838,6.370574817718413,2.666664882470307,2.629428683814491,-0.01889156128600255,0.2785373456512527,1.076299,0.0125,Future,0.01,500,1,2,0.3,0,0.15,375,673.1592834045402
2023-06-10,174.645,le,4000,0,3900,4000.000000000001,4222.012604308388,-20,20,20,16,-0.00127606143553915,0.10947589846970436,1.076299,0.03125,Future,0.01,500,1,3,0.09,0,0.045,937.5,4281.764356834385
2023-06-10,696.125,lf,0,0,0,0.51,0.4174546338625921,8.485024435288233,14.08449179870275,-11.164531038421948,3.4249359275114184,-0.0081334702115754,0.2973035917693301,1.076299,0.015625,Future,1,1,1,2,0.5,0,0.25,468.75,788.3355818379931
2023-06-10,2.3761,lo,0,0,0,5,35.24001775455313,13.73467121148216,8.788988944796285,-11.989724199803335,0.9720719136250238,-0.00679475812756835,0.29284767749354107,1.076299,0.015625,Future,1,250,1,4,0.0028,0,0.0014,468.75,800.330745341729
2023-06-10,71610.25,lx,-0.4,-0,-0.3,-0.38000000000000017,-0.3318574263242087,4.76403404098386,-14.865627697711403,5.4831082962475195,-4.763167126258308,-8.758875027155e-4,0.14984231041538382,19.93582,0.025,Index,1,0.1,0.1,1,10,0,5,750,2502.630925540641
2023-06-10,7223.57,mx,-0.09,-0,-0.07,-0.0870000000000002,-0.03023351484345576,-6.583061247334833,-2.580831675630286,1.0851609289468702,-1.514657590969878,-0.0014870775723228,0.1300394764869886,1,0.0125,Index,1,0.05,0.01,2,1,0,0.5,375,1441.8698464905058
2023-06-10,2.1845,ng,-1300,-0,-1200,-1300,-1278.20600096901,5.827057334403407,-20,-13.297827978152766,-14.736425457820769,-0.02307794728254475,0.5325292457308737,1.076299,0.0625,Future,1,150,1,3,0.003,0,0.0015,1875,1760.4666927040246
2023-06-10,855.18,nok,-13,-0,-6.5,-13,-14.77096673955778,-8.780774188468525,-0,-7.73314235177792,-3.971334359558021,0.01443991876598183,0.0856268238206097,11.6206,0.015625,Cash,1,0.01,0.01,2,0.6,0,0.3,468.75,2737.167975435144
2023-06-10,32322.68,ny,3.3,0,2.4,3.299999999999999,2.768110713380283,-1.6551406678416618,0,20,7.834485933215833,0.01375547962360101,0.16427987326132315,150.091003,0.00833333333333333,Index,1,1,1,2,7,0,3.5,250,760.8966181825579
2023-06-10,954.66,nzd,1.39,-0,2.4,1.3900000000000023,0.6031694094725188,19.45201419586203,4.498845010528957,-5.397158782147499,2.035760411991682,0.00647346677275084,0.07275067250238924,1.75597,0.0078125,Cash,1,0.01,0.01,2,0.5,0,0.25,234.375,1610.80985191101
2023-06-10,261.53,oj,1100,0,1000,1100.0000000000002,1113.8580796926824,17.26551226103725,12.831760387395672,2.4492315951246555,9.122124057851424,9.372340806361734e-4,0.31597215639894716,1.076299,0.0625,Future,0.01,300,1,2,0.6,0,0.3,1875,2967.0335851248565
2023-06-10,1116.93,ow,1.3,-0,2.1,1.3,3.174243912920818,20,-4.12743575286603,5.460781170548309,2.1205945917863085,0.00324629024596756,0.13032304612530676,11.6206,0.0125,Index,1,1,1,2,0.9,0,0.45,375,1438.7324849644558
2023-06-10,1308.88,pa,-0.86,-0,-0.78,-0.8599999999999999,-0.9897166259936978,-6.0425230613855945,-2.221943911327571,-20,-9.715224261802344,-0.02912374001870787,0.30269575958744593,1.076299,0.025,Future,1,0.6,0.1,2,1.49,0,0.745,750,1238.8677017183852
2023-06-10,1011.43,pl,0,0,0,-0.06399999999999999,-0.07942618338689446,17.314437088769463,-1.711930003883512,-3.3395292813341597,-0.4603330055984738,-0.00198531328944184,0.2312793158025292,1.076299,0.025,Future,1,0.6,0.1,2,1,0,0.5,750,1621.4160730230726
2023-06-10,2.6316,rb,400,0,340,400.0000000000001,407.6077385139264,20,20,1.9749003979145243,12.78996015916581,-0.00136705421153304,0.3007814960888221,1.076299,0.015625,Future,1,250,1,4,0.0025,0,0.00125,468.75,779.2201416897934
2023-06-10,2767.8,rm,0.5,-0,0.6,0.5300000000000004,0.4836595718272711,-11.609704540339688,15.659466579654916,20,14.66876283579349,-0.01049463341012924,0.22113281971551735,1.076299,0.0125,Future,1,0.3,0.1,1,3,0,1.5,375,847.9067025926533
2023-06-10,25.505,sb,0,0,0,100,2328.823858406031,-2.229469286226506,9.224761067584032,6.2339388446205986,6.883009143017605,-0.01091841612803223,0.2338571139344416,1.076299,0.0125,Future,0.01,5000,1,3,0.04,0,0.02,375,801.771632453152
2023-06-10,925.03,sek,-50,-0,-35,-50.000000000000036,-52.68371133004494,-17.959215122034248,0,-18.05883697227888,-9.019456301114976,-0.00274209391292057,0.05049108270511907,11.64006,0.015625,Cash,1,0.01,0.01,2,0.6,0,0.3,468.75,4641.908777611492
2023-06-10,1063.03,sgd,26,0,25,25.999999999999996,19.43270608314708,13.393140166518435,0,20,9.339314016651844,0.00122366776691418,0.01531936137070934,1.44575,0.015625,Cash,1,0.01,0.01,2,0.3,0,0.15,468.75,15299.267007835297
2023-06-10,24.293,si,0,0,0,-26.000000000000007,-30.317822423291624,-5.753204242929453,-11.080953137789862,5.374561647161103,-3.965972334323435,0.00100902987258244,0.2173375313525011,1.076299,0.025,Future,1,30,1,3,0.025,0,0.0125,750,1725.4267942879371
2023-06-10,688.69,sw,2.5,-0,2.6,2.499999999999999,1.6742882049583336,6.42614542407012,18.897109409511735,3.324034658058779,11.420783110386392,-0.01197982112042428,0.1998831100643765,1.076299,0.0125,Future,1,2,1,2,0.7,0,0.35,375,938.0482419930914
2023-06-10,1196.42,tp,-1.8,0,-1.9,-1.7999999999999998,-1.3277318766195858,9.42183113782482,-9.683405372778378,-5.295034538290823,-6.017533387923036,-0.00137816425306347,0.10215156362045227,1.4382,0.0125,Index,1,0.5,0.1,2,0.8,0,0.4,375,1835.5078801991012
2023-06-10,1056.795,usd,0,0,0,0,1.746328648923685,-0.5402691166603357,9.427083107716223,4.507264499511835,6.462420441996812,0.00179950704196141,0.04416647177526224,1.076299,0.0078125,Cash,1,0.01,0.01,2,0.25,0,0.125,234.375,2653.313594898405
2023-06-10,615.64,zc,160,0,150,160.00000000000003,120.971457568593,15.90257093018876,20,-2.811388244621325,10.465701795170345,-0.0081210508609022,0.2025651762419579,1.076299,0.00892857142857142,Future,0.01,150,1,2,0.9,0,0.45,267.85714285714283,661.1628608295327
2023-06-10,54.642,zl,0,0,0,0,19.627256729176526,15.374705605781488,0.2225303462787434,-3.485770634804039,0.25442747979590474,0.04080903143796988,0.341966843051055,1.076299,0.00892857142857142,Future,0.01,2000,1,3,0.09,0,0.045,267.85714285714283,391.6419797710509
2023-06-10,400.33,zm,0,0,0,0,-0.07478023253890297,-11.360434413695636,14.39521034613628,-16.151444855997603,-0.3990162107004645,-0.01721170261154192,0.19212848812190716,1.076299,0.00892857142857142,Future,1,1,1,2,0.7,0,0.35,267.85714285714283,697.0781519063045
2023-06-10,112.595,zn,-2,-0,0,-2,-79.11285810043762,-20,-12.235757161669817,-9.462059123710915,-11.902702230319274,-0.00254571557184135,0.06741454485416006,1.076299,0.03125,Future,1,0.01,0.01,3,0.03,0,0.015,937.5,6953.247270512042
2023-06-10,359.385,zo,0,0,0,67.00000000000007,89.71486072356909,3.351510787073922,9.938286222895393,1.333746359551774,5.837792733975798,0.00292593420580544,0.26099399250792754,1.076299,0.00892857142857142,Future,0.01,200,1,2,0.9,0,0.45,267.85714285714283,513.1481002364582
2023-06-10,19.022,zr,0,0,0,46,44.77422243237356,-3.9301996948540703,11.416999392419736,15.28384656970548,11.429018354606654,0.01003865354227295,0.1934331363340769,1.076299,0.00892857142857142,Future,1,50,1,3,0.04,0,0.02,267.85714285714283,692.3765698409832
2023-06-10,1400.56,zs,0,0,0,12.000000000000004,34.830710774078725,3.0820508539253715,17.047143316133045,-7.05428707574082,6.010061913162732,0.0182947968027145,0.1775910452477346,1.076299,0.00892857142857142,Future,0.01,50,1,2,1.5,0,0.75,267.85714285714283,754.1403410388444
2023-06-10,101.8265,zt,-610,0,-670,-610.0000000000008,-337.5932838637312,-20,-20,-14.005197830402388,-17.602079132160956,-0.00155045637037787,0.0258335191789671,1.076299,0.03125,Future,1,0.01,0.01,3,0.015,0,0.0075,937.5,18145.030754526186
2023-06-10,624.25,zw,-86,-0,0,-85.99999999999994,-94.11899121781056,-10.99080451382946,-12.66100925022318,-9.592352315536369,-11.266526002709083,0.00752524012378419,0.2764142202911912,1.076299,0.00892857142857142,Future,0.01,80,1,2,0.8,0,0.4,267.85714285714283,484.5212785633209
