Date,Close,Symbol,PositionRisk,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,MinPosition,TickSize,Decimals,Spread,Commission,CostPerTrade,InstCapital,Exposure
2023-07-13,7285.1,ap,95.02,-0.18,-0.181796546569079,-0.28,TRUE,0.054298965916339,0.098203453430921,0.818362111924344,-0.16,-0.080286787506618,0.542989659163388,-2.957212394443,13.9605083578039,-11.3893200389379,3.35349197311395,0.011500171611704,0.118809990005881,1.6396,0.009259259259259,Index,1,0.05,0.01,2,5,0,2.5,286.643518518519,1206.31067515589
2023-07-13,1031.02,aud,7.5,0.9,0.163474099268091,0.9,CUSTOM,0.458727911231067,-0.736525900731909,0.818362111924344,0,0.89435437925297,4.58727911231067,3.89928041157483,1.84764140988404,1.81321290881663,7.01977454044529,0.010628336053636,0.074527927383991,1.6396,0.006944444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,214.982638888889,1442.29583751359
2023-07-13,229.365,audhuf,235.55,-3999,-3999,-3999,FALSE,973.28137416318,817.543749812419,0.818362111924344,-3000,-6758.45236623905,9732.8137416318,-13.8879722671153,-11.7472796943069,-20,-6.78311074421148,0.002357101857381,0.096262496098575,374.843994,0.018518518518519,Cash,1,800,1,1,0.13,0,0.065,573.287037037037,2977.72788090794
2023-07-13,2493.35,ca,685.71,1.2,1.22714652165296,1.8,TRUE,0.150489664787555,-0.572853478347041,0.818362111924344,1.1,0.765421746285099,1.50489664787555,10.172416123933,0.604753376083659,10.6296245501215,11.9928212781598,-0.039323288448844,0.196451623493714,0.8572,0.027777777777778,Future,1,0.3,0.1,1,3.5,0,1.75,859.930555555555,2188.65728941933
2023-07-13,1033.47,cad,0,0,0,0,FALSE,0.666931817987312,0,0.818362111924344,0,0.44985031193886,6.66931817987312,1.34901439639342,-15.9402068033424,2.83444485043832,3.81453162877125,0.002295878600419,0.045801561452122,1.46844,0.006944444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,214.982638888889,2346.89202805476
2023-07-13,3274.7,cc,203.65,0.4,0.4,0.4,FALSE,0.168904331255086,-0.163672422384869,0.818362111924344,0.2,0.453011482569963,1.68904331255086,5.36411919343628,-2.31796211841465,-2.58433119993469,17.2202025131127,-0.017496511232762,0.173266104596545,1.114455,0.027777777777778,Future,1,0.2,0.1,1,4,0,2,859.930555555555,2481.53139229951
2023-07-13,1183.12,chf,141.3,2.46,2.46075944710279,3.14,TRUE,0.374290816912763,-0.679240552897205,0.818362111924344,2.31,1.58379875358384,3.74290816912763,8.46293139995995,4.62931399959955,0,20,0.004659564332471,0.046868085619965,0.96541,0.006944444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,214.982638888889,2293.48645293621
2023-07-13,4.609555,chfpln,299.49,-4732,-4732,-4732,FALSE,905.81213020926,844.549699505923,0.818362111924344,-3700,-4348.8466801086,9058.1213020926,-9.60209415412427,-2.55710760637869,-16.819854276231,-2.34114063842721,0.002145674239987,0.060873951889519,4.4336,0.018518518518519,Cash,1,500,1,1,0.00294,0,0.00147,573.287037037037,4708.80417027556
2023-07-13,77.127,cl,0,0,0,0,FALSE,2.15046286125283,0,0.818362111924344,0,1.22841719871742,21.5046286125283,1.14246771785843,11.5161696097677,-2.38282158971411,2.95565387934681,0.017210012964882,0.288906648727568,1.114455,0.013888888888889,Future,1,8,1,3,0.0025,0,0.00125,429.965277777778,744.124926981561
2023-07-13,973.6,cnh,69.82,-16.45,-16.45,-16.45,FALSE,10.1295970291734,1.9968035530954,0.818362111924344,-14.01,-69.3900691015802,101.295970291734,-13.700459929795,-13.3956686379487,-8.72178613200029,-20,-0.003557755704618,0.03498343061641,8.0242,0.013888888888889,Cash,1,0.01,0.01,2,0.3,0,0.15,429.965277777778,6145.27034944492
2023-07-13,85.577,ct,206.58,1160,1160,1160,FALSE,193.153654136488,-458.282782677633,0.818362111924344,600,719.762221862789,1931.53654136488,7.45274248194324,-12.9475031427664,16.1295048609543,1.70685091435686,-4.32265721634e-4,0.231913442616284,1.114455,0.011111111111111,Future,0.01,600,1,3,0.15,0,0.075,343.972222222222,741.596128154042
2023-07-13,4505.79,es,20.45,-0.05,-0.05,-0.05,FALSE,0.105107602007507,-0.049101726715461,0.818362111924344,-0.11,-0.054899312133667,1.05107602007507,-1.04463066581513,-7.929271829031,-16.5034069658241,20,0.006892639499052,0.101179108256731,1.114455,0.013888888888889,Index,1,0.01,0.01,2,0.5,0,0.25,429.965277777778,2124.77301483419
2023-07-13,1018.585,eur,27.59,1.53,0.840983421790289,4.63,CUSTOMN,0.654627334148745,-3.78901657820971,0.818362111924344,0,2.82207963008334,6.54627334148745,8.62194254003487,12.628872988119,0,18.3976381030574,0.002354069718785,0.032241257912536,1,0.006944444444444,Cash,1,0.01,0.01,2,0.25,0,0.125,214.982638888889,3333.96791576949
2023-07-13,95.32,g,301.51,-21.95,-21.9507174079449,-35.2,TRUE,6.26029640457595,13.2492825920551,0.818362111924344,-19.01,-20.3706806420705,62.6029640457595,-6.50789653575528,-16.4726010860889,2.2026119264201802,-14.9048559758912,0.011023609086121,0.123528342299594,0.8572,0.027777777777778,Future,1,0.01,0.01,3,0.02,0,0.01,859.930555555555,3480.701430729
2023-07-13,1017.93,gbp,228.55,4.25,4.25,4.25,FALSE,0.399777529359993,-0.204590527981086,0.818362111924344,4,2.06084873069202,3.99777529359993,10.3099778218713,6.00020622028415,3.4199143996858,20,0.005467159028954,0.04528446677327,0.8572,0.006944444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,214.982638888889,2373.6907399756
2023-07-13,1960.53,gc,541.04,-3,-3,-3,FALSE,0.381459690426676,-0.163672422384869,0.818362111924344,-3.2,-1.70595351078385,3.81459690426676,-8.94434486053128,-12.1115204750359,-20,5.66701796743076,0.001533924658644,0.102516497642187,1.114455,0.022222222222222,Future,1,0.1,0.1,2,0.3,0,0.15,687.944444444444,3355.28651615459
