Date,Close,Symbol,Position,RequiredTrade,PositionPrevious,PositionDynamic,PositionRaw,ForecastSkew,ForecastCarry,ForecastTrend,Forecast,Return,Volatility,FX,Weight,Product,ContractSize,MinPosition,TickSize,Decimals,Spread,Commission,CostPerTrade,InstCapital,Exposure
2023-06-13,7184.12,ap,-0.19,0,-0.19,-0.1890000000000003,-0.08114460159759741,11.730027771758168,-6.379736075817187,-2.2516405682179412,-2.9175214880199527,0.0088950869692379,0.099702400293812235,1.59373,0.00833333333333333,Index,1,0.05,0.01,2,1,0,0.5,250,1253.7311000701936
2023-06-13,1027.54,aud,0.1,0,0.1,0.1,1.6352892642030543,-3.5245352419941125,3.7076417990325377,11.403353313469133,6.06270870070451,0.00309956873721084,0.06738595947030086,1.59373,0.0078125,Cash,1,0.01,0.01,2,0.3,0,0.15,234.375,1739.0492162042783
2023-06-15,25882.068359,bt,0,0,0,-0.02300000000000001,-0.02483013406763572,-2.874460148190458,-8.465593663061279,-4.216486110177881,-6.206837290420838,-0.00141542853902443,0.38981318160818423,1.076299,0.025,Cash,1,5,1,3,75,0,37.5,750,961.9992798933272
2023-06-13,2474.35,ca,2.3,0,2.3,2.3000000000000007,1.695900325278975,4.676060992361593,14.040347014532855,20,15.487779606502588,0.01494327480772117,0.14872901630127394,0.85966,0.03125,Future,1,0.3,0.1,1,3.5,0,1.75,937.5,3151.70510541449
2023-06-13,1031.38,cad,3.3,0,3.3,3.2999999999999985,1.4130533079895788,-19.122438624927252,1.003924138283102,14.11375484292678,4.2352201438195385,0.00343819843169335,0.0489778043230337,1.4382,0.0078125,Cash,1,0.01,0.01,2,0.3,0,0.15,234.375,2392.6654454962586
2023-06-13,3173.9,cc,0,0,0,0.16,0.6731142831356881,-0.5954481260331175,-2.927661800896296,20,6.476624286948541,0.01456729293869152,0.152946969442616,1.076299,0.03125,Future,1,0.2,0.1,1,4,0,2,937.5,3064.787760805354
2023-06-13,1146.71,chf,0,0,0,0,-0.08463294624782772,11.864712155613873,-8.911796670685,7.17605028664141,-0.39900700512454823,0.00249720722116553,0.04710531619071744,0.97769,0.0078125,Cash,1,0.01,0.01,2,0.3,0,0.15,234.375,2487.776528779419
2023-06-13,69.295,cl,0,0,0,-3.1999999999999993,-4.717569269852412,7.533240514170986,0.6084169186621282,-13.854959199967045,-4.484451169238655,0.02854409246998734,0.3460456038319326,1.076299,0.015625,Future,1,8,1,3,0.025,0,0.0125,468.75,677.295123546292
2023-06-13,989.76,cnh,-62,0,-62,-62.00000000000007,-60.219886054412946,-10.673013365851302,-4.729067729354442,-20,-11.43183520126235,-0.00395273373923377,0.03490455401503266,7.7647,0.015625,Cash,1,0.01,0.01,2,0.3,0,0.15,468.75,6714.739855981532
2023-06-13,85.549,ct,0,0,0,409.99999999999994,659.8533113497987,-9.462143932042162,14.555149835619783,2.1436816881473124,7.188833199864601,-0.00523472896996768,0.25699831621422237,1.076299,0.0125,Future,0.01,600,1,3,0.15,0,0.075,375,729.5767644006988
2023-06-13,4370.38,es,0.14,0,0.14,0.14,0.12715072740236932,-5.008594731960928,-8.473559396479802,19.672529544498257,3.13137264636331,0.00636059552562962,0.1137184452144528,1.076299,0.0125,Index,1,0.01,0.01,2,0.5,0,0.25,375,1648.8090357409328
2023-06-13,1003.085,eur,2,0,2,2.0000000000000004,1.0991512991913155,12.83412993425184,-0,3.861142417989358,2.827869960620927,0.00175113481836053,0.03005699162683532,1,0.0078125,Cash,1,0.01,0.01,2,0.25,0,0.125,234.375,3898.843285945267
2023-06-13,94.658,g,-37,0,-37,-36.99999999999997,-32.634184720922065,-19.554453325515592,2.3794658321791866,-20,-8.765712416461966,-0.00903384610947632,0.11434709266273275,0.85966,0.03125,Future,1,0.01,0.01,3,0.02,0,0.01,937.5,4099.360893963261
