Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2024-01-11,3596.05,ca,0,0,0,0,0,FALSE,0.3,0,0,0,11.86540512225722,7.826961859780778,5.8668555644090885,8.973631450914693,0.02067925062506681,0.21404915907904817,0.86135,0,Future,1,0.3,1e-4,3.5,0,0.00454704023121455,9.954026413280598,9.371377046717496,-3.4476506838142473,14.285714285714286,0,0
2024-01-11,4253.7,cc,416.87,0,0.55,0.55,0.55,FALSE,0.2057881557273487,0.05183544631504255,0.6018354463150426,1.64630524581879,7.311347003765632,2.9711293539052455,-3.1512563963905955,9.838526192930184,0.0168322214034049,0.19507933429476584,1.094811,0.0625,Future,1,0.2,0.01,4,0,0.0048203865855127,11.265453369117887,9.1810594722388,-1.979011165774362,14.603174603174605,1890.625,3198.218059619143
2024-01-11,73.58,cl,177.47,0,-8.06,-8.06,-8.06,FALSE,8,0.8671110475326946,-7.192888952467306,56.67180270454137,-2.538436615460234,7.339652302775717,-2.0125778598306088,-6.048119375419532,0.0328663864135077,0.3276134122112895,1.094811,0.0625,Future,1,8,0.01,0.025,0,0.00103709502774319,-4.665724307228907,-5.4255042396510955,0.23760599645020355,-10.476190476190476,1890.625,1904.3977650024317
2024-01-11,80.787,ct,635.78,0,-4666.27,-4666.27,-4666.27,FALSE,1144.7719253480764,1020.8118234749412,-3645.458176525059,9158.175402784613,-7.961101455682169,-3.87559578704693,-7.743279662951824,-4.805364215910181,0.01560631214126484,0.18464521007045223,1.094811,0.0625,Future,0.01,600,0.01,0.15,0,0.01005568665914368,-4.186566781679108,-3.236691718460839,3.572361042365293,-12.3015873015873,1890.625,3378.946303356289
2024-01-11,4746.4,es,0,0,0,0,0,FALSE,0.01,0,0,0,2.6184986365603224,-2.6340106318412,-14.92732701789374,12.272000340281233,-0.00829392742444667,0.10138117816980304,1.094811,0,Index,1,0.01,0.01,0.5,0,0.00103907844334906,12.785609433223486,10.134206463793888,4.4417165259634315,13.88888888888889,0,0
2024-01-11,99.7785,g,0,0,0,0,0,FALSE,0.01,-0,-0,0,-0.3000430461561189,-3.6723365976567712,-0.4147253290615566,1.643473568484339,-0.00245242913278342,0.12032903828884038,0.86135,0,Future,1,0.01,0.01,0.02,0,0.00166579893161061,3.974998424768409,2.4513105181146813,-2.5686947070813924,1.6666666666666676,0,0
2024-01-11,2018.65,gc,140.06,-0.74,-0.64,-0.6397624065066707,0.1,TRUE,0.7127411113819506,-0.7397624065066707,-0.6397624065066707,5.701928891055605,-2.2440209926512455,4.7626231940298585,-18.12687213031806,3.69009647794244,-0.00404402500967382,0.118687685582645,1.094811,0.0625,Future,1,0.1,0.01,0.3,0,0.00125214483801522,3.639385403197976,2.471432391091754,-5.056338503353423,11.34920634920635,1890.625,5256.70584051923
2024-01-11,223.366,gf,0,0,0,0,0,FALSE,300,0,0,0,1.5189534407091745,10.450218490839903,-11.472632599045378,2.5364783083816365,9.540468206559184e-4,0.16562972653356944,1.094811,0,Future,0.01,300,0.01,0.2,0,0.00540598260408245,0.4711058358944713,1.872827399947265,6.420139509418666,-0.2380952380952377,0,0
2024-01-11,134.957,gg,109.02,0,-9.76,-9.76,-9.76,FALSE,13.964125657345626,-10.145959737968058,-19.905959737968058,111.713005258765,-3.563767654779162,-6.572983526709423,-3.100144442900451,0.08487377843272097,0.00198779205511012,0.08276565970582399,1,0.0625,Future,1,1,0.01,0.028,0,0.00250675814454929,2.6445800224435096,1.2453172804319546,-3.842702529432145,0.23809523809523853,1890.625,7538.226025353574
2024-01-11,72.395,he,824.74,-1869.93,-3702.96,-3702.955557786386,-1833.03,TRUE,800,-1869.925557786387,-3702.955557786386,5602.500367857286,-13.21893909737522,-6.052047234648627,-20,-4.599228512509313,9.53558989066572e-4,0.33682011359696906,1.094811,0.0625,Future,0.01,800,0.01,0.1,0,0.00410103437487343,-4.204013518602545,-4.3736056619235235,5.578345002156762,-12.46031746031746,1890.625,1852.3426149857291
2024-01-11,374.16,hg,129.72,0,-253.7,-253.7,-253.7,FALSE,305.0582534097246,-304.0795300677234,-557.7795300677234,2440.466027277797,-4.571090306795995,2.534142678198344,-7.363824198460885,-3.679946315596722,-0.00384123391647683,0.14960922074025962,1.094811,0.0625,Future,0.01,200,0.1,0.2,0,0.00357284584075979,-1.708237356067469,-1.7369290233277102,-8.289480433068126,-0.6349206349206342,1890.625,4170.2392868095985
2024-01-11,16130.1,hs,845.22,0,-2.16,-2.16,-2.16,FALSE,0.39860487977276526,-0.313440538646629,-2.473440538646629,3.188839038182122,-15.513110000413668,-5.694415544407522,-6.652889394698471,-14.510494197665231,7.256151767283114e-4,0.2076083665393027,8.55786,0.0625,Index,1,0.1,0.01,5,0,0.00149309724133773,-11.359917672342332,-9.897569945040182,-9.66013993779474,-17.857142857142858,1890.625,3005.207643603743
2024-01-11,186.27,kc,0,0,0,0,0,FALSE,500,-0,-0,0,-0.0285760347420777,-3.426930060704705,1.4272276225927063,0.9617498393998956,0.02390508790598389,0.3458793062757828,1.094811,0,Future,0.01,500,0.01,0.3,0,0.00465643731556201,2.9417448161977435,1.07316463013432,-3.956740051523824,3.174603174603175,0,0
