Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2023-11-09,3472.25,ca,0,0,0,0,0,FALSE,0.3,0,0,0,17.054539099897404,-0.603706839129892,6.560888758268432,19.760794506960604,0.01444612994423799,0.19140630885066748,0.87171,0,Future,1,0.3,1e-4,3.5,0,1.75,19.418642426431788,13.393863900054024,14.245252987294004,19.365079365079367,0,0
2023-11-09,3938.1,cc,714.44,0,0.97,0.97,0.97,FALSE,0.2,-0.08726152328166226,0.8827384767183377,1.5548039067032375,11.354981459881609,-3.0205956096215747,-3.067002477852223,18.18377432357904,0.00700755858529689,0.2004383773535445,1.071697,0.05555555555555555,Future,1,0.2,0.01,4,0,2,17.236817556918655,12.341585475403608,14.400670324245944,17.142857142857142,1735.111111111111,2856.6718321447297
2023-11-09,77.274,cl,309.93,0,12.43,12.43,12.43,FALSE,8,-5.380158606230907,7.049841393769093,45.92869884638602,3.0699068647026655,12.041872060584751,13.08607730234645,-8.470765528528714,0.01758519476905817,0.3458005707477058,1.071697,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,-7.0163074120686435,-4.330778129888069,-16.570520342920382,-0.5555555555555559,1735.111111111111,1655.8291544418032
2023-11-09,78.403,ct,1039.35,0,-5491.26,-5491.26,-5491.26,FALSE,756.296849811011,621.6848071396826,-4869.575192860318,6050.374798488088,-16.096772034939598,-7.76552705714304,-5.526303199065328,-14.816447585148614,0.02502907213029992,0.2587189751445084,1.071697,0.05555555555555555,Future,0.01,600,0.01,0.15,0,0.075,-12.386347847916015,-8.28848294589978,-19.683909921903165,-9.444444444444445,1735.111111111111,2213.160694328069
2023-11-09,4375.58,es,100.77,0,0.19,0.19,0.19,FALSE,0.2698875974982296,-0.02186821725377877,0.16813178274622123,2.159100779985837,1.557424130496809,1.4862122864275555,-11.671368836283277,7.169143782256939,-9.3697473777965e-5,0.12990764162010932,1.071697,0.05555555555555555,Index,1,0.01,0.01,0.5,0,0.25,4.3295421802752125,4.361408630352685,11.200662276323532,4.206349206349206,1735.111111111111,4407.644227281792
2023-11-09,95.5005,g,0,0,0,0,0,FALSE,0.01,-0,-0,0,-1.94760164562412,-3.7455023211281087,-0.5930241180243988,-0.4275389745892395,-0.0044299406388335,0.12995086988490626,0.87171,0,Future,1,0.01,0.01,0.02,0,0.01,0.29072633118891145,-1.8923332450814268,10.164501116953897,-10,0,0
2023-11-09,1958.06,gc,486.29,0,-2.33,-2.33,-2.33,FALSE,0.6858732302889309,-0.3856921275047078,-2.715692127504708,5.486985842311447,-9.89866642834528,-20,-18.450637552337444,6.027096871708348,0.00365056807524233,0.11423084942303206,1.071697,0.05555555555555555,Future,1,0.1,0.01,0.3,0,0.15,4.377303898715143,4.926621663785868,1.8282394591143536,9.126984126984128,1735.111111111111,5012.539690974386
2023-11-09,223.798,gf,0,0,0,0,0,FALSE,300,-0,-0,0,-7.269120519059061,12.770740188576235,-19.076665887121163,-6.539197842806287,-0.01404314931406158,0.1674802095347778,1.071697,0,Future,0.01,300,0.01,0.2,0,0.1,-5.476250546730378,-3.015437877684115,-15.076110113496462,1.5873015873015863,0,0
2023-11-09,130.59,gg,258.16,0,-22.49,-22.49,-22.49,FALSE,12.470505342762785,2.711240207956944,-19.778759792043054,99.76404274210226,-3.9651079183253777,-11.077200138621448,5.550549590624301,-2.5234852837685966,-0.00295909103509295,0.0878996740834675,1,0.05555555555555555,Future,1,1,0.01,0.028,0,0.014,-2.05370591591804,-2.9476290275013577,7.630142579678082,-11.11111111111111,1735.111111111111,6514.093170845567
2023-11-09,75.569,he,215.83,0,990.45,990.45,990.45,FALSE,800,-343.0569915410538,647.3930084589463,5255.139244185402,2.463847210805157,-1.216264925815739,20,-6.106737922685254,-0.00327639572816274,0.3090404576274481,1.071697,0.05555555555555555,Future,0.01,800,0.01,0.1,0,0.05,-6.9785435490367504,-4.973121205317745,-0.5593123900590603,-8.015873015873016,1735.111111111111,1852.7886965431776
2023-11-09,364.58,hg,295.88,0,-567.6,-567.6,-567.6,FALSE,274.6076174493682,10.895407336118296,-556.7045926638817,2196.8609395949456,-5.0681823562899355,-2.626483796128015,-4.61932668783515,-3.1346712330716655,0.00610781330368848,0.1532314226365581,1.071697,0.05555555555555555,Future,0.01,200,0.1,0.2,0,0.1,-2.058671364061195,-2.806867716086379,3.9320036561905294,-9.603174603174605,1735.111111111111,3736.744440627927
2023-11-09,17547.6,hs,701.38,0,-1.45,-1.45,-1.45,FALSE,0.2959330476258326,0.11391916937957336,-1.3360808306204266,2.367464381006661,-11.287019490889374,-11.388350606029311,-5.979204825622599,-6.3655816053598775,-0.00303284867662689,0.23059947605264197,8.36543,0.05555555555555555,Index,1,0.1,0.01,5,0,2.5,-4.378667852606295,-5.1498308395324255,2.8141254154855333,-14.682539682539682,1735.111111111111,2483.035419108909
2023-11-09,175.03,kc,0,0,0,0,0,FALSE,500,0,0,0,3.0903521381385812,-5.579782019294096,1.5598589080330465,6.130431073148633,0.00860689270033177,0.31646996882716893,1.071697,0,Future,0.01,500,0.01,0.3,0,0.15,5.763595330066527,2.726778581174001,14.338339313161974,-2.2222222222222223,0,0
2023-11-09,525.78,lb,0,0,0,0,0,FALSE,2,0.06741385087162582,0.06741385087162582,8.761750119036929,0.1538821581436194,3.1230526757464836,-6.2375959693233165,1.7624478576465756,0.00205620360314817,0.266408646563922,1.071697,0.05555555555555555,Future,1,2,0.01,1,1,1.5,1.1789117466814196,-0.3032033710010557,12.350073405391226,-7.301587301587302,1735.111111111111,2149.2795900274223
2023-11-09,175.181,le,285.65,-744.8400000000001,-1283.38,-1283.3846498104294,-538.54,TRUE,643.1336243683526,-744.8446498104295,-1283.3846498104294,5145.068994946821,-4.988794712260976,7.019712155561947,-19.8737291026817,-0.22471780945475717,-0.00934081778920159,0.13616485793976363,1.071697,0.05555555555555555,Future,0.01,500,0.01,0.09,0,0.045,-0.8294217043186943,0.29974174759520655,-9.590753389716406,9.365079365079366,1735.111111111111,4205.0986967574745
2023-11-09,815.11,lf,0,0,0,0,0,FALSE,1,0,0,0,3.306055557259394,7.186205610065052,20,-9.185028728686667,-0.00637143457691458,0.34111635736316354,1.071697,0,Future,1,1,0.01,0.5,0,0.25,-7.245698152062049,-4.94612724620029,-15.904442970805826,-2.7777777777777777,0,0
2023-11-09,2.7877,lo,0,0,0,0,0,FALSE,250,0,0,0,2.10263580985776,3.3906382591602644,20,-8.891804716436452,-0.00200680948912346,0.35191642217494734,1.071697,0,Future,1,250,0.1,0.0028,0,0.0014,-6.8038356440771395,-5.266205024375934,-14.246949975030798,-3.571428571428571,0,0
2023-11-09,66283.3,lx,0,0,0,0,0,FALSE,0.1,-0,-0,0,-10.094571489335756,-7.755550779731856,-12.614597921630365,-3.274354301766564,-0.00226647775918209,0.1875208401168186,19.868151,0,Index,1,0.1,0.01,10,0,5,-2.937586417330117,-3.652261417669757,4.393138697409184,-8.80952380952381,0,0
