Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,M,multiple_EMA,multiple_DC,HoldingCostLong,HoldingCostShort,InstCapital,Exposure
2024-02-27,56730.984375,bt,743.61,0,0.04,0.04,0.04,FALSE,0.01008588020002791,0.00112147766916113,0.04112147766916114,0.08068704160022334,10.19283316220812,1.220842892785288,-9.13927259414494,17.549659066957318,0.03970885372424959,0.3556081697445054,1.085187,0.05555555555555555,Index,1,0.005,0.001,75,0,0.00371765610904956,1,16.674191684288598,12.5752400939736,-0.35,0.1,1875,2109.06290634114
2024-02-27,5593.55,ca,0,0,0,0,0,FALSE,0.3,0,0,0,17.68636921703649,3.5078563982635553,4.497596452615125,19.579099197275976,-0.00621994519991275,0.34656844303887696,0.85521,0,Future,1,0.3,1e-4,3.5,0,0.00180547510521255,1,18.75488817865248,13.876943816807485,0.032349,-0.092349,0,0
2024-02-27,6541,cc,1426.11,0,0.59,0.59,0.59,FALSE,0.2,-0.17388291918075938,0.4161170808192406,0.6205711620474209,13.41077724096509,-4.384240768292433,2.3297161170453107,18.90829864691035,-0.00372337608941641,0.4010145241150125,1.085187,0.05555555555555555,Future,1,0.2,0.01,4,0,0.00152495047593313,1,17.768431754133026,13.745399324050892,0.00737,-0.06737,1875,1870.2564493272496
2024-02-27,78.326,cl,574.99,0,32.7,32.7,32.7,FALSE,10.663303599120512,4.271045375005663,36.971045375005666,85.3064287929641,8.66782161628948,12.906826479196727,3.570046082138134,3.31865920771854,0.00655824049076603,0.24361730352766583,1.085187,0.05555555555555555,Future,1,8,0.01,0.025,0,0.00131016480405318,1,2.035461585492161,3.495637094038739,0.004789,-0.064789,1875,3078.5990532681026
2024-02-27,95.043,ct,193.46,0,991.58,991.58,991.58,FALSE,961.0349859633344,189.25061662747305,1180.830616627473,7688.279887706674,3.0717680258118216,-7.0670909520204575,-8.173307441193007,11.71588989768916,0.01608994826741394,0.2227647758389277,1.085187,0.05555555555555555,Future,0.01,600,0.01,0.15,0,0.00708475118823453,1,11.86486448717586,7.661618675639406,-0.102829,0.042829,1875,3366.780035916877
2024-02-27,5072.32,es,495.08,0,1.025,1.025,1.025,FALSE,0.38819456146444103,0.16407641835064046,1.1890764183506404,3.1055564917155283,7.65773491174709,-2.9687043903364754,-12.822305343304896,18.105818082483474,7.040677458043376e-4,0.10333555195609516,1.085187,0.05555555555555555,Index,1,0.1,0.001,0.5,0,9.539236069345736e-4,1,17.195321690971987,12.981041779833806,-0.083,0.023,1875,7257.908684889566
2024-02-27,97.4515,g,0,0,0,0,0,FALSE,0.01,-0,-0,0,-5.776571714043975,-7.192230859715409,-0.41200112533033045,-3.8999796262024304,-7.693176019758496e-4,0.10624970979121104,0.85521,0,Future,1,0.01,0.01,0.02,0,0.00193158451394358,1,-2.2829041587378103,-4.217061884932907,-0.031751,-0.028249,0,0
2024-02-27,2034.69,gc,279.3,0,-1.73,-1.73,-1.73,FALSE,1.161403476008498,0.9564017563970708,-0.7735982436029293,9.291227808067983,-1.665222852314911,5.521100783697315,-20,5.019152471731461,0.00166749096062623,0.08610422901837249,1.085187,0.05555555555555555,Future,1,0.1,0.01,0.3,0,0.00171237359239798,1,4.553972936028365,3.811281183524072,-0.064741,0.04222,1875,8710.373561790662
2024-02-27,254.211,gf,0,0,0,0,0,FALSE,300,0,0,0,11.308073082504446,18.36433328018191,-20,15.89526413658164,0.00263119693942837,0.13848842798541494,1.085187,0,Future,0.01,300,0.01,0.2,0,0.00568096575184188,1,16.587173359275017,9.904933535027718,-0.163532,0.103532,0,0
2024-02-27,132.324,gg,696.16,0,-72.75,-72.75,-72.75,FALSE,19.594065001988593,-8.510929357157664,-81.26092935715766,156.75252001590874,-10.368053967988589,-12.874327250134554,-3.112355174810697,-5.830730744845488,-0.00107254815976887,0.07231661791739107,1,0.05555555555555555,Future,1,1,0.01,0.028,0,0.00292604704029696,1,-4.518269294663398,-5.199615280079084,-0.039003,-0.020997,1875,10371.060229292556
