Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2023-10-25,3307.25,ca,0,0,0,0,0,FALSE,0.3,0,0,0,14.689918456383031,-1.2845348386113558,0.4576507222994452,20,0.00299791279249994,0.21315382069073216,0.87108,0,Future,1,0.3,1e-4,3.5,0,1.75,20,12.567835138472486,17.482079775543106,19.365079365079367,0,0
2023-10-25,3726.2,cc,518.36,0,0.69,0.69,0.69,FALSE,0.2202189780128481,0.2194824746882711,0.909482474688271,1.7617518241027847,10.32475133268498,-2.752460264524523,-0.02304142516968173,15.15408595509374,-0.00134095012986534,0.2135284585813645,1.059098,0.05555555555555555,Future,1,0.2,0.01,4,0,2,13.201276558554648,9.575449341468955,12.288362277695786,15.873015873015872,2005.3333333333333,3099.1653496521544
2023-10-25,84.298,cl,607.6,-8.010000000000002,22.33,22.33071637842768,30.34,TRUE,8,-8.009283621572319,22.33071637842768,48.64063380990597,9.18191833835845,15.03441213091197,4.644512832807164,2.403095302618367,-0.00429690704274943,0.3418614733464605,1.059098,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,1.341827257111874,2.0725143464767135,-4.46369446126728,9.126984126984128,2005.3333333333333,1935.754835202905
2023-10-25,84.727,ct,302.21,0,-1582.42,-1582.42,-1582.42,FALSE,866.2789224888364,-686.9502189939958,-2269.370218993996,6930.231379910691,-6.549190336046878,-7.684386413118723,4.7482756858331925,-7.264198417753071,0.00924867566978004,0.23872455497518072,1.059098,0.05555555555555555,Future,0.01,600,0.01,0.15,0,0.075,-5.245126294095401,-5.199282874086257,-9.766715298588702,-4.206349206349206,2005.3333333333333,2772.0650691706205
2023-10-25,4204.53,es,351.74,0,-0.69,-0.69,-0.69,FALSE,0.32454297264185133,-0.14268832538378018,-0.8326883253837801,2.5963437811348107,-6.414314864111166,-0.4465807661946019,-4.1275169519398345,-6.2653709597476714,-0.00952747726541325,0.1284064986700812,1.059098,0.05555555555555555,Index,1,0.01,0.01,0.5,0,0.25,-5.33250880855901,-3.512697072431013,-11.262483619562374,-0.9523809523809516,2005.3333333333333,5153.633241727745
2023-10-25,92.2515,g,0,0,0,0,0,FALSE,0.01,-0,-0,0,-11.215713919120072,-5.986387233265651,-0.20205043985080068,-11.860066388935204,-0.00690283714463291,0.13382796899609337,0.87108,0,Future,1,0.01,0.01,0.02,0,0.01,-8.310418831855051,-8.490706221523384,-6.874168130717492,-16.19047619047619,0,0
2023-10-25,1976.69,gc,117.34,0,-0.47,-0.47,-0.47,FALSE,0.6626753444170084,0.12396116294234788,-0.3460388370576521,5.301402755336067,-1.3054614147523524,-17.67782433201705,-5.52744631737759,9.862020105027517,0.00191918713755256,0.13376339769696444,1.059098,0.05555555555555555,Future,1,0.1,0.01,0.3,0,0.15,8.1006516684653,6.144424474095074,14.063301428026984,4.841269841269841,2005.3333333333333,4947.242753949705
2023-10-25,230.821,gf,0,0,0,0,0,FALSE,300,-0,-0,0,-2.54025153606497,9.202449030576611,-6.745789380996442,-4.615331872876711,0.01339398222301646,0.1661836646068555,1.059098,0,Future,0.01,300,0.01,0.2,0,0.1,-2.3925168304638977,-0.6302441209971784,-18.99889613757362,6.507936507936507,0,0
2023-10-25,128.388,gg,0,0,0,0,0,FALSE,1,-0,-0,0,-13.035896506152612,-12.707785804916778,1.955247134095079,-12.004926006125965,-0.00549163849118894,0.08755414955727814,1.059098,0,Future,1,1,0.01,0.028,0,0.014,-8.62444783982228,-9.550078551501985,-4.082927971003916,-18.095238095238095,0,0
2023-10-25,71.418,he,208.21,0,-991.15,-991.15,-991.15,FALSE,800,-695.3533354960415,-1686.5033354960417,6300.442812266999,-5.3536025506410745,-0.541624843130338,18.038535517797364,-15.886592071521612,-0.0070183559910566,0.3115214089556073,1.059098,0.05555555555555555,Future,0.01,800,0.01,0.1,0,0.05,-14.998940509664546,-9.213121541745958,-18.47396171841004,-10.714285714285714,2005.3333333333333,2124.28417750994
