Date,Close,Symbol,PositionRisk,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Decimals,Spread,Commission,CostPerTrade,InstCapital,Exposure
2023-07-22,7350,ap,0,0,-0.024844895350339,-0.11,TRUE,0.072160732712236,0.085155104649661,0.774137314996918,0,-0.018986917310595,0.721607327122362,-0.526239593112543,15.5210743051557,-12.8475639783495,10.8635874138666,0.002656586828563,0.106459948540043,1.6426,0.010416666666667,Index,1,0.05,0.01,2,5,0,2.5,343.75,1614.45691414506
2023-07-22,1018.09,aud,53.19,1.25,1.25,1.25,FALSE,0.807780988646629,0.774137314996918,0.774137314996918,2.25,1.12688326135743,8.07780988646629,2.7900712623738,1.61508474270099,1.75817829813782,4.37368409758698,-0.003872307093935,0.068658565589084,1.6426,0.010416666666667,Cash,1,0.01,0.01,2,0.3,0,0.15,343.75,2503.3293155097
2023-07-23,229.535,audhuf,786.57,-12199,-12198.9169094975,-5282,TRUE,1421.67680539819,-6916.91690949746,0.774137314996918,-14217,-10566.3832789515,14216.7680539819,-14.8646770332475,-13.5701647960819,-20,-8.76915138409822,-1.52470568031e-4,0.107101182508871,381.269989,0.027777777777778,Cash,1,800,1,1,0.13,0,0.065,916.666666666666,4279.44232357444
2023-07-22,2598.95,ca,389.47,1.2,0.658103879502157,1.2,CUSTOM,0.123563918735854,-0.541896120497843,0.774137314996918,0.5,0.715851339947003,1.23563918735854,11.5867374112227,6.8389570297022,11.2772825144734,13.1605011275395,0.005478725821106,0.185169343529345,0.86494,0.020833333333333,Future,1,0.3,0.1,1,3.5,0,1.75,687.5,1856.40880638281
2023-07-22,1031.26,cad,0,0,0,0,FALSE,1.02780908019033,0,0.774137314996918,0,0.473091965590874,10.2780908019033,0.920583354844979,-13.5314722797268,1.84439688774767,3.37883034735955,-0.002547031859009,0.04755700933063,1.4664,0.010416666666667,Cash,1,0.01,0.01,2,0.3,0,0.15,343.75,3614.08344257052
2023-07-22,3403.4,cc,411.77,0.83,0.832241194499075,0.6,CUSTOM,0.13356973491127,0.232241194499075,0.774137314996918,0.9,0.430361556468732,1.3356973491127,6.44399806220505,-2.2674779187983,-2.65850829183024,20,0.004004009353382,0.16843167327183,1.11371,0.020833333333333,Future,1,0.2,0.1,1,4,0,2,687.5,2040.88692656533
2023-07-22,1182.75,chf,149.67,2.46,2.46,2.46,FALSE,0.564995749009955,-0.425775523248305,0.774137314996918,1.91,2.4258462599573,5.64995749009955,8.58713101543904,5.87131015439038,0,20,0.002141373751485,0.049615321214155,0.96452,0.010416666666667,Cash,1,0.01,0.01,2,0.3,0,0.15,343.75,3464.1517135027
2023-07-23,4.63081,chfpln,399.85,-6860,-6860,-6860,FALSE,1572.66002318204,-495.447881598028,0.774137314996918,-7500,-5190.76302320585,15726.6002318204,-6.60125258694264,-2.34195234317724,-14.6378418200372,2.37965889348422,-2.31034398163e-4,0.056040638373145,4.45229,0.027777777777778,Cash,1,500,1,1,0.00294,0,0.00147,916.666666666666,8178.58872844267
2023-07-22,76.894,cl,0,0,0,0,FALSE,2.36113985146276,8,0.774137314996918,8,4.03438339918592,23.6113985146276,3.41731845886771,12.9909132305853,1.24569782484177,3.73844555847073,0.014527466176971,0.281150848155721,1.11371,0.013888888888889,Future,1,8,1,3,0.0025,0,0.00125,458.333333333333,815.102170845091
2023-07-22,979.47,cnh,93.38,-16.45,-16.45,-16.45,FALSE,12.1116052339392,-4.30420347138287,0.774137314996918,-22.01,-61.650046967656,121.116052339392,-10.1803263525961,-17.2128629575979,-3.07186376715025,-17.307770433153,0.001348576536868,0.046118256126777,7.9578,0.020833333333333,Cash,1,0.01,0.01,2,0.3,0,0.15,687.5,7453.66431581997
2023-07-22,88.283,ct,313.8,1836,1835.74065854639,930,TRUE,214.529723161229,905.740658546394,0.774137314996918,2100,1056.33563296253,2145.29723161229,9.84791866970011,-13.9734960410711,17.3487410203877,6.42724440903346,0.002824460097831,0.215615011810028,1.11371,0.011111111111111,Future,0.01,600,1,3,0.15,0,0.075,366.666666666667,850.280932641476
2023-07-22,4535.05,es,19.51,-0.05,-0.05,-0.05,FALSE,0.088080378868241,-0.023224119449908,0.774137314996918,-0.08,-0.06051806267204,0.880803788682411,-1.37415536694201,-6.62897120123989,-17.422516493636,20,-3.72583584838e-4,0.09584149342662,1.11371,0.010416666666667,Index,1,0.01,0.01,2,0.5,0,0.25,343.75,1793.32556135088
2023-07-22,1019.835,eur,175.58,5.12,5.11987797354331,3.44,TRUE,1.00241855408874,1.67987797354331,0.774137314996918,5.61,4.47994740928974,10.0241855408874,8.93827711192416,14.6345387694387,0,18.6870580874507,0.001516099646429,0.033625108759088,1,0.010416666666667,Cash,1,0.01,0.01,2,0.25,0,0.125,343.75,5111.50763054544
2023-07-22,96.675,g,90.26,-6.31,-6.31,-6.31,FALSE,4.80633210554054,4.56741015848182,0.774137314996918,-0.41,-5.87016768085442,48.0633210554054,-2.44268084350124,-16.562604422889,2.12605195017605,-4.62361594075091,0.001169548408229,0.127976647032294,0.86494,0.020833333333333,Future,1,0.01,0.01,3,0.02,0,0.01,687.5,2686.03692916926
2023-07-22,1003.35,gbp,180.46,3.44,3.44413731499692,2.67,TRUE,0.655262957938481,0.774137314996918,0.774137314996918,3.67,1.8364046122262,6.55262957938481,5.60509209311541,6.22649333780521,3.05166848389268,8.64152129347138,1.19606494775e-4,0.045223129815189,0.86494,0.010416666666667,Cash,1,0.01,0.01,2,0.3,0,0.15,343.75,3800.59939907725
2023-07-22,1961.84,gc,241.34,-1.4,-1.43879402750462,-2.6,TRUE,0.212705319084724,1.16120597249538,0.774137314996918,-1.1,-0.731171405669217,2.12705319084724,-6.87497058198134,-8.94892942440629,-20,10.0498059011482,-0.003886740137135,0.097859189426854,1.11371,0.011111111111111,Future,1,0.1,0.1,2,0.3,0,0.15,366.666666666667,1873.44013788677
2023-07-22,238.236,gf,85.68,-313,-313,-313,FALSE,251.151555492918,242.304979594035,0.774137314996918,0,-285.937789914946,2511.51555492918,-2.27701388791924,-2.77013887919235,-20,20,0.003755426751455,0.127968052549607,1.11371,0.020833333333333,Future,0.01,300,1,3,0.2,0,0.1,687.5,2686.21732652175
2023-07-22,133.538,gg,107.71,-11,-11,-11,FALSE,7.02125960040537,4.64482388998151,0.774137314996918,-5,-2.41007621384354,70.2125960040537,-0.686508219609028,-18.7339733966309,8.93586671449069,-8.2026105929782,0.001258860897284,0.081662923509887,1.11371,0.020833333333333,Future,1,1,1,3,0.028,0,0.014,687.5,4209.37660844803
2023-07-22,97.127,he,873.21,4108,3653.75813417119,5209,CUSTOM,575.379254801193,-1555.24186582881,0.774137314996918,3200,4133.5016829527,5753.79254801193,14.3679204575456,-7.18388641200515,20,12.7157727468652,-0.008468371296499,0.274018978638733,1.11371,0.041666666666667,Future,0.01,800,1,3,0.1,0,0.05,1375,2508.95030488527
2023-07-22,380.94,hg,128.58,-218,-218,-218,FALSE,62.1641932668168,168.761934669328,0.774137314996918,0,17.0199908241736,621.641932668168,0.547581812929561,20,-2.2996584094795,-0.756472455826718,-0.002516911821057,0.172443436975388,1.11371,0.011111111111111,Future,0.01,200,1,2,0.2,0,0.1,366.666666666667,1063.15054112207
2023-07-23,2.296775,hkdzar,418.55,-25040,-30310.4271469833,-21092,CUSTOM,6638.27355793873,-9218.4271469833,0.774137314996918,-33000,-28883.0303540059,66382.7355793873,-8.70197050540786,-13.1610658365361,-7.3325488404739,-9.29897375379325,2.13365382494e-4,0.119789314617539,19.92417,0.027777777777778,Cash,1,3000,1,1,0.00103,0,5.15e-4,916.666666666666,3826.16208128989
2023-07-22,116.059,hr,75.27,16.01,16.01,16.01,FALSE,14.6232946706529,9.08837207806382,0.774137314996918,27.75,13.8753231123356,146.232946706529,1.89770136276905,-20,14.9013920624904,-8.88248667119042,6.72297904998e-4,0.04511497967309,1.11371,0.020833333333333,Future,1,0.01,0.01,3,0.028,0,0.014,687.5,7619.42047831707
2023-07-22,18940,hs,194.37,-0.4,-0.409654925998767,-0.1,TRUE,0.070740945016434,-0.309654925998767,0.774137314996918,-0.5,-0.262149750070531,0.707409450164342,-7.4115422124946,-12.4136655438716,-7.6756517197692,-5.8308744955571,0.001495309604225,0.223194337438165,8.69944,0.010416666666667,Index,1,0.1,0.1,1,5,0,2.5,343.75,770.068819723605
2023-07-22,16294.02,jpy,0,0,0,0,FALSE,4.32034204398407,0,0.774137314996918,0,-5.21385327881044,43.2034204398407,-2.41362985880738,7.71682314195069,-0.712171518709667,-7.07306603411905,-0.010715052078533,0.076039266633572,155.718994,0.010416666666667,Cash,1,0.01,0.01,2,5,0,2.5,343.75,2260.34531380023
2023-07-22,162.37,kc,187.11,-510,-510,-510,FALSE,99.9399238656377,394.810030648428,0.774137314996918,0,-187.993549758041,999.399238656377,-3.76213113811824,-18.5023133679894,7.05120446979111,-13.5937550905372,0.013142585798244,0.251651048782105,1.11371,0.011111111111111,Future,0.01,500,1,2,0.3,0,0.15,366.666666666667,728.522031680761
2023-07-22,180.066,le,108.32,630,630,630,FALSE,399.863312306631,-487.706508448058,0.774137314996918,0,212.970569934409,3998.63312306631,1.06521685475908,-16.5729413034925,-10.5549780297833,20,-0.004709384794603,0.106341197189876,1.11371,0.020833333333333,Future,0.01,500,1,3,0.09,0,0.045,687.5,3232.51956046932
2023-07-22,807.06,lf,0,0,0,0,FALSE,0.223224189424929,1,0.774137314996918,1,0.972448742730153,2.23224189424929,8.71275416195154,3.30929166596508,12.7785441875206,4.98138225398689,0.027612391530666,0.283339083612976,1.11371,0.013888888888889,Future,1,1,1,2,0.5,0,0.25,458.333333333333,808.807114586755
2023-07-22,2.7513,lo,312.76,436,436,436,FALSE,63.8943518302453,18.579295559926,0.774137314996918,460,327.113225908061,638.943518302453,10.2391906808018,5.56319507581193,15.9951235197301,4.21327353338902,0.025287053765018,0.290370936759004,1.11371,0.013888888888889,Future,1,250,1,4,0.0028,0,0.0014,458.333333333333,789.220399343428
2023-07-22,71655.2,lx,217.36,-0.6,-0.367758805500925,-0.6,CUSTOM,0.063258383628283,0.232241194499075,0.774137314996918,-0.3,-0.174374219885273,0.632583836282832,-5.51307857974762,3.25354433072194,-18.6733790203796,8.74564124342497,-0.002835964131567,0.151097452524296,19.92417,0.010416666666667,Index,1,0.1,0.1,1,10,0,5,343.75,1137.51090523755
2023-07-22,7436.91,mx,0,0,0,0,FALSE,0.035151816322061,0,0.774137314996918,0,0.020674068243063,0.351518163220611,1.17627311508727,4.50941435485592,-8.54030691248206,12.4887128396068,0.007505665133046,0.131492932456408,1,0.010416666666667,Index,1,0.05,0.01,2,1,0,0.5,343.75,1307.1044716185
2023-07-23,8.35345,mxnjpy,836.76,161711,161711.413050229,108779,TRUE,17715.4669484216,52932.4130502293,0.774137314996918,177155,146674.520504326,177154.669484216,16.5589223170202,15.6114030599281,20,12.4944550275685,7.18524182306e-4,0.096457176916029,155.718994,0.027777777777778,Cash,1,10000,1,1,0.003,0,0.0015,916.666666666666,4751.67683719728
2023-07-22,2.7255,ng,0,0,32.4670571840785,-199,TRUE,146.614532872155,231.467057184078,0.774137314996918,100,83.8899507400621,1466.14532872155,1.14436064551953,2.31783507712201,1.85097170243508,-0.032271783525512,-0.002199011331437,0.510964051344364,1.11371,0.055555555555556,Future,1,100,1,3,0.003,0,0.0015,1833.33333333333,1793.99443905082
2023-07-22,891.735,nok,61.03,8.81,8.80500849980627,-2.18,TRUE,9.92428242659762,10.9850084998063,0.774137314996918,12.01,16.7568633438282,99.2428242659762,3.37694205455477,-7.36984513898156,0,10.2848164211323,0.001273610352063,0.087084384773327,11.20992,0.020833333333333,Cash,1,0.01,0.01,2,0.6,0,0.3,687.5,3947.3207612909
2023-07-23,1.686125,nokmxn,215.54,-22183,-22183,-22183,FALSE,9434.14921528475,141.667128644436,0.774137314996918,-22000,-36549.5480861659,94341.4921528475,-7.74835064659569,-6.07879485622505,-17.7148568690178,4.29239318383932,3.08447001464e-4,0.108300112960855,18.7936,0.027777777777778,Cash,1,4000,1,1,0.00182,0,9.1e-4,916.666666666666,4232.06699238624
2023-07-22,32706.68,ny,102.49,3,3,3,FALSE,1.00624344696255,0.774137314996918,0.774137314996918,4,2.24438866878415,10.0624344696255,4.46092578403184,4.71732980833012,0.142025789015292,9.79544977172795,0.011531474584798,0.162646517651191,155.718994,0.010416666666667,Index,1,1,1,2,7,0,3.5,343.75,1056.73950160188
2023-07-22,959.13,nzd,29.14,0.73,0.731795099409986,3.24,TRUE,0.861230397637101,-2.5082049005900098,0.774137314996918,0,2.1260852206865,8.61230397637101,4.9373204348562,20,4.65488839612501,1.52469059198424,-0.007458070135606,0.074366981663443,1.78704,0.010416666666667,Cash,1,0.01,0.01,2,0.5,0,0.25,343.75,2311.17353636649
2023-07-22,303.63,oj,1147.33,1518,1518,1518,FALSE,181.921955866515,-246.17566616902,0.774137314996918,1200,1319.00701503107,1819.21955866515,14.5008007279659,12.7625271673595,10.9864277410339,19.3283353517824,0.030157407085189,0.277233061718873,1.11371,0.041666666666667,Future,0.01,300,1,2,0.6,0,0.3,1375,2479.86295623411
2023-07-22,1132.99,ow,28.29,-2.09,-2.09,-2.09,FALSE,2.53951399541648,1.61794698834356,0.774137314996918,0,0.268907122259452,25.3951399541648,0.211778413306481,12.9875866937287,-9.85610674545487,9.6026827916526,0.004804149825159,0.133927120930251,11.20992,0.010416666666667,Index,1,1,0.01,2,0.9,0,0.45,343.75,1283.3472324811
2023-07-22,1283.305,pa,380.42,-1.2,-1.2,-1.2,FALSE,0.115661820658156,0.464482388998151,0.774137314996918,-0.6,-0.354278248774202,1.15661820658156,-6.12610534328848,-2.48252819417999,-2.44464493310842,-11.6388251432907,0.011174132369352,0.275120935106436,1.11371,0.011111111111111,Future,1,0.6,0.1,2,1.49,0,0.745,366.666666666667,666.373619522655
2023-07-22,967.75,pl,0,0,0,0,FALSE,0.195849945392427,0,0.774137314996918,0,0.011822549985076,1.95849945392427,0.120730694730465,12.6526740248255,-2.33253630284331,0.054328609173926,0.006593635549809,0.215455167573338,1.11371,0.011111111111111,Future,1,0.7,0.1,2,1,0,0.5,366.666666666667,850.911748361428
2023-07-23,2.59165,plnsek,349.4,19453,19453.0064858171,12437,TRUE,5103.54090239284,7016.00648581707,0.774137314996918,21500,17983.2654800641,51035.4090239284,7.04736802310431,20,8.06295151497136,2.53973066404657,-1.35039981686e-4,0.079825855185275,11.51808,0.027777777777778,Cash,1,500,1,1,0.0016,0,8e-4,916.666666666666,5741.6651819081
