Date,Close,Symbol,PositionRisk,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Decimals,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2023-08-21,984.17,aud,96.5,-2.1,-2.10358174487258,-0.93,TRUE,0.994923242908208,-1.17358174487258,0.698560562424153,-2.61,-2.60468667229723,7.95938594326566,-6.54494377044507,0.332530560644639,0.918545347116837,-12.1395539414657,-0.001299743280629,0.079253572214481,1.6974,0.011904761904762,Cash,1,0.01,0.01,2,0.3,0,0.15,-8.66870124132615,-7.86480853813943,-14.7872178548366,-6.03174603174603,554.166666666667,2307.46696824077
2023-08-21,2736.25,ca,491.62,0.8,0.8,0.8,FALSE,0.10415668038882,0.013971211248483,0.698560562424153,0.82,0.502720452693172,0.833253443110563,12.0664476540655,5.72446233438498,1.68059714023163,16.5788840812234,0.003221263103559,0.191547987494274,0.8529,0.016666666666667,Future,1,0.3,1e-4,1,3.5,0,1.75,14.7601164630573,11.9263433559878,7.81755469216715,16.5079365079365,775.833333333333,1336.61023197988
2023-08-21,1017.71,cad,79.76,-2.36,-2.36410673047255,-0.96,TRUE,1.35272856681738,-1.40410673047255,0.698560562424153,-2.97,-1.48340581386504,10.821828534539,-2.74150677795457,7.38870503908819,0,-6.41635422302966,-5.20641481345e-4,0.048914965568442,1.47293,0.011904761904762,Cash,1,0.01,0.01,2,0.3,0,0.15,-3.63278189699669,-3.71427118265315,-11.2844641877918,-1.11111111111111,554.166666666667,3738.63086429284
2023-08-21,3455.5,cc,0,0,0,0,FALSE,0.098652892403665,0,0.698560562424153,0,0.226701094555191,0.789223139229323,5.74491758507144,-8.14731998435002,-0.079517385320006,11.7110893695232,0.004641052565381,0.204181763958416,1.087465,0.016666666666667,Future,1,0.2,0.01,1,4,0,2,11.2694632948586,7.87746647519257,2.28401676376883,14.6031746031746,775.833333333333,1253.90727867422
2023-08-21,1179.2,chf,275.41,4.61,4.61,4.61,FALSE,1.07136501552449,-1.04784084363623,0.698560562424153,3.11,2.99490113966902,8.57092012419591,6.98851720998855,-0.823267462767867,0,11.8533455490062,8.73855241684e-4,0.048385921191927,0.95504,0.016666666666667,Cash,1,0.01,0.01,2,0.3,0,0.15,10.3859812149637,6.88164261043109,1.74389117276841,17.4603174603175,775.833333333333,5291.31188769676
2023-08-21,81.346,cl,409.34,17.14,17.14,17.14,FALSE,3.35007034299864,6.74809503301731,0.698560562424153,26.8,13.2283708134439,26.8005627439891,9.87171123219099,15.3220140867703,6.48290052628695,4.51872287410039,0.001463957991217,0.319269591073838,1.087465,0.020833333333333,Future,1,8,0.01,3,0.0025,0,0.00125,4.0088874113974,3.46458962855047,2.62076184006798,3.80952380952381,969.791666666667,1002.38562940993
2023-08-21,983.88,cnh,11.16,-1.7,-1.7,-1.7,FALSE,9.75110653762034,0.482006788072665,0.698560562424153,-1.01,-32.6744303431754,78.0088523009627,-8.37710833563235,-16.3912488241427,0,-9.86403502001823,0.00233023250034,0.052968055820362,7.9394,0.016666666666667,Cash,1,0.01,0.01,2,0.3,0,0.15,-7.74246373885622,-5.1233125315665,-0.342243571391608,-17.1428571428571,775.833333333333,4833.57367067229
2023-08-21,86.724,ct,553.97,2496.3,2496.3,2496.3,FALSE,576.845090534127,2.58467408096924,0.698560562424153,2500,1826.5782980948,4614.76072427301,7.91624271432861,-12.6990407511935,13.4424302839436,-0.434539809916715,0.002054597594702,0.27827177980369,1.087465,0.033333333333333,Future,0.01,600,0.01,3,0.15,0,0.075,-0.1845415648946,-0.134562291540027,-2.60524329984147,1.58730158730159,1551.66666666667,1840.10753933162
2023-08-21,4367.04,es,443.63,-0.85,-0.85,-0.85,FALSE,0.122636343171701,-0.09081287311514,0.698560562424153,-0.98,-0.570774371957728,0.981090745373611,-11.6355061883775,-8.38119573657606,-13.4573175281875,-0.47556446958415,1.62594737557e-4,0.129966465927297,1.087465,0.016666666666667,Index,1,0.01,0.01,2,0.5,0,0.25,1.49610640068764,2.59182945682687,-12.6940682913998,7.14285714285714,775.833333333333,1969.93122936204
2023-08-21,1015.535,eur,325.79,8.34,8.34,8.34,FALSE,1.63851995445853,0.817315858036258,0.698560562424153,9.51,4.76539785731929,13.1081596356683,7.27088773675336,13.2571095529552,0,8.80386883968346,0.001330232937618,0.038465887133592,1,0.016666666666667,Cash,1,0.01,0.01,2,0.25,0,0.125,5.55286030918261,5.54127523691354,0.43913609737433,15.5555555555556,775.833333333333,6655.89744780419
