Date,Close,Symbol,PositionRisk,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Decimals,Spread,Commission,CostPerTrade,InstCapital,Exposure
2023-07-29,7433.5,ap,0,0,0,0,FALSE,0.052516864919127,0,0.545581760941495,0,0.030883949973677,0.525168649191273,1.17615360403695,18.5749575096845,-13.854993631937,14.6352586692284,0.001480883415491,0.097949666095247,1.63585,0.010416666666667,Index,1,0.05,0.01,2,5,0,2.5,354.166666666667,1193.21488943464
2023-07-29,1004.54,aud,44.49,1.02,1.02335267310047,2.24,TRUE,0.535895769960929,-1.21664732689954,0.545581760941495,0.01,0.033210230375681,5.3589576996093,0.123942871868915,1.21782523455888,2.49482846993322,-3.21642044294139,-0.008603653103567,0.071030935447335,1.63585,0.010416666666667,Cash,1,0.01,0.01,2,0.3,0,0.15,354.166666666667,1645.40983817756
2023-07-30,231.845,audhuf,489.16,-7626,-7626,-7626,FALSE,971.774099110731,-204.047578592119,0.545581760941495,-8000,-8977.33191929193,9717.74099110731,-18.4761703929073,-15.579031863886,-20,-1.89885935554068,-7.11429248189e-4,0.105694529515628,382.028015,0.027777777777778,Cash,1,800,1,1,0.13,0,0.065,944.444444444444,2948.74926919073
2023-07-29,2711.25,ca,456.03,0.8,0.8,0.8,FALSE,0.082011763170924,0,0.545581760941495,0.8,0.820117631709242,0.820117631709242,20,11.6947219280259,11.5747032730857,20,4.05799245618e-4,0.180411277138797,0.85808,0.020833333333333,Future,1,0.3,0.1,1,3.5,0,1.75,708.333333333333,1295.65071378641
2023-07-29,1031.06,cad,0,0,0,0,FALSE,0.694809878256562,0.18,0.545581760941495,0.18,0.971393676426705,6.94809878256562,2.79614238894863,-13.4183099979325,3.01144188671848,4.2505124559994,-0.001618382068427,0.047383281951852,1.45219,0.010416666666667,Cash,1,0.01,0.01,2,0.3,0,0.15,354.166666666667,2466.58726845389
2023-07-29,3518.6,cc,457.45,0.8,0.8,0.8,FALSE,0.081757552628088,-0.109116352188299,0.545581760941495,0.6,0.395632125942094,0.81757552628088,9.67817928067904,-2.93022256060542,-2.50971644697352,20,-0.003942652353736,0.178417366846353,1.097876,0.020833333333333,Future,1,0.2,0.1,1,4,0,2,708.333333333333,1310.13030923889
2023-07-29,1181.45,chf,172.14,2.76,2.76,2.76,FALSE,0.374788330184309,0.300069968517823,0.545581760941495,3.31,2.45100987729306,3.74788330184309,13.0794354033794,8.23409298043322,0,19.7405357605241,-0.002105361838643,0.050353045616563,0.95384,0.010416666666667,Cash,1,0.01,0.01,2,0.3,0,0.15,354.166666666667,2321.11083984867
2023-07-30,4.61153,chfpln,521.13,-9130,-9130,-9130,FALSE,1092.04592765195,-965.679716866447,0.545581760941495,-10900,-7022.90855487449,10920.4592765195,-12.8619289299942,-2.29916551007185,-15.7517114961116,-1.17211746899964,0.001445250023709,0.054736337712435,4.42223,0.027777777777778,Cash,1,500,1,1,0.00294,0,0.00147,944.444444444444,5693.96272553077
2023-07-29,80.726,cl,179.71,9,9,0,TRUE,1.56086329686139,9,0.545581760941495,9,6.77457728009787,15.6086329686139,8.6805517097113,15.0042353429889,1.28969423539751,9.10440955285806,0.010635350996845,0.271559715774067,1.097876,0.013888888888889,Future,1,8,1,3,0.0025,0,0.00125,472.222222222222,573.845545865072
2023-07-29,987.55,cnh,96.39,-16.45,-16.45,-16.45,FALSE,7.97800747517771,-6.30692515648369,0.545581760941495,-28.01,-56.4689141534167,79.7800747517771,-14.1561447088413,-20,-9.43706874066232,-6.79723858890763,0.00411965839562,0.046773846003481,7.8827,0.020833333333333,Cash,1,0.01,0.01,2,0.3,0,0.15,708.333333333333,4997.45092551521
