Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,M,multiple_EMA,multiple_DC,HoldingCostLong,HoldingCostShort,InstCapital,Exposure
2024-06-12,69655.390625,bt,0,0,0,0,0,FALSE,0.00787928468183974,0.00482622923659479,0.00482622923659479,0.07879284681839742,1.2250424832899702,-5.868545202594623,-7.954508261851788,8.544916709943166,0.04778809122715799,0.40857333891855296,1.084716,0.04761904761904761,Index,1,0.005,0.001,75,0,0.00263533911196844,1,5.010043752164945,6.383178527759276,-0.35,0.1,1653.8095238095236,2529.8541385907743
2024-06-12,8850.7,ca,0,0,0,0,0,FALSE,0.3,0,0,0,19.697268803260258,20,6.787548568005366,12.869250787010994,0.06661735231224242,0.6738920472055152,0.84392,0,Future,1,0.3,1e-4,3.5,0,5.868134951001631e-4,1,10.61541973523888,6.543581314109114,0.152963,-0.212963,0,0
2024-06-12,10959,cc,1598.03,0,0.21,0.21,0.21,FALSE,0.2,0.06166309317260951,0.2716630931726095,0.2716630931726095,20,20,13.193053094580463,13.107962644927312,0.05856678988026509,0.7531994246337105,1.084716,0.04761904761904761,Future,1,0.2,0.01,4,0,4.845951740542648e-4,1,10.24391505726987,7.233368469299878,0.36748,-0.42748,1653.8095238095236,1372.3204221559502
2024-06-12,78.413,cl,669.39,0,38.4,38.4,38.4,FALSE,11.858915911046774,5.9322930922387656,44.33229309223877,118.58915911046772,7.4766181706276384,13.83672344837584,6.374895589414691,-0.13698529139174698,0.00205534173781973,0.24114512597705848,1.084716,0.04761904761904761,Future,1,8,0.01,0.025,0,0.00132212784061295,1,0.14425716693052487,-0.32690422211952086,0.031491,-0.091491,1653.8095238095236,4286.343952393579
2024-06-12,71.401,ct,825.59,0,-4478.24,-4478.24,-4478.24,FALSE,672.8032670211087,-545.6699200286384,-5023.909920028638,6728.032670211086,-14.9342613696643,-1.0692648509758589,-1.7208939182375838,-18.51726910827901,-0.00651922822062367,0.2800724640212595,1.084716,0.04761904761904761,Future,0.01,600,0.01,0.15,0,0.00750095487021157,1,-13.89917669569682,-10.79051544867519,-0.049279,-0.010721,1653.8095238095236,2214.350395337313
2024-06-12,5436.32,es,1226.7,0,2.453,2.453,2.453,FALSE,0.413384655002834,0.1597361163808655,2.6127361163808653,4.13384655002834,12.64070199394776,7.062651260376156,-13.354112609848787,20,0.01107591626034221,0.09978199517482488,1.084716,0.04761904761904761,Index,1,0.1,0.001,0.5,0,9.217492819091664e-4,1,15.65321711079955,12.77475008559878,-0.0833,0.0233,1653.8095238095236,10358.892409096052
2024-06-12,97.9725,g,0,0,0,0,0,FALSE,0.01,0,0,0,1.3794630623176407,4.127771807905706,-1.1206718536084046,0.3357341059415371,0.01458956818187395,0.11069252752317862,0.84392,0,Future,1,0.01,0.01,0.02,0,0.00184419780720929,1,0.5075292950056106,-0.05988382041689449,-0.034962,-0.025038,0,0
2024-06-12,2335.88,gc,380.61,0.8400000000000001,1.09,1.0898906680820588,0.25,TRUE,0.5920244766537249,0.8398906680820588,1.0898906680820588,5.92024476653725,3.681910836668112,12.295982347400647,-11.439291953386352,4.480869251883667,0.00888397836317711,0.16215164431142065,1.084716,0.04761904761904761,Future,1,0.1,0.01,0.3,0,7.920441113971392e-4,1,4.026627563909194,1.947864771935695,-0.066573,0.044196,1653.8095238095236,6374.470988378079
2024-06-12,248.449,gf,0,0,0,0,0,FALSE,300,0,0,0,4.855386261305777,14.164701575942232,-20,9.391497560436587,0.00183304076158385,0.14656316694618254,1.084716,0,Future,0.01,300,0.01,0.2,0,0.00549247263613382,1,6.0063319278799625,6.515664819368821,-0.202637,0.142637,0,0
2024-06-12,130.61,gg,675.48,35.120000000000005,-75.86,-75.85654929309523,-110.98,TRUE,13.92978836062399,35.12345070690478,-75.85654929309523,139.2978836062399,-10.89127089791581,-10.332554774423572,-6.664089649755008,-6.023372318465125,0.00683750215031242,0.06817510325910792,1,0.04761904761904761,Future,1,1,0.01,0.028,0,0.0031445303987127,1,-3.627203341836397,-4.403959749450436,-0.048173,-0.011827,1653.8095238095236,9096.848288905498
