Date,Close,Symbol,PositionRisk,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Decimals,Spread,Commission,CostPerTrade,InstCapital,Exposure
2023-07-20,7330.5,ap,52.84,-0.11,-0.11,-0.11,FALSE,0.062645076343373,0.048089961771051,0.801499362850843,-0.05,-0.025274287392365,0.626450763433732,-0.806904193198834,15.3494959591346,-12.5060079109536,9.77787541591132,-2.04603581276e-4,0.108451874463637,1.655,0.009259259259259,Index,1,0.05,0.01,2,5,0,2.5,300.925925925926,1387.37079194893
2023-07-20,1022.04,aud,53.36,1.25,1.24561931187891,0.38,TRUE,0.52866655576447,0.86561931187891,0.801499362850843,1.46,0.949031469206965,5.2866655576447,3.59028373881012,1.74005695879756,1.90179689096848,6.16344899361531,-1.17405342078e-4,0.069130410626052,1.655,0.006944444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,225.694444444444,1632.38177236713
2023-07-20,232.375,audhuf,341.87,-5282,-5282.2004799242,-3999,TRUE,929.886363798414,-1283.2004799242,0.801499362850843,-5600,-6671.28572347875,9298.86363798414,-14.3486042664994,-13.0046484957446,-20,-7.62034854231226,0.017056964899114,0.105264158147097,377.928986,0.018518518518519,Cash,1,800,1,1,0.13,0,0.065,601.851851851852,2858.76913113587
2023-07-20,2584.75,ca,675.58,1.2,1.2,1.2,FALSE,0.160357099732732,-0.160299872570169,0.801499362850843,1,0.885285297141078,1.60357099732732,11.0414231564001,5.95516161412762,11.0703530797135,12.2768261378265,-0.00851380441205,0.188630568958695,0.86604,0.027777777777778,Future,1,0.3,0.1,1,3.5,0,1.75,902.777777777778,2392.97846250854
2023-07-20,1033.89,cad,0,0,0,0,FALSE,0.671806776033474,0.07,0.801499362850843,0.07,0.356195410983447,6.71806776033474,1.06041029561065,-13.7610323780735,1.5569346528811,4.14511551744363,-5.99497213854e-4,0.047923013250382,1.47483,0.006944444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,225.694444444444,2354.76057468742
2023-07-20,3389.8,cc,311.43,0.6,0.640449808855253,0.4,TRUE,0.173928071617265,0.240449808855253,0.801499362850843,0.7,0.562933911283678,1.73928071617265,6.47318062057784,-2.21929363204747,-2.60978003243483,20,-0.007611527453877,0.171576529222748,1.120523,0.027777777777778,Future,1,0.2,0.1,1,4,0,2,902.777777777778,2630.83121528164
2023-07-20,1180.22,chf,151.7,2.46,2.46,2.46,FALSE,0.365979732309926,-0.120224904427626,0.801499362850843,2.31,1.56099854849909,3.65979732309926,8.53051910086196,5.30519100861964,0,20,-0.007176236188319,0.050231177549006,0.96133,0.006944444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,225.694444444444,2246.5573719057
2023-07-20,4.616815,chfpln,409.56,-6860,-6859.94530358477,-3468,TRUE,1008.07960222055,-3391.94530358477,0.801499362850843,-7700,-3869.98883822795,10080.7960222055,-7.67794295153543,-2.22746039742582,-15.3050181319881,0.493280385503004,-0.003105542186166,0.057519761976633,4.448,0.018518518518519,Cash,1,500,1,1,0.00294,0,0.00147,601.851851851852,5231.69630027637
2023-07-20,75.785,cl,0,0,0,0,FALSE,2.35858397028401,0,0.801499362850843,0,3.37899793437001,23.5858397028401,2.86527677364239,12.7253337921468,1.23769906187779,2.43473465872203,0.004337426299958,0.282967815672935,1.120523,0.013888888888889,Future,1,8,1,3,0.0025,0,0.00125,451.388888888889,797.597578041564
2023-07-20,978.15,cnh,94.56,-16.45,-16.45,-16.45,FALSE,7.85255225540289,-5.25783582030153,0.801499362850843,-23.01,-40.1935143223342,78.5255225540288,-10.2370574598034,-15.3809962028953,-1.8313857273703,-19.4581624395719,0.010771912444367,0.04695788479442,7.9905,0.013888888888889,Cash,1,0.01,0.01,2,0.3,0,0.15,451.388888888889,4806.31624342803
2023-07-20,88.034,ct,160.55,930,930,0,TRUE,209.182784354476,930,0.801499362850843,930,980.982327161487,2091.82784354476,9.37918796892136,-13.7564520578544,17.0240037552107,5.60707824275361,0.004873614747878,0.219727923806118,1.120523,0.011111111111111,Future,0.01,600,1,3,0.15,0,0.075,361.111111111111,821.723304111649
2023-07-20,4536.74,es,19.77,-0.05,-0.05,-0.05,FALSE,0.114131881048427,-0.048089961771051,0.801499362850843,-0.11,-0.069039309638356,1.14131881048427,-1.20981638091223,-6.79708021034868,-17.0602167197547,20,-0.006124385308222,0.097683401528557,1.120523,0.013888888888889,Index,1,0.01,0.01,2,0.5,0,0.25,451.388888888889,2310.46872767289
2023-07-20,1018.29,eur,119.24,3.44,3.43756848358501,1.53,TRUE,0.651130788768383,1.90756848358501,0.801499362850843,3.91,2.88931754815923,6.51130788768383,8.87476862712756,14.017913126404,0,18.6824432862179,-0.005186421175795,0.034039342174169,1,0.006944444444444,Cash,1,0.01,0.01,2,0.25,0,0.125,225.694444444444,3315.19985447478
2023-07-20,96.562,g,91.91,-6.31,-6.30965109751743,-13.98,TRUE,6.19779036821254,7.67034890248257,0.801499362850843,-4.41,-8.81878044758648,61.9779036821254,-2.84578210092957,-16.4541983686526,2.08271058069468,-5.60429388602912,-0.010856125324366,0.130639851029732,0.86604,0.027777777777778,Future,1,0.01,0.01,3,0.02,0,0.01,902.777777777778,3455.21588803831
2023-07-20,1003.23,gbp,142.8,2.67,2.66902541414695,3.19,TRUE,0.421980527822697,-0.520974585853048,0.801499362850843,2.54,1.26785325917425,4.21980527822697,6.00906049251144,6.22513776042673,2.53661198796559,10.2956018062149,-0.00356212193336,0.046170640427325,0.86604,0.006944444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,225.694444444444,2444.1337867048
2023-07-20,1969.475,gc,452.33,-2.6,-2.6,-2.6,FALSE,0.415137380772081,0.320599745140337,0.801499362850843,-2.2,-1.36378431567521,4.15137380772081,-6.57027952114942,-8.80038783302792,-20,10.7743981553834,-0.003596009495897,0.098980423871351,1.120523,0.022222222222222,Future,1,0.1,0.1,2,0.3,0,0.15,722.222222222222,3648.30839258139
2023-07-20,237.343,gf,86.43,-313,-313,-313,FALSE,326.93936786911,-5.6104955399559,0.801499362850843,-320,-374.210047557457,3269.3936786911,-2.28917092485034,-2.89170924850339,-20,20,-0.005504261831653,0.130364093612234,1.120523,0.027777777777778,Future,0.01,300,1,3,0.2,0,0.1,902.777777777778,3462.52465983108
2023-07-20,133.37,gg,108.95,-11,-11,-11,FALSE,9.11457164191762,1.60299872570169,0.801499362850843,-9,-4.453573605658,91.1457164191762,-0.977242547565517,-19.0783007902251,8.7690871108353,-8.63489005990165,-0.006844633231744,0.083216073780169,1.120523,0.027777777777778,Future,1,1,1,3,0.028,0,0.014,902.777777777778,5424.29927758089
