Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,M,multiple_EMA,multiple_DC,HoldingCostLong,HoldingCostShort,InstCapital,Exposure
2024-04-03,66373.882813,bt,365.08,0,0.012,0.012,0.012,FALSE,0.0110249448297385,0.00149301770291196,0.01349301770291197,0.08819955863790802,3.059656513317901,-7.856094787820842,-6.543754870008424,11.279466846671834,0.01406341099273866,0.49665674594498,1.083541,0.04761904761904761,Index,1,0.005,0.001,75,0,0.00227513777060287,1,9.996064590863895,8.803046820255828,-0.35,0.1,2146.6666666666665,2701.396241208606
2024-04-03,7943.05,ca,0,0,0,0,0,FALSE,0.3,0,0,0,13.971084124911975,-4.517948286278471,3.118525799133904,19.32782341012158,-0.05848468997209721,0.4998275147933356,0.85652,0,Future,1,0.3,1e-4,3.5,0,8.815776844175567e-4,1,18.707499259953153,13.50553975691615,0.032349,-0.092349,0,0
2024-04-03,9552.9,cc,1753.07,0,0.38,0.38,0.38,FALSE,0.2,-0.06601327429072323,0.31398672570927677,0.5816450491086246,10.796506432590247,-10.934639233963756,1.7854035708107576,18.96995974169683,-0.03632614506618381,0.5232710493436249,1.083541,0.04761904761904761,Future,1,0.2,0.01,4,0,8.001990883689423e-4,1,18.594236743628706,13.022362825866011,0.00737,-0.06737,2146.6666666666665,2563.999419325055
2024-04-03,85.8185,cl,2020.41,0,122.34,122.34,122.34,FALSE,20.31019636760607,6.7508350942649145,129.09083509426492,162.48157094084857,15.889904848502535,14.922898558578128,6.5180316705157075,10.466074683456464,9.268030332760802e-4,0.20851386871099195,1.083541,0.04761904761904761,Future,1,8,0.01,0.025,0,0.00139708922502299,1,10.307126432242123,7.136331373518651,0.024364,-0.084364,2146.6666666666665,6434.424122293117
2024-04-03,88.959,ct,0,0,0,0,0,FALSE,963.9134509750104,-687.9433319705723,-687.9433319705723,7711.307607800082,-1.7842455961028167,1.7449327515086333,-7.159637766231723,0.3283583792244559,-0.01284445920602817,0.2543040666927886,1.083541,0.04761904761904761,Future,0.01,600,0.01,0.15,0,0.00663052720829329,1,1.0260525023957054,-0.4787885370216123,-0.102829,0.042829,2146.6666666666665,3165.5018752510873
2024-04-03,5225.38,es,463.44,0,1.055,1.055,1.055,FALSE,0.7635544117819979,0.02513362944666952,1.0801336294466697,6.108435294255983,3.5365312961974533,-8.837511602873986,-14.628341801023383,16.448301763545288,0.00375221292310179,0.09109029704971616,1.083541,0.04761904761904761,Index,1,0.1,0.001,0.5,0,0.00105046117931269,1,15.589404349461056,11.824431923114428,-0.0833,0.0233,2146.6666666666665,14728.974546371262
2024-04-03,98.6545,g,0,0,0,0,0,FALSE,0.01,0,0,0,0.20694996426131176,-0.9767198424344112,-0.7905439827764289,1.159565198287169,0.00285238839678392,0.09803376116761547,0.85652,0,Future,1,0.01,0.01,0.02,0,0.00206793760440646,1,1.2760614339691074,0.6565472298428412,-0.0331,-0.0269,0,0
2024-04-03,2291.55,gc,889.29,0,3.28,3.28,3.28,FALSE,1.2371296369272426,1.1930350302823745,4.473035030282374,9.89703709541794,9.039139668079589,2.9626915834672243,-13.888928257760544,17.515304561252776,0.00506396650375151,0.12819923661173097,1.083541,0.04761904761904761,Future,1,0.1,0.01,0.3,0,0.00102118982274205,1,17.269358870156122,11.922815398598509,-0.063866,0.041222,2146.6666666666665,10465.480935195335
2024-04-03,235.399,gf,0,0,0,0,0,FALSE,300,-0,-0,0,-1.089143623016172,16.53225551095277,-20,0.28168074716871955,-0.01663661311074449,0.1696994229836322,1.083541,0,Future,0.01,300,0.01,0.2,0,0.00500662445620573,1,-0.9549888810653956,1.4244567930132614,-0.192809,0.132809,0,0
2024-04-03,132.691,gg,431.46,0,-51.25,-51.25,-51.25,FALSE,23.90486654100176,3.657624767354072,-47.59237523264593,191.23893232801407,-4.977268451908655,-10.73944073865997,4.041590105340621,-3.2874326192185315,3.9196472819380546e-4,0.06344656269351905,1,0.04761904761904761,Future,1,1,0.01,0.028,0,0.00332589447526981,1,-1.8615136492461384,-3.617540716118081,-0.019743,-0.040257,2146.6666666666665,12687.842584768256
2024-04-03,89.623,he,431.64,0,-2203.24,-2203.24,-2203.24,FALSE,1027.2421310245722,134.00438117757767,-2069.235618822422,8217.937048196578,-5.035900388836673,-15.996116858334844,-20,11.283524577385192,0.01222532444226587,0.2368584799836497,1.083541,0.04761904761904761,Future,0.01,800,0.01,0.1,0,0.00471076657513461,1,10.90575192037423,7.900122375267757,-0.810439,0.750439,2146.6666666666665,3398.6539137444815
2024-04-03,416.78,hg,0,0,0,0,0,FALSE,505.9314690945907,336.969710967427,336.969710967427,4047.4517527567255,1.665095628319307,-9.211651147584009,-6.005668738195658,9.828787447315577,0.02810369749671704,0.17235799127858534,1.083541,0.04761904761904761,Future,0.01,200,0.1,0.2,0,0.00278414404776301,1,9.070100159709265,7.311212252483365,-0.071405,0.011405,2146.6666666666665,7784.186023020577
