Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2023-11-17,3560.15,ca,0,0,0,0,0,FALSE,0.3,0,0,0,17.714877165137498,0.7259277238406656,6.513744716526001,20,0.00716010331793981,0.19279163594083215,0.87619,0,Future,1,0.3,1e-4,3.5,0,1.75,19.525820638609716,13.198824789716356,15.947573277944173,19.365079365079367,0,0
2023-11-17,4061.6,cc,740.37,0,0.97,0.97,0.97,FALSE,0.2,-0.03195418518345372,0.9380458148165464,1.5003542256022917,12.504324629605168,-2.1331372955021526,-3.0023601468339227,19.240181560641595,0.01049410679936002,0.20475391689710068,1.089562,0.05555555555555555,Future,1,0.2,0.01,4,0,2,17.997500750072216,12.569429206132115,15.375790509070873,18.73015873015873,1735.111111111111,2796.462579782641
2023-11-17,75.289,cl,303.08,0,12.43,12.43,12.43,FALSE,8,-7.2385824558128435,5.191417544187156,46.96598495054439,2.2107137962309387,11.041214861515492,12.82410236436796,-8.985040217967141,0.02369495663384935,0.3528646973821177,1.089562,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,-8.113577684347861,-5.444106443235191,-14.02508411208241,-2.6190476190476195,1735.111111111111,1622.6805087464213
2023-11-17,80.1,ct,773.02,0,-4545.39,-4545.39,-4545.39,FALSE,841.7073549895588,199.42084589379556,-4345.969154106205,6733.65883991647,-12.908195254394908,-6.506648027908753,-6.1804975907683275,-10.867354196521337,0.00618638718024922,0.2313340437403616,1.089562,0.05555555555555555,Future,0.01,600,0.01,0.15,0,0.075,-9.50628952275263,-6.862226850676502,-8.176278311423166,-11.984126984126984,1735.111111111111,2475.1509004412287
2023-11-17,4508.77,es,261.41,0,0.47,0.47,0.47,FALSE,0.2573726932470363,0.08311719429479669,0.5531171942947967,2.0589815459762906,5.372726097285437,0.7599625409684688,-11.280902706970384,12.42410487938154,-2.0624341008890212e-4,0.13440413762837894,1.089562,0.05555555555555555,Index,1,0.01,0.01,0.5,0,0.25,9.481452927972612,7.908864144575078,16.35550698513069,8.015873015873016,1735.111111111111,4260.186306539473
2023-11-17,97.1555,g,0,0,0,0,0,FALSE,0.01,0,0,0,0.8434942164586802,-3.145741463230057,-0.5783319533831924,2.986695663584865,0.00247332288024981,0.13325219114936004,0.87619,0,Future,1,0.01,0.01,0.02,0,0.01,2.9367367254059276,1.2230967778973842,11.435035207159354,-5.555555555555555,0,0
2023-11-17,1982.505,gc,628.52,0,-3.05,-3.05,-3.05,FALSE,0.69464157258734,0.4423295384072623,-2.6076704615927375,5.55713258069872,-9.38494960746416,-20,-18.52377309528852,6.748620404358714,-8.826826496743934e-5,0.11325519316221808,1.089562,0.05555555555555555,Future,1,0.1,0.01,0.3,0,0.15,5.020470731941193,5.004761603001311,4.167142506972874,8.492063492063492,1735.111111111111,5055.72107273295
2023-11-17,221.449,gf,0,0,0,0,0,FALSE,300,-0,-0,0,-6.356397939166323,15.348910603632458,-17.810534518973327,-7.244385294551328,-0.00377252636225922,0.17938619397393418,1.089562,0,Future,0.01,300,0.01,0.2,0,0.1,-6.654018047591401,-3.409411794812381,-13.96998477980423,-0.3174603174603172,0,0
2023-11-17,131.132,gg,258.66,0,-22.49,-22.49,-22.49,FALSE,12.44656943253332,10.428883313697428,-12.06111668630257,99.57255546026656,-2.422578516851551,-10.15941819805304,5.562888608363167,-0.9318398942904654,-5.031830243780178e-4,0.08770470421904743,1,0.05555555555555555,Future,1,1,0.01,0.028,0,0.014,-1.048011458036029,-0.8745001245729508,7.044244897785752,-8.253968253968253,1735.111111111111,6528.574171307839
2023-11-17,75.87,he,230.3,0,-1140.73,-1140.73,-1140.73,FALSE,800,-121.0746803713348,-1261.8046803713348,5672.255652330689,-4.44904023270837,-1.7124619246209245,3.080089988306492,-6.615867675453943,-0.00307947655417262,0.2899327628057398,1.089562,0.05555555555555555,Future,0.01,800,0.01,0.1,0,0.05,-6.632344370122705,-4.5272708409161595,-0.5230399072003477,-10.555555555555555,1735.111111111111,1974.894665665329
