Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2024-01-31,3893.45,ca,0,0,0,0,0,FALSE,0.3,0,0,0,20,10.187856376128789,5.986131262913667,18.65955235684892,0.00195390392912031,0.20978415688612193,0.85311,0,Future,1,0.3,1e-4,3.5,0,0.00428509797164311,17.67967284187506,13.262088973924726,12.731803529350652,19.047619047619047,0,0
2024-01-31,4795.6,cc,1105.71,0,1.04,1.04,1.04,FALSE,0.2,-0.06329588933989616,0.976704110660104,1.2027554496734876,16.241108879203168,5.868982577718792,-2.5593588998436716,20,0.00156515782653343,0.2401949175778158,1.083424,0.0625,Future,1,0.2,0.01,4,0,0.00347258772794786,19.155659286019628,13.056726043656669,16.723566374064212,19.365079365079367,1937.5,2661.900619911585
2024-01-31,75.7945,cl,184.55,0,9.29,9.29,9.29,FALSE,8.046292013970037,3.0444846886855483,12.334484688685547,64.3703361117603,3.83235056199499,7.73502823077664,-2.210348277192362,2.347460772534514,-0.02479091594059124,0.2839622635385149,1.083424,0.0625,Future,1,8,0.01,0.025,0,0.00116156010395889,1.544810590559155,-0.15036021510861416,9.908872482742035,-3.412698412698413,1937.5,2251.619606185028
2024-01-31,84.654,ct,89.17,0,-657.92,-657.92,-657.92,FALSE,1179.3777400355225,-53.25570559706796,-711.1757055970679,9435.021920284178,-1.507523165511941,-4.52274591302931,-8.24269612904509,4.372690133687946,0.00440404178224795,0.1734577470303563,1.083424,0.0625,Future,0.01,600,0.01,0.15,0,0.0102152752692346,3.914158079142328,1.6292960201200513,13.122917965421658,-3.968253968253969,1937.5,3686.056177635612
2024-01-31,4889.14,es,0,0,0,0,0,FALSE,0.01,0,0,0,6.1916266998581,-3.0262449860802607,-16.350531554565833,17.943890536800513,-0.00309595241487237,0.09273093018046905,1.083424,0,Index,1,0.01,0.01,0.5,0,0.0011028410288167,17.66559644244232,12.701509408843686,11.45642909967744,18.492063492063497,0,0
2024-01-31,100.0735,g,0,0,0,0,0,FALSE,0.01,-0,-0,0,-1.878627083202008,-4.204466746395466,-0.43750803220273415,-0.18384872163691096,0.01140647102669234,0.11406304873706982,0.85311,0,Future,1,0.01,0.01,0.02,0,0.00175212840773993,1.6462548251091054,-0.2055978703114679,-2.376096168516478,0.31746031746031633,0,0
2024-01-31,2046.8,gc,124.28,0,-0.64,-0.64,-0.64,FALSE,0.8231697625878948,0.4198198796370145,-0.2201801203629855,6.585358100703158,-0.6686959676178448,6.931204687315974,-20,5.642803032851553,0.00503267395415463,0.10278489442196238,1.083424,0.0625,Future,1,0.1,0.01,0.3,0,0.00142599023751161,4.779156391976626,3.182491906369925,0.37083621917501175,10.634920634920634,1937.5,6220.5152186582645
2024-01-31,237.702,gf,0,0,0,0,0,FALSE,300,0,0,0,8.763951274026466,11.785240434224216,-12.42679475474944,12.006045525631237,-0.00381682256640392,0.15291223823212757,1.083424,0,Future,0.01,300,0.01,0.2,0,0.00550243491858851,10.664309535911809,5.678229280651077,19.49010720796788,4.523809523809525,0,0
2024-01-31,135.723,gg,342.89,0,-32.44,-32.44,-32.44,FALSE,15.122622870223008,13.152762864406151,-19.287237135593845,120.98098296178406,-3.188474198740205,-7.173853097029412,-3.2947087014081875,0.9829819675651928,0.00704642222311413,0.07787805334363342,1,0.0625,Future,1,1,0.01,0.028,0,0.00264904596123554,2.296702419727504,0.5060097818881415,-0.45095208655057045,0.9523809523809514,1937.5,8209.95097526111
2024-01-31,79.378,he,556.31,0,-2606.04,-2606.04,-2606.04,FALSE,800,783.9008758972495,-1822.1391241027504,5990.296473612366,-6.0836358672041975,-6.693333332595854,-20,5.23515217669233,0.00667393836517593,0.2913638245088519,1.083424,0.0625,Future,0.01,800,0.01,0.1,0,0.00432378627481645,4.4048250702028096,1.7230984181394846,17.183512399699154,-5.714285714285715,1937.5,2194.4213598849683
