Date,Close,Symbol,PositionRisk,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,MinPosition,TickSize,Decimals,Spread,Commission,CostPerTrade,InstCapital,Exposure
2023-07-04,7270.5,ap,90.26,-0.2,-0.2,-0.2,FALSE,0.02667073408230878,-0.00399264580838525,0.39926458083852584,-0.21,-0.10684582151679516,0.5334146816461757,-4.0061072630043615,10.81745330563176,-13.476891881254875,4.126483367649749,0.00254777207879897,0.10149595411554456,1.63504,0.0074074074074074,Index,1,0.05,0.01,2,5,0,2.5,240.74074074074073,1185.962252577466
2023-07-04,1022.73,aud,26.29,0.61,0.6127501275447036,1.02,TRUE,0.2618419483545058,-0.4072498724552964,0.39926458083852584,0,0.6061944222431398,5.236838967090116,2.315115763737053,0.1661467676827452,1.2031354939652632,4.242333349965367,0.0014187799895593,0.06889997046533261,1.63504,0.00694444444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,225.69444444444443,1637.8413729364645
2023-07-04,230.715,audhuf,479.16,-8400,-8400,-8400,FALSE,527.5441543602092,758.6027035931991,0.39926458083852584,-6500,-7756.080484107209,10550.883087204184,-14.702239461858062,-11.457027531767425,-20,-8.8913417717033,0.00855347841625242,0.09253757369742764,374.277008,0.01851851851851851,Cash,1,800,1,1,0.13,0,0.065,601.8518518518518,3251.9323114075887
2023-07-06,30469.753906,bt,0,0,0,0,FALSE,0.00334278011998632,0,0.39926458083852584,0,0.00197712723488242,0.06685560239972657,0.5914619460195047,-7.370584748266222,-8.52907062930077,13.98263933874128,-0.01005205246221585,0.3869120263423754,1.09131,0.02222222222222222,Cash,1,5,1,3,75,0,37.5,722.2222222222222,933.3158096036196
2023-07-04,2673.95,ca,920.08,1.8,1.8,1.8,FALSE,0.0883076871481089,-0.07985291616770515,0.39926458083852584,1.6,1.2796981765187792,1.766153742962178,14.491356504134009,1.3830468047601687,12.706103647315986,20,-0.00808258273798046,0.1643467626238913,0.85973,0.02777777777777777,Future,1,0.3,0.1,1,3.5,0,1.75,902.7777777777776,2746.5639218090073
2023-07-04,1040.41,cad,0,0,0,0,FALSE,0.3631145227278289,0,0.39926458083852584,0,1.2865725074250496,7.262290454556578,3.5431590500977976,-17.003922329978817,0.05272773415249562,13.042968540048577,0.00149090814286978,0.04318410484726336,1.44571,0.00694444444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,225.69444444444443,2613.165715055305
2023-07-03,3395.7,cc,112.53,0.2,0.2,0.2,FALSE,0.08022605192391874,-0.07985291616770518,0.39926458083852584,0,0.5322421308071771,1.6045210384783748,6.634280486741658,-1.275573674194875,-2.4763242916777095,20,0.01387799161768832,0.18082324738519245,1.09131,0.02777777777777777,Future,1,0.2,0.1,1,4,0,2,902.7777777777776,2496.298984871859
2023-07-04,1155.33,chf,0,0,0,0,FALSE,0.2478156340712246,0.03593381227546732,0.39926458083852584,0.09,0.4137765733323943,4.956312681424491,1.6696951945068608,5.338643525798213,-10.33168381531224,15.7541818739579,-2.423256349102232e-4,0.03853950693011664,0.9778,0.00694444444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,225.69444444444443,2928.092007685701
2023-07-04,4.54607,chfpln,359.14,-6051,-6051,-6051,FALSE,507.01822379878206,-458.7550033834662,0.39926458083852584,-7200,-7911.887746168699,10140.364475975644,-15.604740371834549,-3.586348212820339,-20,-13.115263876381285,0.00200373510293339,0.05788763560333872,4.4339,0.01851851851851851,Cash,1,500,1,1,0.00294,0,0.00147,601.8518518518518,5198.449077933488
2023-07-04,70.9515,cl,0,0,0,0,FALSE,1.1515832462358022,0,0.39926458083852584,0,-4.52210689338825,23.031664924716043,-3.92686061400227,9.46058398762099,-2.2715377393552596,-9.342875357716848,0.01288720586421288,0.3014477761634528,1.09131,0.01388888888888888,Future,1,8,1,3,25,0,12.5,451.38888888888886,748.7016401874766
2023-07-04,985.56,cnh,203.75,-45.99,-45.988968712577886,-40,TRUE,5.0943120958246455,-5.988968712577887,0.39926458083852584,-55,-64.81118935906314,101.88624191649288,-12.722265173384864,-13.171521509129656,-6.810226044943798,-20,0.0035270536907106,0.0354750339277459,7.8917,0.01388888888888888,Cash,1,0.01,0.01,2,0.3,0,0.15,451.38888888888886,6362.064230978036
2023-07-03,85.47,ct,0,0,0,0,FALSE,100.59739411066708,0,0.39926458083852584,0,598.4143980651481,2011.9478822133412,5.9486073506718595,-12.75419652605213,16.32256484682487,-2.3431385503384092,0.01167429174263823,0.2291704174621579,1.09131,0.01111111111111111,Future,0.01,600,1,3,0.15,0,0.075,361.1111111111111,787.8658927929474
2023-07-04,4453.62,es,37.85,-0.09,-0.09,-0.09,FALSE,0.04293510822544984,0.00399264580838525,0.39926458083852584,-0.08,-0.04173194207414832,0.8587021645089968,-0.9719771021658132,-8.217735310004713,-16.300407142330684,20,-2.8287590692066544e-4,0.10304650585309436,1.09131,0.01111111111111111,Index,1,0.01,0.01,2,0.5,0,0.25,361.1111111111111,1752.1754285677573
2023-07-04,1010.77,eur,141.8,4.36,4.36,4.36,FALSE,0.3469682147955331,0.2515366859282712,0.39926458083852584,4.99,2.496578848626774,6.93936429591066,7.195410824873392,12.19413174209805,-0,14.939994126658966,-0.00419590010347281,0.03217724358690587,1,0.00694444444444444,Cash,1,0.01,0.01,2,0.25,0,0.125,225.69444444444443,3507.050624688809
2023-07-04,95.254,g,240.85,-19.31,-19.314178201194803,-24.84,TRUE,3.619027960028641,5.525821798805198,0.39926458083852584,-11,-23.44464037635467,72.38055920057282,-6.478159504512127,-16.26954937217346,2.416945258736225,-15.149192991657232,0.0037654527793407,0.1125739190892011,0.85973,0.02777777777777777,Future,1,0.01,0.01,3,0.02,0,0.01,902.7777777777776,4009.7110639918137
2023-07-04,1008.195,gbp,185.46,3.66,3.655492560778583,3.38,TRUE,0.22270130348647335,0.275492560778583,0.39926458083852584,4.07,2.0354715670571433,4.454026069729467,9.139917616965253,3.8636892544643886,3.4321112076016895,17.593732719294923,0.00187142801843975,0.04321013831705975,0.85973,0.00694444444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,225.69444444444443,2611.59132132815
2023-07-04,1925.895,gc,648.1,-3.6,-3.6,-3.6,FALSE,0.20058709152106413,0.07985291616770523,0.39926458083852584,-3.4,-2.5331915476940625,4.011741830421282,-12.628886178490934,-12.793733734013914,-20,-3.373782012723854,0.00221961250523783,0.10201250201900965,1.09131,0.02222222222222222,Future,1,0.1,0.1,2,0.3,0,0.15,722.2222222222222,3539.871133087388
2023-07-03,237.062,gf,209.46,-652,-652,-652,FALSE,140.50712033619394,120.5779034132348,0.39926458083852584,-350,-352.1347065300231,2810.142406723878,-2.506169834578234,-5.061698345782337,-20,20,0.00462126983300148,0.14788997045745986,1.09131,0.02777777777777777,Future,0.01,300,1,3,0.2,0,0.1,902.7777777777776,3052.1940567885204
2023-07-04,133.806,gg,20.06,-2,-2,-2,FALSE,4.50143741354795,0.7985291616770517,0.39926458083852584,0,-8.51444684888685,90.028748270959,-1.891495108487118,-19.78595581496867,8.92255863826901,-10.935447115311888,-1.3451406813302924e-4,0.08178472449261129,1.09131,0.02777777777777777,Future,1,1,1,3,28,0,14,902.7777777777776,5519.232248922827
2023-07-03,94.68,he,284.47,1100,1100,1100,FALSE,349.0892026263404,39.92645808385259,0.39926458083852584,1200,1558.2474772372727,6981.7840525268075,4.463751572703887,-5.274835878207688,0.04505821879972119,12.42176512781199,0.02324008753421669,0.2980810240124944,1.09131,0.05555555555555555,Future,0.01,800,1,3,0.1,0,0.05,1805.5555555555552,3028.632167272536
2023-07-04,377.56,hg,0,0,0,0,FALSE,62.73554967395401,0,0.39926458083852584,0,-89.57638802541152,1254.71099347908,-1.4278409688119948,20,-2.383530423569242,-5.590189392568435,-0.00148210910043999,0.16637547231562738,1.09131,0.02222222222222222,Future,0.01,200,1,2,0.2,0,0.1,722.2222222222222,2170.4588187497666
2023-07-04,2.38165,hkdzar,72.35,-5854,-5854,-5854,FALSE,2435.0195484875007,2337.29485622873,0.39926458083852584,0,-3133.047116127324,48700.390969750006,-1.286661997466673,-13.139001570436417,-3.880360444407299,4.918545954451545,-0.005203410177256,0.10592186109730845,20.412979,0.01851851851851851,Cash,1,3000,1,1,0.00103,0,5.15e-4,601.8518518518518,2841.018112865964
2023-07-04,115.929,hr,12.01,-2.4,-2.4,-2.4,FALSE,9.022154558567411,0.958234994012462,0.39926458083852584,0,-5.63416466163574,180.44309117134824,-0.6244810621522277,-20,14.274173145517151,-14.403919087277009,8.975034474580923e-4,0.04709736901370923,1.09131,0.02777777777777777,Future,1,0.01,0.01,3,28,0,14,902.7777777777776,9584.163581568588
2023-07-04,19378.3,hs,0,0,0,0,FALSE,0.02577966131196779,0,0.39926458083852584,0,-0.18972924485216097,0.5155932262393559,-7.359648466913033,-16.46370231476567,-7.9047841554800495,-4.402215394241102,0.00436489954031316,0.2059832334411309,8.5488,0.0074074074074074,Index,1,0.1,0.1,1,5,0,2.5,240.74074074074073,584.3697487386598
2023-07-04,16117.15,jpy,0,0,0,0,FALSE,1.610973834490827,-0.7985291616770517,0.39926458083852584,-2,-12.455345877969116,32.21947668981654,-7.731563114993621,6.632967064697142,-0.7897196429266709,-20,3.090353777022159e-4,0.06857243641466364,157.774002,0.00694444444444444,Cash,1,0.01,0.01,2,5,0,2.5,225.69444444444443,1645.6644699019444
2023-07-03,162.25,kc,0,0,0,0,FALSE,43.270322565147666,0,0.39926458083852584,0,-224.77987702432208,865.4064513029532,-5.194781635516911,-17.17064374153399,6.322340775545529,-16.597219122840688,0.00785822191861207,0.2806623469053502,1.09131,0.01111111111111111,Future,0.01,500,1,2,0.3,0,0.15,361.1111111111111,643.3194817416874
2023-07-03,178.675,le,735.86,4100,4100,4100,FALSE,251.50246901567263,0,0.39926458083852584,4100,4043.539083861272,5030.049380313453,16.077532358576146,-19.22467641423853,20,20,-0.00176142525236588,0.1096207970916448,1.09131,0.02777777777777777,Future,0.01,500,1,3,0.09,0,0.045,902.7777777777776,4117.730402119958
2023-07-04,717.725,lf,0,0,0,0,FALSE,0.11193494627652308,0,0.39926458083852584,0,0.5249362448377118,2.2386989255304615,4.6896546815765126,2.7526790458552823,16.03322456891161,-9.005563768662054,0.02176142211694998,0.3065809986551994,1.09131,0.01388888888888888,Future,1,1,1,2,0.5,0,0.25,451.38888888888886,736.1657944701095
2023-07-04,2.4608,lo,0,0,0,0,FALSE,31.110858028850565,107.80143682640198,0.39926458083852584,270,136.0230851933123,622.2171605770112,4.372206162464941,5.629888512489446,14.436437908742748,-8.522504107888441,0.01750439249877367,0.3217219531133277,1.09131,0.01388888888888888,Future,1,250,1,4,0.0028,0,0.0014,451.38888888888886,701.5201861743726
2023-07-04,71000.9,lx,400.63,-0.8,-0.8,-0.8,FALSE,0.07210953519763412,0,0.39926458083852584,-0.8,-0.6422357414060024,1.4421907039526822,-8.906391362054901,1.5101057357230308,-19.02397830292569,1.1364680395891034,0.00190531095060464,0.14397619448392504,20.412979,0.02222222222222222,Index,1,0.1,0.1,1,10,0,5,722.2222222222222,2508.130683725143
2023-07-04,7363.85,mx,86,-0.1,-0.1,-0.1,FALSE,0.0209959139283918,0.03992645808385259,0.39926458083852584,0,-0.02820840235846551,0.419918278567836,-1.3435186700932602,-3.836922853525146,-9.604924728695105,9.606589949017014,-0.00447134010994076,0.11678071735939433,1,0.01111111111111111,Index,1,0.05,0.01,2,1,0,0.5,361.1111111111111,1546.1076078158796
2023-07-04,8.46955,mxnjpy,530.38,106730,106730,106730,FALSE,6055.575415459846,5298.240987727238,0.39926458083852584,120000,116060.82363421182,121111.50830919691,19.16594471565977,11.659447156597707,20,20,-9.795013587456936e-4,0.0925719247909324,157.774002,0.01851851851851851,Cash,1,10000,1,1,3,0,1.5,601.8518518518518,3250.725601801489
2023-07-04,2.6675,ng,899.81,-670,-670,-670,FALSE,67.22129137557803,11.977937425155774,0.39926458083852584,-640,-658.2906365859706,1344.4258275115603,-9.792888876650355,4.527954897061251,-20,-0.6142109158912048,0.01930415736364599,0.5494367638802784,1.09131,0.05555555555555555,Future,1,100,1,3,3,0,1.5,1805.5555555555552,1643.0967804231095
2023-07-04,861.21,nok,82.48,-13.16,-13.16,-13.16,FALSE,3.600886841927029,2.8986608568876977,0.39926458083852584,-5.9,-6.56879824022642,72.01773683854056,-1.824216791192223,-10.37891211703171,0,-1.965813948722629,0.00522723303477157,0.08490470326787601,11.6662,0.01388888888888888,Cash,1,0.01,0.01,2,0.6,0,0.3,451.38888888888886,2658.208977332787
2023-07-04,1.603135,nokmxn,443.89,-52000,-52000,-52000,FALSE,3525.2447595150666,0,0.39926458083852584,-52000,-52169.858106714586,70504.89519030132,-14.798932177943604,-8.805945218563897,-16.833703756541293,-13.75371444454142,0.0041222995080819,0.0991252444579579,18.6159,0.01851851851851851,Cash,1,4000,1,1,0.00182,0,9.1e-4,601.8518518518518,3035.815221152448
2023-07-04,33206.9,ny,67.14,2,2,2,FALSE,0.3585852210512359,0,0.39926458083852584,2,2.6556906004419885,7.171704421024718,7.406023574135349,2.959151474527575,0.12414546866999118,17.62008923086899,-0.01206000545556484,0.15949031577329015,157.774002,0.0074074074074074,Index,1,1,1,2,7,0,3.5,240.74074074074073,754.7189921015179
