Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,M,multiple_EMA,multiple_DC,HoldingCostLong,HoldingCostShort,InstCapital,Exposure
2024-04-24,64998.980469,bt,0,0,0,0,0,FALSE,0.00937123892992427,0.00679300358077424,0.00679300358077424,0.09371238929924272,1.4497557113996526,-2.366277750827014,-7.207183184975692,6.71973808310089,-0.02750340286686459,0.4509390030178568,1.069176,0.04761904761904761,Index,1,0.005,0.001,75,0,0.00255880339600557,1,6.34391635775013,4.855647114084688,-0.35,0.1,2055.2380952380954,2848.553354061821
2024-04-24,9872.55,ca,0,0,0,0,0,FALSE,0.3,0,0,0,14.190504709043,-7.513698822259177,8.286846546746752,18.53409908314688,0.0407901305822218,0.5519681068301776,0.85954,0,Future,1,0.3,1e-4,3.5,0,6.422804720198742e-4,1,18.366871714983617,12.523293423594518,0.152963,-0.212963,0,0
2024-04-24,11414.7,cc,2412.47,0,0.38,0.38,0.38,FALSE,0.2,-0.10003389786340738,0.2799661021365926,0.40466310665849514,13.836996629043464,-5.5136255749250065,7.644885152476986,17.38369904994863,0.03062711866505729,0.5946524910877248,1.069176,0.04761904761904761,Future,1,0.2,0.01,4,0,5.892943088521692e-4,1,17.257501293014936,11.715330456899448,0.151842,-0.211842,2055.2380952380954,2160.125163478569
2024-04-24,83.506,cl,1588.79,0,99.97,99.97,99.97,FALSE,16.16503718359568,-6.4598256543430495,93.51017434565696,161.65037183595678,11.569435106595524,14.96112692698242,9.269595301309089,3.310552361314946,-0.005040802866489,0.20348245405423723,1.069176,0.04761904761904761,Future,1,8,0.01,0.025,0,0.00147128009971944,1,3.6063181678843814,1.9112691009738612,0.045448,-0.105448,2055.2380952380954,6312.700598654202
2024-04-24,80.329,ct,771.17,0,-4409.9,-4409.9,-4409.9,FALSE,881.4605201015502,-402.9324144552829,-4812.832414455283,8814.605201015502,-10.920131542365192,-1.2319920491908334,-7.033924849685613,-10.427216940382031,-0.00246183045705539,0.2327541216299993,1.069176,0.04761904761904761,Future,0.01,600,0.01,0.15,0,0.00802271783964611,1,-10.79547328261577,-6.583221618020952,-0.095487,0.035487,2055.2380952380954,3311.2809359374614
2024-04-24,5061.78,es,229.59,0,-0.415,-0.415,-0.415,FALSE,0.2786214139230932,0.2637310635937149,-0.1512689364062851,2.7862141392309323,-1.0858385525818866,1.6378257149221718,-11.360035300052733,3.413320055789431,-0.00358912447886972,0.1168570312447742,1.069176,0.04761904761904761,Index,1,0.1,0.001,0.5,0,8.453019872558422e-4,1,2.768674849155392,2.92019191049366,-0.0831,0.0231,2055.2380952380954,6595.360822575679
2024-04-24,95.9735,g,0,0,0,0,0,FALSE,0.01,-0,-0,0,-5.787571896590727,-0.4227585112023746,-0.7599055320751167,-7.125430507148891,-0.0095712868386899,0.10198636110513154,0.85954,0,Future,1,0.01,0.01,0.02,0,0.00204332084834605,1,-5.553396526624954,-6.322320985289865,-0.0331,-0.0269,0,0
2024-04-24,2331.5,gc,1075.32,0,3.5,3.5,3.5,FALSE,0.8361877413744828,-0.01809824569382812,3.481901754306172,8.361877413744828,8.32803826705902,5.685902215811639,-13.118153272049929,14.820176550864506,0.00351033588317495,0.14089063922876272,1.069176,0.04761904761904761,Future,1,0.1,0.01,0.3,0,9.132794706556698e-4,1,14.407751986406776,10.292542265034069,-0.066899,0.043929,2055.2380952380954,9117.169292121254
2024-04-23,244.854,gf,0,0,0,0,0,FALSE,300,0,0,0,2.3814723624970973,18.554040126082697,-20,3.898276420288115,0.00862176848102436,0.17361045330046335,1.069176,0,Future,0.01,300,0.01,0.2,0,0.0047048623462645,1,3.4289422600150155,3.068185107131843,-0.20276,0.14276,0,0
2024-04-24,130.345,gg,647.97,0,-74.66,-74.66,-74.66,FALSE,17.760608592058375,-6.103765648322394,-80.76376564832239,177.60608592058375,-9.094707000573818,-8.605418148849004,3.851138869953192,-9.749136361317184,-0.00599679011666687,0.06658419980661892,1,0.04761904761904761,Future,1,1,0.01,0.028,0,0.00322620878966027,1,-7.721630010875301,-8.526930591320006,-0.019743,-0.040257,2055.2380952380954,11575.032634659245
2024-04-24,96.547,he,0,0,0,0,0,FALSE,800,-477.3449627323057,-477.3449627323057,6461.462004004811,-1.477513796216545,-10.67034274899744,-20,13.365152979543328,0.00318486474192702,0.26418188084261013,1.069176,0.04761904761904761,Future,0.01,800,0.01,0.1,0,0.00392065103371488,1,13.189442551194078,9.08581241471147,-0.810439,0.750439,2055.2380952380954,2917.362399177743
2024-04-24,446,hg,696.47,0,978,978,978,FALSE,360.75367177084297,-104.39988926064244,873.6001107393575,3607.5367177084295,4.84319456237875,-14.981586766439053,-4.77516556394505,16.335968915030385,0.01084333035542428,0.17071659381931764,1.069176,0.04761904761904761,Future,0.01,200,0.1,0.2,0,0.00262675398589636,1,16.229288019024434,10.997326839359545,-0.062608,0.002608,2055.2380952380954,7524.305521719341
2024-04-24,17122.8,hs,542.43,0,-1.3011,-1.3011,-1.3011,FALSE,0.36973662424417,0.3541216386538859,-0.946978361346114,3.6973662424417,-5.122448246948562,-8.500021778701122,-5.039840382237632,-0.05999991546204024,0.01277189597172601,0.2038407810732846,8.37211,0.04761904761904761,Index,1,0.1,1e-4,5,0,0.00143253138483544,1,0.00951668141857991,-0.10951654052198032,-0.071093,0.011093,2055.2380952380954,3780.962188509274
2024-04-24,229.02,kc,0,0,0,0,0,FALSE,500,0,0,0,8.10721069599327,-9.264413611310257,3.809130088061462,13.537256022948757,0.0195773448408012,0.34249946046446217,1.069176,0,Future,0.01,500,0.01,0.3,0,0.00382461701412131,1,13.325611624506678,9.23648174707458,0.022185,-0.082185,0,0
2024-04-24,493.48,lb,1288.51,0,-12.02,-12.02,-12.02,FALSE,2,0.9459359961672096,-11.07406400383279,14.37938646615699,-15.40269333451252,1.341519500248003,-20,-11.2076841961407,-0.01727713834140321,0.23225372811054043,1.069176,0.04761904761904761,Future,1,2,0.01,1,1,0.00872504649532597,1,-11.377598541181904,-7.301875119052596,-0.241014,0.181014,2055.2380952380954,3318.4151315214485
2024-04-24,178.22,le,1345.4,0,5564.77,5564.77,5564.77,FALSE,1062.5957058516287,277.18498599356644,5841.954985993567,10625.957058516287,10.99563070662227,20,7.1718372755382855,1.0749223043938847,-0.00173791214029606,0.14504302872961175,1.069176,0.04761904761904761,Future,0.01,500,0.01,0.09,0,0.00348168286525939,1,0.24817777805966829,1.5433593959301397,0.011609,-0.071609,2055.2380952380954,8856.15682997361
2024-04-24,798.74,lf,0,0,0,0,0,FALSE,1,0,0,0,0.8461652601080213,2.363433678237695,15.264702327892907,-7.685847656254606,-0.00706117184693777,0.2294984156748751,1.069176,0,Future,1,1,0.01,0.5,0,0.00272762635853295,1,-6.934056501346755,-5.875689592410922,0.110129,-0.170129,0,0
2024-04-24,2.5623,lo,0,0,0,0,0,FALSE,250,-0,-0,0,-3.223765984248408,2.3133870055826375,10.039051458013986,-10.474573877462856,-0.0070003786053322,0.23324663787142608,1.069176,0,Future,1,250,0.1,0.0028,0,0.00468503308784352,1,-8.583625119770268,-8.87399800933449,0.063663,-0.123663,0,0
2024-04-24,68522.1,lx,0,0,0,0,0,FALSE,0.1,-0,-0,0,-10.585489430843044,-15.137500269197778,-14.016008395730791,0.46276842467356194,0.0055449477053564,0.14180214108642963,20.55077,0,Index,1,0.1,0.01,10,0,0.00102916864719049,1,0.7799363682410773,-0.00865566045180729,-0.1095,0.0495,0,0
