Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2023-09-29,1002.71,aud,17.17,0,-0.4,-0.4,-0.4,FALSE,1.1851381813494868,0.18003465020640644,0.6667950007644683,-0.13,-0.42914902209904976,9.481105450795894,-0.9052721211175324,0.9404653296155058,0,-1.743903200933097,0.00296636837657526,0.07026303203374934,1.64122,0.0119047619047619,Cash,1,0.01,0.01,0.3,0,0.15,-0.6624340256792753,-1.7093024643074353,3.176543657718596,-6.666666666666666,616.6666666666666,2896.259869660238
2023-09-29,2952.35,ca,551.95,0,0.8,0.8,0.8,FALSE,0.3,-0.08001540009173619,0.6667950007644683,0.68,0.3415414514259211,0.8258676824190095,8.271093752585847,2.015221052924306,1.4451094697727993,11.47496415386267,-0.00950638385016233,0.20251060983360003,0.86657,0.01666666666666666,Future,1,0.3,1e-4,3.5,0,1.75,13.01874313508563,8.030442520168663,0.06180496463890126,17.460317460317462,863.3333333333333,1406.839869941126
2023-09-29,1028.79,cad,32.65,0,-0.95,-0.95,-0.95,FALSE,1.4803923744916492,0.6334552507262449,0.6667950007644683,0,2.9938146910276218,11.843138995933192,5.055779033000737,6.460605682841493,0,6.811146967624187,-0.00395798077889253,0.04784514473892197,1.43231,0.0119047619047619,Cash,1,0.01,0.01,0.3,0,0.15,4.952145458123134,4.1241634420213735,7.310366247798607,6.507936507936508,616.6666666666666,4253.3051391200615
2023-09-29,3418.7,cc,145.91,0,0.21,0.21,0.21,FALSE,0.2,-0.14002695016053834,0.6667950007644683,0,0.03852146839460705,0.8200744129628166,0.9394627557134544,-2.8231153712453048,-0.06859306841251687,2.3572914378493963,-0.01073574164990809,0.21518209261661453,1.058761,0.01666666666666666,Future,1,0.2,0.01,4,0,2,4.012246669265093,3.905840888536453,-10.788069652798905,10.793650793650793,863.3333333333333,1323.9949316210082
2023-09-29,1153.06,chf,304.9,0,-5.8,-5.8,-5.8,FALSE,1.3549023996247576,-0.2733859503134321,0.6667950007644683,-6.21,-8.582563192777688,10.83921919699806,-15.836128113646126,-8.551430265486044,-13.93452177863879,-6.837537066406874,-8.672537974874217e-6,0.04410269758536579,0.96737,0.01666666666666666,Cash,1,0.01,0.01,0.3,0,0.15,-5.82038905332244,-1.7877892828529616,-19.184663343623615,3.8095238095238098,863.3333333333333,6459.922308574063
2023-09-29,91.569,cl,645.65,0,25.74,25.74,25.74,FALSE,8,1.7670067520258423,0.6667950007644683,28.39,22.3146114232708,28.39496577070985,15.717301160678918,14.168458020998434,8.557436921649831,11.956591277152963,-0.00644426113033258,0.29002843055973143,1.058761,0.02083333333333333,Future,1,8,0.01,0.0025,0,0.00125,10.219831409786336,8.989078843339739,7.96543951134701,13.015873015873016,1079.1666666666663,1227.896862775513
2023-09-29,998.32,cnh,104.03,0,17.42,17.42,17.42,FALSE,11.926451064750887,-0.2733859503134321,0.6667950007644683,17.01,22.680645899157874,95.4116085180071,4.75427387745535,-16.019029644664812,6.661838550080274,3.601249019324778,-4.907041703159365e-4,0.04618995157069548,7.7214,0.01666666666666666,Cash,1,0.01,0.01,0.3,0,0.15,2.0096775775726,3.523638514775848,10.063786120134468,-3.4920634920634925,863.3333333333333,6168.008199011633
2023-09-29,89.322,ct,911.44,0,4279.88,4279.88,4279.88,FALSE,668.9039915708626,480.1724159505088,0.6667950007644683,5000,2954.2230460356673,5351.2319325669005,11.041282019778103,-6.1074393261098745,13.471504813435365,3.089615514363437,-0.01584963567752506,0.2524283698884577,1.058761,0.03333333333333333,Future,0.01,600,0.01,0.15,0,0.075,1.9420859805390516,1.2411544677774329,1.3290059118220536,5.8730158730158735,1726.6666666666663,2257.274015007828
2023-09-29,4307.59,es,438.72,0,-0.85,-0.85,-0.85,FALSE,0.1379960662493008,-0.04667565005351282,0.6667950007644683,-0.92,-0.680719751388534,1.1039685299944064,-12.332231089811646,-3.165634926229057,-12.533368174576117,-4.0955995332420025,0.00143570706505968,0.12686134946752048,1.058761,0.01666666666666666,Index,1,0.01,0.01,0.5,0,0.25,-3.644829100710552,-1.5936661110942203,-13.92505130516181,5.396825396825397,863.3333333333333,2245.7588634822237
2023-09-29,1003.435,eur,44.84,0,1.18,1.18,1.18,FALSE,1.8744873131539008,-0.7868181009020725,0.6667950007644683,0,-0.9157588937063568,14.995898505231205,-1.2213458145064149,10.065038352088289,-0,-4.551835945532763,6.579570671165769e-4,0.03786698322779295,1,0.01666666666666666,Cash,1,0.01,0.01,0.25,0,0.125,-3.3708629116416975,-2.2830932852407178,-10.757443806775798,1.1111111111111107,863.3333333333333,7523.704708298337
2023-09-29,93.8975,g,468.4,-8.11,-31.96,-31.958227209295934,-23.85,TRUE,8.099655061224313,-8.108227209295933,0.6667950007644683,-36.01,-21.366598111308814,64.7972404897945,-6.594909891162427,-9.46283771074422,-0.5997408597749431,-7.876130982865976,0.00512506794066069,0.1352584181615386,0.86657,0.02777777777777777,Future,1,0.01,0.01,0.02,0,0.01,-5.938377042296967,-4.5638252030038355,-3.2737749146595307,-12.698412698412698,1438.8888888888887,3510.563998805913
