Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2023-11-16,3538.75,ca,0,0,0,0,0,FALSE,0.3,0,0,0,17.57031975300412,0.4582403503181894,6.395945657692802,20,0.01196819015946815,0.19634242803323015,0.87423,0,Future,1,0.3,1e-4,3.5,0,1.75,19.36657509641633,12.9890010309732,15.709484394669015,19.365079365079367,0,0
2023-11-16,4018.7,cc,738.03,0,0.97,0.97,0.97,FALSE,0.2,-0.06537043713188839,0.9046295628681116,1.5051140502646445,12.020744377597836,-2.3518470462796155,-2.982993706075117,18.695079546307817,0.00962639795669062,0.20608323736923084,1.088495,0.05555555555555555,Future,1,0.2,0.01,4,0,2,17.42288431549136,12.280445396744955,14.724575392066344,18.41269841269841,1735.111111111111,2778.424261847104
2023-11-16,74.108,cl,289.73,0,12.43,12.43,12.43,FALSE,8,-6.6175193737135425,5.812480626286457,49.129450423831834,2.3661899639190445,11.08489932715974,13.21735397943536,-8.996206701405491,-0.03578531270755647,0.3423660293157491,1.088495,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,-8.124769390475697,-5.3675003685287,-14.286763037503324,-2.4603174603174613,1735.111111111111,1672.4400718466002
2023-11-16,79.281,ct,782.39,0,-4545.39,-4545.39,-4545.39,FALSE,831.6310281601834,-32.18792800083429,-4577.577928000835,6653.048225281467,-13.760843971057112,-6.748546121612353,-6.049996409631315,-11.94852069578765,-0.00612391806261314,0.23632402454386403,1.088495,0.05555555555555555,Future,0.01,600,0.01,0.15,0,0.075,-10.42838096480307,-7.258242181961897,-10.651074803595016,-11.825396825396826,1735.111111111111,2422.8880993874113
2023-11-16,4496.77,es,266.78,0,0.47,0.47,0.47,FALSE,0.2521845661448441,0.0327965884753254,0.5027965884753254,2.0174765291587526,4.984410784545598,0.8412484364629522,-11.03488961848942,11.742701637074031,-7.31368748025929e-4,0.13740055881116775,1.088495,0.05555555555555555,Index,1,0.01,0.01,0.5,0,0.25,8.752869819601768,7.42883005376653,15.591153435190538,7.698412698412698,1735.111111111111,4167.280479940287
2023-11-16,97.1455,g,0,0,0,0,0,FALSE,0.01,0,0,0,0.18350087570535767,-3.322923708926038,-0.5587213860933816,2.18549038178352,0.01165855878637245,0.13792921108468165,0.87423,0,Future,1,0.01,0.01,0.02,0,0.01,2.348694690574111,0.5560770526288671,10.473160445798586,-6.0317460317460325,0,0
2023-11-16,1984.825,gc,650.41,0,-3.05,-3.05,-3.05,FALSE,0.6712657849095763,0.3702909158851688,-2.679709084114831,5.370126279276611,-9.980059852431642,-20,-17.938934021716705,5.662720540949495,0.01237966449375704,0.11694750075229028,1.088495,0.05555555555555555,Future,1,0.1,0.01,0.3,0,0.15,4.189303020727445,4.4187489458895595,2.2516996182739244,8.174603174603176,1735.111111111111,4896.1000704023445
2023-11-16,223.778,gf,0,0,0,0,0,FALSE,300,-0,-0,0,-5.993637062635232,15.07973220437086,-17.84208884562566,-6.610337762886242,-0.00910587404545282,0.1790689435325454,1.088495,0,Future,0.01,300,0.01,0.2,0,0.1,-5.766297506513652,-2.858044052398942,-13.436551014747977,-0.15873015873015903,0,0
2023-11-16,131.318,gg,266.11,0,-22.49,-22.49,-22.49,FALSE,12.097793930966327,8.60282042917592,-13.88717957082408,96.78235144773062,-2.8697751941528615,-10.317526526083526,5.414675752617199,-1.3749415388039852,0.00542139183582879,0.0901053954642023,1,0.05555555555555555,Future,1,1,0.01,0.028,0,0.014,-1.2291466216071272,-1.4325072910300305,6.611430252791829,-8.571428571428571,1735.111111111111,6354.632413706545
2023-11-16,75.02,he,232.46,0,-1140.73,-1140.73,-1140.73,FALSE,800,-150.97107437000886,-1291.7010743700089,5619.645558739674,-4.597090904998999,-1.7592864530031365,3.0202926009605098,-6.759957613977352,-0.00661629378197403,0.2956730085409616,1.088495,0.05555555555555555,Future,0.01,800,0.01,0.1,0,0.05,-7.113940796810482,-4.8595621705420955,-1.3045991898075229,-9.444444444444445,1735.111111111111,1936.5537270113796
