Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,M,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,HoldingCostLong,HoldingCostShort,InstCapital,Exposure
2024-02-22,51272.953125,bt,594.1,0,0.04,0.04,0.04,FALSE,0.01225013810248325,0.00538787702805731,0.04538787702805731,0.09800110481986604,9.262727621588333,-0.04915819522162199,-11.828413605543057,18.289089395833447,-0.01098284438886665,0.31322881694496674,1.081315,0.05555555555555555,Index,1,0.005,0.001,75,0,0.00466993914664262,1,17.553810416911517,12.088258514141064,13.421163398546312,18.41269841269841,-0.35,0.1,1819.4444444444443,2323.4700589685717
2024-02-22,5017.55,ca,0,0,0,0,0,FALSE,0.3,0,0,0,18.672225116610687,4.135804868437645,5.656795442524189,20,-0.0099354325398302,0.31412599554900766,0.85634,0,Future,1,0.3,1e-4,3.5,0,0.00222061084975237,1,19.23502138251331,13.6328317595756,18.65320903425253,19.365079365079367,0.032349,-0.092349,0,0
2024-02-22,5826.7,cc,1238.31,0,0.59,0.59,0.59,FALSE,0.2,-0.04135660298889665,0.5486433970111033,0.6935105741515913,15.82220711435549,-0.05131411732826273,2.7344040551562148,19.75473118356001,-0.03271950998342277,0.3894980326669954,1.081315,0.05555555555555555,Future,1,0.2,0.01,4,0,0.00176251192802722,1,17.781208530200118,13.11727372488255,16.138896139703554,19.365079365079367,0.00737,-0.06737,1819.4444444444443,1868.5018067857548
2024-02-22,78.193,cl,579.75,11.450000000000005,32.7,32.69702301350839,21.25,TRUE,10.262309795692586,11.447023013508392,32.69702301350839,82.09847836554069,7.965317668355803,8.330326588631886,4.043977915474331,4.433271305754628,-0.00140578696088766,0.24517604218511305,1.081315,0.05555555555555555,Future,1,8,0.01,0.025,0,0.00130404957748092,1,2.934578732704765,3.4214214622925625,7.434640982142413,1.1111111111111112,0.004789,-0.064789,1819.4444444444443,2968.388637370573
2024-02-22,92.717,ct,185.51,0,991.58,991.58,991.58,FALSE,972.5382403402068,131.46299490290755,1123.0429949029076,7780.305922721654,2.8868864696519605,-4.940145951498719,-9.513147660107256,11.075828765338937,0.01280858089916581,0.21818503971130396,1.081315,0.05555555555555555,Future,0.01,600,0.01,0.15,0,0.00741492767212316,1,10.991312656540208,6.406796258033542,15.704583480589813,4.126984126984127,-0.102829,0.042829,1819.4444444444443,3335.598896884736
2024-02-22,5060.13,es,505.28,0,1.025,1.025,1.025,FALSE,0.3690875318181575,-0.10347341291538036,0.9215265870846197,2.95270025454526,6.241924392197015,-1.2741807482854206,-14.3390623038447,16.129187382327746,0.01008600850817131,0.10534161634788304,1.081315,0.05555555555555555,Index,1,0.1,0.001,0.5,0,9.380119086308764e-4,1,15.772809831164173,12.66351826465429,7.287364319102074,18.492063492063497,-0.083,0.023,1819.4444444444443,6908.73942330963
2024-02-22,97.6795,g,0,0,0,0,0,FALSE,0.01,-0,-0,0,-5.670931791932764,-4.363823856257606,-0.4602697698378783,-5.149195576195944,0.00211116484514395,0.10842228464749612,0.85634,0,Future,1,0.01,0.01,0.02,0,0.00188846096987734,1,-2.3577653088193826,-3.905845297705661,-6.362070135123319,-4.682539682539684,-0.031751,-0.028249,0,0
2024-02-22,2025.1,gc,294.92,0,-1.73,-1.73,-1.73,FALSE,1.0673014730282602,-0.23812675300897412,-1.968126753008974,8.538411784226081,-4.610053491786153,0.5097832428512334,-20,3.5983703895261794,-3.6781541511832216e-4,0.09102432023139548,1.081315,0.05555555555555555,Future,1,0.1,0.01,0.3,0,0.00162748628251093,1,2.7112525357739226,1.218641211926908,-0.24722950652973008,8.412698412698411,-0.064741,0.04222,1819.4444444444443,7995.421178951664
2024-02-22,251.612,gf,0,0,0,0,0,FALSE,300,0,0,0,10.915417455615724,11.2324189641603,-13.355060971669456,15.615210944575544,0.00756394631734203,0.1422838131574972,1.081315,0,Future,0.01,300,0.01,0.2,0,0.0055865430552392,1,15.738444082300555,9.301505636248894,16.098947947624183,11.34920634920635,-0.096674,0.036674,0,0
2024-02-22,132.668,gg,699.07,0,-72.75,-72.75,-72.75,FALSE,18.934423031820344,-0.05239634958135752,-72.80239634958136,151.47538425456275,-9.612439236626448,-7.767757477255133,-3.542513948197368,-7.161449936109014,0.00308764546411133,0.07243034290113813,1,0.05555555555555555,Future,1,1,0.01,0.028,0,0.00291387762077479,1,-4.390309721442652,-4.766188759754399,-10.153697382474704,-4.761904761904762,-0.039003,-0.020997,1819.4444444444443,10047.968139142164
2024-02-22,82.429,he,374.56,0,-1878.71,-1878.71,-1878.71,FALSE,912.5983045805592,399.9893909169466,-1478.7206090830534,7300.786436644474,-4.050852937324628,-7.442099426228024,-20,8.319912463347842,0.00454756261443822,0.2615359161584825,1.081315,0.05555555555555555,Future,0.01,800,0.01,0.1,0,0.00463861823387012,1,7.046080248334402,4.647467950800952,15.95508379717859,0.31746031746031655,-0.365,0.305,1819.4444444444443,2782.706820797674
2024-02-22,386.12,hg,0,267.5,0,117.51486375557688,-267.5,TRUE,350.7958102075582,385.01486375557687,117.51486375557688,2806.3664816604655,0.8374876519052914,1.0452842659130694,-8.12425071624235,4.656133427705029,0.00160700897703058,0.14524939483229,1.081315,0.05555555555555555,Future,0.01,200,0.1,0.2,0,0.00356609876092615,1,3.8547217959396303,1.4091947799179516,8.402825104570153,1.9841269841269835,-0.071405,0.011405,1819.4444444444443,5010.539139375385
2024-02-22,16619.7,hs,661.26,0,-1.4,-1.4,-1.4,FALSE,0.385204943095965,0.3384739797692198,-1.06152602023078,3.08163954476772,-6.88935876379918,-7.431411414557944,-5.406252622404879,-2.7669796665841617,0.01101734515320629,0.2403145192690002,8.45583,0.05555555555555555,Index,1,0.1,1e-4,5,0,0.00125189185399505,1,-2.4870432528683657,-2.7953080221624997,7.727611032544421,-11.746031746031749,-0.075586,0.015586,1819.4444444444443,3028.438647783604
2024-02-22,187.92,kc,0,0,0,0,0,FALSE,500,0,0,0,5.409584584304967,-3.826105081689891,8.939760653925074,4.655951659622364,-0.02111438186712977,0.281829189564913,1.081315,0,Future,0.01,500,0.01,0.3,0,0.00566450910454544,1,3.6561780194524736,3.0648865427918888,-1.864457676492252,10.793650793650794,0.058403,-0.118403,0,0
2024-02-21,553.4,lb,600.9,0,-5.27,-5.27,-5.27,FALSE,2,1.6008616447002175,-3.669138355299782,12.765406589561692,-5.748564809992102,-1.264432440545456,-20,2.967463140283259,0.00275043601299262,0.22279590640007957,1.081315,0.05555555555555555,Future,1,2,0.01,1,1,0.00811061223101905,1,2.1351304720037088,1.9760323470898111,2.4508047859669233,3.412698412698412,-0.21881,0.15881,1819.4444444444443,3266.5670996256595
2024-02-22,185.853,le,550.7,0,2681.99,2681.99,2681.99,FALSE,886.099155143018,490.036002020845,3172.0260020208448,7088.793241144144,8.949410411944456,12.840342878507965,-17.732972872582454,14.378862212963186,0.00412465100682979,0.11946457118171232,1.081315,0.05555555555555555,Future,0.01,500,0.01,0.09,0,0.00405353386006694,1,13.704230455907531,9.85669671841626,14.930112943946494,9.841269841269842,-0.104332,0.044332,1819.4444444444443,6091.996736595546
