Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,M,multiple_EMA,multiple_DC,HoldingCostLong,HoldingCostShort,InstCapital,Exposure
2024-05-01,57367.277344,bt,147.96,-0.006,-0.006,-0.005890290374378,0,TRUE,0.005874128164982,-0.005890290374378,-0.005890290374378,0.058741281649821,-2.00550284533861,-0.839850803763302,-7.07663798439419,1.28424060029393,-0.059197201275179,0.459257631542986,1.068376,0.047619047619048,Index,1,0.005,0.001,75,0,0.002846693062141,1,0.870485323832466,1.26991567665742,-0.35,0.1,1931.42857142857,1577.07932223642
2024-05-01,7712.5,ca,0,0,0,0,0,FALSE,0.3,0,0,0,12.0035147399345,5.81571685083879,6.25205396343156,9.97080091277749,-0.053947790782944,0.731611567455095,0.85508,0,Future,1,0.3,1e-4,3.5,0,6.20286463765e-4,1,9.36017764651784,7.25782387477797,0.152963,-0.212963,0,0
2024-05-01,8832,cc,1232.2,0,0.2,0.2,0.2,FALSE,0.2,0.003367871133136,0.203367871133136,0.391867369950435,10.37942358706,3.38168371123004,6.09985599669298,9.09846159545184,-0.066394389659703,0.745271692063654,1.068376,0.047619047619048,Future,1,0.2,0.01,4,0,6.07695898754e-4,1,8.38462567791912,6.77947698116728,0.151842,-0.211842,1931.42857142857,1619.73528579931
2024-05-01,81.612,cl,1210.27,-19.5,80.47,80.4745062420933,99.97,TRUE,16.0523624249524,-19.4954937579067,80.4745062420933,160.523624249524,10.0265000392715,15.367940300837,9.58005339993351,0.89466986864346,-9.18560496677e-4,0.196888255342407,1.068376,0.047619047619048,Future,1,8,0.01,0.025,0,0.001555844457685,1,1.42999938702235,0.061117060716754,0.045448,-0.105448,1931.42857142857,6131.10647480484
2024-05-01,75.512,ct,786.71,0,-4409.9,-4409.9,-4409.9,FALSE,811.991566291394,-693.540194669325,-5103.44019466932,8119.91566291394,-12.5701802987394,-2.06327313636493,-6.48632278941643,-12.4854424354286,-0.026025061264877,0.252404182331372,1.068376,0.047619047619048,Future,0.01,600,0.01,0.15,0,0.00787007260774,1,-12.5300528764848,-8.27901784922948,-0.095487,0.035487,1931.42857142857,2869.54719844866
2024-05-01,5022.57,es,0,0,0,0,0,FALSE,0.244433929412533,-0.063311595471327,-0.063311595471327,2.44433929412533,-0.51802624638477,1.69116776794555,-10.5307179001143,3.72907340423801,-0.001108379521494,0.12605978173488,1.068376,0.047619047619048,Index,1,0.1,0.001,0.5,0,7.89709668643e-4,1,3.12288108823334,3.09224125216335,-0.0831,0.0231,1931.42857142857,5745.57328529238
2024-05-01,95.7495,g,0,0,0,0,0,FALSE,0.01,0,0,0,-7.09604801221461,-0.737265811453918,-0.791906440476754,-8.69681122365414,4.28292373542e-4,0.097865096226951,0.85508,0,Future,1,0.01,0.01,0.02,0,0.002134350073693,1,-7.0272949978798,-7.4673903748771,-0.0331,-0.0269,0,0
2024-05-01,2306.125,gc,758.56,0,2.56,2.56,2.56,FALSE,0.814780010276427,-0.73115689393856,1.82884310606144,8.14780010276427,4.48917028644573,4.07345047623168,-13.3409790657887,10.6193246767062,0.00640782439288,0.137274407745405,1.068376,0.047619047619048,Future,1,0.1,0.01,0.3,0,9.47651887987e-4,1,10.8491959962186,6.84967846495831,-0.066214,0.043255,1931.42857142857,8793.64826240352
2024-05-01,240.811,gf,0,0,0,0,0,FALSE,300,0,0,0,3.49565680470101,18.4677934907157,-20,5.42697899424348,-0.003159311394279,0.164578558019771,1.068376,0,Future,0.01,300,0.01,0.2,0,0.0050463854751,1,4.06566850911507,4.97929648129073,-0.20276,0.14276,0,0
2024-04-30,130.098,gg,665.64,0,-74.66,-74.66,-74.66,FALSE,16.2476473991641,-0.85110360750393,-75.5111036075039,162.476473991641,-9.29501998072521,-8.47804920479204,3.74180848085615,-10.0252396123323,-0.006313713410895,0.068529696619141,1,0.047619047619048,Future,1,1,0.01,0.028,0,0.003140570897669,1,-8.51586497266191,-8.19286771455864,-0.019743,-0.040257,1931.42857142857,10568.9321566822
2024-05-01,92.665,he,195.24,0,-867.32,-867.32,-867.32,FALSE,800,-89.5783292956986,-956.898329295699,6435.10526002216,-2.9739943346083,-8.35086658060751,-20,10.210107510826,-0.005188051160533,0.259533039668124,1.068376,0.047619047619048,Future,0.01,800,0.01,0.1,0,0.004158068280285,1,9.87132883937055,7.14551701200616,-0.810439,0.750439,1931.42857142857,2790.72643395188
2024-05-01,450.69,hg,500.94,-339.2,638.8,638.805831298094,978,TRUE,307.871181000463,-339.194168701906,638.805831298094,3078.71181000463,4.14982545116578,-15.9111579140087,-4.38529024166369,15.6813246793906,-6.65424565411e-4,0.185894195156107,1.068376,0.047619047619048,Future,0.01,200,0.1,0.2,0,0.00238718592546,1,15.6989462814007,10.4365948509169,-0.062608,0.002608,1931.42857142857,6493.70926364401
2024-04-30,17583.4,hs,71.89,0,-0.1682,-0.1682,-0.1682,FALSE,0.338930435353812,0.078038428035437,-0.090161571964563,3.38930435353812,-0.532035854911897,-7.0429470682859,-5.08996795127388,5.35707636989736,-0.00957670891761,0.203120139438452,8.35654,0.047619047619048,Index,1,0.1,1e-4,5,0,0.001399955278786,1,5.57545663678662,3.35300397970897,-0.071355,0.011355,1931.42857142857,3565.79961144219
