Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,M,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,HoldingCostLong,HoldingCostShort,InstCapital,Exposure
2024-02-20,3307,rm,849.52,0,1.0776,1.0776,1.0776,FALSE,0.3,0.01468087744752377,1.0922808774475237,1.8463378160452968,11.831863789553957,-8.164798798308807,20,9.858217785226344,-0.00992937298895313,0.2579392962848157,1.082017,0.05555555555555555,Future,1,0.3,1e-4,3,0,0.00351697716995719,1,10.867663513351667,7.192449516970421,-0.4788020809151417,15.555555555555555,0.172499,-0.232499,1819.4444444444443,2821.507960439529
2024-02-20,22.73,sb,0,0,0,0,0,FALSE,5000,0,0,0,6.667752784173714,9.2506166661550715,13.334922752053645,-2.402432663539408,-0.02007863450862013,0.2924777347809799,1.082017,0,Future,0.01,5000,1,0.04,0,0.00601683005599987,1,-3.1183600941380933,-1.4533084772749971,-0.6465924825008867,-2.857142857142856,0.106848,-0.166848,0,0
2024-02-20,23.0315,si,0,0,0,0,0,FALSE,30,-0,-0,0,-3.4229197972733845,2.115769285096094,-9.388132036252111,-0.9277116874531708,0.00330528493665926,0.2205379613329929,1.082017,0,Future,1,30,0.01,0.025,0,0.0049219186273365,1,0.24665720188210272,-0.5814853231538344,4.597421888936144,-7.380952380952381,-0.065828,0.042647,0,0
2024-02-20,635.89,sw,569.23,0,4.28,4.28,4.28,FALSE,2,-0.13111934536853465,4.148880654631466,10.944162018447416,7.581906495240359,16.449458416605022,14.376489457230951,-5.30376527659751,-0.01208289743072299,0.22630719479042105,1.082017,0.05555555555555555,Future,1,2,0.001,0.7,0,0.00486427011353476,1,-4.78519487057735,-2.6460938159577214,-3.1742715335872775,-7.222222222222221,0.084158,-0.144158,1819.4444444444443,3215.8844019597323
2024-02-20,412.71,zc,0,0,0,0,0,FALSE,150,-0,-0,0,-20,-5.011375980734506,-20,-20,-8.961116621897247e-4,0.17000729726308644,1.082017,0,Future,0.01,150,0.1,0.9,0,0.01282714353033755,1,-20,-13.741780587230968,-18.1323818686123,-20,-0.187839,0.127839,0,0
2024-02-20,45.06,zl,0,0,0,0,0,FALSE,2000,-0,-0,0,-13.062735460080209,-2.872043981009129,-4.54623663076485,-13.707840307553289,-0.01331530629032728,0.2562108166824649,1.082017,0,Future,0.01,2000,1,0.09,0,0.00779567744257207,1,-14.235203046873782,-9.818599419912324,-6.546781200059677,-15.476190476190476,-0.07087,0.01087,0,0
2024-02-20,352.87,zm,0,0,0,0,0,FALSE,2,-0,-0,0,-11.441125410186546,-14.749856703668096,17.286028614524604,-16.52291983567698,0.00642522253667721,0.22619920903720744,1.082017,0,Future,1,2,0.001,0.7,0,0.00876985111785508,1,-16.19915073858436,-11.435797207260642,-11.713802202088834,-16.19047619047619,0.107196,-0.167196,0,0
2024-02-20,109.953,zn,0,0,0,0,0,FALSE,0.01,-0,-0,0,-12.218591192695838,-13.51156255413744,-7.017029154462804,-6.027159069294329,0.00412845250158699,0.06231226782375738,1.082017,0,Future,1,0.01,0.01,0.03,0,0.00437865385088394,1,-4.554159233489526,-2.9711198794896436,-10.43249180154892,-2.3015873015873014,-0.045342,-0.014658,0,0
2024-02-20,374.6,zo,0,0,0,0,0,FALSE,200,0,0,0,4.7216621258129585,0.6511958685532142,8.106237707034014,1.9168327132903311,8.278919940343243e-4,0.2794823667746774,1.082017,0,Future,0.01,200,0.01,0.9,0,0.00859647340656545,1,0.717825701052497,2.397273650891659,5.232797723541552,-1.9047619047619055,0.049493,-0.109493,0,0
2024-02-20,18.104,zr,532.45,0,176.26,176.26,176.26,FALSE,60.23052553716558,-54.56944638941458,121.6905536105854,481.84420429732467,5.051033198087222,7.379477214373646,-13.514116770269077,9.802030708730676,-0.00473908419879487,0.1805434303607412,1.082017,0.05555555555555555,Future,1,50,0.01,0.04,0,0.01223781152985065,1,7.886058420304023,5.537310452020706,5.238919224248971,14.285714285714286,-0.11561,0.05561,1819.4444444444443,4031.039934954241
2024-02-20,1169.02,zs,0,0,0,0,0,FALSE,50,-0,-0,0,-18.20732618014224,-6.462291609857952,-5.800868528078912,-18.14485483788789,0.00100133948209535,0.16407646465230363,1.082017,0,Future,0.01,50,0.1,1.5,0,0.00782029305612254,1,-17.193820400464254,-12.422615335057175,-11.374672963261396,-20,-0.063396,0.003396,0,0
2024-02-20,557.16,zw,855.47,0,-598.7,-598.7,-598.7,FALSE,127.33359659653482,-56.866883119172485,-655.5668831191725,1018.6687727722784,-12.87105093709834,-2.0667468818695074,-10.170029678596537,-11.043012969231432,0.019903860074578,0.2774916680862085,1.082017,0.05555555555555555,Future,0.01,80,0.1,0.8,0,0.00517440132779475,1,-7.367116327624964,-6.621580549049424,-11.06718238498122,-12.063492063492063,-0.129021,0.069021,1819.4444444444443,2622.701369007154
