Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2024-01-29,3817.45,ca,0,0,0,0,0,FALSE,0.3,0,0,0,18.82010276601478,9.87960910600778,5.931752739439149,17.187789431962912,0.01275968013258932,0.21170732415234425,0.85263,0,Future,1,0.3,1e-4,3.5,0,0.00433070701952936,16.06321214337794,12.788876850687007,9.87437408256109,19.047619047619047,0,0
2024-01-29,4724,cc,1126.89,0,1.04,1.04,1.04,FALSE,0.2,-0.1233989910431803,0.9166010089568196,1.1706341316038475,15.659905758958434,4.921536798294775,-2.477786171267156,19.657999031764103,0.01046951725825096,0.24810252277968575,1.081666,0.0625,Future,1,0.2,0.01,4,0,0.0034128635264072,18.22207902710324,12.446518102321754,16.04363117529094,19.365079365079367,1921.875,2556.2769088131527
2024-01-29,76.7185,cl,186.77,0,9.29,9.29,9.29,FALSE,8,4.59978787185862,13.88978787185862,63.09398345547523,4.402888234711158,7.645479665656429,-2.2143544411156673,3.1549550340111625,-0.02633855290397235,0.28344852492709605,1.081666,0.0625,Future,1,8,0.01,0.025,0,0.00114965016106224,2.256083160053997,0.2915940143962709,12.263562902524695,-4.2063492063492065,1921.875,2237.509439017625
2024-01-29,83.982,ct,91.18,0,-657.92,-657.92,-657.92,FALSE,1144.0694704727653,106.25387128102318,-551.6661287189768,9152.555763782122,-1.2054908879156851,-4.131922573198863,-8.009941342448958,4.46361077393633,2.9772715312859077e-4,0.17849812362831435,1.081666,0.0625,Future,0.01,600,0.01,0.15,0,0.01000625095930615,3.778595884614526,1.2436379794393424,14.822769671119604,-4.84126984126984,1921.875,3553.083568097501
2024-01-29,4897.14,es,0,0,0,0,0,FALSE,0.01,0,0,0,6.335598513964229,-3.4465327138046065,-16.969438094732247,18.655450089554066,0.00399191508511798,0.08934886302868612,1.081666,0,Index,1,0.01,0.01,0.5,0,0.00114271638346492,18.25362869167317,13.34656940352992,12.615133671738676,18.492063492063497,0,0
2024-01-29,99.2075,g,0,0,0,0,0,FALSE,0.01,-0,-0,0,-3.774417922355656,-4.105883920112372,-0.4477327478413314,-2.75574889583069,0.00780194603344153,0.11145823092146234,0.85263,0,Future,1,0.01,0.01,0.02,0,0.00180872834424566,-0.0542360821462486,-1.5898440680913055,-6.50783023724189,-1.1111111111111112,0,0
2024-01-29,2029.41,gc,125.72,0,-0.64,-0.64,-0.64,FALSE,0.8071627064573309,-0.25360121882032094,-0.893601218820321,6.457301651658647,-2.767723321678141,6.637019132426013,-19.895529369444077,2.938957356271511,0.00371239287963387,0.1046987220756823,1.081666,0.0625,Future,1,0.1,0.01,0.3,0,0.00141191996015194,2.977371658674403,1.7050116418344423,-3.5336937742927472,8.73015873015873,1921.875,6057.559609386158
2024-01-29,237.282,gf,0,0,0,0,0,FALSE,300,0,0,0,8.295389500694851,11.703943577129532,-12.356308938338447,11.38670201486426,8.601063014435084e-4,0.15378451683934027,1.081666,0,Future,0.01,300,0.01,0.2,0,0.00548090896679018,9.628580318000012,5.332060662031478,19.7425590699324,3.571428571428571,0,0
2024-01-29,134.887,gg,335.32,0,-32.44,-32.44,-32.44,FALSE,15.33908414838828,-0.9486369746585694,-33.38863697465857,122.71267318710623,-5.4417585580177565,-7.193078472515191,-3.3482860217805763,-1.9849958302091253,0.00530737884495113,0.0766318941485026,1,0.0625,Future,1,1,0.01,0.028,0,0.00270880894741678,0.4429885162829937,-0.982613365339578,-4.704058613831232,-1.4285714285714282,1921.875,8276.1721740946
2024-01-29,77.739,he,561.57,0,-2606.04,-2606.04,-2606.04,FALSE,800,412.72086744942726,-2193.3191325505727,5886.308203438237,-7.452274181869846,-6.769286374154583,-20,3.448277611250828,0.00365993939222697,0.29983360346613547,1.081666,0.0625,Future,0.01,800,0.01,0.1,0,0.00429023168519407,2.5705938878018,0.8282195176339563,14.699972215948916,-6.507936507936508,1921.875,2115.235726310548
