Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,M,multiple_EMA,multiple_DC,HoldingCostLong,HoldingCostShort,InstCapital,Exposure
2024-03-25,70511.039063,bt,428.4,0,0.012,0.012,0.012,FALSE,0.008870245979669,-0.001307478268503,0.010692521731497,0.070961967837354,3.01359222619212,-8.77431421228192,-5.92289807266062,11.3667291107274,0.047587651688044,0.548717867525292,1.083776,0.047619047619048,Index,1,0.005,0.001,75,0,0.001938451979032,1,10.545001353483901,8.39954716439519,-0.35,0.1,2026.66666666667,2308.41155652414
2024-03-25,8298.85,ca,0,0,0,0,0,FALSE,0.3,0,0,0,15.5045698258888,1.30394049295102,2.92894177669422,18.556318633029,0.098038975950255,0.532180261281695,0.85727,0,Future,1,0.3,1e-4,3.5,0,7.92485577247e-4,1,17.1037789953344,13.8234187263807,0.032349,-0.092349,0,0
2024-03-25,9664.6,cc,1818.68,0,0.38,0.38,0.38,FALSE,0.2,-0.072045713214296,0.307954286785704,0.529320457554537,11.6358354335464,-7.85938309904402,1.74073957471586,18.5737690068926,0.079456547248787,0.536697168014059,1.083776,0.047619047619048,Future,1,0.2,0.01,4,0,7.71164099876e-4,1,17.1570699539552,13.7992117241991,0.00737,-0.06737,2026.66666666667,2360.11431055937
2024-03-25,82.1775,cl,1626.71,32.89,102.29,102.288391748036,69.4,TRUE,19.9124296973308,32.8883917480358,102.288391748036,159.299437578647,12.8422790818123,14.1912244381534,6.48017468181314,6.78733921576648,0.011547663224492,0.209732000560782,1.083776,0.047619047619048,Future,1,8,0.01,0.025,0,0.00145051553409,1,6.31917965179782,4.99305237447964,0.024364,-0.084364,2026.66666666667,6039.45350866749
2024-03-25,91.318,ct,0,-991.58,0,-273.168481923551,991.58,TRUE,896.252798122516,-1264.74848192355,-273.168481923551,7170.02238498013,-0.761973860767266,0.453828561125089,-7.23665953713931,2.37545034031742,0.007176525308329,0.251597438107437,1.083776,0.047619047619048,Future,0.01,600,0.01,0.15,0,0.006528729170214,1,2.96293796161275,0.996145938916286,-0.102829,0.042829,2026.66666666667,3020.69848451901
2024-03-25,5224.32,es,479.91,0,1.055,1.055,1.055,FALSE,0.696141294907815,0.505421030761721,1.56042103076172,5.56913035926252,5.60382296732,-7.92036854397001,-14.0675937149175,18.4657450858704,-0.001828230988661,0.094365818838818,1.083776,0.047619047619048,Index,1,0.1,0.001,0.5,0,0.001014204471813,1,17.8886527305112,12.8875890792728,-0.0831,0.0231,2026.66666666667,13422.9393889985
2024-03-25,99.2265,g,0,0,0,0,0,FALSE,0.01,0,0,0,0.658736942853629,-2.5417528878024,-0.829995911033256,2.56419032322267,-0.005046377978179,0.093373953979509,0.85727,0,Future,1,0.01,0.01,0.02,0,0.002158621871878,1,2.67179094087377,1.60185959783067,-0.0331,-0.0269,0,0
2024-03-25,2175.915,gc,794.25,0,3.28,3.28,3.28,FALSE,1.30773675350363,0.32517966569743,3.60517966569743,10.461894028029,6.89202099741901,6.25500422508648,-15.1010736111043,13.6123960229009,0.003443556523547,0.120608974361977,1.083776,0.047619047619048,Future,1,0.1,0.01,0.3,0,0.001143140744323,1,12.99600001966,9.69132668517484,-0.065338,0.042853,2026.66666666667,10502.2588357736
2024-03-25,246.525,gf,0,0,0,0,0,FALSE,300,0,0,0,4.12015090642691,14.2622915363382,-20,8.36238877373342,-0.002111145887847,0.141562417988449,1.083776,0,Future,0.01,300,0.01,0.2,0,0.005730876586514,1,8.16270141353066,5.77461320935838,-0.193269,0.133269,0,0
2024-03-25,132.83,gg,437.02,24.64,-51.25,-51.2451488357923,-75.89,TRUE,22.2813353773062,24.6448511642077,-51.2451488357923,178.25068301845,-5.74978428895985,-11.145610628553,3.99433192561381,-4.0907397004769,-0.004259529328613,0.064197218652678,1,0.047619047619048,Future,1,1,0.01,0.028,0,0.003283565213498,1,-2.45512650076389,-4.36277300003094,-0.019743,-0.040257,2026.66666666667,11838.5191126704
