DATE	AUT	BEL	BRA	CAN	CHE	CHL	CHN	CZE	DEU	DNK	ESP	FIN	FRA	GBR	GRC	HUN	IDN	IND	IRL	ISL	ISR	ITA	JPN	KOR	LUX	MEX	NLD	NOR	POL	PRT	RUS	SVK	SVN	SWE	TUR	USA	ZAF
1960-01-01	15.9558250585263	14.3973605599159		12.2465104029497	24.176016730376				22.9637321476787		2.68267389459701	7.3813634223381	9.79745745992176	5.6119969134148	1.10196299389373			1.67898427363723		0.034352126875126		3.85368102953485	18.1259763289028	1.28082080763094	15.6272097547462			8.31388101983003		1.10498960041079				8.85943320495446	3.75022971885864E-05	12.361982473831	1.3457317948466
1960-02-01	15.9714527030499	14.3829997541344		12.2465104029497	24.2963128946901				22.8332563968396		2.68049737088691	7.3813634223381	9.82004959856877	5.6119969134148	1.10196299389373			1.67898427363723	4.79430335633043	0.034352126875126		3.84699641369871	18.1443224587941	1.30910078783217	15.5748971231874			8.31388101983003		1.11190195716045				8.86558054395998	3.76639450212958E-05	12.4041735402946	1.3457317948466
1960-03-01	16.0027079920969	14.3464449757813		12.1675006584145	24.2963128946901				22.8332563968396		2.67723295285363	7.45034812721976	9.82004959856877	5.60178399819476	1.10196299389373			1.66441608038253	.	0.034695648143877		3.84031179786257	18.0892840691202	1.32391981700542	15.5285291088512			8.31388101983003		1.12276423205279				8.86110975195596	3.75022971885864E-05	12.4041735402946	1.3502476733528
1960-04-01	16.0808462147146	14.3333896977981		12.2465104029497	24.3367043075255				22.9637321476787		2.67940947656373	7.45034812721976	9.83511102433344	5.63242274385489	1.10196299389373			1.67898427363723	.	0.035726211950131		3.8369694899445	18.1993608484346	1.36297787817317	15.5594411184087		15.8054752197746	8.31388101983003		1.10005220273246				8.85552126195094	3.75022971885864E-05	12.4463646067582	1.35476355185899
1960-05-01	16.2058673709029	14.3294731144031		12.2465104029497	24.4429512847665				23.0289700230982		2.67124732888492	7.45034812721976	9.81251888568643	5.63242274385489	1.10196299389373			1.68991041857826	4.86908451786764	0.036069733218882		3.84365410578064	18.3644760172561	1.35893692996645	15.5416072667409		15.6534994991793	8.31388101983003		1.08918992784013				8.87787522197102	3.73406493558769E-05	12.4463646067582	1.35927943036519
1960-06-01	16.3152608825676	14.3555836703696		12.2465104029497	24.4701715847208				23.0289700230982		2.66907007011109	7.45034812721976	9.80498817280409	5.66306148951503	1.12357011142106			1.70447861187121	.	0.036069733218882		3.84365410578064	18.2910914978911	1.35758550906701	15.6866559269722		15.501523772672	8.31388101983003		1.09610228458979				8.90805306799811	3.70173536904581E-05	12.4885556732217	1.36379530887139
1960-07-01	16.2996332380441	14.3177233642182		12.2465104029497	24.5369052233184				23.0289700230982		2.66798217578791	7.51933283210143	9.84264173721578	5.67327440473507	1.10196299389373			1.73361499838062	.	0.03538269068138		3.86036564537099	18.2727453679998	1.36836359003353	15.6343432954134		15.501523772672	8.31388101983003		1.09116488691146				8.90246457799309	3.66940580250392E-05	12.4885556732217	1.36379530887139
1960-08-01	16.2058673709029	14.3033625584366		12.2465104029497	24.5904677490349				23.0289700230982		2.67342385259502	7.51933283210143	9.93301029180384	5.63752920146492	1.10196299389373			1.73361499838062	4.86908451786764	0.035726211950131		3.86705026120713	18.4195144068633	1.37914167100005	15.6355322188579		15.3495480520767	8.31388101983003		1.09807724366112				8.88905220198105	3.65324101923298E-05	12.4885556732217	1.36831118737758
1960-09-01	16.0495909256675	14.3294731144031		12.2465104029497	24.6572013876326				22.9637321476787		2.68974814795263	7.51933283210143	9.94807171756852	5.64263565907494	1.12357011142106			1.71904680512592	.	0.034695648143877		3.86370795328906	18.5662834459937	1.37779025010061	15.7698805680884		15.501523772672	8.31388101983003		1.09610228458979				8.89575838998707	3.63707623596204E-05	12.4885556732217	1.36831118737758
1960-10-01	16.0027079920969	14.3790831707394		12.40452989202	24.6967147262759				23.0289700230982		2.69682240130825	7.51933283210143	9.96313314333319	5.68859377756514	1.12357011142106			1.71904680512592	.	0.035039169412628		3.86370795328906	18.6580140955169	1.36297787817317	15.7270793240858		15.3495480520767	8.31388101983003		1.10992699808912				8.89519954098657	3.63707623596204E-05	12.5729378061489	1.36831118737758
1960-11-01	16.0652185701911	14.4051937267059		12.40452989202	24.6967147262759				23.0942078985178		2.70008681934153	7.51933283210143	9.99325599486254	5.71412606561526	1.12357011142106			1.70447861187121	4.90647509863625	0.03538269068138		3.88041949287941	18.4011682771722	1.3266160015585	15.7461020991981		15.3495480520767	8.31388101983003		1.12177675251712				8.93096587701868	3.6209114526911E-05	12.5729378061489	1.36831118737758
1960-12-01	16.0808462147146	14.4051937267059		12.40452989202	24.6703725005137				23.0942078985178		2.72022095002147	7.58831753698309	10.0158481335096	5.72944543844532	1.14517722894839			1.70447861187121	.	0.03538269068138		3.88710410871555	18.5479373163026	1.32930552886577	15.7603691805323		15.3495480520767	8.31388101983003		1.11782683437445				8.95443753503976	3.65324101923298E-05	12.5729378061489	1.36831118737758
1961-01-01	16.2840055935205	14.4169434768908		12.40452989202	24.603638861916				23.2899215247764		2.73164825079729	7.58831753698309	10.0233788463919	5.73455189605534	1.14517722894839			1.68991041857826	.	0.035726211950131		3.9038156483059	18.8047831346474	1.41415212671528	15.7532356398652		15.501523772672	8.31388101983003		1.10795203901779				8.98461538106685	3.68557058577487E-05	12.5729378061489	1.37282706588378
1961-02-01	16.3621438161382	14.4247766436807		12.40452989202	24.6168099747972				23.2899215247764		2.70933759640725	7.58831753698309	10.0309095592742	5.73455189605534	1.14517722894839			1.68991041857826	4.93971117043057	0.035726211950131		3.9038156483059	18.8965137841706	1.44783113326849	15.6973562379728		15.501523772672	8.31388101983003		1.11288943669612				9.00976358608943	3.73406493558769E-05	12.5729378061489	1.37734294438998
1961-03-01	16.3777714606617	14.429998754874		12.40452989202	24.6168099747972				23.2899215247764		2.69736634846984	7.58831753698309	10.0233788463919	5.75497772649544	1.14517722894839			1.70447861187121	.	0.035726211950131		3.90715795622397	18.8598215242545	1.4653330325032	15.6010534389668		15.3495480520767	8.38555240793201		1.11190195716045				9.04497107312104	3.83105363521335E-05	12.5729378061489	1.37734294438998
1961-04-01	16.4715373278029	14.4326098104707		12.40452989202	24.6168099747972				23.2899215247764		2.70444060182546	7.58831753698309	10.0158481335096	5.78561647215557	1.14517722894839			1.70447861187121	.	0.035726211950131		3.91384257206011	19.0432828230341	1.47476634981609	15.6069980561894		15.6534994991793	8.38555240793201		1.10795203901779				9.05391265712907	3.76639450212958E-05	12.5729378061489	1.38185882289617
1961-05-01	16.5653031949441	14.4691645888237		12.40452989202	24.8038397777089				23.485635151035		2.69736634846984	7.58831753698309	9.99325599486254	5.80093584498564	1.14517722894839			1.70447861187121	4.99787429607063	0.035726211950131		3.92386949581432	18.9515521737778	1.50035680271005	15.6153205203011		15.8054752197746	8.457223796034		1.10696455948212				9.07850201315115	3.83105363521335E-05	12.5729378061489	1.39089057990857
1961-06-01	16.9247390189853	14.4991917281852		12.40452989202	24.8442311905444				23.6161109018741		2.68267389459701	7.58831753698309	9.97066385621553	5.85200042108586	1.14517722894839			1.71904680512592	.	0.035726211950131		3.92386949581432	18.9515521737778	1.43301210409525	15.7247014771967		15.8054752197746	8.457223796034		1.10400212087512				9.10365021817373	3.81488885194241E-05	12.5729378061489	1.39089057990857
1961-07-01	16.8934837299383	14.5501073123198		12.40452989202	24.8977937162609				23.6161109018741		2.68267389459701	7.58831753698309	10.0459709850389	5.85200042108586	1.12357011142106			1.74818319163532	.	0.036069733218882		3.93389641956853	19.2634363817297	1.46667779615684	15.7175679365296		15.6534994991793	8.457223796034		1.11091447762479				9.08576705015767	3.84721841848429E-05	12.6573199390761	1.39089057990857
1961-08-01	16.8153455073206	14.5801344516813		12.40452989202	25.017211806383				23.6161109018741		2.68702767708094	7.58831753698309	10.1062166880976	5.90817145479611	1.12357011142106			1.7591093366146	5.00618331401921	0.036413254487634		3.94058103540467	19.4102054208601	1.48823395808989	15.8174375058691		15.6534994991793	8.52889518413598		1.13066406833812				9.09750287916821	3.79872406867146E-05	12.6151288726125	1.39540645841476
1961-09-01	16.7528349292265	14.5540238957148		12.40452989202	25.0576032192184				23.6161109018741		2.68920420079104	7.58831753698309	10.158931678274	5.89795853957607	1.12357011142106			1.7591093366146	.	0.037787339562639		3.94726565124081	19.5202822003414	1.48284158898372	15.7972258073123		15.6534994991793	8.60056657223796		1.13856390462345				9.10309136917322	3.79872406867146E-05	12.6573199390761	1.39540645841476
1961-10-01	16.76846257375	14.5331354509416		12.40452989202	25.1647282706514				23.6161109018741		2.69954287217994	7.65730224186475	10.2718923715091	5.90817145479611	1.12357011142106			1.7591093366146	.	0.039161424637644		3.95729257499502	19.9422431877746	1.48688253719044	15.7568024101987		15.6534994991793	8.67223796033994		1.14547626137311				9.1254453291933	3.89571276829712E-05	12.6573199390761	1.39540645841476
1961-11-01	16.9247390189853	14.5553294235131		12.40452989202	25.5115675765207				23.7465866527132		2.7414429750246	7.65730224186475	10.3773223518618	5.96944894611638	1.12357011142106			1.7591093366146	5.03111036786494	0.039504945906395		3.98403103833958	20.0339738370309	1.41415212671528	15.7865254963117		15.6534994991793	8.67223796033994		1.15041365905145				9.15227008121738	3.84721841848429E-05	12.6573199390761	1.40443821542716
1961-12-01	16.9403666635089	14.5501073123198		12.40452989202	25.538787876475				23.7465866527132		2.74633996960639	7.65730224186475	10.4149759162735	5.97966186133643	1.14517722894839			1.7591093366146	.	0.039504945906395		3.99740027001186	20.2174351360774	1.38587214651405	15.8233821230917		15.6534994991793	8.67223796033994		1.13757642508778				9.1584174202229	3.87954798502618E-05	12.6573199390761	1.39540645841476
1962-01-01	17.0810154642207	14.5579404791098		12.40452989202	25.5651301022372				24.0075381543914		2.7414429750246	7.72628694674642	10.4827523322145	6.00008769177652	1.12357011142106			1.74818319163532	.	0.039848467175146		4.01411180960222	20.3458580452498	1.40742165120129	15.8638055202054		15.6534994991793	8.74390934844193		1.13560146601645				9.35233802339701	3.87954798502618E-05	12.6573199390761	1.39540645841476
1962-02-01	17.0966431087442	14.5553294235131		12.40452989202	25.6327418150269				24.0727760298109		2.7539581701236	7.72628694674642	10.4934272327565	6.00608777946829	1.12357011142106			1.74818319163532	5.12250956529932	0.039848467175146		4.03750796502871	20.2724735256846	1.46129874154229	15.7912811900897		15.6534994991793	8.74390934844193		1.14152634323045				9.35904421140303	3.97653668465183E-05	12.6995110055397	1.39540645841476
1962-03-01	17.1904089758854	14.5788289238829		12.40452989202	25.6722551536702				24.1380139052305		2.77790066599842	7.79527165162808	10.5574766360083	6.0300881302354	1.12357011142106			1.74818319163532	.	0.039848467175146		4.0609041204552	20.3091657853337	1.50303967277151	15.7425353288645		15.8054752197746	8.81558073654391		1.15535105672978				9.38251586942411	3.99270146792277E-05	12.6995110055397	1.39992233692096
1962-04-01	17.4560789327854	14.6506329527908		12.4835396365552	25.7925513179844				24.20325178065		2.81708029797139	7.86425635650974	10.5788264370922	6.11408935792027	1.14517722894839			1.7591093366146	.	0.039848467175146		4.0943271996359	20.5293193440293	1.53132631021855	15.7532356398652		16.4133781139798	8.88725212464589		1.15238861812278				9.45572508848984	3.928042334839E-05	12.7417020720033	1.40443821542716
1962-05-01	17.6436106670678	14.8321013167578		12.4835396365552	25.9927522337773				24.20325178065		2.85299404178361	7.86425635650974	10.6108511387182	6.1320896209956	1.12357011142106			1.7736775298693	5.25545385247659	0.039848467175146		4.0943271996359	20.6393961235106	1.56095771131923	15.7627470274213		16.1094266668772	8.88725212464589		1.13757642508778				9.53005200555657	3.928042334839E-05	12.7417020720033	1.40895409393335
1962-06-01	17.9874188465855	14.9169606236488		12.5625493810903	26.0594858723749				24.20325178065		2.86768649565644	7.93324106139141	10.653550740886	6.17409023483804	1.12357011142106			1.788245723124	.	0.039848467175146		4.10769643130818	20.5660116039454	1.55287581490579	15.9208738455422		16.4133781139798	8.88725212464589		1.13856390462345				9.57420107659621	3.94420711810995E-05	12.7417020720033	1.40895409393335
1962-07-01	17.6748659561149	14.8386289557494		12.5625493810903	26.1393906238536				24.2684896560695		2.86768649565644	8.00222576627307	10.6962503430539	6.15008988407093	1.12357011142106			1.81374006131973	.	0.040191988443897		4.13443489465274	20.767819032683	1.56769484407904	15.908984611097		15.9574509462819	9.03059490084986		1.14646374090878				9.58593690560675	3.928042334839E-05	12.7838931384669	1.40895409393335
1962-08-01	17.3779407101678	14.6545495361857		12.6415591256255	26.2465156752867				24.1380139052305		2.86061224230082	8.00222576627307	10.6855754425119	6.09608909484494	1.12357011142106			1.82830825461269	5.23052679863086	0.041222552250151		4.13777720257081	20.767819032683	1.61348338076079	15.908984611097		15.9574509462819	9.03059490084986		1.14843869998011				9.60829086562682	3.928042334839E-05	12.7838931384669	1.40895409393335
1962-09-01	17.4091959992148	14.6754379809589		12.5625493810903	26.2324664882135				24.1380139052305		2.87802516704534	8.00222576627307	10.7282750446798	6.09008900715316	1.12357011142106			1.82830825461269	.	0.041909594787654		4.15114643424309	20.6944345131178	1.593285296973	15.9993427928804		16.1094266668772	9.10226628895184		1.15337609765845				9.58258381160374	3.928042334839E-05	12.8260842049304	1.40895409393335
1962-10-01	17.2998024875501	14.7185203983036		12.6415591256255	26.1938312237622				24.20325178065		2.90577676317877	8.07121047115474	10.7496248457638	6.08408891946139	1.14517722894839			1.84287644786739	.	0.042940158593907		4.16785797383344	20.8595496819393	1.60271195704008	15.8709390608725		15.9574509462819	9.03059490084986		1.16917577022911				9.55575905957965	3.97653668465183E-05	12.8260842049304	1.40895409393335
1962-11-01	17.2998024875501	14.7420198986734		12.6415591256255	26.3132493138843				24.2684896560695		2.98032619180237	8.1401951760364	10.8136742490156	6.1080892702285	1.14517722894839			1.82830825461269	5.21806327170799	0.042940158593907		4.194596437178	20.7861651623741	1.60136053614063	15.9113624579861		15.9574509462819	9.03059490084986		1.18102552465711				9.58537805660625	4.02503103446466E-05	12.8260842049304	1.40895409393335
1962-12-01	17.3310577765972	14.7185203983036		12.6415591256255	26.3668118396008				24.3989654069086		3.01841645932469	8.1401951760364	10.8563738511835	6.13808970868738	1.14517722894839			1.80281391637871	.	0.043283679862659		4.25810028762134	21.2081261498073	1.62022051352059	15.9541637019887		16.1094266668772	9.10226628895184		1.16423837255078				9.62114439263836	4.07352538427748E-05	12.8260842049304	1.41798585094575
1963-01-01	17.502961866356	14.7772691492282		12.6415591256255	26.4475946652716				24.7251547840063		3.02549071268031	8.1401951760364	10.9417730555192	6.16209005945448	1.16678434647572			1.788245723124	.	0.043970722400161		4.30489259847432	21.5567026176753	1.66197475924144	15.9779421708791		16.2614023933845	9.10226628895184		1.16226341347944				9.64629259766094	4.12201973409031E-05	12.8260842049304	1.42250172945194
1963-02-01	17.7217488896855	14.9587375131952		12.6415591256255	26.6074041682291				24.920868410265		3.04943320855513	8.1401951760364	11.005822458771	6.21609084868047	1.16678434647572			1.7736775298693	5.30530796016807	0.043970722400161		4.36505414099958	21.6542442584994	1.69833663585611	16.0445218837721		16.5653538404871	9.17393767705382		1.17806308605011				9.68317663169406	4.20284365044502E-05	12.8260842049304	1.41798585094575
1963-03-01	17.7686318232561	14.9652651521868		12.6415591256255	26.6074041682291				24.920868410265		3.10874623614431	8.20917988091807	11.037847160397	6.22209093637225	1.16678434647572			1.788245723124	.	0.044314243668912		4.37842337267186	21.7517858993234	1.70776329592319	16.0433329603276		16.5653538404871	9.24560906515581		1.1958377176921				9.71950181672667	4.23517321698691E-05	12.868275271394	1.41798585094575
1963-04-01	17.8467700458737	14.937849068422		12.6415591256255	26.6477955810645				24.9861062856845		3.10656971243421	8.27816458579973	11.0591969614809	6.24009119944758	1.16678434647572			1.80281391637871	.	0.044657764937664		4.40516183601642	21.8493275401031	1.7656746772251	16.0147987976592		16.7173295610824	9.24560906515581		1.18300048372844				9.75750354876079	4.20284365044502E-05	12.868275271394	1.41798585094575
1963-05-01	17.9405359130149	14.8960721788757		12.6415591256255	26.807605084022				24.920868410265		3.123981902115	8.27816458579973	11.1018965636488	6.2340911117558	1.16678434647572			1.81374006131973	5.2928444332452	0.045001286206415		4.40516183601642	22.0200254115008	1.7454699361915	16.3155964291222		16.5653538404871	9.10226628895184		1.16522585208644				9.76812167977032	4.21900843371597E-05	12.868275271394	1.41798585094575
1963-06-01	18.237461158962	14.9182661514472		12.6415591256255	26.8743387226197				24.7903926594259		3.06630218613806	8.27816458579973	11.1766208674426	6.2340911117558	1.16678434647572			1.84287644786739	.	0.045001286206415		4.41184645185256	22.1907232829428	1.7926098937727	16.4166549219063		16.7173295610824	9.10226628895184		1.15732601580111				9.80444686480294	4.23517321698691E-05	12.9104663378576	1.42250172945194
1963-07-01	17.9874188465855	15.0018199305399		12.7995786146958	26.9279012483362				24.7903926594259		3.098951511917	8.27816458579973	11.2193204696104	6.19809058560514	1.16678434647572			1.85744464112209	.	0.045344807475166		4.40850414393449	22.0444108217068	2.01483541615908	16.4095213812392		16.2614023933845	9.24560906515581		1.13856390462345				9.79941722379842	4.20284365044502E-05	12.9526574043212	1.42701760795814
1963-08-01	17.706121245162	14.9835425413634		12.878588359231	27.0078059998149				24.7251547840063		3.13105615547062	8.34714929068139	11.2620200717783	6.18009032252981	1.16678434647572			1.87201283437679	5.28868992427091	0.045688328743918		4.42521568352484	21.9712545911331	2.04850776546648	16.4570783190199		16.2614023933845	9.10226628895184		1.16621333162211				9.81394729781147	4.17051408390314E-05	12.9526574043212	1.43153348646434
1963-09-01	17.9092806239679	15.0840681818343		12.7995786146958	27.0877107512937				24.7903926594259		3.123981902115	8.41613399556306	11.3367443755721	6.19809058560514	1.16678434647572			1.88293897935607	.	0.047405935087674		4.45529645478747	22.4101919747525	2.02022112801944	16.5735928165827		16.5653538404871	9.10226628895184		1.16522585208644				9.8228888818195	4.18667886717408E-05	12.9526574043212	1.43153348646434
1963-10-01	17.7998871123031	15.1467335161538		12.7995786146958	27.1948358027267				24.9861062856845		3.13268873201913	8.55410340532639	11.3580941766561	6.22209093637225	1.16678434647572			1.89750717261077	.	0.049467062700181		4.50543107355852	22.3370357441345	1.94344976933756	16.4927460223554		16.5653538404871	9.10226628895184		1.18201300419277				9.85250787884609	4.25133800025785E-05	12.9948484707848	1.43153348646434
1963-11-01	18.0186741356326	15.2185375450617		12.878588359231	27.3555233798763				25.051344161104		3.17186762892837	8.55410340532639	11.390118878282	6.24009119944758	1.16678434647572			1.89750717261077	5.45071577426822	0.050154105237684		4.52214261314887	22.2394941033105	1.98654877871204	16.5391140366916		16.5653538404871	9.17393767705382		1.20966243119144				9.88436227187469	4.25133800025785E-05	12.9948484707848	1.43153348646434
1963-12-01	18.0655570692032	15.3412571581041		12.878588359231	27.3818656056385				25.2470577873627		3.18383887686578	8.55410340532639	11.4114686793659	6.25209137483113	1.16678434647572			1.92664355912018	.	0.050154105237684		4.55222338441151	22.3370357441345	2.08217345752807	16.5795374338053		16.7173295610824	9.24560906515581		1.19978763583477				9.9201286079068	4.25133800025785E-05	13.0370395372484	1.43153348646434
1964-01-01	18.2530888034856	15.4195888260035		12.878588359231	27.4082078314007				25.3775335382018		3.17894188228399	8.89902692973471	11.4541682815338	6.28209181329001	1.16678434647572			1.92664355912018	.	0.051184669043938		4.58564646359221	22.3614211543405	2.19665145647826	16.5747817400272		17.021281008185	9.46062322946176		1.18892536094244				9.95924803794192	4.29983235007068E-05	13.0370395372484	1.43153348646434
1964-02-01	18.2999717370562	15.4026169646253		12.878588359231	27.4485992442361				25.4427714136213		3.18111840599409	8.96801163461638	11.4648431820758	6.28809190098179	1.16678434647572			1.95213789735416	5.47979733708824	0.052558754118943		4.59233107942835	22.3370357441345	2.34884275294257	16.7031854720351		17.021281008185	9.53229461756374		1.19781267676344				9.97210156495347	4.28366756679974E-05	13.0370395372484	1.43153348646434
1964-03-01	18.2843440925326	15.3543124360873		12.878588359231	27.4617703571172				25.4427714136213		3.1909131302214	9.03699633949804	11.4755180826177	6.3120922517489	1.16678434647572			1.96670609060886	.	0.054276360462699		4.60570031110063	22.4345773849142	2.39867223783104	16.6389836060312		17.1732567287802	9.53229461756374		1.2195372265481				10.0251922200011	4.23517321698691E-05	13.0370395372484	1.44508112198293
1964-04-01	18.3937376041974	15.4326441039868		12.9575981037661	27.6356290471479				25.4427714136213		3.2028843781588	9.1059810443797	11.4861929831597	6.36609304097489	1.18839146400304			1.98127428386356	.	0.055306924268953		4.61238492693677	22.7028168971359	2.44716361631169	16.6675177686996		17.9331353494928	9.60396600566572		1.21558730840543				10.0190448809956	4.20284365044502E-05	13.0370395372484	1.44959700048912
1964-05-01	18.5656416939562	15.4705044101382		12.9575981037661	27.7822674372243				25.4427714136213		3.21104652583761	9.17496574926137	11.4968678837017	6.42009383020088	1.18839146400304			2.02133681535225	5.69583180375131	0.055993966806455		4.65249262195361	22.8003585379599	2.56164161526187	16.6758402328112		17.4772081758828	9.60396600566572		1.2047250335131				10.0497815760232	4.26750278352879E-05	13.0370395372484	1.44959700048912
1964-06-01	18.8625669399033	15.6506672463069		12.9575981037661	27.7427540985809				25.3775335382018		3.25403452300545	9.24395045414304	11.5182176847856	6.44409418096798	1.18839146400304			2.06139934680268	.	0.055993966806455		4.68257339321624	22.7515877175479	2.4444674317586	16.8113775054863		17.4772081758828	9.60396600566572		1.20867495165577				10.0710178380423	4.26750278352879E-05	13.079230603712	1.45411287899532
1964-07-01	18.9563328070445	15.775997914946		13.0366078483013	27.755925211462				25.4427714136213		3.32423090420886	9.24395045414304	11.5502423864115	6.44409418096798	1.16678434647572			2.11967211985974	.	0.055993966806455		4.7093118565608	22.6296606665622	2.3798255749427	16.8089996585973		17.4772081758828	9.74730878186969		1.20867495165577				10.1185200030849	4.20284365044502E-05	13.1214216701756	1.46314463600771
1964-08-01	18.6281522720503	15.775997914946		13.0366078483013	27.8226588500597				25.4427714136213		3.37646894337869	9.24395045414304	11.5715921874955	6.46809453173509	1.16678434647572			2.14516645809372	5.76645845631424	0.055993966806455		4.72268108823308	22.8735147685336	2.35961417666328	16.952859395384		17.6291839023902	9.81898016997167		1.2195372265481				10.1833464871431	4.21900843371597E-05	13.079230603712	1.46766051451391
1964-09-01	18.6125246275268	15.7877476651309		13.0366078483013	27.8762213757762				25.4427714136213		3.40966221631922	9.3129351590247	11.6249666902053	6.46809453173509	1.16678434647572			2.1852289895824	.	0.055993966806455		4.7427349357415	23.1661396909613	2.4444674317586	17.1216865245055		17.7811596229854	9.89065155807366		1.2195372265481				10.2219070681778	4.23517321698691E-05	13.1214216701756	1.4766922715263
1964-10-01	18.5656416939562	15.8282190268789		13.0366078483013	27.9561261272549				25.5080092890408		3.46571009081139	9.3129351590247	11.6569913918312	6.47409461942686	1.16678434647572			2.24350176260121	.	0.055993966806455		4.76278878324992	23.5806916643748	2.49564833754652	16.957615089162		17.6291839023902	9.81898016997167		1.22941202190476				10.2431433301968	4.26750278352879E-05	13.1214216701756	1.4812081500325
1964-11-01	18.6906628501445	15.8961064723918		13.0366078483013	27.9833464272092				25.6384850398799		3.54570046117838	9.38191986390636	11.6569913918312	6.52809540865285	1.16678434647572			2.24350176260121	5.82877609092859	0.055993966806455		4.79621186243062	23.3856083827711	2.49429691664707	16.9647486298291		17.6291839023902	9.89065155807366		1.23632437865443				10.2817039112314	4.29983235007068E-05	13.1636127366391	1.49023990704489
1964-12-01	18.6906628501445	15.9483275843247		13.1156175928364	28.0228597658526				25.8341986661385		3.58705661686145	9.38191986390636	11.6569913918312	6.55209575941996	1.18839146400304			2.25442790758049	.	0.056681009343958		4.81626570993904	23.3856083827711	2.51585307858012	17.051540041279		17.6291839023902	9.89065155807366		1.2402742967971				10.306852116254	4.31599713334162E-05	13.1636127366391	1.49475578555109
1965-01-01	18.7844287172857	15.9940210572661		13.1156175928364	28.0492019916148				25.8994365415581		3.62242641351208	9.45090456878803	11.721040795083	6.57009602249529	1.18839146400304			2.26899610083519	.	0.05736805188146		4.83966186536554	23.8977019970085	2.62828064582081	17.0943412852816		17.7218890932539	9.96232294617564		1.23928681726143				10.3359122642801	4.34832669988351E-05	13.1636127366391	1.49927166405729
1965-02-01	18.7375457837151	16.0318813634174		13.1156175928364	28.1431559301667				25.8994365415581		3.68445991197295	9.45090456878803	11.731715695625	6.57009602249529	1.18839146400304			2.22893356934651	5.89109372554293	0.057711573150212		4.84968878911975	23.8489311765965	2.68553295978752	17.150220687174		17.7917979242548	9.96232294617564		1.2343494195831				10.3448538482881	4.41298583296728E-05	13.1636127366391	1.49927166405729
1965-03-01	18.8469392953798	16.046242169199		13.1156175928364	28.1572051172399				26.0299122923972		3.71330013749329	9.51988927366969	11.7637403972509	6.59409637326239	1.18839146400304			2.1852289895824	.	0.057711573150212		4.85971571287396	23.9952436377882	2.6915244810166	17.1121751369494		17.8966611737121	10.1056657223796		1.25409901029643				10.4163865203524	4.36449148315445E-05	13.2058038031027	1.50378754256348
1965-04-01	19.0188433851387	16.0723527251655		13.1946273373716	28.2502809815998				26.0951501678167		3.74050778646512	9.58887397855136	11.7850901983349	6.7200982147897	1.20999858153037			2.19979718283711	.	0.058055094418963		4.8664003287101	24.5073372518039	2.73279940503911	17.1109862135049		18.0364788357138	10.1056657223796		1.25212405122509				10.451594007384	4.38065626642539E-05	13.2479948695663	1.51281929957588
